Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Gareon Conley,OAK,0,4,4,100.0%,35,8.8,8.8,0,103.1,6.5,11,24,0,0,0,0.0,0,2,0,0.0%
Daryl Worley,OAK,0,5,3,60.0%,31,10.3,6.2,1,117.5,10.0,22,9,0,0,0,0.0,0,3,1,25.0%
Marcus Gilchrist,OAK,0,4,3,75.0%,17,5.7,4.3,2,121.9,5.0,14,3,0,0,0,0.0,0,3,0,0.0%
Tahir Whitehead,OAK,0,2,2,100.0%,82,41.0,41.0,0,118.7,9.5,19,63,2,0,0,0.0,0,7,1,12.5%
Marquel Lee,OAK,0,1,1,100.0%,6,6.0,6.0,0,91.7,3.0,3,3,1,0,1,0.0,1,3,2,40.0%
Jason Cabinda,OAK,0,1,1,100.0%,17,17.0,17.0,0,118.7,4.0,4,13,0,0,0,0.0,0,4,0,0.0%
Erik Harris,OAK,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,1,0,0,0.0,0,3,0,0.0%
Nicholas Morrow,OAK,0,1,1,100.0%,4,4.0,4.0,0,83.3,2.0,2,2,2,0,0,0.0,0,1,0,0.0%
Reggie Nelson,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Kyle Wilber,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Frostee Rucker,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,2,50.0%
Emmanuel Lamur,OAK,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Johnathan Hankins,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ahkello Witherspoon,SFO,0,6,5,83.3%,52,10.4,8.7,0,102.8,7.3,21,31,0,0,0,0.0,0,1,1,50.0%
Tyvis Powell,SFO,0,4,4,100.0%,51,12.8,12.8,0,118.7,1.5,6,45,2,0,0,0.0,0,3,0,0.0%
Richard Sherman,SFO,0,3,3,100.0%,16,5.3,5.3,0,88.9,3.3,10,6,0,0,0,0.0,0,3,0,0.0%
K'Waun Williams,SFO,0,3,3,100.0%,32,10.7,10.7,0,111.1,5.3,16,16,0,0,0,0.0,0,3,0,0.0%
Elijah Lee,SFO,0,1,1,100.0%,8,8.0,8.0,0,100.0,7.0,7,1,1,0,0,0.0,0,2,0,0.0%
Mark Nzeocha,SFO,0,2,1,50.0%,8,8.0,4.0,0,60.4,16.0,7,1,2,0,0,0.0,0,3,0,0.0%
Cassius Marsh,SFO,0,0,0,,,,,,,,,,0,3,0,2.5,6,4,2,33.3%
Dekoda Watson,SFO,0,0,0,,,,,,,,,,3,1,0,1.5,3,4,0,0.0%
Ronald Blair,SFO,0,0,0,,,,,,,,,,0,1,1,1.0,3,1,0,0.0%
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Malcolm Smith,SFO,0,1,0,0.0%,,,0.0,,39.6,0.0,,,5,0,1,0.0,1,2,0,0.0%
Solomon Thomas,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
DeForest Buckner,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Fred Warner,SFO,0,1,0,0.0%,,,0.0,,39.6,8.0,,,5,0,0,0.0,0,7,1,12.5%
