Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Doug Martin,OAK,11,49,0,3,25,2.3,24,2.2,0,
DeAndre Washington,OAK,5,27,0,1,3,0.6,24,4.8,1,5.0
Derek Carr,OAK,3,5,0,0,5,1.7,0,0.0,0,
Jalen Richard,OAK,2,4,0,0,1,0.5,3,1.5,0,
Martavis Bryant,OAK,1,17,0,1,12,12.0,5,5.0,0,
A.J. McCarron,OAK,1,0,0,,0,0.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Matt Breida,SFO,12,44,0,2,34,2.8,10,0.8,1,12.0
Alfred Morris,SFO,7,13,0,1,-5,-0.7,18,2.6,1,7.0
Raheem Mostert,SFO,7,86,1,3,71,10.1,15,2.1,0,
Nick Mullens,SFO,4,-3,0,0,-3,-0.8,0,0.0,0,
Marquise Goodwin,SFO,1,2,0,0,2,2.0,0,0.0,0,
Kyle Juszczyk,SFO,1,1,0,,-1,-1.0,2,2.0,0,
