Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1,1:42,3,5,CLE 28,0,0,Ben Roethlisberger pass complete short middle to Heath Miller for 8 yards (tackle by Nick Sorensen),2.810,4.240
1,0:59,1,10,CLE 20,0,0,Ben Roethlisberger pass incomplete short middle intended for Heath Miller is intercepted by Sean Jones at CLE-6 and returned for 3 yards (tackle by Heath Miller),4.240,0.380
1,0:51,1,10,CLE 9,0,0,Jamal Lewis up the middle for 1 yard (tackle by Larry Foote and Brett Keisel),-0.380,-0.710
1,0:14,2,9,CLE 10,0,0,Jamal Lewis up the middle for 2 yards (tackle by Brett Keisel and Aaron Smith),-0.710,-1.070
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,7,CLE 12,0,0,Jamal Lewis right tackle for 11 yards (tackle by Troy Polamalu),-1.070,0.480
2,14:19,1,10,CLE 23,0,0,Jamal Lewis up the middle for 1 yard (tackle by Brett Keisel and James Farrior),0.480,0.070
2,13:41,2,9,CLE 24,0,0,Bruce Gradkowski pass complete short right to Charles Ali for 2 yards (tackle by Bryant McFadden),0.070,-0.360
2,12:57,3,7,CLE 26,0,0,Jamal Lewis right guard for no gain (tackle by Aaron Smith and Lawrence Timmons),-0.360,-1.630
2,12:21,4,7,CLE 26,0,0,"Dave Zastudil punts 46 yards, returned by Santonio Holmes for 7 yards (tackle by Nick Sorensen)",-1.630,-1.270
2,12:09,1,10,PIT 35,0,0,"Willie Parker right end for -3 yards (tackle by Eric Wright). Penalty on Heath Miller: Offensive Holding, 10 yards (no play)",1.270,0.610
2,11:43,1,20,PIT 25,0,0,Ben Roethlisberger pass complete short middle to Heath Miller for 14 yards (tackle by Kamerion Wimbley),0.610,1.260
2,11:04,2,6,PIT 39,0,0,Willie Parker left tackle for 7 yards (tackle by Brandon McDonald and Andra Davis),1.260,1.990
2,10:22,1,10,PIT 46,0,0,Willie Parker up the middle for -1 yards (tackle by Shaun Smith),1.990,1.320
2,9:44,2,11,PIT 45,0,0,Willie Parker up the middle for 3 yards (tackle by Shaun Rogers and Kamerion Wimbley),1.320,1.030
2,9:01,3,8,PIT 48,0,0,"Ben Roethlisberger pass incomplete short right intended for Santonio Holmes (defended by Eric Wright). Penalty on Eric Wright: Defensive Pass Interference, 12 yards (no play)",1.030,2.920
2,8:56,1,10,CLE 40,0,0,Willie Parker right tackle for -1 yards (tackle by Willie McGinest),2.920,2.240
2,8:18,2,11,CLE 41,0,0,"Ben Roethlisberger pass complete deep right to Nate Washington for 41 yards. Penalty on Willie Colon: Offensive Holding, 10 yards (no play)",2.240,0.890
2,8:09,2,21,PIT 49,0,0,Ben Roethlisberger pass incomplete deep right intended for Santonio Holmes,0.890,0.230
2,8:03,3,21,PIT 49,0,0,Ben Roethlisberger pass incomplete short left intended for Heath Miller,0.230,-0.130
2,7:53,4,21,PIT 49,0,0,"Mitch Berger punts 41 yards, returned by Josh Cribbs for 6 yards (tackle by Keyaron Fox). Penalty on William Gay: Illegal Shift (Offsetting), Penalty on Alex Hall: Running Into the Kicker (Offsetting) (no play)",-0.130,-0.130
2,7:49,4,21,PIT 49,0,0,Mitch Berger punts 46 yards,-0.130,0.380
2,7:37,1,10,CLE 5,0,0,Jamal Lewis up the middle for 13 yards (tackle by Anthony Smith and Ike Taylor),-0.380,0.040
2,7:05,1,10,CLE 18,0,0,Josh Cribbs left tackle for 1 yard (tackle by Brett Keisel),0.040,-0.320
2,6:32,2,9,CLE 19,0,0,Jamal Lewis up the middle for 4 yards (tackle by James Farrior and Larry Foote),-0.320,-0.530
2,5:48,3,5,CLE 23,0,0,Bruce Gradkowski pass incomplete short right intended for Donte Stallworth,-0.530,-1.830
2,5:45,4,5,CLE 23,0,0,Dave Zastudil punts 34 yards,-1.830,-1.800
2,5:35,1,10,PIT 43,0,0,Willie Parker right tackle for 3 yards (tackle by Andra Davis and Eric Wright),1.800,1.660
2,4:56,2,7,PIT 46,0,0,Ben Roethlisberger pass complete short middle to Heath Miller for 20 yards (tackle by Eric Wright),1.660,3.310
2,4:15,1,10,CLE 34,0,6,"Willie Parker right tackle for 34 yards, touchdown",3.310,7.000
2,,,,CLE 2,0,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,0,7,"Jeff Reed kicks off 67 yards, returned by Josh Cribbs for 19 yards (tackle by Keyaron Fox)",0.000,0.410
2,4:00,1,10,CLE 22,0,7,Bruce Gradkowski pass complete short right to Jerome Harrison for 1 yard (tackle by James Farrior),0.410,0.000
2,3:22,2,9,CLE 23,0,7,"Jerome Harrison right end for 2 yards (tackle by William Gay). Penalty on Scott Young: Offensive Holding, 10 yards (no play)",0.000,-1.430
2,2:59,2,19,CLE 13,0,7,Bruce Gradkowski pass incomplete deep middle intended for Martin Rucker (defended by Troy Polamalu),-1.430,-2.420
2,2:45,3,19,CLE 13,0,7,Bruce Gradkowski pass incomplete short left intended for Braylon Edwards,-2.420,-2.490
2,2:42,4,19,CLE 13,0,7,"Dave Zastudil punts 47 yards, returned by Santonio Holmes for 8 yards (tackle by Kris Griffin)",-2.490,-2.130
2,2:32,1,10,PIT 48,0,7,Ben Roethlisberger pass complete short left to Santonio Holmes for 15 yards (tackle by Brandon McDonald),2.130,3.120
2,2:05,1,10,CLE 37,0,7,Ben Roethlisberger pass incomplete short left intended for Santonio Holmes,3.120,2.570
2,1:58,2,10,CLE 37,0,7,Ben Roethlisberger pass complete short middle to Heath Miller for 4 yards (tackle by Sean Jones),2.570,2.410
2,1:48,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,2.410
2,1:48,3,6,CLE 33,0,7,Byron Leftwich pass complete short middle to Heath Miller for 9 yards (tackle by D'Qwell Jackson),2.410,3.970
2,1:19,1,10,CLE 24,0,7,Byron Leftwich pass incomplete short left intended for Santonio Holmes,3.970,3.430
2,1:13,2,10,CLE 24,0,7,"Penalty on Chris Kemoeatu: False Start, 5 yards (no play)",3.430,2.760
2,1:13,2,15,CLE 29,0,7,Byron Leftwich pass complete short left to Carey Davis for 14 yards (tackle by D'Qwell Jackson),2.760,4.170
2,1:04,,,,0,7,Timeout #2 by Pittsburgh Steelers,0.000,4.170
2,1:04,3,1,CLE 15,0,7,Gary Russell up the middle for 7 yards (tackle by Corey Williams and D'Qwell Jackson),4.170,5.370
2,0:42,1,8,CLE 8,0,7,Byron Leftwich spiked the ball,5.370,4.570
2,0:42,2,8,CLE 8,0,7,Byron Leftwich pass incomplete short right intended for Hines Ward (defended by Shaun Rogers),4.570,3.580
2,0:40,3,8,CLE 8,0,13,"Byron Leftwich up the middle for 8 yards, touchdown",3.580,7.000
2,,,,CLE 2,0,14,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,0,14,"Jeff Reed kicks off 65 yards, returned by Josh Cribbs for 22 yards (tackle by Keyaron Fox)",0.000,0.740
2,0:27,1,10,CLE 27,0,14,Jamal Lewis up the middle for 3 yards (tackle by Aaron Smith and James Farrior),0.740,0.600
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,0,14,"Jeff Reed kicks off 65 yards, returned by Josh Cribbs for 12 yards (tackle by Gary Russell)",0.000,-0.060
3,14:55,1,10,CLE 17,0,14,Jamal Lewis left tackle for 6 yards (tackle by Ike Taylor and Keyaron Fox),-0.060,0.350
3,14:20,2,4,CLE 23,0,14,"Josh Cribbs left end for 3 yards. Penalty on Scott Young: Offensive Holding, 10 yards (no play)",0.350,-1.060
3,13:55,2,14,CLE 13,0,14,Bruce Gradkowski pass incomplete short middle intended for Braylon Edwards,-1.060,-1.860
3,13:51,3,14,CLE 13,0,14,Bruce Gradkowski pass incomplete short middle intended for Syndric Steptoe (defended by Brett Keisel),-1.860,-2.490
3,13:44,4,14,CLE 13,0,14,Dave Zastudil punts 60 yards,-2.490,-0.740
3,13:36,1,10,PIT 27,0,14,Willie Parker right guard for 2 yards (tackle by D'Qwell Jackson and Shaun Smith),0.740,0.470
3,12:55,2,8,PIT 29,0,14,Willie Parker right tackle for 10 yards (tackle by Andra Davis),0.470,1.530
3,12:21,1,10,PIT 39,0,14,Willie Parker right tackle for 4 yards (tackle by D'Qwell Jackson),1.530,1.530
3,11:43,2,6,PIT 43,0,14,Willie Parker right guard for 4 yards (tackle by Shaun Rogers and D'Qwell Jackson),1.530,1.360
3,11:03,3,2,PIT 47,0,14,Byron Leftwich pass complete short right to Santonio Holmes for 11 yards (tackle by Eric Wright),1.360,2.790
3,10:30,1,10,CLE 42,0,14,Willie Parker right tackle for 3 yards (tackle by Willie McGinest),2.790,2.650
3,9:56,2,7,CLE 39,0,14,"Willie Parker up the middle for 4 yards (tackle by D'Qwell Jackson and Shaun Smith). Penalty on Limas Sweed: Illegal Block Above the Waist, 10 yards",2.650,1.840
3,9:26,2,13,CLE 45,0,14,Byron Leftwich pass incomplete short left intended for Santonio Holmes,1.840,1.160
3,9:23,3,13,CLE 45,0,14,Byron Leftwich pass incomplete short left intended for Santonio Holmes,1.160,0.270
3,9:17,4,13,CLE 45,0,14,"Mitch Berger punts 45 yards, touchback. Penalty on Willie McGinest: Defensive Offside, 5 yards (no play)",0.270,0.590
3,9:09,4,8,CLE 40,0,14,"Mitch Berger punts 40 yards, touchback",0.590,-0.280
3,9:00,1,10,CLE 20,0,14,Bruce Gradkowski for 2 yards (tackle by Aaron Smith),0.280,0.000
3,8:32,2,8,CLE 22,0,14,Jamal Lewis right guard for 1 yard (tackle by Larry Foote and Nick Eason),0.000,-0.560
3,7:47,3,7,CLE 23,0,14,Bruce Gradkowski pass incomplete short right intended for Jerome Harrison is intercepted by Tyrone Carter at CLE-30 and returned for 18 yards,-0.560,-4.780
3,7:36,1,10,CLE 12,0,14,Willie Parker right end for 5 yards (tackle by Brodney Pool),4.780,5.020
3,7:04,2,5,CLE 7,0,14,Willie Parker right end for -3 yards (tackle by Sean Jones),5.020,3.480
3,6:20,3,8,CLE 10,0,14,Byron Leftwich pass complete short middle to Santonio Holmes for 5 yards (tackle by Brandon McDonald),3.480,3.020
3,5:39,4,3,CLE 5,0,17,Jeff Reed 22 yard field goal good,3.020,3.000
3,,,,PIT 30,0,17,"Jeff Reed kicks off 47 yards, returned by Brad Cieslak for 7 yards (tackle by Gary Russell)",0.000,0.940
3,5:31,1,10,CLE 30,0,17,Jamal Lewis left guard for 5 yards (tackle by Keyaron Fox),0.940,1.070
3,4:55,2,5,CLE 35,0,17,Jamal Lewis up the middle for 1 yard (tackle by Larry Foote and LaMarr Woodley),1.070,0.500
3,4:12,3,4,CLE 36,0,17,Josh Cribbs pass complete short right to Martin Rucker for 8 yards (tackle by William Gay),0.500,1.860
3,3:30,1,10,CLE 44,0,17,Jamal Lewis up the middle for 1 yard (tackle by LaMarr Woodley and Orpheus Roye),1.860,1.450
3,2:53,2,9,CLE 45,0,17,Bruce Gradkowski pass incomplete short right intended for Braylon Edwards (defended by Orpheus Roye),1.450,0.760
3,2:48,3,9,CLE 45,0,17,"Penalty on Bruce Gradkowski: Delay of Game, 5 yards (no play)",0.760,0.100
3,2:48,3,14,CLE 40,0,17,Jerome Harrison left guard for 1 yard (tackle by Travis Kirschke),0.100,-0.650
3,2:17,4,13,CLE 41,0,17,"Dave Zastudil punts 48 yards, returned by Santonio Holmes for 1 yard (tackle by Kamerion Wimbley). Penalty on Andre Frazier: Defensive Offside (Declined)",-0.650,0.350
3,2:04,1,10,PIT 12,0,17,Willie Parker right end for 5 yards (tackle by Louis Leonard and D'Qwell Jackson),-0.350,-0.230
3,1:19,2,5,PIT 17,0,17,Byron Leftwich pass complete short left to Hines Ward for 7 yards (tackle by Brandon McDonald),-0.230,0.540
3,0:38,1,10,PIT 24,0,17,Mewelde Moore left tackle for 9 yards (tackle by Louis Leonard and Brandon McDonald),0.540,1.210
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,PIT 33,0,17,"Willie Parker right guard for 22 yards (tackle by Sean Jones). Penalty on Limas Sweed: Offensive Holding, 10 yards",1.210,1.930
4,14:33,1,10,PIT 45,0,17,Willie Parker right tackle for no gain (tackle by D'Qwell Jackson and Shaun Rogers),1.930,1.380
4,13:57,2,10,PIT 45,0,17,Mewelde Moore left guard for -3 yards (tackle by Kamerion Wimbley),1.380,0.300
4,13:16,3,13,PIT 42,0,17,Byron Leftwich pass complete short right to Nate Washington for 13 yards (tackle by Nick Sorensen),0.300,2.590
4,12:33,1,10,CLE 45,0,17,Mewelde Moore right tackle for 6 yards (tackle by Louis Leonard and Ahtyba Rubin),2.590,2.850
4,11:51,2,4,CLE 39,0,17,Mewelde Moore up the middle for 11 yards (tackle by Brandon McDonald),2.850,3.710
4,11:11,1,10,CLE 28,0,17,Willie Parker up the middle for 4 yards (tackle by Louis Leonard and Shaun Smith),3.710,3.710
4,10:31,2,6,CLE 24,0,17,Byron Leftwich pass complete short right to Hines Ward for 21 yards (tackle by Brodney Pool),3.710,6.510
4,9:45,1,3,CLE 3,0,23,"Gary Russell right guard for 3 yards, touchdown",6.510,7.000
4,,,,CLE 2,0,24,"Jeff Reed kicks extra point good. Penalty on CLE: Defensive 12 On-field, 5 yards",0.000,0.000
4,,,,PIT 35,0,24,"Jeff Reed kicks off 65 yards, touchback",0.000,0.280
4,9:41,1,10,CLE 20,0,24,Jamal Lewis left tackle for 13 yards (tackle by Ike Taylor and Tyrone Carter),0.280,1.140
4,9:02,1,10,CLE 33,0,24,Josh Cribbs pass incomplete deep right intended for Braylon Edwards,1.140,0.590
4,8:52,2,10,CLE 33,0,30,"Bruce Gradkowski pass incomplete short right intended for Jamal Lewis is intercepted by Tyrone Carter at CLE-32 and returned for 32 yards, touchdown",0.590,-7.000
4,,,,CLE 2,0,31,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,0,31,"Jeff Reed kicks off 70 yards, touchback",0.000,0.280
4,8:43,,,,0,31,Timeout #1 by Pittsburgh Steelers,0.000,0.280
4,8:43,1,10,CLE 20,0,31,Bruce Gradkowski sacked by Travis Kirschke and Chris Hoke for -3 yards,0.280,-0.790
4,8:10,2,13,CLE 17,0,31,"Jamal Lewis right tackle for 3 yards (tackle by Larry Foote). Jamal Lewis fumbles (forced by Larry Foote), recovered by Rex Hadnot at CLE-20",-0.790,-0.960
4,7:22,3,10,CLE 20,0,31,Bruce Gradkowski pass complete short right to Jerome Harrison for -2 yards (tackle by Tyrone Carter),-0.960,-2.240
4,6:51,4,12,CLE 18,0,31,"Dave Zastudil punts 50 yards, muffed catch by Santonio Holmes, recovered by Santonio Holmes and returned for no gain",-2.240,-0.870
4,6:40,1,10,PIT 29,0,31,--,0.870,0.540
4,6:40,1,15,PIT 24,0,31,"Penalty on Dennis Dixon: Delay of Game, 5 yards (no play)",0.540,0.110
4,6:40,1,20,PIT 19,0,31,Dennis Dixon pass complete short left to Hines Ward for 3 yards (tackle by Kamerion Wimbley),0.110,-0.620
4,6:04,2,17,PIT 22,0,31,Gary Russell left guard for 3 yards (tackle by Kamerion Wimbley and Shaun Smith),-0.620,-0.890
4,5:20,3,14,PIT 25,0,31,Carey Davis left tackle for 11 yards (tackle by Willie McGinest),-0.890,-0.980
4,4:36,4,3,PIT 36,0,31,"Mitch Berger punts 49 yards, returned by Josh Cribbs for 6 yards (tackle by Lawrence Timmons)",-0.980,-0.340
4,4:24,1,10,CLE 21,0,31,Jamal Lewis up the middle for 1 yard (tackle by Lawrence Timmons and Patrick Bailey),0.340,-0.070
4,3:48,2,9,CLE 22,0,31,Jamal Lewis left guard for 2 yards (tackle by Andre Frazier),-0.070,-0.490
4,3:09,3,7,CLE 24,0,31,Jamal Lewis right tackle for 3 yards (tackle by Orpheus Roye and Lawrence Timmons),-0.490,-1.570
4,2:32,4,4,CLE 27,0,31,Jamal Lewis up the middle for 4 yards (tackle by Andre Frazier and Orpheus Roye),-1.570,1.000
4,2:00,1,10,CLE 31,0,31,Bruce Gradkowski sacked by Andre Frazier for -3 yards,1.000,0.060
4,1:20,2,13,CLE 28,0,31,Bruce Gradkowski pass incomplete short right intended for Donte Stallworth,0.060,-0.630
4,1:16,3,13,CLE 28,0,31,Bruce Gradkowski pass incomplete short right intended for Jerome Harrison,-0.630,-1.500
4,1:11,4,13,CLE 28,0,31,Bruce Gradkowski pass incomplete short left intended for Syndric Steptoe,-1.500,-3.780
4,1:05,1,10,CLE 27,0,31,Dennis Dixon kneels for -1 yards,3.780,3.100
4,0:27,2,11,CLE 28,0,31,Dennis Dixon kneels for -2 yards,3.100,2.150
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
