Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Browns,-31.0,-28.13,-23.01,-4.46,-11.81,-8.48,-7.01,-2.57,3.86,4.06,-0.41,2.59,4.87,-0.32,-2.67
Steelers,31.0,8.48,7.01,2.57,-3.86,28.13,23.01,4.46,11.81,-4.06,-2.59,0.41,0.32,-4.87,2.67
