Player,Pos
Tim Couch,QB
Jamel White,RB
Quincy Morgan,WR
Kevin Johnson,WR
Mark Campbell,TE
Aaron Shea,TE
Ross Verba,LT
Barry Stokes,LG
Melvin Fowler,C
Shaun O'Hara,RG
Ryan Tucker,RT
Kenard Lang,LDE
Gerard Warren,LDT
Orpheus Roye,RDT
Courtney Brown,RDE
Darren Hambrick,SLB
Earl Holmes,MLB
Dwayne Rudd,WLB
Anthony Henry,LCB
Daylon McCutcheon,RCB
Earl Little,SS
Devin Bush Sr.,FS
