Quarter,Time,Down,ToGo,Location,STL,MIN,Detail,EPB,EPA
2,,,,STL 30,3,7,"Jeff Wilkins kicks off 70 yards, returned by Koren Robinson for 61 yards (tackle by Jeff Wilkins)",0.000,2.980
2,6:45,,,,3,7,Timeout #1 by Minnesota Vikings,0.000,2.980
2,6:45,1,10,STL 39,3,7,Troy Williamson right end for 11 yards (tackle by Chris Johnson),2.980,3.710
2,6:24,1,10,STL 28,3,7,Mewelde Moore up the middle for no gain (tackle by Adam Archuleta and Pisa Tinoisamoa),3.710,3.170
2,5:48,2,10,STL 28,3,7,Brad Johnson pass incomplete intended for Koren Robinson,3.170,2.480
2,5:42,3,10,STL 28,3,7,Brad Johnson pass complete to Jim Kleinsasser for 9 yards (tackle by Chris Johnson and Adam Archuleta),2.480,2.340
2,4:56,4,1,STL 19,3,10,Paul Edinger 37 yard field goal good,2.340,3.000
2,,,,MIN 30,3,10,"Paul Edinger kicks off 66 yards, returned by David Allen for 15 yards (tackle by Will Hunter)",0.000,0.150
2,4:47,1,10,STL 19,3,10,"Steven Jackson left end for -1 yards (tackle by Sam Cowart). Penalty on Madison Hedgecock: Offensive Holding, 9 yards (no play)",0.150,-0.720
2,4:25,1,19,STL 10,3,10,Steven Jackson left end for 3 yards (tackle by Darren Sharper),-0.720,-1.210
2,3:42,2,16,STL 13,3,10,Ryan Fitzpatrick pass incomplete intended for Kevin Curtis is intercepted by Brian Williams at MIN-37,-1.210,-1.400
2,3:34,1,10,MIN 37,3,10,Brad Johnson pass complete to Mewelde Moore for 7 yards (tackle by Pisa Tinoisamoa),1.400,1.800
2,2:57,2,3,MIN 44,3,10,Michael Bennett left tackle for 14 yards (tackle by Adam Archuleta),1.800,2.790
2,2:14,1,10,STL 42,3,10,Michael Bennett up the middle for -2 yards (tackle by Pisa Tinoisamoa),2.790,1.970
2,2:00,2,12,STL 44,3,10,Brad Johnson pass incomplete intended for Jermaine Wiggins,1.970,1.290
2,1:54,3,12,STL 44,3,10,Brad Johnson pass incomplete intended for Travis Taylor,1.290,0.330
2,1:50,4,12,STL 44,3,10,"Darren Bennett punts 33 yards, fair catch by David Allen",0.330,0.370
2,1:43,1,10,STL 11,3,10,Ryan Fitzpatrick pass complete to Isaac Bruce for 5 yards (tackle by Ralph Brown),-0.370,-0.300
2,1:24,2,5,STL 16,3,10,"Penalty on Orlando Pace: False Start, 5 yards (no play)",-0.300,-0.780
2,1:24,2,10,STL 11,3,10,Ryan Fitzpatrick pass incomplete intended for Kevin Curtis is intercepted by Antoine Winfield at STL-28,-0.780,-3.710
2,1:18,1,10,STL 28,3,10,Brad Johnson pass complete to Jermaine Wiggins for 2 yards (tackle by Corey Ivy),3.710,3.440
2,1:12,2,8,STL 26,3,10,Brad Johnson pass incomplete intended for Marcus Robinson,3.440,2.740
2,1:09,3,8,STL 26,3,10,Brad Johnson pass incomplete intended for Nate Burleson,2.740,1.740
2,1:03,4,8,STL 26,3,13,Paul Edinger 44 yard field goal good,1.740,3.000
2,,,,MIN 30,3,13,"Paul Edinger kicks off 64 yards, returned by David Allen for 19 yards (tackle by Richard Owens)",0.000,0.610
2,0:53,1,10,STL 25,3,13,Marshall Faulk up the middle for no gain (tackle by Darrion Scott),0.610,0.060
2,0:44,,,,3,13,Timeout #2 by Minnesota Vikings,0.000,0.060
2,0:44,2,10,STL 25,3,13,Marshall Faulk up the middle for 10 yards (tackle by Dontarrious Thomas and Darren Sharper),0.060,1.270
2,0:20,1,10,STL 35,3,13,Ryan Fitzpatrick pass complete to Shaun McDonald for 11 yards (tackle by Fred Smoot),1.270,1.990
2,0:15,1,10,STL 46,3,13,Ryan Fitzpatrick pass complete to Marshall Faulk for 13 yards (tackle by Brian Williams),1.990,2.850
2,0:07,,,,3,13,Timeout #2 by St. Louis Rams,0.000,2.850
2,0:07,1,10,MIN 41,3,13,"Ryan Fitzpatrick pass incomplete intended for Torry Holt. Penalty on Fred Smoot: Defensive Pass Interfere, 36 yards (no play)",2.850,6.060
2,0:00,1,5,MIN 5,6,13,Jeff Wilkins 23 yard field goal good,6.060,3.000
Quarter,Time,Down,ToGo,Location,STL,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,6,13,"Jeff Wilkins kicks off 67 yards, returned by Koren Robinson for 20 yards (tackle by Jeremy Loyd)",0.000,0.480
3,14:55,1,10,MIN 23,6,13,"Brad Johnson pass incomplete intended for Michael Bennett. Penalty on Brad Johnson: Intentional Grounding, 10 yards",0.480,-1.500
3,14:50,2,20,MIN 13,6,13,Brad Johnson pass complete to Jermaine Wiggins for 4 yards (tackle by Ryan Pickett),-1.500,-1.760
3,14:09,3,16,MIN 17,6,13,Brad Johnson pass complete to Travis Taylor for 8 yards (tackle by Adam Archuleta),-1.760,-1.700
3,13:30,4,8,MIN 25,6,13,"Darren Bennett punts 24 yards, fair catch by O.J. Atogwe",-1.700,-2.320
3,13:20,1,10,MIN 49,6,13,Steven Jackson up the middle for 4 yards (tackle by Darrion Scott),2.320,2.320
3,12:47,2,6,MIN 45,6,13,Ryan Fitzpatrick pass complete to Torry Holt for 9 yards (tackle by Antoine Winfield),2.320,3.180
3,12:13,1,10,MIN 36,6,13,Steven Jackson left guard for 2 yards (tackle by Pat Williams),3.180,2.910
3,11:37,2,8,MIN 34,6,13,Ryan Fitzpatrick pass incomplete intended for Isaac Bruce,2.910,2.210
3,11:28,3,8,MIN 34,6,13,Ryan Fitzpatrick pass complete to Isaac Bruce for 20 yards (tackle by Ralph Brown),2.210,4.650
3,10:50,1,10,MIN 14,12,13,"Ryan Fitzpatrick right end for 14 yards, touchdown",4.650,7.000
3,,,,MIN 2,13,13,Jeff Wilkins kicks extra point good,0.000,0.000
3,,,,STL 30,13,13,"Jeff Wilkins kicks off 73 yards, returned by Koren Robinson for 23 yards (tackle by Drew Wahlroos)",0.000,0.280
3,10:37,1,10,MIN 20,13,13,Michael Bennett left tackle for 3 yards (tackle by Leonard Little),0.280,0.140
3,9:59,2,7,MIN 23,13,13,Brad Johnson pass complete to Koren Robinson for 15 yards (tackle by DeJuan Groce),0.140,1.470
3,9:13,1,10,MIN 38,13,13,Brad Johnson pass complete to Marcus Robinson for 49 yards (tackle by DeJuan Groce),1.470,4.710
3,8:43,1,10,STL 13,13,13,Michael Bennett left end for 6 yards (tackle by Trev Faulk and Ryan Pickett),4.710,5.150
3,8:10,2,4,STL 7,13,19,"Michael Bennett up the middle for 7 yards, touchdown",5.150,7.000
3,,,,STL 2,13,20,Paul Edinger kicks extra point good,0.000,0.000
3,,,,MIN 30,13,20,"Paul Edinger kicks off 66 yards, returned by David Allen for 19 yards (tackle by Antoine Winfield)",0.000,0.480
3,7:59,1,10,STL 23,13,20,Steven Jackson right end for 6 yards (tackle by Sam Cowart),0.480,0.740
3,7:23,2,4,STL 29,13,20,Steven Jackson right end for 2 yards (tackle by Sam Cowart and Pat Williams),0.740,0.300
3,6:42,,,,13,20,Timeout #1 by St. Louis Rams,0.000,0.300
3,6:42,3,2,STL 31,13,20,Ryan Fitzpatrick up the middle for 3 yards (tackle by Spencer Johnson),0.300,1.200
3,6:00,1,10,STL 34,13,20,Steven Jackson up the middle for -1 yards (tackle by Sam Cowart and E.J. Henderson),1.200,0.520
3,5:21,2,11,STL 33,13,20,"Ryan Fitzpatrick pass incomplete intended for Isaac Bruce is intercepted by Brian Williams at MIN-48 and returned for 31 yards. Brian Williams fumbles (forced by Adam Timmerman), recovered by Pat Williams at STL-21",0.520,-4.170
3,5:01,1,10,STL 21,13,20,Michael Bennett left end for 1 yard (tackle by Adam Archuleta),4.170,3.630
3,4:23,2,11,STL 20,13,20,Brad Johnson pass complete to Nate Burleson for 8 yards (tackle by DeJuan Groce),3.630,4.490
3,3:55,3,1,STL 12,13,20,Ciatrick Fason up the middle for 7 yards (tackle by Corey Ivy),4.490,6.060
3,3:17,1,5,STL 5,13,20,"Brad Johnson pass incomplete intended for Koren Robinson. Penalty on Corey Ivy: Defensive Pass Interfere, 4 yards (no play)",6.060,6.970
3,3:14,1,1,STL 1,13,26,"Ciatrick Fason up the middle for 1 yard, touchdown",6.970,7.000
3,,,,STL 2,13,27,Paul Edinger kicks extra point good,0.000,0.000
3,,,,MIN 30,13,27,"Paul Edinger kicks off 70 yards, returned by David Allen for 20 yards (tackle by E.J. Henderson)",0.000,0.280
3,3:06,1,10,STL 20,13,27,Ryan Fitzpatrick pass complete to Isaac Bruce for 19 yards (tackle by Antoine Winfield),0.280,1.530
3,2:29,1,10,STL 39,13,27,Ryan Fitzpatrick pass complete to Torry Holt for 17 yards (tackle by Corey Chavous),1.530,2.650
3,1:54,1,10,MIN 44,13,27,Steven Jackson up the middle for 7 yards (tackle by Raonall Smith),2.650,3.060
3,1:23,2,3,MIN 37,13,27,Ryan Fitzpatrick pass incomplete intended for Isaac Bruce (defended by Darren Sharper),3.060,2.350
3,1:15,3,3,MIN 37,13,27,"Ryan Fitzpatrick for no gain. Ryan Fitzpatrick fumbles, recovered by Ryan Fitzpatrick at MIN-40",2.350,0.590
3,1:15,4,6,MIN 40,13,27,"Penalty on Rex Tucker: False Start, 5 yards (no play)",0.590,0.270
3,0:35,4,11,MIN 45,13,27,"Bryan Barker punts 35 yards, fair catch by Mewelde Moore",0.270,0.380
3,0:27,1,10,MIN 10,13,27,Michael Bennett right guard for 4 yards (tackle by Brandon Chillar),-0.380,-0.460
Quarter,Time,Down,ToGo,Location,STL,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,MIN 14,13,27,Michael Bennett up the middle for -4 yards (tackle by Adam Archuleta and Ryan Pickett),-0.460,-1.420
4,14:16,3,10,MIN 10,13,27,Brad Johnson pass complete to Michael Bennett for 1 yard (tackle by Tyoka Jackson),-1.420,-2.490
4,13:40,4,9,MIN 11,13,27,"Darren Bennett punts 51 yards, returned by David Allen for 7 yards (tackle by Raonall Smith)",-2.490,-1.930
4,13:28,1,10,STL 45,13,27,Steven Jackson right guard for 4 yards (tackle by Pat Williams),1.930,1.920
4,12:51,2,6,STL 49,13,27,Ryan Fitzpatrick pass incomplete intended for Brandon Manumaleuna (defended by Raonall Smith),1.920,1.220
4,12:48,3,6,STL 49,13,27,Ryan Fitzpatrick pass incomplete intended for Isaac Bruce,1.220,-0.130
4,12:43,4,6,STL 49,13,27,"Bryan Barker punts 31 yards, returned by Mewelde Moore for no gain",-0.130,-0.280
4,12:35,1,10,MIN 20,13,27,"Brad Johnson pass incomplete intended for Jermaine Wiggins. Penalty on Anthony Hargrove: Defensive Holding, 5 yards (no play)",0.280,0.610
4,12:31,1,10,MIN 25,13,27,Michael Bennett right tackle for 15 yards (tackle by Pisa Tinoisamoa),0.610,1.600
4,11:49,1,10,MIN 40,13,27,Koren Robinson right end for 1 yard (tackle by Brandon Chillar),1.600,1.190
4,11:25,2,9,MIN 41,13,27,"Michael Bennett right end for no gain (tackle by Trev Faulk). Michael Bennett fumbles (forced by Trev Faulk), recovered by Brandon Chillar at MIN-41 and returned for 8 yards",1.190,-3.380
,,,,,,,"MIN challenged the ruling, and the play was upheld.",,
4,11:15,1,10,MIN 33,13,27,Steven Jackson left guard for 5 yards (tackle by Fred Smoot and Dontarrious Thomas),3.380,3.510
4,10:51,2,5,MIN 28,13,27,Steven Jackson left guard for 1 yard (tackle by Darrion Scott),3.510,2.940
4,10:15,3,4,MIN 27,13,27,Ryan Fitzpatrick pass complete to Torry Holt for 6 yards (tackle by Fred Smoot),2.940,4.170
4,9:51,1,10,MIN 21,13,27,Ryan Fitzpatrick pass incomplete intended for Isaac Bruce is intercepted by Fred Smoot,4.170,-0.280
4,9:42,1,10,MIN 20,13,27,Michael Bennett up the middle for no gain (tackle by Ryan Pickett),0.280,-0.270
4,8:59,2,10,MIN 20,13,27,Michael Bennett up the middle for no gain (tackle by Damione Lewis),-0.270,-0.960
4,8:15,3,10,MIN 20,13,27,Michael Bennett right guard for no gain (tackle by Leonard Little),-0.960,-2.030
4,7:35,4,10,MIN 20,13,27,"Darren Bennett punts 37 yards, fair catch by David Allen",-2.030,-1.800
4,7:28,1,10,STL 43,13,27,Ryan Fitzpatrick pass incomplete intended for Torry Holt (defended by Brian Williams),1.800,1.250
4,7:22,2,10,STL 43,13,27,Ryan Fitzpatrick pass complete to Torry Holt for 15 yards (tackle by Fred Smoot),1.250,2.790
4,7:01,1,10,MIN 42,13,27,Ryan Fitzpatrick up the middle for 3 yards (tackle by C.J. Mosley),2.790,2.650
4,6:24,2,7,MIN 39,13,27,Ryan Fitzpatrick pass complete to Isaac Bruce for 18 yards (tackle by Ralph Brown),2.650,4.170
4,5:40,1,10,MIN 21,13,27,Ryan Fitzpatrick pass complete to Isaac Bruce for 4 yards (tackle by Antoine Winfield),4.170,4.200
4,5:03,2,6,MIN 17,13,27,Ryan Fitzpatrick pass complete to Torry Holt for 4 yards (tackle by Dontarrious Thomas),4.200,4.240
4,4:29,3,2,MIN 13,13,27,Marshall Faulk right guard for 4 yards (tackle by Dontarrious Thomas),4.240,5.140
4,3:56,1,9,MIN 9,13,27,Ryan Fitzpatrick pass complete to Madison Hedgecock for 4 yards (tackle by Antoine Winfield),5.140,5.150
4,3:24,2,5,MIN 5,13,27,Marshall Faulk up the middle for 1 yard (tackle by Pat Williams),5.150,4.490
4,2:49,3,4,MIN 4,13,27,Ryan Fitzpatrick pass incomplete intended for Kevin Curtis,4.490,3.030
4,2:46,4,4,MIN 4,13,27,Ryan Fitzpatrick pass incomplete intended for Isaac Bruce,3.030,0.380
4,2:42,1,10,MIN 5,13,27,Ciatrick Fason up the middle for -1 yards (tackle by Corey Ivy),-0.380,-0.850
4,2:35,,,,13,27,Timeout #2 by St. Louis Rams,0.000,-0.850
4,2:35,2,11,MIN 4,13,27,Ciatrick Fason left guard for 2 yards,-0.850,-1.300
4,2:29,,,,13,27,Timeout #3 by St. Louis Rams,0.000,-1.300
4,2:29,3,9,MIN 6,13,27,Ciatrick Fason up the middle for 8 yards (tackle by Trev Faulk),-1.300,-2.470
4,2:00,4,1,MIN 14,13,27,"Darren Bennett punts 40 yards, returned by David Allen for 1 yard (tackle by Ralph Brown)",-2.470,-2.060
4,1:50,1,10,STL 47,13,27,Ryan Fitzpatrick pass complete to Shaun McDonald for 7 yards,2.060,2.460
4,1:45,2,3,MIN 46,13,27,Ryan Fitzpatrick pass incomplete intended for Torry Holt,2.460,1.750
4,1:38,3,3,MIN 46,13,27,Ryan Fitzpatrick pass complete to Kevin Curtis for 4 yards (tackle by Antoine Winfield),1.750,2.790
4,1:16,1,10,MIN 42,13,27,"Ryan Fitzpatrick pass complete to Torry Holt for 15 yards (tackle by Brian Williams). Darren Sharper fumbles (forced by Kevin Curtis), recovered by Orlando Pace at MIN-37 and returned for 14 yards (tackle by Kevin Curtis)",2.790,3.120
4,1:02,1,10,MIN 37,13,27,"Ryan Fitzpatrick pass incomplete intended for Isaac Bruce. Penalty on Lance Johnstone: Defensive Offside, 5 yards (no play)",3.120,3.850
4,0:57,1,5,MIN 32,13,27,Ryan Fitzpatrick pass incomplete intended for Isaac Bruce,3.850,3.250
4,0:52,2,5,MIN 32,13,27,Ryan Fitzpatrick pass complete to Marshall Faulk for 7 yards (tackle by Brian Williams),3.250,3.910
4,0:31,1,10,MIN 25,13,27,Ryan Fitzpatrick pass incomplete intended for Shaun McDonald is intercepted by Darren Sharper,3.910,-0.280
4,0:20,1,10,MIN 20,13,27,Brad Johnson kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
