#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:31,MIN 17,3,1:37,6,Punt
2,1,9:58,MIN 20,8,4:22,80,Touchdown
3,1,2:27,MIN 9,3,2:08,9,Punt
4,2,10:32,MIN 9,3,1:00,2,Punt
5,2,6:54,STL 39,5,2:02,20,Field Goal
6,2,3:34,MIN 37,5,1:51,19,Punt
7,2,1:18,STL 28,4,0:19,2,Field Goal
8,3,15:00,MIN 23,3,1:40,2,Punt
9,3,10:42,MIN 20,5,2:37,80,Touchdown
10,3,5:01,STL 21,4,1:50,21,Touchdown
11,3,0:27,MIN 10,3,1:59,1,Punt
12,4,12:35,MIN 20,3,1:20,21,Fumble
13,4,9:42,MIN 20,3,2:14,0,Punt
14,4,2:42,MIN 5,3,0:52,9,Punt
15,4,0:20,MIN 20,1,0:20,-1,End of Game
