Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
2,0:32,,,,21,3,Timeout #2 by Denver Broncos,0.000,1.740
2,0:32,2,2,DEN 42,21,3,Reuben Droughns left guard for 8 yards (tackle by Charles Woodson),1.740,2.260
2,0:27,,,,21,3,Timeout #3 by Denver Broncos,0.000,2.260
2,0:27,1,10,OAK 50,21,3,Jake Plummer pass incomplete intended for Reuben Droughns,2.260,1.710
2,0:19,2,10,OAK 50,21,3,"Reuben Droughns up the middle for 2 yards (tackle by Nnamdi Asomugha). Penalty on Tom Nalen: Offensive Holding, 10 yards",1.710,0.630
2,0:11,2,18,DEN 42,21,3,"Reuben Droughns up the middle for no gain (tackle by Nnamdi Asomugha and DeLawrence Grant). Penalty on Dan Neil: Offensive Holding, 10 yards (no play)",0.630,-0.720
2,0:06,2,28,DEN 32,21,3,Reuben Droughns left tackle for no gain (tackle by Danny Clark),-0.720,-1.350
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,21,3,"Micah Knorr kicks off 68 yards, returned by Carlos Francis for 26 yards (tackle by Lenny Walls)",0.000,0.810
3,14:53,1,10,OAK 28,21,3,"Kerry Collins pass complete to Ronald Curry for 8 yards (tackle by Kenoy Kennedy). Penalty on Ronald Curry: Illegal Formation, 5 yards (no play)",0.810,0.480
3,14:36,1,15,OAK 23,21,3,Amos Zereoue left tackle for 2 yards (tackle by Al Wilson and D.J. Williams),0.480,-0.140
3,14:02,2,13,OAK 25,21,3,Kerry Collins pass incomplete intended for Doug Jolley,-0.140,-0.820
3,13:58,3,13,OAK 25,21,3,Kerry Collins pass incomplete intended for Ronald Curry is intercepted by Kelly Herndon at OAK-37 and returned for 2 yards (tackle by Doug Jolley),-0.820,-3.250
3,13:51,1,10,OAK 35,21,3,Reuben Droughns right tackle for 3 yards (tackle by Danny Clark and Napoleon Harris),3.250,3.110
3,13:08,2,7,OAK 32,21,3,Reuben Droughns left end for 10 yards (tackle by Danny Clark),3.110,4.110
3,12:37,1,10,OAK 22,21,3,Jake Plummer pass incomplete intended for Patrick Hape,4.110,3.560
3,12:31,2,10,OAK 22,21,3,Reuben Droughns left tackle for 6 yards (tackle by Bobby Hamilton),3.560,3.740
3,11:44,3,4,OAK 16,21,3,Reuben Droughns left tackle for 1 yard (tackle by Charles Woodson),3.740,2.540
3,11:09,4,3,OAK 15,24,3,Jason Elam 33 yard field goal good,2.540,3.000
3,,,,DEN 30,24,3,"Micah Knorr kicks off 59 yards, returned by Carlos Francis for 26 yards (tackle by Kyle Johnson). Penalty on Tim Johnson: Offensive Holding, 10 yards",0.000,0.280
3,10:55,1,10,OAK 20,24,3,"Kerry Collins pass complete to Alvis Whitted for 14 yards (tackle by Kenoy Kennedy). Penalty on Alvis Whitted: Illegal Motion, 5 yards (no play)",0.280,-0.310
3,10:26,1,15,OAK 15,24,3,Kerry Collins sacked by Anton Palepoi and Mario Fatafehi for -12 yards,-0.310,-2.020
3,9:59,2,27,OAK 3,24,3,Amos Zereoue up the middle for 2 yards (tackle by Raylee Johnson). Penalty on Courtney Anderson: Offensive Holding (Declined),-2.020,-3.180
3,9:39,3,25,OAK 5,24,3,Amos Zereoue right tackle for 11 yards (tackle by Donnie Spragan),-3.180,-2.390
3,9:06,4,14,OAK 16,24,3,"Shane Lechler punts 65 yards, returned by Triandos Luke for 13 yards (tackle by Sam Williams). Penalty on Jashon Sykes: Illegal Block Above the Waist, 10 yards",-2.390,-0.410
3,8:54,1,10,DEN 22,24,3,Reuben Droughns up the middle for 4 yards (tackle by Warren Sapp),0.410,0.410
3,8:11,2,6,DEN 26,24,3,Reuben Droughns left tackle for 4 yards (tackle by Marques Anderson and Ted Washington),0.410,0.230
3,7:27,3,2,DEN 30,24,3,Jake Plummer up the middle for 15 yards (tackle by Marques Anderson),0.230,1.930
3,6:42,1,10,DEN 45,24,3,Jake Plummer pass complete to Ashley Lelie for 14 yards (tackle by Phillip Buchanon),1.930,2.850
3,5:57,1,10,OAK 41,24,3,Reuben Droughns left tackle for 4 yards (tackle by Ray Buchanan),2.850,2.850
3,5:13,2,6,OAK 37,24,3,Reuben Droughns left tackle for 4 yards (tackle by Akbar Gbaja-Biamila),2.850,2.680
3,4:28,3,2,OAK 33,24,3,Rod Smith left end for 14 yards (tackle by Marques Anderson),2.680,4.310
3,4:01,1,10,OAK 19,24,3,Reuben Droughns right tackle for 2 yards (tackle by John Parrella),4.310,4.030
3,3:18,2,8,OAK 17,24,3,"Jake Plummer pass complete to Patrick Hape for 7 yards (tackle by Ray Buchanan). Penalty on Tyler Brayton: Roughing the Passer, 5 yards",4.030,6.060
3,2:55,1,5,OAK 5,24,3,Reuben Droughns up the middle for 1 yard (tackle by Ted Washington),6.060,5.340
3,2:13,2,4,OAK 4,30,3,"Reuben Droughns up the middle for 4 yards, touchdown",5.340,7.000
3,,,,OAK 2,31,3,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,31,3,"Micah Knorr kicks off 60 yards, returned by Carlos Francis for 14 yards (tackle by Nate Jackson)",0.000,0.540
3,2:01,1,10,OAK 24,31,3,Amos Zereoue up the middle for -1 yards (tackle by Luther Elliss),0.540,-0.140
3,1:27,2,11,OAK 23,31,3,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Champ Bailey),-0.140,0.230
3,0:49,3,3,OAK 31,31,3,Kerry Collins pass incomplete intended for Alvis Whitted,0.230,-1.310
3,0:49,4,3,OAK 31,31,3,"Shane Lechler punts 51 yards, returned by Triandos Luke for 21 yards (tackle by Ronald Curry). Penalty on Nnamdi Asomugha: Face Mask (15 Yards), 15 yards",-1.310,-2.520
3,0:33,1,10,OAK 46,31,3,Reuben Droughns up the middle for 6 yards (tackle by Napoleon Harris),2.520,2.790
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,OAK 40,31,3,Reuben Droughns left end for 2 yards (tackle by Terdell Sands),2.790,2.350
4,14:18,3,2,OAK 38,31,3,Reuben Droughns left tackle for 1 yard (tackle by Ray Buchanan),2.350,0.790
4,13:20,4,1,OAK 37,31,3,Reuben Droughns left tackle for -2 yards (tackle by Danny Clark and Bobby Hamilton),0.790,-1.530
4,13:15,1,10,OAK 39,31,3,Kerry Collins pass incomplete intended for Ronald Curry,1.530,0.990
4,13:11,2,10,OAK 39,31,3,Kerry Collins pass complete to Ronald Curry for 14 yards (tackle by Lenny Walls),0.990,2.460
4,12:46,1,10,DEN 47,31,3,Amos Zereoue right guard for 2 yards (tackle by D.J. Williams and Raylee Johnson),2.460,2.180
4,12:13,2,8,DEN 45,31,3,Kerry Collins sacked by Anton Palepoi for -4 yards,2.180,0.960
4,11:50,3,12,DEN 49,31,3,Kerry Collins pass incomplete intended for J.R. Redmond (defended by Kenoy Kennedy),0.960,0.000
4,11:40,4,12,DEN 49,31,3,"Shane Lechler punts 49 yards, touchback",0.000,-0.280
4,11:31,1,10,DEN 20,31,3,Reuben Droughns for 10 yards (tackle by Marques Anderson),0.280,0.940
4,10:46,1,10,DEN 30,31,3,Reuben Droughns up the middle for 6 yards (tackle by Sam Williams),0.940,1.200
4,10:01,2,4,DEN 36,31,3,Reuben Droughns up the middle for 8 yards (tackle by Marques Anderson and Danny Clark),1.200,1.860
4,9:17,1,10,DEN 44,31,3,Reuben Droughns right tackle for 2 yards (tackle by Marques Anderson),1.860,1.590
4,8:32,2,8,DEN 46,31,3,Reuben Droughns left end for -3 yards (tackle by Marques Anderson),1.590,0.500
4,7:45,3,11,DEN 43,31,3,Tatum Bell up the middle for 5 yards (tackle by Danny Clark),0.500,-0.190
4,7:15,4,6,DEN 48,31,3,Micah Knorr punts 26 yards,-0.190,-0.670
4,7:08,1,10,OAK 26,31,3,Amos Zereoue up the middle for -3 yards (tackle by Reggie Hayward),0.670,-0.280
4,6:35,2,13,OAK 23,31,3,Kerry Collins pass incomplete intended for Alvis Whitted,-0.280,-0.960
4,6:29,3,13,OAK 23,31,3,"Kerry Collins pass complete to Jerry Porter for 17 yards (tackle by Nick Ferguson). Penalty on Robert Gallery: Offensive Holding, 10 yards (no play)",-0.960,-2.860
4,6:09,3,23,OAK 13,31,3,Kerry Collins pass incomplete intended for Jerry Porter,-2.860,-2.490
4,5:59,4,23,OAK 13,31,3,"Shane Lechler punts 51 yards, returned by Triandos Luke for 15 yards (tackle by David Terrell)",-2.490,-2.320
4,5:47,1,10,OAK 49,31,3,Tatum Bell up the middle for 4 yards (tackle by Danny Clark),2.320,2.320
4,5:03,2,6,OAK 45,31,3,Quentin Griffin left guard for 1 yard (tackle by Marques Anderson and Sam Williams),2.320,1.750
4,4:20,3,5,OAK 44,31,3,Tatum Bell left end for 13 yards (tackle by Charles Woodson),1.750,3.510
4,4:13,1,10,OAK 31,31,3,Quentin Griffin right end for 7 yards (tackle by Ray Buchanan),3.510,3.910
4,3:29,2,3,OAK 24,31,3,Tatum Bell up the middle for 2 yards (tackle by Danny Clark),3.910,3.470
4,2:50,3,1,OAK 22,31,3,Tatum Bell up the middle for no gain (tackle by John Parrella),3.470,2.140
4,2:07,4,1,OAK 22,31,3,"Tatum Bell right end for 1 yard (tackle by Tyler Brayton). Penalty on Dwayne Carswell: Offensive Holding, 10 yards",2.140,1.320
4,2:02,4,10,OAK 31,31,3,Quentin Griffin up the middle for 9 yards (tackle by Stuart Schweigert),1.320,-0.480
4,1:55,1,10,OAK 23,31,3,Kerry Collins pass complete to Courtney Anderson for 9 yards (tackle by Reggie Hayward),0.480,1.150
4,1:37,2,1,OAK 32,31,3,Kerry Collins pass incomplete intended for J.R. Redmond,1.150,0.430
4,1:34,3,1,OAK 32,31,3,Amos Zereoue right end for 1 yard (tackle by Ellis Johnson),0.430,1.140
4,1:01,1,10,OAK 33,31,3,Kerry Collins pass complete to Amos Zereoue for 6 yards (tackle by Reggie Hayward),1.140,1.400
4,0:37,2,4,OAK 39,31,3,Kerry Collins pass incomplete intended for Amos Zereoue,1.400,0.700
4,0:34,3,4,OAK 39,31,3,Kerry Collins sacked by Luther Elliss for -5 yards,0.700,-1.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
