Player,Pos
Matthew Stafford,QB
Kyren Williams,RB
Tutu Atwell,WR
Puka Nacua,WR
Cooper Kupp,WR
Tyler Higbee,TE
Kevin Dotson,OL
Rob Havenstein,T
Alaric Jackson,T
Steve Avila,G
Coleman Shelton,G
Jonah Williams,DE
Aaron Donald,DT
Kobie Turner,NT
Michael Hoecht,OLB
Byron Young,OLB
Ernest Jones,LB
Christian Rozeboom,LB
Derion Kendrick,DB
Jordan Fuller,DB
Ahkello Witherspoon,DB
Russ Yeast,DB
