Quarter,Time,Down,ToGo,Location,ARI,LAR,Detail,EPB,EPA
1,4:05,1,10,LAR 48,3,0,Joshua Dobbs pass incomplete short middle intended for Trey McBride (defended by Cobie Durant),2.390,1.850
1,4:00,2,10,LAR 48,3,0,Damien Williams right tackle for 8 yards (tackle by Christian Rozeboom),1.850,2.210
1,3:19,3,2,LAR 40,3,0,Joshua Dobbs sacked by Jonah Williams for -13 yards,2.210,-0.260
1,2:20,4,15,ARI 47,3,0,"Blake Gillikin punts 41 yards, returned by Austin Trammell for 29 yards (tackle by Blake Gillikin)",-0.260,-1.660
1,2:07,1,10,LAR 41,3,0,Matthew Stafford pass complete short right to Puka Nacua for 6 yards (tackle by Kei'Trel Clark),1.660,1.930
1,1:27,2,4,LAR 47,3,0,Matthew Stafford pass complete short left to Cooper Kupp for 37 yards (tackle by Marco Wilson),1.930,4.510
1,0:37,1,10,ARI 16,3,0,"Matthew Stafford pass incomplete intended for Puka Nacua. Penalty on Marco Wilson: Defensive Holding, 5 yards (accepted) (no play)",4.510,4.840
1,0:30,1,10,ARI 11,3,0,Matthew Stafford pass incomplete short middle intended for Puka Nacua,4.840,4.140
1,0:26,2,10,ARI 11,3,0,Matthew Stafford pass incomplete short middle intended for Cooper Kupp,4.140,3.130
1,0:19,3,10,ARI 11,3,0,Matthew Stafford pass incomplete short right intended for Puka Nacua,3.130,2.700
1,0:15,4,10,ARI 11,3,3,Brett Maher 29 yard field goal good,2.700,3.000
1,0:11,,,LAR 35,3,3,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
1,0:11,1,10,ARI 25,3,3,Joshua Dobbs pass complete short right to Trey McBride for 16 yards (tackle by Jordan Fuller),0.610,1.660
Quarter,Time,Down,ToGo,Location,ARI,LAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 41,3,3,Joshua Dobbs pass complete short right to Rondale Moore for 5 yards (tackle by Michael Hoecht),1.660,1.800
2,14:22,2,5,ARI 46,3,3,Joshua Dobbs right end for -6 yards (tackle by Aaron Donald),1.800,0.300
2,13:41,3,11,ARI 40,3,3,Joshua Dobbs pass incomplete short middle intended for Zach Ertz,0.300,-0.720
2,13:38,4,11,ARI 40,3,3,"Blake Gillikin punts 45 yards, returned by Austin Trammell for 1 yard. Austin Trammell fumbles (forced by Joey Blount) (tackle by Bobby Price), recovered by Bobby Price at LA-17",-0.720,4.440
2,13:27,1,10,LAR 17,3,3,Joshua Dobbs pass incomplete deep right intended for Marquise Brown,4.440,3.850
2,13:23,2,10,LAR 17,3,3,Joshua Dobbs pass incomplete deep right intended for Marquise Brown,3.850,3.070
2,13:20,3,10,LAR 17,3,3,Joshua Dobbs pass complete short middle to Marquise Brown for 3 yards (tackle by Russ Yeast),3.070,2.510
2,12:38,4,7,LAR 14,6,3,Matt Prater 32 yard field goal good,2.510,3.000
2,12:35,,,ARI 35,6,3,"Matt Prater kicks off 64 yards,",0.000,0.610
2,12:35,1,10,LAR 25,6,3,Matthew Stafford pass complete short right to Ronnie Rivers for 4 yards (tackle by Antonio Hamilton),0.610,0.600
2,11:59,2,6,LAR 29,6,3,Ronnie Rivers up the middle for 1 yard (tackle by Leki Fotu and Dante Stills),0.600,0.040
2,11:14,,,,,,Timeout #1 by Los Angeles Rams,,
2,11:14,3,5,LAR 30,6,3,Matthew Stafford sacked by Kyzir White for -7 yards,0.040,-1.830
2,10:42,4,12,LAR 23,6,3,"Ethan Evans punts 52 yards, returned by Greg Dortch for 16 yards (tackle by Tre'Vius Tomlinson)",-1.830,-1.660
2,10:28,1,10,ARI 41,6,3,Damien Williams right guard for 9 yards (tackle by Ernest Jones and Zach VanValkenburg),1.660,2.340
2,9:49,2,1,ARI 50,6,3,Damien Williams up the middle for 5 yards (tackle by Jonah Williams and Zach VanValkenburg),2.340,2.590
2,9:11,1,10,LAR 45,6,3,Joshua Dobbs pass complete short left to Damien Williams for 8 yards (tackle by Ernest Jones),2.590,3.120
2,8:31,2,2,LAR 37,6,3,Keaontay Ingram right tackle for 1 yard (tackle by Michael Hoecht and Jonah Williams),3.120,2.540
2,7:57,3,1,LAR 36,6,3,Joshua Dobbs up the middle for no gain (tackle by Kobie Turner and Ernest Jones),2.540,0.890
2,7:26,4,1,LAR 36,6,3,"Joshua Dobbs for no gain. Penalty on Elijah Wilkinson: Offensive Offside, 4 yards (accepted) (no play)",0.890,0.590
2,7:15,4,5,LAR 40,6,3,Joshua Dobbs pass incomplete deep right intended for Marquise Brown,0.590,-1.660
2,7:09,1,10,LAR 41,6,3,Kyren Williams right tackle for -1 yards (tackle by Josh Woods),1.660,0.990
2,6:44,2,11,LAR 40,6,3,Matthew Stafford pass complete short right to Tyler Higbee for 9 yards (tackle by Josh Woods),0.990,1.550
2,6:12,3,1,LAR 49,6,3,"Kyren Williams for no gain. Penalty on Alaric Jackson: Offensive Holding, 10 yards (accepted) (no play)",1.550,0.170
2,5:47,3,12,LAR 39,6,3,Matthew Stafford sacked by Victor Dimukeje for -9 yards,0.170,-1.370
2,5:09,4,21,LAR 30,6,3,Ethan Evans punts 42 yards out of bounds,-1.370,-0.810
2,5:05,1,10,ARI 28,6,3,Keaontay Ingram right tackle for 1 yard (tackle by Byron Young),0.810,0.400
2,4:32,2,9,ARI 29,6,3,"Rondale Moore right end for -4 yards (tackle by Aaron Donald). Penalty on Paris Johnson: Offensive Holding, 10 yards (declined)",0.400,-0.820
2,4:26,3,13,ARI 25,6,3,Joshua Dobbs scrambles left end for 20 yards (tackle by Ernest Jones),-0.820,1.930
2,3:25,1,10,ARI 45,6,3,Keaontay Ingram left tackle for 2 yards (tackle by Byron Young and Kobie Turner),1.930,1.650
2,2:49,2,8,ARI 47,6,3,Joshua Dobbs pass complete short right to Keaontay Ingram for 9 yards (tackle by Michael Hoecht),1.650,2.650
2,2:05,1,10,LAR 44,6,3,Keaontay Ingram right tackle for 3 yards (tackle by Marquise Copeland),2.650,2.520
2,2:00,2,7,LAR 41,6,3,"Joshua Dobbs sacked by Aaron Donald for no gain. Penalty on Michael Hoecht: Face Mask (15 Yards), 15 yards (accepted) (no play)",2.520,3.840
2,1:52,1,10,LAR 26,6,3,Keaontay Ingram right tackle for 11 yards (tackle by Byron Young),3.840,4.580
2,1:43,,,,,,Timeout #2 by Los Angeles Rams,,
2,1:43,1,10,LAR 15,6,3,Rondale Moore right end for -1 yards (tackle by Ahkello Witherspoon),4.580,3.810
2,1:38,2,11,LAR 16,6,3,Keaontay Ingram up the middle for 8 yards (tackle by Jordan Fuller and Cobie Durant),3.810,4.450
2,1:31,,,,,,Timeout #3 by Los Angeles Rams,,
2,1:31,3,3,LAR 8,6,3,Keaontay Ingram up the middle for -1 yards (tackle by Jonah Williams),4.450,2.900
2,0:46,,,,,,Timeout #1 by Arizona Cardinals,,
2,0:46,4,4,LAR 9,9,3,Matt Prater 27 yard field goal good,2.900,3.000
2,0:43,,,ARI 35,9,3,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
2,0:43,1,10,LAR 25,9,3,Matthew Stafford pass complete deep right to Cooper Kupp for 49 yards (tackle by Kei'Trel Clark),0.610,3.840
2,0:25,1,10,ARI 26,9,3,Matthew Stafford spiked the ball,3.840,3.300
2,0:24,2,10,ARI 26,9,3,Matthew Stafford pass complete short middle to Tyler Higbee for 9 yards (tackle by Kyzir White),3.300,3.950
2,0:10,3,1,ARI 17,9,3,Matthew Stafford spiked the ball,3.950,2.460
2,0:08,4,1,ARI 17,9,6,Brett Maher 35 yard field goal good,2.460,3.000
2,0:04,,,LAR 35,9,6,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
2,0:04,1,10,ARI 25,9,6,Joshua Dobbs kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,ARI,LAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,9,6,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,LAR 25,9,6,Kyren Williams left guard for 17 yards (tackle by K'Von Wallace and Andre Chachere),0.610,1.730
3,14:25,1,10,LAR 42,9,6,Kyren Williams left guard for 6 yards (tackle by Josh Woods and Kyzir White),1.730,2.000
3,13:46,2,4,LAR 48,9,6,Kyren Williams right tackle for 14 yards (tackle by Andre Chachere),2.000,3.050
3,13:07,1,10,ARI 38,9,6,Kyren Williams right end for 10 yards (tackle by Jonathan Ledbetter),3.050,3.710
3,12:29,1,10,ARI 28,9,6,Ronnie Rivers left end for 6 yards (tackle by Zaven Collins),3.710,3.980
3,11:46,2,4,ARI 22,9,6,Ronnie Rivers up the middle for 2 yards (tackle by Kyzir White),3.980,3.530
3,11:03,3,2,ARI 20,9,6,Kyren Williams up the middle for 6 yards (tackle by Dennis Gardeck),3.530,4.650
3,10:27,1,10,ARI 14,9,6,Kyren Williams left end for -1 yards (tackle by Dennis Gardeck and Antonio Hamilton),4.650,3.850
3,9:40,2,11,ARI 15,9,6,Matthew Stafford scrambles up the middle for 2 yards (tackle by Kyzir White),3.850,3.260
3,9:01,3,9,ARI 13,9,12,"Matthew Stafford pass complete short right to Cooper Kupp for 13 yards, touchdown",3.260,7.000
3,8:57,,,ARI 15,9,13,Brett Maher kicks extra point good,0.000,0.000
3,8:57,,,LAR 35,9,13,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
3,8:57,1,10,ARI 25,9,13,Rondale Moore right end for 1 yard (tackle by Ernest Jones),0.610,0.200
3,8:21,2,9,ARI 26,9,13,Damien Williams left tackle for 7 yards (tackle by Byron Young and Ernest Jones),0.200,0.430
3,7:34,3,2,ARI 33,9,13,"Penalty on D.J. Humphries: False Start, 5 yards (accepted) (no play)",0.430,-0.230
3,7:29,3,7,ARI 28,9,13,Joshua Dobbs pass incomplete short left intended for Rondale Moore,-0.230,-1.500
3,7:25,4,7,ARI 28,9,13,"Blake Gillikin punts 48 yards, returned by Austin Trammell for no gain (tackle by Zeke Turner). Penalty on Duke Shelley: Offensive Holding, 10 yards (accepted)",-1.500,0.280
3,7:15,1,10,LAR 14,9,13,Matthew Stafford pass complete short middle to Puka Nacua for 9 yards (tackle by Marco Wilson),-0.280,0.550
3,6:42,2,1,LAR 23,9,13,Kyren Williams left end for 5 yards (tackle by Marco Wilson),0.550,0.810
3,6:00,1,10,LAR 28,9,13,Matthew Stafford pass complete deep right to Tutu Atwell for 30 yards (tackle by Antonio Hamilton),0.810,2.790
3,5:16,1,10,ARI 42,9,13,Kyren Williams right end for 31 yards (tackle by Andre Chachere and Dante Stills),2.790,4.840
3,4:34,1,10,ARI 11,9,13,Kyren Williams up the middle for 8 yards (tackle by K'Von Wallace),4.840,5.660
3,3:59,2,2,ARI 3,9,13,Kyren Williams up the middle for 1 yard (tackle by Roy Lopez and Antonio Hamilton),5.660,5.120
3,3:15,3,1,ARI 2,9,13,"Penalty on Kyren Williams: False Start, 4 yards (accepted) (no play)",5.120,4.210
3,2:50,3,5,ARI 6,9,13,Matthew Stafford pass incomplete short left intended for Tyler Higbee,4.210,2.990
3,2:47,4,5,ARI 6,9,16,Brett Maher 25 yard field goal good,2.990,3.000
3,2:44,,,LAR 35,9,16,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
3,2:44,1,10,ARI 25,9,16,Joshua Dobbs pass complete short right to Trey McBride for 13 yards (tackle by Ernest Jones),0.610,1.470
3,2:05,1,10,ARI 38,9,16,Joshua Dobbs pass complete short right to Trey McBride for 6 yards (tackle by Jordan Fuller),1.470,1.730
3,1:26,2,4,ARI 44,9,16,Emari Demercado left guard for 6 yards (tackle by Ernest Jones),1.730,2.260
3,0:48,1,10,ARI 50,9,16,"Joshua Dobbs left end for 1 yard (tackle by Derion Kendrick). Penalty on Derion Kendrick: Face Mask (15 Yards), 15 yards (accepted)",2.260,3.310
3,0:27,1,10,LAR 34,9,16,Joshua Dobbs pass complete deep middle to Marquise Brown for 22 yards (tackle by Derion Kendrick),3.310,4.780
Quarter,Time,Down,ToGo,Location,ARI,LAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,LAR 12,9,16,Joshua Dobbs pass short right intended for Zach Ertz is intercepted by Christian Rozeboom at LA-12 and returned for no gain (tackle by Zach Ertz),4.780,0.350
4,14:54,1,10,LAR 12,9,16,Kyren Williams up the middle for 7 yards (tackle by Josh Woods and Cameron Thomas),-0.350,0.100
4,14:18,2,3,LAR 19,9,16,Kyren Williams right tackle for no gain (tackle by Roy Lopez and Dante Stills),0.100,-0.600
4,13:34,3,3,LAR 19,9,16,Matthew Stafford pass complete short right to Puka Nacua for 6 yards (tackle by Josh Woods),-0.600,0.610
4,12:51,1,10,LAR 25,9,16,Matthew Stafford sacked by Kevin Strong for -7 yards,0.610,-0.980
4,12:18,2,17,LAR 18,9,16,Matthew Stafford pass complete short left to Cooper Kupp for 8 yards (tackle by Marco Wilson),-0.980,-0.490
4,11:57,3,9,LAR 26,9,16,Matthew Stafford pass complete deep left to Cooper Kupp for 21 yards,-0.490,2.060
4,11:39,1,10,LAR 47,9,16,Kyren Williams right guard for 4 yards (tackle by Kyzir White and BJ Ojulari),2.060,2.060
4,11:02,2,6,ARI 49,9,16,Kyren Williams left tackle for 8 yards (tackle by Leki Fotu and BJ Ojulari),2.060,2.850
4,10:22,1,10,ARI 41,9,16,Matthew Stafford pass complete short middle to Cooper Kupp for 5 yards (tackle by Marco Wilson),2.850,2.980
4,9:46,2,5,ARI 36,9,16,Kyren Williams right end for 27 yards (tackle by K'Von Wallace),2.980,5.140
4,9:05,1,9,ARI 9,9,16,Kyren Williams right tackle for 4 yards (tackle by Jonathan Ledbetter and Victor Dimukeje),5.140,5.150
4,8:24,2,5,ARI 5,9,22,"Kyren Williams right end for no gain. Kyren Williams fumbles Replay Assistant challenged the fumble ruling, and the original play was overturned. Kyren Williams up the middle for 5 yards, touchdown",5.150,7.000
4,8:19,,,ARI 15,9,23,Brett Maher kicks extra point good,0.000,0.000
4,8:19,,,LAR 35,9,23,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,8:19,1,10,ARI 25,9,23,"Joshua Dobbs scrambles left end for no gain (tackle by Ernest Jones and Christian Rozeboom). Penalty on Hjalte Froholdt: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
4,7:51,1,20,ARI 15,9,23,Joshua Dobbs pass incomplete deep left,-0.410,-1.430
4,7:43,2,20,ARI 15,9,23,Joshua Dobbs pass complete short middle to Zach Ertz for 10 yards (tackle by Christian Rozeboom),-1.430,-0.620
4,7:16,3,10,ARI 25,9,23,Joshua Dobbs pass complete short middle to Zach Ertz for 12 yards (tackle by Quentin Lake),-0.620,1.400
4,6:52,1,10,ARI 37,9,23,Keaontay Ingram left end for 3 yards (tackle by Byron Young and Russ Yeast),1.400,1.260
4,6:23,2,7,ARI 40,9,23,"Joshua Dobbs sacked by Byron Young for -7 yards. Joshua Dobbs fumbles (forced by Byron Young), recovered by Quentin Lake at ARI-33",1.260,-3.380
4,6:15,1,10,ARI 33,9,23,Kyren Williams up the middle for 2 yards (tackle by Jonathan Ledbetter),3.380,3.110
4,5:30,2,8,ARI 31,9,23,Zach Evans up the middle for 3 yards (tackle by Andre Chachere),3.110,2.810
4,4:48,3,5,ARI 28,9,23,Zach Evans right tackle for 3 yards (tackle by Kyzir White),2.810,1.930
4,4:42,,,,,,Timeout #1 by Arizona Cardinals,,
4,4:42,4,2,ARI 25,9,26,Brett Maher 43 yard field goal good,1.930,3.000
4,4:37,,,LAR 35,9,26,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,4:37,1,10,ARI 25,9,26,Joshua Dobbs pass incomplete deep right intended for Marquise Brown,0.610,0.060
4,4:32,2,10,ARI 25,9,26,Joshua Dobbs pass incomplete short middle intended for Rondale Moore (defended by Kobie Turner),0.060,-0.620
4,4:28,3,10,ARI 25,9,26,Joshua Dobbs pass incomplete short left intended for Michael Wilson (defended by Cobie Durant),-0.620,-1.700
4,4:23,4,10,ARI 25,9,26,Joshua Dobbs pass complete deep middle to Michael Wilson for 26 yards (tackle by Cobie Durant),-1.700,2.320
4,4:00,1,10,LAR 49,9,26,"Joshua Dobbs pass incomplete short left. Penalty on Joshua Dobbs: Intentional Grounding, 12 yards (accepted)",2.320,0.160
4,3:55,2,22,ARI 39,9,26,Joshua Dobbs pass incomplete deep middle intended for Zach Pascal,0.160,-0.490
4,3:50,3,22,ARI 39,9,26,Joshua Dobbs scrambles right end for 9 yards (tackle by Quentin Lake),-0.490,-0.190
4,3:38,,,,,,Timeout #2 by Arizona Cardinals,,
4,3:38,4,13,ARI 48,9,26,"Penalty on Aaron Donald: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.190,0.130
4,3:38,4,8,LAR 47,9,26,Joshua Dobbs pass incomplete deep right intended for Zach Ertz,0.130,-2.060
4,3:32,1,10,LAR 47,9,26,Zach Evans left guard for 1 yard (tackle by Kyzir White and Cameron Thomas),2.060,1.650
4,2:49,2,9,LAR 48,9,26,Zach Evans up the middle for 3 yards (tackle by Dante Stills and Jonathan Ledbetter),1.650,1.360
4,2:03,,,,,,Timeout #1 by Los Angeles Rams,,
4,2:03,3,6,ARI 49,9,26,Matthew Stafford pass incomplete short right intended for Puka Nacua,1.360,0.000
4,2:00,4,6,ARI 49,9,26,"Ethan Evans punts 49 yards, touchback.",0.000,-0.280
4,1:51,1,10,ARI 20,9,26,Joshua Dobbs pass complete short middle to Rondale Moore for 9 yards (tackle by Quentin Lake and Duke Shelley),0.280,0.950
4,1:28,2,1,ARI 29,9,26,Joshua Dobbs pass incomplete short left intended for Marquise Brown,0.950,0.230
4,1:24,3,1,ARI 29,9,26,Joshua Dobbs pass incomplete short middle intended for Rondale Moore,0.230,-1.440
4,1:20,4,1,ARI 29,9,26,Joshua Dobbs pass complete short left to Marquise Brown for 9 yards (tackle by Duke Shelley),-1.440,1.470
4,1:00,1,10,ARI 38,9,26,Joshua Dobbs pass incomplete short middle intended for Marquise Brown (defended by Duke Shelley),1.470,0.920
4,0:54,2,10,ARI 38,9,26,Joshua Dobbs pass complete deep middle to Michael Wilson for 19 yards (tackle by Tre'Vius Tomlinson),0.920,2.720
4,0:34,1,10,LAR 43,9,26,Joshua Dobbs pass complete short middle to Emari Demercado for 6 yards (tackle by Jake Hummel),2.720,2.990
4,0:16,2,4,LAR 37,9,26,Joshua Dobbs pass incomplete deep right intended for Greg Dortch,2.990,2.280
4,0:08,,,,,,Timeout #2 by Los Angeles Rams,,
4,0:08,3,4,LAR 37,9,26,Joshua Dobbs pass complete deep middle to Trey McBride for 27 yards (tackle by Russ Yeast),2.280,1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
