Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Harrison Bryant,CLE,5,5,49,1,2,35,7.0,14,2.8,7.0,0,,0,0.0,0,147.1
Elijah Moore,CLE,12,4,83,0,3,78,19.5,5,1.3,21.3,0,,0,0.0,1,24.0
Amari Cooper,CLE,5,3,34,0,1,28,9.3,6,2.0,6.2,0,,2,40.0,0,80.4
Jerome Ford,CLE,3,3,33,1,2,14,4.7,19,6.3,4.7,0,,0,0.0,0,152.1
David Bell,CLE,2,2,12,0,1,11,5.5,1,0.5,5.5,0,,0,0.0,0,91.7
David Njoku,CLE,6,2,17,0,1,-1,-0.5,18,9.0,7.0,1,2.0,0,0.0,0,42.4
Cedric Tillman,CLE,6,2,20,0,,18,9.0,2,1.0,19.7,0,,0,0.0,0,43.7
Jordan Akins,CLE,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Kareem Hunt,CLE,1,1,0,0,0,-4,-4.0,4,4.0,-4.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,8,6,39,1,2,15,2.5,24,4.0,3.1,0,,0,0.0,0,124.5
Puka Nacua,LAR,7,4,105,1,3,48,12.0,57,14.3,15.0,0,,1,14.3,0,141.4
Demarcus Robinson,LAR,5,4,55,1,3,47,11.8,8,2.0,12.8,0,,0,0.0,0,152.1
Kyren Williams,LAR,5,3,24,0,0,0,0.0,24,8.0,0.4,0,,1,20.0,0,72.1
Tyler Higbee,LAR,4,2,35,0,2,8,4.0,27,13.5,3.3,0,,0,0.0,0,80.2
Ben Skowronek,LAR,3,2,12,0,,9,4.5,3,1.5,9.7,0,,0,0.0,0,74.3
Tutu Atwell,LAR,2,1,9,0,,4,4.0,5,5.0,17.0,0,,0,0.0,0,62.5
