Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,12:24,1,10,NOR 35,3,7,Byron Leftwich pass complete deep left to Michael Jenkins for 19 yards (tackle by Josh Bullocks),3.250,4.510
2,12:16,1,10,NOR 16,3,7,Warrick Dunn right end for -1 yards (tackle by Charles Grant and Mark Simoneau),4.510,3.770
2,11:37,2,11,NOR 17,3,7,Byron Leftwich up the middle for 7 yards (tackle by Roman Harper),3.770,4.170
2,10:53,3,4,NOR 10,3,7,"Penalty on Justin Blalock: False Start, 5 yards (no play)",4.170,3.220
2,10:29,3,9,NOR 15,3,7,Byron Leftwich pass incomplete short middle intended for Michael Jenkins,3.220,2.440
2,10:25,4,9,NOR 15,6,7,Morten Andersen 33 yard field goal good,2.440,3.000
2,10:25,,,ATL 30,6,7,Michael Koenen kicks onside 12 yards,0.000,1.730
2,10:21,1,10,ATL 42,6,7,Byron Leftwich pass complete short right to Joe Horn for 11 yards (tackle by Scott Shanle),1.730,2.460
2,9:43,1,10,NOR 47,6,7,Byron Leftwich pass complete short left to Roddy White for 7 yards (tackle by Jason Craft),2.460,2.860
2,9:09,2,3,NOR 40,6,7,"Penalty on Kynan Forney: False Start, 5 yards (no play)",2.860,2.180
2,8:46,2,8,NOR 45,6,7,Byron Leftwich pass complete short left to Jerious Norwood for -1 yards (tackle by Hollis Thomas),2.180,1.350
2,8:05,3,9,NOR 46,6,7,Byron Leftwich pass incomplete (defended by Josh Bullocks),1.350,0.200
2,7:59,4,9,NOR 46,6,7,"Michael Koenen punts 33 yards, fair catch by Lance Moore",0.200,0.320
2,7:51,1,10,NOR 13,6,7,Drew Brees pass incomplete short right intended for Mike Karney,-0.320,-0.770
2,7:43,2,10,NOR 13,6,7,Reggie Bush right guard for 4 yards (tackle by DeAngelo Hall and Keith Brooking),-0.770,-0.940
2,7:05,3,6,NOR 17,6,7,Drew Brees pass complete short middle to Reggie Bush for 1 yard (tackle by Roderick Coleman),-0.940,-2.240
2,6:34,4,5,NOR 18,6,7,"Steve Weatherford punts 41 yards, returned by Adam Jennings for 15 yards (tackle by Kevin Houser)",-2.240,-2.650
2,6:23,1,10,NOR 44,6,7,Byron Leftwich pass complete short left to Warrick Dunn for 1 yard (tackle by Mark Simoneau and Kendrick Clancy),2.650,2.250
2,5:44,2,9,NOR 43,6,7,Byron Leftwich pass incomplete deep middle intended for Laurent Robinson,2.250,1.550
2,5:38,3,9,NOR 43,6,7,"Penalty on Martrez Milner: False Start, 6 yards (no play)",1.550,0.760
2,5:38,3,15,NOR 49,6,7,Byron Leftwich pass complete short middle to Michael Jenkins for 20 yards (tackle by Usama Young and Josh Bullocks),0.760,3.640
2,5:01,1,10,NOR 29,6,7,Warrick Dunn left tackle for 12 yards (tackle by Roman Harper),3.640,4.440
2,4:27,1,10,NOR 17,6,7,Byron Leftwich pass complete short right to Michael Jenkins for 7 yards (tackle by Usama Young),4.440,5.100
2,4:15,1,10,NOR 17,6,7,Timeout #1 by New Orleans Saints,4.440,5.100
2,4:15,2,3,NOR 10,6,7,Warrick Dunn left tackle for 1 yard (tackle by Hollis Thomas),5.100,4.570
2,3:36,3,2,NOR 9,12,7,"Byron Leftwich pass complete short left to Roddy White for 9 yards, touchdown",4.570,7.000
2,3:36,,,NOR 2,13,7,Morten Andersen kicks extra point good,0.000,0.000
2,3:36,,,ATL 30,13,7,"Michael Koenen kicks off 68 yards, returned by Pierre Thomas for 25 yards (tackle by David Irons)",0.000,0.740
2,3:23,1,10,NOR 27,13,7,Reggie Bush right guard for 3 yards (tackle by Keith Brooking),0.740,0.600
2,2:45,2,7,NOR 30,13,7,Reggie Bush left tackle for no gain (tackle by Chris Crocker),0.600,-0.100
2,2:08,3,7,NOR 30,13,7,"Drew Brees pass incomplete short right intended for Lance Moore is intercepted by DeAngelo Hall at NOR-44 and returned for 32 yards (tackle by Jamar Nesbit). Penalty on Roderick Coleman: Defensive Offside, 5 yards (no play)",-0.100,0.560
2,1:53,3,2,NOR 35,13,7,Drew Brees pass complete short left to Marques Colston for 5 yards (tackle by Chris Houston),0.560,1.600
2,1:26,1,10,NOR 40,13,7,Drew Brees pass complete deep middle to David Patten for 18 yards (tackle by Jimmy F. Williams),1.600,2.790
2,1:02,1,10,ATL 42,13,7,Drew Brees pass incomplete deep right intended for Lance Moore,2.790,2.240
2,0:55,2,10,ATL 42,13,7,"Penalty on Eric Johnson: False Start, 5 yards (no play)",2.240,1.570
2,0:55,2,15,ATL 47,13,7,Drew Brees pass complete short right to Eric Johnson for 5 yards (tackle by Keith Brooking),1.570,1.550
2,0:48,2,15,ATL 47,13,7,Timeout #2 by New Orleans Saints,1.570,1.550
2,0:48,3,10,ATL 42,13,7,Drew Brees pass complete short left to Eric Johnson for 8 yards (tackle by Lewis Sanders and Michael Boley),1.550,1.100
2,0:36,3,10,ATL 42,13,7,Timeout #3 by New Orleans Saints,1.550,1.100
2,0:36,4,2,ATL 34,13,7,"Drew Brees pass incomplete is intercepted by Demorrio Williams at ATL-23 and returned for -5 yards, lateral to DeAngelo Hall for 7 yards (tackle by Jon Stinchcomb)",1.100,-0.610
2,0:23,1,10,ATL 25,13,7,Byron Leftwich kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,13,7,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,NOR 20,13,7,Drew Brees pass complete short left to Reggie Bush for 2 yards (tackle by Chris Houston),0.280,0.000
3,14:22,2,8,NOR 22,13,7,Drew Brees pass complete short right to Eric Johnson for 21 yards (tackle by Keith Brooking),0.000,1.800
3,13:39,1,10,NOR 43,13,7,Aaron Stecker left guard for 1 yard (tackle by Jamaal Anderson),1.800,1.390
3,13:05,2,9,NOR 44,13,7,Drew Brees pass incomplete deep left intended for David Patten (defended by Chris Houston),1.390,0.690
3,12:58,3,9,NOR 44,13,7,Drew Brees pass complete short right to Reggie Bush for 8 yards (tackle by Michael Boley),0.690,0.070
3,12:43,3,9,NOR 44,13,7,Timeout #1 by New Orleans Saints,0.690,0.070
3,12:43,4,1,ATL 48,13,7,Drew Brees left end for 9 yards (tackle by Michael Boley),0.070,2.980
3,12:13,1,10,ATL 39,13,7,"Reggie Bush right guard for 1 yard (tackle by Jonathan Babineaux). Penalty on Jonathan Goodwin: Offensive Holding, 10 yards (no play)",2.980,2.320
3,11:45,1,20,ATL 49,13,7,Drew Brees pass complete short middle to Eric Johnson for 15 yards (tackle by Lawyer Milloy),2.320,3.120
3,10:58,1,20,ATL 49,13,7,Timeout #2 by New Orleans Saints,2.320,3.120
3,10:58,2,5,ATL 34,13,7,Drew Brees pass complete short right to Lance Moore for 10 yards (tackle by DeAngelo Hall),3.120,3.970
3,10:24,1,10,ATL 24,13,13,"Pierre Thomas up the middle for 24 yards, touchdown",3.970,7.000
3,10:24,,,ATL 2,13,14,Olindo Mare kicks extra point good,0.000,0.000
3,10:24,,,NOR 30,13,14,"Olindo Mare kicks off 75 yards, touchback",0.000,0.280
3,10:15,1,10,ATL 20,13,14,"Byron Leftwich for no gain. Byron Leftwich fumbles, recovered by Ovie Mughelli at ATL-17",0.280,-0.790
3,9:49,2,13,ATL 17,13,14,Byron Leftwich pass incomplete deep middle intended for Joe Horn,-0.790,-1.510
3,9:45,3,13,ATL 17,13,14,Joey Harrington pass incomplete short right intended for Joe Horn,-1.510,-2.320
3,9:39,4,13,ATL 17,13,14,"Michael Koenen punts 51 yards, fair catch by Lance Moore",-2.320,-1.070
3,9:31,1,10,NOR 32,13,14,Reggie Bush right end for 1 yard (tackle by DeAngelo Hall),1.070,0.660
3,8:57,2,9,NOR 33,13,14,Drew Brees pass incomplete short middle intended for Reggie Bush,0.660,-0.030
3,8:52,3,9,NOR 33,13,14,Drew Brees pass incomplete short right intended for David Patten,-0.030,-1.180
3,8:47,4,9,NOR 33,13,14,"Steve Weatherford punts 45 yards, returned by Adam Jennings for -2 yards (tackle by Usama Young)",-1.180,-0.280
3,8:36,1,10,ATL 20,13,14,Warrick Dunn left tackle for 5 yards (tackle by Scott Fujita),0.280,0.410
3,7:56,2,5,ATL 25,13,14,Warrick Dunn right guard for -2 yards (tackle by Charles Grant),0.410,-0.560
3,7:15,3,7,ATL 23,13,14,Joey Harrington pass complete short left to Martrez Milner for 8 yards (tackle by Will Smith),-0.560,1.000
3,6:40,1,10,ATL 31,13,14,Warrick Dunn right guard for -1 yards (tackle by Charles Grant and Scott Shanle),1.000,0.320
3,6:04,2,11,ATL 30,13,14,Joey Harrington pass complete deep left to Laurent Robinson for 25 yards (tackle by Jason Craft),0.320,2.590
3,5:27,1,10,NOR 45,13,14,Joey Harrington pass complete short right to Joe Horn for 12 yards (tackle by Mike McKenzie),2.590,3.380
3,4:54,1,10,NOR 33,13,14,Warrick Dunn right guard for -3 yards (tackle by Will Smith),3.380,2.430
3,4:17,2,13,NOR 36,13,14,"Joey Harrington for no gain. Todd McClure fumbles, recovered by Warrick Dunn at ATL-48",2.430,-0.360
3,3:31,3,29,ATL 48,13,14,Joey Harrington pass incomplete short middle intended for Michael Jenkins,-0.360,-0.190
3,3:26,4,29,ATL 48,13,14,"Michael Koenen punts 45 yards, returned by Jason Craft for no gain",-0.190,0.380
3,3:14,1,10,NOR 7,13,14,"Reggie Bush left end for 5 yards (tackle by Demorrio Williams). Penalty on Lance Moore: Offensive Holding, 6 yards",-0.380,-0.420
3,2:50,1,11,NOR 6,13,14,Drew Brees pass complete short right to Marques Colston for 7 yards (tackle by Keith Brooking),-0.420,-0.340
3,2:10,2,4,NOR 13,13,14,"Reggie Bush up the middle for 3 yards (tackle by DeAngelo Hall). Penalty on Eric Johnson: Offensive Holding, 8 yards",-0.340,-0.710
3,1:41,2,9,NOR 8,13,14,Drew Brees pass complete short right to Aaron Stecker for 5 yards (tackle by Demorrio Williams),-0.710,-0.720
3,1:07,3,4,NOR 13,13,14,Drew Brees pass incomplete short left intended for David Patten,-0.720,-2.490
3,1:02,4,4,NOR 13,13,14,"Steve Weatherford punts 39 yards, returned by Adam Jennings for 12 yards (tackle by Troy Evans)",-2.490,-2.920
3,0:50,1,10,NOR 40,13,14,Joey Harrington pass complete short left to Laurent Robinson for 5 yards (tackle by Fred Thomas),2.920,3.050
3,0:16,2,5,NOR 35,13,14,Jerious Norwood left end for no gain (tackle by Jason Craft),3.050,2.340
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NOR 35,13,14,Joey Harrington pass complete short left to Roddy White for 6 yards (tackle by Fred Thomas),2.340,3.640
4,14:29,1,10,NOR 29,13,14,Joey Harrington pass complete short right to Martrez Milner for 2 yards (tackle by Mark Simoneau),3.640,3.370
4,13:48,2,8,NOR 27,13,14,"Jerious Norwood left end for 7 yards (tackle by Scott Shanle and Kendrick Clancy). Penalty on Martrez Milner: Illegal Shift, 6 yards (no play)",3.370,2.560
4,13:19,2,14,NOR 33,13,14,"Joey Harrington pass complete short middle to Michael Jenkins for 23 yards (tackle by Scott Fujita). Penalty on Jerious Norwood: Illegal Formation, 5 yards (no play)",2.560,1.890
4,12:52,2,19,NOR 38,13,14,Joey Harrington pass complete short left to Jerious Norwood for -1 yards (tackle by Roman Harper),1.890,1.090
4,12:07,3,20,NOR 39,13,14,Joey Harrington pass complete deep left to Roddy White for 32 yards (tackle by Fred Thomas),1.090,5.600
4,11:38,1,7,NOR 7,13,14,Jerious Norwood right guard for 1 yard (tackle by Will Smith and Hollis Thomas),5.600,4.950
4,11:06,2,6,NOR 6,13,14,Jerious Norwood right guard for 3 yards (tackle by Brian Young),4.950,4.720
4,10:28,3,3,NOR 3,13,14,Joey Harrington pass incomplete short middle intended for Joe Horn,4.720,3.040
4,10:22,4,3,NOR 3,16,14,Morten Andersen 21 yard field goal good,3.040,3.000
4,10:22,,,ATL 30,16,14,"Michael Koenen kicks off 71 yards, returned by Pierre Thomas for 32 yards (tackle by Ovie Mughelli)",0.000,1.000
4,10:13,1,10,NOR 31,16,14,Drew Brees pass complete short left to Eric Johnson for 5 yards (tackle by Michael Boley and Demorrio Williams),1.000,1.140
4,9:36,2,5,NOR 36,16,14,Drew Brees pass incomplete short right intended for Billy Miller,1.140,0.430
4,9:31,3,5,NOR 36,16,14,Drew Brees pass complete short left to Marques Colston for 33 yards (tackle by Chris Houston),0.430,3.510
4,8:57,1,10,ATL 31,16,14,Pierre Thomas right guard for 4 yards (tackle by Trey Lewis and Keith Brooking),3.510,3.510
4,8:19,2,6,ATL 27,16,14,Drew Brees pass complete short right to Mike Karney for 2 yards (tackle by Demorrio Williams),3.510,3.070
4,7:37,3,4,ATL 25,16,14,Drew Brees pass complete short left to David Patten for 11 yards (tackle by DeAngelo Hall),3.070,4.650
4,6:56,1,10,ATL 14,16,14,Drew Brees pass complete short left to Mike Karney for 5 yards (tackle by Michael Boley and Demorrio Williams),4.650,4.900
4,6:21,2,5,ATL 9,16,14,Drew Brees pass complete short left to Aaron Stecker for 6 yards (tackle by Chris Houston and Michael Boley),4.900,6.510
4,5:50,1,3,ATL 3,16,14,Reggie Bush right tackle for -1 yards (tackle by Chris Crocker),6.510,5.340
4,5:15,2,4,ATL 4,16,14,Drew Brees pass incomplete short left intended for Marques Colston,5.340,4.490
4,5:11,3,4,ATL 4,16,20,"Drew Brees pass complete short right to Reggie Bush for 4 yards, touchdown",4.490,7.000
4,5:11,,,,16,22,"Two Point Attempt: Reggie Bush right end, conversion succeeds",1.000,1.000
4,5:11,,,NOR 30,16,22,"Olindo Mare kicks off 79 yards, touchback",0.000,0.280
4,5:04,1,10,ATL 20,16,22,Joey Harrington sacked by Brian Young for -6 yards,0.280,-1.180
4,4:36,2,16,ATL 14,16,22,Joey Harrington pass complete short middle to Michael Jenkins for 13 yards (tackle by Usama Young),-1.180,-0.030
4,4:00,3,3,ATL 27,16,22,Joey Harrington pass complete short right to Michael Jenkins for 6 yards (tackle by Usama Young),-0.030,1.140
4,3:32,1,10,ATL 33,16,22,Joey Harrington sacked by Kendrick Clancy and Charles Grant for -1 yards,1.140,0.460
4,2:54,2,11,ATL 32,16,22,Joey Harrington pass incomplete short left intended for Warrick Dunn,0.460,-0.230
4,2:50,3,11,ATL 32,16,22,Joey Harrington pass complete short right to Roddy White for 18 yards (tackle by Roman Harper),-0.230,2.260
4,2:41,1,10,,16,22,Joey Harrington pass incomplete short left intended for Michael Jenkins,2.260,1.710
4,2:36,2,10,,16,22,Joey Harrington pass complete short middle to Joe Horn for 2 yards (tackle by Scott Shanle),1.710,1.290
4,2:03,3,8,NOR 48,16,22,"Joey Harrington pass incomplete short right intended for Warrick Dunn. Penalty on Warrick Dunn: Delay of Game, 5 yards",1.290,-0.260
4,1:58,4,13,ATL 47,16,22,"Michael Koenen punts 43 yards, fair catch by Lance Moore",-0.260,0.380
4,1:48,1,10,NOR 10,16,22,Reggie Bush right guard for 4 yards (tackle by Keith Brooking),-0.380,-0.460
4,1:44,1,10,NOR 10,16,22,Timeout #1 by Atlanta Falcons,-0.380,-0.460
4,1:44,2,6,NOR 14,16,22,Reggie Bush right end for 7 yards (tackle by John Abraham),-0.460,0.340
4,1:36,2,6,NOR 14,16,22,Timeout #2 by Atlanta Falcons,-0.460,0.340
4,1:36,1,10,NOR 21,16,22,Reggie Bush right guard for 1 yard (tackle by Jamaal Anderson),0.340,-0.070
4,1:31,1,10,NOR 21,16,22,Timeout #3 by Atlanta Falcons,0.340,-0.070
4,1:31,2,9,NOR 22,16,22,Reggie Bush left tackle for 2 yards (tackle by Keith Brooking),-0.070,-0.490
4,0:46,2,9,NOR 22,16,22,Timeout #3 by New Orleans Saints,-0.070,-0.490
4,0:46,3,7,NOR 24,16,22,Reggie Bush right guard for 2 yards (tackle by Grady Jackson),-0.490,-1.630
4,0:46,4,5,NOR 26,16,22,"Penalty on Drew Brees: Delay of Game, 5 yards (no play)",-1.630,-1.960
4,0:01,4,10,NOR 21,16,22,Drew Brees kneels for -1 yards,-1.960,0.410
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
