#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 34,8,3:52,51,Field Goal
2,1,9:39,DAL 36,10,4:26,29,Field Goal
3,1,4:11,DAL 21,3,1:34,21,Touchdown
4,2,11:38,DET 20,5,2:35,20,Interception
5,2,2:48,DET 17,3,1:47,-3,Punt
6,2,1:01,DAL 40,7,0:59,40,Touchdown
7,3,13:07,DET 16,3,0:51,-3,Punt
8,3,12:16,DET 28,13,6:10,64,Field Goal
9,3,5:15,DAL 28,3,0:59,28,Touchdown
10,3,0:04,DET 25,8,3:51,31,Punt
11,4,8:09,DET 28,8,3:45,72,Touchdown
12,4,4:07,DAL 13,4,1:09,8,Field Goal
13,4,0:09,DET 2,1,0:09,-1,End of Game
