Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Rod Woodson,OAK,1,5,0,5,1,0.0,1,1,0,0,,0,0,0,0
Zack Crockett,OAK,0,0,0,0,0,0.0,1,1,0,0,,0,0,0,0
Marques Tuiasosopo,OAK,0,0,0,0,0,0.0,,,,,,1,0,0,0
Eric Barton,OAK,,,,,0,0.0,9,9,0,1,,0,0,0,0
Travian Smith,OAK,,,,,0,0.0,8,5,3,0,,0,0,0,0
Napoleon Harris,OAK,,,,,0,0.0,7,6,1,0,,0,0,0,0
Chris Cooper,OAK,,,,,0,0.0,4,4,0,0,,0,0,0,0
Derrick Gibson,OAK,,,,,0,0.0,3,3,0,0,,0,0,0,0
DeLawrence Grant,OAK,,,,,0,0.0,3,3,0,2,,0,0,0,0
Trace Armstrong,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
Tyler Brayton,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
Roderick Coleman,OAK,,,,,0,0.0,2,2,0,1,,0,0,0,0
Chris Hetherington,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
Terrance Shaw,OAK,,,,,0,0.0,2,1,1,0,,0,0,0,0
Charles Woodson,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
Akbar Gbaja-Biamila,OAK,,,,,0,0.0,1,1,0,0,,0,0,0,0
Sean Gilbert,OAK,,,,,0,0.0,1,1,0,0,,0,0,0,0
Eric Johnson,OAK,,,,,0,0.0,1,1,0,0,,0,0,0,0
Adam Treu,OAK,,,,,0,0.0,1,1,0,0,,0,0,0,0
Nnamdi Asomugha,OAK,,,,,0,0.0,0,0,0,0,,1,0,0,0
Barret Robbins,OAK,,,,,0,0.0,0,0,0,0,,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Otis Smith,DET,1,0,0,0,1,0.0,6,5,1,0,,0,0,0,0
Terrence Holt,DET,1,30,0,30,2,0.0,2,2,0,0,,0,0,0,0
Brian Walker,DET,1,0,0,0,1,0.0,2,2,0,0,,0,0,0,0
James Hall,DET,0,0,0,0,0,1.0,5,5,0,2,,0,0,0,0
Shaun Rogers,DET,0,0,0,0,1,1.0,5,4,1,1,,0,0,0,0
Kalimba Edwards,DET,0,0,0,0,1,1.0,4,4,0,1,,0,0,0,0
Shawn Bryson,DET,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Olandis Gary,DET,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Doug Evans,DET,,,,,0,0.0,7,7,0,0,,0,0,0,1
Boss Bailey,DET,,,,,1,0.0,6,6,0,0,,0,0,0,0
Barrett Green,DET,,,,,1,0.0,5,4,1,0,,1,38,0,0
Bracy Walker,DET,,,,,0,0.0,4,4,0,0,,0,0,0,0
Earl Holmes,DET,,,,,0,0.0,3,3,0,0,,0,0,0,0
Avon Cobourne,DET,,,,,0,0.0,2,2,0,0,,0,0,0,0
Kelvin Pritchett,DET,,,,,0,0.0,2,2,0,0,,0,0,0,0
Wali Rainer,DET,,,,,0,0.0,2,1,1,0,,0,0,0,0
James Davis,DET,,,,,2,0.0,1,1,0,0,,0,0,0,0
Casey Fitzsimmons,DET,,,,,0,0.0,1,1,0,0,,0,0,0,0
Jeff Gooch,DET,,,,,0,0.0,1,1,0,0,,0,0,0,0
Corey Harris,DET,,,,,0,0.0,1,1,0,0,,0,0,0,0
Jacoby Shepherd,DET,,,,,0,0.0,1,1,0,0,,0,0,0,0
Dan Wilkinson,DET,,,,,1,0.0,1,0,1,0,,0,0,0,0
