Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,0:20,3,10,TEN 17,7,21,Gardner Minshew pass incomplete deep right intended for Tyler Eifert (defended by Kenny Vaccaro),3.070,2.310
2,0:15,4,10,TEN 17,10,21,Josh Lambo 35 yard field goal good,2.310,3.000
2,0:12,,,JAX 35,10,21,"Josh Lambo kicks off 16 yards, returned by Joshua Kalu for 2 yards (tackle by Daniel Thomas)",0.000,2.320
2,0:10,1,10,JAX 49,10,21,Ryan Tannehill pass complete short middle to Anthony Firkser for 16 yards (tackle by Andrew Wingard),2.320,3.380
2,0:05,,,,,,Timeout #2 by Tennessee Titans,,
2,0:05,1,10,JAX 33,10,24,Stephen Gostkowski 51 yard field goal good,3.380,3.000
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,10,24,"Stephen Gostkowski kicks off 63 yards, muffed catch by Chris Claybrooks",0.000,-0.370
3,14:56,1,10,JAX 11,10,24,Gardner Minshew pass complete short left to James Robinson for 6 yards (tackle by DaQuan Jones and Malcolm Butler),-0.370,-0.160
3,14:16,2,4,JAX 17,10,24,James Robinson right end for 3 yards (tackle by Jadeveon Clowney and Jeffery Simmons),-0.160,-0.370
3,13:38,3,1,JAX 20,10,24,James Robinson right tackle for 1 yard (tackle by Rashaan Evans and Johnathan Joseph),-0.370,0.340
3,13:13,1,10,JAX 21,10,24,Gardner Minshew pass complete short middle to James O'Shaughnessy for 4 yards (tackle by Kenny Vaccaro),0.340,0.340
3,12:42,2,6,JAX 25,10,24,Laviska Shenault left tackle for 4 yards (tackle by Harold Landry and DaQuan Jones),0.340,0.170
3,11:59,3,2,JAX 29,10,24,Chris Thompson left tackle for 5 yards (tackle by Harold Landry),0.170,1.200
3,11:20,1,10,JAX 34,10,24,Gardner Minshew pass complete short middle to Keelan Cole for 8 yards (tackle by Jayon Brown),1.200,1.740
3,10:45,2,2,JAX 42,10,24,James Robinson up the middle for 6 yards (tackle by Kevin Byard and Jayon Brown),1.740,2.130
3,10:03,1,10,JAX 48,10,24,Gardner Minshew pass complete short left to James O'Shaughnessy for 13 yards (tackle by Kenny Vaccaro),2.130,2.980
3,9:28,1,10,TEN 39,10,24,James Robinson right tackle for 2 yards (tackle by Malcolm Butler),2.980,2.710
3,8:52,2,8,TEN 37,10,24,Gardner Minshew pass complete short right to Laviska Shenault for 9 yards (tackle by Kristian Fulton),2.710,3.710
3,8:23,1,10,TEN 28,10,24,Laviska Shenault left guard for 4 yards (tackle by Rashaan Evans and Harold Landry),3.710,3.710
3,7:46,2,6,TEN 24,10,24,Gardner Minshew pass complete short left to Chris Conley for 7 yards (tackle by Malcolm Butler),3.710,4.440
3,7:08,1,10,TEN 17,16,24,"James Robinson up the middle for 17 yards, touchdown",4.440,7.000
3,7:04,,,TEN 15,16,24,"Penalty on Andrew Norwell: False Start, 5 yards (no play)",1.000,0.000
3,7:04,,,TEN 20,17,24,Josh Lambo kicks extra point good,0.000,0.000
3,7:04,,,JAX 35,17,24,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
3,7:04,1,10,TEN 25,17,24,"Ryan Tannehill pass incomplete short right. Penalty on Tre Herndon: Defensive Holding, 5 yards (no play)",0.610,0.940
3,6:56,1,10,TEN 30,17,24,Derrick Henry left end for 2 yards (tackle by Andrew Wingard),0.940,0.660
3,6:17,2,8,TEN 32,17,24,Derrick Henry up the middle for 14 yards (tackle by C.J. Henderson and Josh Jones),0.660,1.990
3,5:50,1,10,TEN 46,17,24,Derrick Henry left tackle for 4 yards (tackle by Myles Jack),1.990,1.990
3,5:27,2,6,TEN 50,17,24,Ryan Tannehill pass complete short left to Corey Davis for 17 yards (tackle by C.J. Henderson),1.990,3.380
3,5:03,1,10,JAX 33,17,24,"Penalty on Adam Gotsis: Neutral Zone Infraction, 5 yards (no play)",3.380,4.110
3,4:38,1,5,JAX 28,17,24,Senorise Perry right tackle for 3 yards (tackle by DaVon Hamilton and Josh Jones),4.110,3.920
3,4:07,2,2,JAX 25,17,24,Senorise Perry up the middle for 6 yards (tackle by C.J. Henderson and Timmy Jernigan),3.920,4.310
3,3:34,1,10,JAX 19,17,24,Derrick Henry left guard for -3 yards (tackle by Leon Jacobs),4.310,3.360
3,2:54,2,13,JAX 22,17,24,Ryan Tannehill pass complete short left to Jonnu Smith for 4 yards (tackle by Dawuane Smoot),3.360,3.140
3,2:09,3,9,JAX 18,17,30,"Ryan Tannehill pass complete deep left to Adam Humphries for 18 yards, touchdown, touchdown",3.140,7.000
3,2:04,,,JAX 15,17,30,Stephen Gostkowski kicks extra point no good hit left upright,0.000,-1.000
3,2:04,,,TEN 35,17,30,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,2:04,1,10,JAX 25,17,30,Gardner Minshew pass complete short left to DJ Chark for 10 yards (tackle by Malcolm Butler),0.610,1.270
3,1:29,1,10,JAX 35,17,30,Gardner Minshew pass complete short middle to James Robinson for 6 yards (tackle by Rashaan Evans),1.270,1.530
3,0:51,2,4,JAX 41,17,30,James Robinson up the middle for 39 yards (tackle by Malcolm Butler),1.530,4.240
3,0:05,1,10,TEN 20,17,30,Gardner Minshew pass complete short right to James O'Shaughnessy for 12 yards (tackle by Kenny Vaccaro),4.240,5.370
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,8,TEN 8,17,30,Gardner Minshew pass incomplete short right intended for Chris Conley (defended by Malcolm Butler),5.370,4.570
4,14:54,2,8,TEN 8,17,30,Gardner Minshew pass complete short left to James Robinson for 6 yards (tackle by Kenny Vaccaro),4.570,4.950
4,14:22,3,2,TEN 2,23,30,"Gardner Minshew pass complete short right to Keelan Cole for 2 yards, touchdown",4.950,7.000
4,14:16,,,TEN 15,23,30,Josh Lambo kicks extra point no good hit right upright,0.000,-1.000
4,14:16,,,JAX 35,23,30,"Logan Cooke kicks off 60 yards, returned by Kalif Raymond for 17 yards (tackle by Shaquille Quarterman and Brandon Watson)",0.000,0.410
4,14:08,1,10,TEN 22,23,30,Derrick Henry left tackle for 1 yard (tackle by Abry Jones and Myles Jack),0.410,0.000
4,13:35,2,9,TEN 23,23,30,Ryan Tannehill left end for 8 yards (tackle by Andrew Wingard),0.000,0.370
4,12:59,3,1,TEN 31,23,30,Derrick Henry left end for -2 yards (tackle by Myles Jack and Joe Schobert),0.370,-1.440
4,12:34,4,3,TEN 29,23,30,"Brett Kern punts 57 yards, muffed catch by Chris Claybrooks",-1.440,0.280
4,12:27,1,10,JAX 14,23,30,"James Robinson right guard for no gain (tackle by Rashaan Evans). Penalty on Rashaan Evans: Face Mask (15 Yards), 15 yards (no play)",-0.280,0.870
4,12:04,1,10,JAX 29,23,30,Laviska Shenault right end for 12 yards (tackle by Rashaan Evans),0.870,1.660
4,11:24,1,10,JAX 41,23,30,James Robinson left guard for 9 yards (tackle by Kristian Fulton and Jayon Brown),1.660,2.340
4,10:44,2,1,JAX 50,23,30,Gardner Minshew sacked by Kenny Vaccaro for -4 yards,2.340,1.090
4,10:01,3,5,JAX 46,23,30,Gardner Minshew pass complete short right to Chris Conley for 24 yards (tackle by Amani Hooker),1.090,3.580
4,9:33,1,10,TEN 30,23,30,James Robinson left tackle for 5 yards (tackle by Harold Landry and Chris Jackson),3.580,3.710
4,8:58,2,5,TEN 25,23,30,Gardner Minshew pass complete short left to Chris Conley for 8 yards (tackle by Malcolm Butler),3.710,4.440
4,8:18,1,10,TEN 17,23,30,Laviska Shenault right end for 3 yards (tackle by Jadeveon Clowney),4.440,4.320
4,7:35,2,7,TEN 14,23,30,Gardner Minshew pass incomplete short left intended for Tyler Eifert (defended by Kenny Vaccaro),4.320,3.500
4,7:29,3,7,TEN 14,29,30,"Gardner Minshew pass complete short right to Chris Thompson for 14 yards, touchdown",3.500,7.000
4,7:25,,,TEN 15,30,30,Josh Lambo kicks extra point good,0.000,0.000
4,7:25,,,JAX 35,30,30,"Logan Cooke kicks off 56 yards, returned by Kalif Raymond for 12 yards (tackle by Shaquille Quarterman)",0.000,0.340
4,7:21,1,10,TEN 21,30,30,Derrick Henry left end for 9 yards (tackle by C.J. Henderson),0.340,1.020
4,6:53,2,1,TEN 30,30,30,"Derrick Henry up the middle for 3 yards (tackle by Myles Jack and DaVon Hamilton). Penalty on Taven Bryan: Defensive Holding, 5 yards",1.020,1.470
4,6:41,1,10,TEN 38,30,30,Ryan Tannehill pass complete deep middle to Cameron Batson for 18 yards (tackle by Tre Herndon),1.470,2.650
4,6:13,1,10,JAX 44,30,30,Derrick Henry right tackle for 2 yards (tackle by Myles Jack),2.650,2.380
4,5:51,2,8,JAX 42,30,30,Ryan Tannehill pass incomplete short left intended for Corey Davis (defended by C.J. Henderson),2.380,1.690
4,5:46,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,5:46,3,8,JAX 42,30,30,Ryan Tannehill pass incomplete short right intended for Jonnu Smith (defended by Myles Jack),1.690,0.460
4,5:42,4,8,JAX 42,30,30,"Brett Kern punts 31 yards, fair catch by Chris Claybrooks at JAC-11",0.460,0.370
4,5:36,1,10,JAX 11,30,30,James Robinson left guard for 1 yard (tackle by Kenny Vaccaro),-0.370,-0.710
4,5:01,2,9,JAX 12,30,30,Gardner Minshew pass complete short middle to James O'Shaughnessy for 11 yards (tackle by Jayon Brown),-0.710,0.480
4,4:20,1,10,JAX 23,30,30,James Robinson left tackle for 2 yards (tackle by Malcolm Butler),0.480,0.200
4,3:42,2,8,JAX 25,30,30,Gardner Minshew pass incomplete short left intended for James Robinson,0.200,-0.490
4,3:38,3,8,JAX 25,30,30,Gardner Minshew pass incomplete short left intended for Chris Conley,-0.490,-1.700
4,3:35,4,8,JAX 25,30,30,Logan Cooke punts 35 yards out of bounds,-1.700,-1.600
4,3:29,1,10,TEN 40,30,30,Derrick Henry up the middle for 9 yards (tackle by Andrew Wingard),1.600,2.270
4,3:04,2,1,TEN 49,30,30,Derrick Henry up the middle for 2 yards (tackle by Adam Gotsis and Andrew Wingard),2.270,2.320
4,2:37,1,10,JAX 49,30,30,Ryan Tannehill pass complete short left to Adam Humphries for 5 yards (tackle by Tre Herndon and Joe Schobert),2.320,2.460
4,2:00,2,5,JAX 44,30,30,Ryan Tannehill pass incomplete short middle intended for Derrick Henry,2.460,1.750
4,1:57,3,5,JAX 44,30,30,"Ryan Tannehill pass incomplete short left intended for Anthony Firkser (defended by Myles Jack). Penalty on Myles Jack: Defensive Pass Interference, 8 yards (no play)",1.750,3.180
4,1:54,1,10,JAX 36,30,30,Derrick Henry left guard for no gain (tackle by Adam Gotsis),3.180,2.640
4,1:51,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,1:51,2,10,JAX 36,30,30,Ryan Tannehill pass incomplete deep left intended for Adam Humphries,2.640,1.950
4,1:46,3,10,JAX 36,30,30,Ryan Tannehill pass complete short right to Anthony Firkser for 5 yards (tackle by Myles Jack),1.950,1.350
4,1:41,,,,,,Timeout #3 by Jacksonville Jaguars,,
4,1:41,4,5,JAX 31,30,33,Stephen Gostkowski 49 yard field goal good,1.350,3.000
4,1:36,,,TEN 35,30,33,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
4,1:36,1,10,JAX 25,30,33,Gardner Minshew for 11 yards (tackle by Jayon Brown and Tye Smith),0.610,1.330
4,1:11,1,10,JAX 36,30,33,Gardner Minshew pass complete short right to Chris Conley for 9 yards (tackle by Tye Smith),1.330,2.010
4,0:51,2,1,JAX 45,30,33,Gardner Minshew pass short middle (defended by Jeffery Simmons) intended for Keelan Cole is intercepted by Harold Landry at JAC-39 and returned for no gain,2.010,-2.980
4,0:47,1,10,JAX 39,30,33,Ryan Tannehill kneels for -1 yards,2.980,2.300
4,0:24,2,11,JAX 40,30,33,Ryan Tannehill kneels for -1 yards,2.300,1.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
