Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,5:24,2,6,NWE 18,13,0,"Ryan Fitzpatrick pass complete deep right to Steve Johnson for 18 yards, touchdown. Penalty on Steve Johnson: Unsportsmanlike Conduct, 15 yards",4.130,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
1,5:24,,,NWE 2,14,0,Brandon Coutu kicks extra point good,0.000,0.000
1,5:19,,,BUF 20,14,0,"Brandon Coutu kicks off 64 yards, returned by Danny Woodhead for 23 yards (tackle by Kelvin Sheppard)",0.000,1.530
1,5:14,1,10,NWE 39,14,0,"Tom Brady pass incomplete short left intended for Rob Gronkowski. Penalty on Da'Norris Searcy: Illegal Contact, 5 yards (no play)",1.530,1.860
1,5:14,1,10,NWE 44,14,0,Stevan Ridley left tackle for 2 yards (tackle by Kellen Heard and Nick Barnett),1.860,1.590
1,4:29,2,8,NWE 46,14,0,Tom Brady pass incomplete short right intended for Wes Welker,1.590,0.890
1,4:25,3,8,NWE 46,14,0,Tom Brady sacked by Arthur Moats for -10 yards,0.890,-0.980
1,4:04,4,18,NWE 36,14,0,"Zoltan Mesko punts 51 yards, returned by Leodis McKelvin for 5 yards (tackle by Sergio Brown)",-0.980,-0.040
1,3:55,1,10,BUF 18,14,0,Ryan Fitzpatrick pass complete short left to Scott Chandler for 6 yards (tackle by Kyle Arrington and Nate Jones),0.040,0.410
1,3:22,2,4,BUF 24,14,0,Ryan Fitzpatrick pass complete short middle to Ruvell Martin for 14 yards (tackle by Devin McCourty),0.410,1.470
1,2:48,1,10,BUF 38,14,0,Ryan Fitzpatrick pass complete short right to David Nelson for 14 yards (tackle by Nate Jones),1.470,2.390
1,2:06,1,10,NWE 48,14,0,Ryan Fitzpatrick pass complete deep middle to Naaman Roosevelt for 21 yards (tackle by Devin McCourty),2.390,3.780
1,1:31,1,10,NWE 27,14,0,C.J. Spiller left end for 12 yards (tackle by Kyle Arrington),3.780,4.580
1,0:53,1,10,NWE 15,20,0,"Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 15 yards, touchdown",4.580,7.000
1,0:53,,,NWE 2,21,0,Brandon Coutu kicks extra point good,0.000,0.000
1,0:48,,,BUF 35,21,0,"Brandon Coutu kicks off 59 yards, returned by Danny Woodhead for 17 yards (tackle by Da'Norris Searcy)",0.000,0.480
1,0:43,1,10,NWE 23,21,0,Tom Brady pass complete short right to Aaron Hernandez for 6 yards (tackle by Bryan Scott and Chris Kelsay),0.480,0.740
1,0:18,2,4,NWE 29,21,0,Tom Brady pass complete short right to Rob Gronkowski for 5 yards (tackle by Bryan Scott),0.740,1.200
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NWE 34,21,0,Stevan Ridley right tackle for 7 yards (tackle by Aaron Williams),1.200,1.600
2,14:30,2,3,NWE 41,21,0,Tom Brady pass complete deep middle to Aaron Hernandez for 27 yards (tackle by Jairus Byrd and George Wilson),1.600,3.450
2,14:01,1,10,BUF 32,21,0,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Justin Rogers),3.450,3.980
2,13:35,2,2,BUF 24,21,0,Stevan Ridley right end for 1 yard (tackle by Bryan Scott),3.980,3.400
2,13:06,3,1,BUF 23,21,0,Stevan Ridley left end for 21 yards (tackle by Jairus Byrd),3.400,6.740
2,12:33,1,2,BUF 2,21,0,Stevan Ridley up the middle for 1 yard (tackle by Nick Barnett),6.740,5.910
2,12:01,2,1,BUF 1,21,6,"BenJarvus Green-Ellis up the middle for 1 yard, touchdown",5.910,7.000
2,12:01,,,BUF 2,21,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,11:58,,,NWE 35,21,7,"Stephen Gostkowski kicks off 74 yards, touchback",0.000,0.280
2,11:58,1,10,BUF 20,21,7,C.J. Spiller right end for no gain (tackle by Kyle Arrington),0.280,-0.270
2,11:19,2,10,BUF 20,21,7,Ryan Fitzpatrick left end for 16 yards (tackle by Julian Edelman),-0.270,1.330
2,10:54,1,10,BUF 36,21,7,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 11 yards,1.330,2.060
2,10:25,1,10,BUF 47,21,7,Ryan Fitzpatrick sacked by Mark Anderson for -8 yards. Penalty on Andy Levitre: Offensive Holding (Declined),2.060,0.440
2,9:46,2,18,BUF 39,21,7,Ryan Fitzpatrick pass incomplete deep right intended for David Nelson,0.440,-0.230
2,9:41,,,,21,7,Timeout #1 by New England Patriots,0.000,-0.230
2,9:41,3,18,BUF 39,21,7,Ryan Fitzpatrick pass complete short middle to Tashard Choice for 9 yards (tackle by Julian Edelman),-0.230,-0.190
2,9:07,4,9,BUF 48,21,7,"Brian Moorman punts 33 yards, fair catch by Wes Welker",-0.190,-0.150
2,8:59,1,10,NWE 19,21,7,Tom Brady pass complete short middle to Wes Welker for 5 yards (tackle by Kelvin Sheppard),0.150,0.340
2,8:24,2,5,NWE 24,21,7,Julian Edelman right end for 6 yards (tackle by Nick Barnett),0.340,0.940
2,7:47,1,10,NWE 30,21,7,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Marcell Dareus),0.940,1.470
2,7:11,2,2,NWE 38,21,7,Stevan Ridley left guard for 1 yard (tackle by Bryan Scott and Nick Barnett),1.470,0.890
2,6:41,3,1,NWE 39,21,7,Tom Brady pass complete short middle to Aaron Hernandez for 9 yards (tackle by Kelvin Sheppard),0.890,2.130
2,6:14,1,10,NWE 48,21,7,Stevan Ridley right guard for 13 yards (tackle by Kellen Heard and Bryan Scott),2.130,2.980
2,5:49,1,10,BUF 39,21,13,"Tom Brady pass complete deep right to Aaron Hernandez for 39 yards, touchdown",2.980,7.000
2,5:49,,,BUF 2,21,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,5:42,,,NWE 35,21,14,"Stephen Gostkowski kicks off 71 yards, returned by Justin Rogers for 22 yards (tackle by Sergio Brown)",0.000,-0.140
2,5:38,1,10,BUF 16,21,14,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 2 yards (tackle by Brandon Spikes and Jerod Mayo),-0.140,-0.350
2,5:02,2,8,BUF 18,21,14,Ryan Fitzpatrick pass complete deep middle to Scott Chandler for 19 yards (tackle by Devin McCourty and Patrick Chung),-0.350,1.400
2,4:18,1,10,BUF 37,21,14,Ryan Fitzpatrick pass complete deep left to Derek Hagan for 29 yards (tackle by Kyle Arrington and Patrick Chung),1.400,3.310
2,3:50,1,10,NWE 34,21,14,"Ryan Fitzpatrick for no gain. Ryan Fitzpatrick fumbles, recovered by Ryan Fitzpatrick at BUF-NE",3.310,1.550
2,3:13,2,19,NWE 43,21,14,Ryan Fitzpatrick pass incomplete short right intended for Naaman Roosevelt,1.550,0.890
2,3:09,3,19,NWE 43,21,14,Ryan Fitzpatrick left end for 7 yards (tackle by Dane Fletcher),0.890,0.880
2,2:28,,,,21,14,Timeout #1 by Buffalo Bills,0.000,0.880
2,2:28,4,12,NWE 36,21,14,Ryan Fitzpatrick pass incomplete short middle intended for Naaman Roosevelt,0.880,-1.330
2,2:25,1,10,NWE 36,21,14,Danny Woodhead right end for 5 yards (tackle by Nick Barnett and Chris Kelsay),1.330,1.470
2,2:03,2,5,NWE 41,21,14,Tom Brady pass complete short right to Rob Gronkowski for 7 yards (tackle by George Wilson). Penalty on Aaron Williams: Defensive Holding (Declined),1.470,2.130
2,1:58,1,10,NWE 48,21,14,Tom Brady pass complete short middle to Rob Gronkowski for 14 yards (tackle by George Wilson),2.130,3.050
2,1:35,1,10,BUF 38,21,14,Tom Brady pass complete short left to Danny Woodhead for 6 yards (tackle by Nick Barnett),3.050,3.320
2,1:12,2,4,BUF 32,21,14,Tom Brady pass incomplete short middle intended for Wes Welker,3.320,2.610
2,1:10,3,4,BUF 32,21,14,"Danny Woodhead left guard for 5 yards (tackle by Arthur Moats). Penalty on Brian Waters: Offensive Holding, 10 yards (no play)",2.610,1.290
2,1:05,3,14,BUF 42,21,14,"Tom Brady pass incomplete short right intended for Wes Welker is intercepted by Nick Barnett at BUF-30 and returned for 33 yards (tackle by Wes Welker). Penalty on Drayton Florence: Personal Foul, 15 yards",1.290,-2.130
2,0:51,1,10,BUF 48,21,14,Ryan Fitzpatrick left end for 5 yards (tackle by Mark Anderson),2.130,2.260
2,0:23,2,5,NWE 47,21,14,Ryan Fitzpatrick pass incomplete short left intended for C.J. Spiller,2.260,1.550
2,0:20,3,5,NWE 47,21,14,Ryan Fitzpatrick pass complete short left to Ruvell Martin for 14 yards (tackle by Kyle Arrington). Penalty on Mark Anderson: Encroachment (Declined),1.550,3.380
2,0:15,1,10,NWE 33,21,14,Ryan Fitzpatrick pass complete short right to Naaman Roosevelt for 6 yards (tackle by Julian Edelman),3.380,3.650
2,0:10,2,4,NWE 27,21,14,Ryan Fitzpatrick pass incomplete deep left intended for Derek Hagan,3.650,2.940
2,0:05,3,4,NWE 27,21,14,Brandon Coutu 45 yard field goal no good,2.940,1.200
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,21,14,"Brandon Coutu kicks off 66 yards, returned by Danny Woodhead for 23 yards (tackle by Danny Batten)",0.000,0.410
3,14:55,1,10,NWE 22,21,14,Aaron Hernandez right end for 19 yards (tackle by Justin Rogers),0.410,1.660
3,14:16,1,10,NWE 41,21,14,Tom Brady pass incomplete short middle intended for Rob Gronkowski,1.660,1.120
3,14:10,2,10,NWE 41,21,14,"Stevan Ridley right tackle for 13 yards (tackle by George Wilson). Stevan Ridley fumbles (forced by George Wilson), ball out of bounds at BUF-41",1.120,2.520
3,13:40,1,10,BUF 46,21,14,Tom Brady pass incomplete short left intended for Rob Gronkowski,2.520,1.980
3,13:35,2,10,BUF 46,21,14,Tom Brady pass complete short middle to Rob Gronkowski for 17 yards (tackle by George Wilson and Justin Rogers),1.980,3.640
3,13:05,1,10,BUF 29,21,14,Stevan Ridley right end for 1 yard (tackle by Kyle Moore),3.640,3.240
3,12:32,2,9,BUF 28,21,14,Tom Brady pass incomplete short middle intended for Wes Welker,3.240,2.540
3,12:29,3,9,BUF 28,21,14,Tom Brady pass incomplete short right intended for Aaron Hernandez,2.540,1.590
3,12:24,4,9,BUF 28,21,17,Stephen Gostkowski 47 yard field goal good,1.590,3.000
3,12:19,,,NWE 35,21,17,"Stephen Gostkowski kicks off 70 yards, returned by Justin Rogers for 20 yards (tackle by Antwaun Molden)",0.000,-0.220
3,12:15,1,10,BUF 15,21,17,Ryan Fitzpatrick pass complete short right to Derek Hagan for 6 yards (tackle by Antwaun Molden),-0.220,0.210
3,11:36,2,4,BUF 21,21,17,Ryan Fitzpatrick pass complete short left to Kevin Brock for 6 yards (tackle by Jerod Mayo),0.210,0.740
3,11:01,1,10,BUF 27,21,17,C.J. Spiller left tackle for 5 yards (tackle by Mark Anderson and Brandon Spikes),0.740,0.870
3,10:20,2,5,BUF 32,21,17,C.J. Spiller right end for 6 yards (tackle by Julian Edelman and Devin McCourty),0.870,1.470
3,9:37,1,10,BUF 38,21,17,Ryan Fitzpatrick pass incomplete deep middle intended for Naaman Roosevelt,1.470,0.920
3,9:32,2,10,BUF 38,21,17,C.J. Spiller right guard for 5 yards (tackle by Jerod Mayo and Brandon Spikes),0.920,0.890
3,8:47,3,5,BUF 43,21,17,Ryan Fitzpatrick pass incomplete short right intended for Tashard Choice,0.890,-0.520
3,8:44,4,5,BUF 43,21,17,"Brian Moorman punts 30 yards, out of bounds",-0.520,-0.740
3,8:38,1,10,NWE 27,21,17,Tom Brady pass incomplete deep middle intended for Chad Johnson,0.740,0.200
3,8:32,2,10,NWE 27,21,17,Tom Brady pass complete short right to BenJarvus Green-Ellis for 53 yards (tackle by Justin Rogers),0.200,4.240
3,7:58,1,10,BUF 20,21,17,Stevan Ridley left guard for 4 yards (tackle by Kyle Moore),4.240,4.280
3,7:30,2,6,BUF 16,21,17,Tom Brady pass incomplete short middle intended for Aaron Hernandez (defended by Nick Barnett),4.280,3.520
3,7:27,3,6,BUF 16,21,17,Tom Brady pass complete short middle to Wes Welker for 15 yards (tackle by George Wilson and Bryan Scott),3.520,6.970
3,6:49,1,1,BUF 1,21,17,Tom Brady pass incomplete short right intended for Aaron Hernandez,6.970,5.910
3,6:45,2,1,BUF 1,21,17,BenJarvus Green-Ellis right tackle for -1 yards (tackle by Andra Davis),5.910,4.950
3,5:59,3,2,BUF 2,21,17,Tom Brady sacked by Dwan Edwards for 0 yards,4.950,3.250
3,5:16,4,2,BUF 2,21,20,Stephen Gostkowski 20 yard field goal good,3.250,3.000
3,5:13,,,NWE 35,21,20,"Stephen Gostkowski kicks off 74 yards, touchback",0.000,0.280
3,5:13,1,10,BUF 20,21,20,Ryan Fitzpatrick right end for 8 yards (tackle by Julian Edelman),0.280,0.810
3,4:25,2,2,BUF 28,21,20,"Penalty on Ryan Fitzpatrick: Delay of Game, 5 yards (no play)",0.810,0.140
3,4:01,2,7,BUF 23,21,20,Ryan Fitzpatrick pass incomplete short left intended for Ruvell Martin is intercepted by Sterling Moore at BUF-30 and returned for 5 yards (tackle by Ruvell Martin),0.140,-3.910
3,3:54,1,10,BUF 25,21,20,"Tom Brady sacked by Kellen Heard for -5 yards. Tom Brady fumbles (forced by Kellen Heard), recovered by Tom Brady at BUF-30",3.910,2.690
3,3:25,2,15,BUF 30,21,20,BenJarvus Green-Ellis up the middle for no gain (tackle by Bryan Scott),2.690,2.010
3,2:47,3,15,BUF 30,21,20,"Tom Brady pass incomplete deep middle intended for Rob Gronkowski. Penalty on Kirk Morrison: Illegal Contact, 5 yards (no play)",2.010,3.910
3,2:36,1,10,BUF 25,21,20,Stevan Ridley left guard for 4 yards (tackle by Kirk Morrison),3.910,3.900
3,2:15,2,6,BUF 21,21,20,Stevan Ridley up the middle for 4 yards (tackle by Kirk Morrison and Arthur Moats),3.900,3.850
3,1:37,3,2,BUF 17,21,26,"Tom Brady pass complete deep right to Rob Gronkowski for 17 yards, touchdown",3.850,7.000
3,1:37,,,,21,28,"Two Point Attempt: Danny Woodhead up the middle, conversion succeeds",1.000,1.000
3,1:32,,,NWE 35,21,28,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
3,1:32,1,10,BUF 20,21,28,C.J. Spiller right guard for 6 yards (tackle by Jerod Mayo),0.280,0.540
3,0:54,2,4,BUF 26,21,28,Ryan Fitzpatrick pass complete short right to Ruvell Martin for 7 yards (tackle by Antwaun Molden),0.540,1.140
3,0:13,1,10,BUF 33,21,28,Ryan Fitzpatrick pass complete short left to Naaman Roosevelt for 2 yards (tackle by Dane Fletcher),1.140,0.860
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,BUF 35,21,28,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 12 yards (tackle by Jerod Mayo),0.860,2.060
4,14:20,1,10,BUF 47,21,28,Ryan Fitzpatrick pass incomplete short left intended for Derek Hagan,2.060,1.520
4,14:16,2,10,BUF 47,21,28,Ryan Fitzpatrick pass complete short middle to Derek Hagan for 5 yards (tackle by Dane Fletcher and Sterling Moore),1.520,1.490
4,13:33,3,5,NWE 48,21,28,"Ryan Fitzpatrick pass incomplete short left intended for Ruvell Martin. Penalty on Antwaun Molden: Illegal Use of Hands, 5 yards (no play)",1.490,2.720
4,13:30,1,10,NWE 43,21,28,C.J. Spiller left tackle for 4 yards (tackle by Mark Anderson and Patrick Chung),2.720,2.720
4,12:55,2,6,NWE 39,21,28,C.J. Spiller right tackle for 7 yards (tackle by Dane Fletcher and Devin McCourty),2.720,3.450
4,12:16,1,10,NWE 32,21,28,Ryan Fitzpatrick pass incomplete deep middle intended for C.J. Spiller is intercepted by Devin McCourty at NWE-15 and returned for 38 yards (tackle by Chad Rinehart),3.450,-2.460
4,12:04,1,10,BUF 47,21,28,Tom Brady pass complete short right to Aaron Hernandez for 44 yards (tackle by Chris Kelsay),2.460,6.510
4,11:20,1,3,BUF 3,21,34,"BenJarvus Green-Ellis up the middle for 3 yards, touchdown",6.510,7.000
4,11:20,,,BUF 2,21,35,Stephen Gostkowski kicks extra point good,0.000,0.000
4,11:16,,,NWE 35,21,35,"Stephen Gostkowski kicks off 72 yards, touchback",0.000,0.280
4,11:16,1,10,BUF 20,21,35,Ryan Fitzpatrick pass complete short left to Ruvell Martin for 7 yards (tackle by Kyle Arrington and Patrick Chung),0.280,0.680
4,10:42,2,3,BUF 27,21,35,Ryan Fitzpatrick pass incomplete short left intended for C.J. Spiller,0.680,-0.030
4,10:39,,,,21,35,Timeout #1 by Buffalo Bills,0.000,0.000
4,10:39,,,,21,35,Timeout #1 by New England Patriots,0.000,-0.030
4,10:39,3,3,BUF 27,21,35,Ryan Fitzpatrick pass incomplete deep left intended for C.J. Spiller (defended by Jerod Mayo),-0.030,-1.570
4,10:34,4,3,BUF 27,21,35,Brian Moorman punts 61 yards,-1.570,0.350
4,10:23,1,10,NWE 12,21,35,Tom Brady pass complete short right to Rob Gronkowski for 19 yards (tackle by Aaron Williams),-0.350,1.000
4,9:45,1,10,NWE 31,21,35,BenJarvus Green-Ellis left end for 11 yards (tackle by George Wilson),1.000,1.730
4,9:07,1,10,NWE 42,21,35,Tom Brady pass complete short left to Aaron Hernandez for 7 yards (tackle by Alex Carrington and Chris Kelsay),1.730,2.130
4,8:23,2,3,NWE 49,21,35,BenJarvus Green-Ellis right guard for 6 yards (tackle by Jairus Byrd and Nick Barnett),2.130,2.590
4,7:47,1,10,BUF 45,21,35,Aaron Hernandez right end for 7 yards (tackle by Kelvin Sheppard and George Wilson),2.590,2.990
4,7:12,2,3,BUF 38,21,35,Tom Brady pass incomplete deep left intended for Aaron Hernandez,2.990,2.280
4,7:03,3,3,BUF 38,21,35,Tom Brady pass complete short left to Aaron Hernandez for 6 yards (tackle by Aaron Williams),2.280,3.450
4,6:24,1,10,BUF 32,21,35,Stevan Ridley up the middle for 7 yards (tackle by Arthur Moats and Nick Barnett),3.450,3.850
4,5:48,2,3,BUF 25,21,35,Tom Brady pass complete short right to Wes Welker for 4 yards,3.850,4.170
4,5:15,1,10,BUF 21,21,35,Tom Brady sacked by Kellen Heard for -3 yards,4.170,3.220
4,4:39,2,13,BUF 24,21,35,Tom Brady pass complete short right to Danny Woodhead for 4 yards (tackle by George Wilson),3.220,3.070
4,4:28,,,,21,35,Timeout #2 by Buffalo Bills,0.000,3.070
4,4:28,3,9,BUF 20,21,35,Tom Brady pass complete short middle to Wes Welker for 11 yards (tackle by George Wilson),3.070,5.140
4,3:46,1,9,BUF 9,21,35,BenJarvus Green-Ellis left end for 2 yards (tackle by Nick Barnett and Lionel Dotson),5.140,4.760
4,3:07,2,7,BUF 7,21,41,"Tom Brady pass complete short middle to Rob Gronkowski for 7 yards, touchdown",4.760,7.000
4,3:07,,,BUF 2,21,42,Stephen Gostkowski kicks extra point good,0.000,0.000
4,3:02,,,NWE 35,21,42,"Stephen Gostkowski kicks off 69 yards, touchback",0.000,0.280
4,3:02,1,10,BUF 20,21,48,"Ryan Fitzpatrick pass incomplete short right intended for David Nelson is intercepted by Sterling Moore at BUF-21 and returned for 21 yards, touchdown",0.280,-7.000
4,,,,BUF 2,21,49,,0.000,0.000
4,2:55,,,NWE 35,21,49,"Stephen Gostkowski kicks off 73 yards, touchback",0.000,0.280
4,2:55,1,10,BUF 20,21,49,Ryan Fitzpatrick pass complete short right to Derek Hagan for 7 yards (tackle by Antwaun Molden),0.280,0.680
4,2:22,2,3,BUF 27,21,49,Ryan Fitzpatrick pass complete short middle to David Nelson for 9 yards (tackle by Jerod Mayo and Nate Jones),0.680,1.330
4,2:00,1,10,BUF 36,21,49,C.J. Spiller up the middle for 5 yards (tackle by Mark Anderson and Vince Wilfork),1.330,1.470
4,1:56,2,5,BUF 41,21,49,"Ryan Fitzpatrick pass incomplete deep left intended for Ruvell Martin is intercepted by Kyle Arrington at NWE-30 and returned for 59 yards. Penalty on Devin McCourty: Personal Foul, 15 yards (no play)",1.470,2.650
4,1:41,1,10,NWE 44,21,49,Ryan Fitzpatrick pass incomplete deep right intended for Derek Hagan is intercepted by Antwaun Molden at NWE-6 and returned for 13 yards (tackle by David Nelson),2.650,-0.150
4,1:30,1,10,NWE 19,21,49,Brian Hoyer pass complete deep left to Rob Gronkowski for 22 yards (tackle by Drayton Florence),0.150,1.660
4,1:23,1,10,NWE 41,21,49,Brian Hoyer kneels for no gain,1.660,1.120
4,0:45,2,10,NWE 41,21,49,Brian Hoyer kneels for -1 yards,1.120,0.300
4,0:22,3,11,NWE 40,21,49,Brian Hoyer kneels for -1 yards,0.300,-0.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
