Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
1,3:05,1,10,OAK 13,7,7,Dominic Rhodes left guard for 7 yards (tackle by Matt Wilhelm and Stephen Cooper),-0.320,0.220
1,2:32,2,3,OAK 20,7,7,Dominic Rhodes right tackle for 8 yards (tackle by Clinton Hart),0.220,0.810
1,1:53,1,10,OAK 28,7,7,Dominic Rhodes left tackle for -1 yards (tackle by Clinton Hart),0.810,0.130
1,1:15,2,11,OAK 27,7,7,"Penalty on Ronald Curry: False Start, 5 yards (no play)",0.130,-0.550
1,0:56,2,16,OAK 22,7,7,Dominic Rhodes left tackle for 11 yards (tackle by Antonio Cromartie),-0.550,0.230
1,0:44,3,5,OAK 33,7,7,"Penalty on Barry Sims: False Start, 5 yards (no play)",0.230,-0.430
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,OAK 28,7,7,JaMarcus Russell pass incomplete short middle intended for Ronald Curry,-0.430,-1.500
2,14:57,4,10,OAK 28,7,7,"Shane Lechler punts 39 yards, returned by Craig Davis for no gain. Penalty on Nick Hardwick: Face Mask (15 Yards), 15 yards",-1.500,-0.040
2,14:49,1,10,SDG 18,7,7,LaDainian Tomlinson left tackle for no gain (tackle by Tyler Brayton),0.040,-0.490
2,14:14,2,10,SDG 18,7,7,Philip Rivers pass incomplete short left intended for Antonio Gates,-0.490,-1.170
2,14:07,3,10,SDG 18,7,7,Philip Rivers left end for 1 yard (tackle by Warren Sapp),-1.170,-2.140
2,13:30,4,9,SDG 19,7,7,"Mike Scifres punts 54 yards, returned by Johnnie Lee Higgins for 5 yards (tackle by Brandon Siler)",-2.140,-1.070
2,13:16,1,10,OAK 32,7,7,Dominic Rhodes left tackle for 9 yards (tackle by Jacques Cesaire),1.070,1.740
2,12:36,2,1,OAK 41,7,7,Dominic Rhodes up the middle for 4 yards (tackle by Clinton Hart),1.740,1.930
2,12:00,1,10,OAK 45,7,7,JaMarcus Russell sacked by Shawne Merriman for -2 yards,1.930,1.110
2,11:30,2,12,OAK 43,7,7,Dominic Rhodes right guard for -1 yards (tackle by Drayton Florence and Ryon Bingham),1.110,0.300
2,10:48,3,13,OAK 42,7,7,JaMarcus Russell pass complete short middle to Dominic Rhodes for 2 yards (tackle by Stephen Cooper),0.300,-0.460
2,10:11,4,11,OAK 44,7,7,Shane Lechler punts 53 yards,-0.460,0.380
2,10:01,1,10,SDG 3,7,7,"Penalty on Gerard Warren: Defensive Offside, 5 yards (no play)",-0.380,-0.190
2,10:01,1,5,SDG 8,7,7,LaDainian Tomlinson up the middle for 12 yards (tackle by Stuart Schweigert),-0.190,0.280
2,9:23,1,10,SDG 20,7,7,"Penalty on Andrew Pinnock: False Start, 5 yards (no play)",0.280,-0.310
2,9:02,1,15,SDG 15,7,7,Philip Rivers sacked by Derrick Burgess for -7 yards,-0.310,-1.660
2,8:29,2,22,SDG 8,7,7,LaDainian Tomlinson left tackle for 2 yards (tackle by Michael Huff and Derrick Burgess),-1.660,-2.590
2,7:48,3,20,SDG 10,7,7,Darren Sproles up the middle for 13 yards (tackle by Chris Carr),-2.590,-1.830
2,7:13,4,7,SDG 23,7,7,"Mike Scifres punts 51 yards, returned by Johnnie Lee Higgins for -5 yards (tackle by Steve Gregory). Penalty on Hiram Eugene: Offensive Holding, 10 yards",-1.830,0.370
2,7:01,1,10,OAK 11,7,7,Dominic Rhodes right tackle for 4 yards (tackle by Ryon Bingham),-0.370,-0.430
2,6:23,2,6,OAK 15,7,7,Dominic Rhodes right guard for 4 yards (tackle by Ryon Bingham and Matt Wilhelm),-0.430,-0.480
2,5:45,3,2,OAK 19,7,7,JaMarcus Russell pass complete short middle to John Madsen for 15 yards (tackle by Eric Weddle),-0.480,1.200
2,5:06,1,10,OAK 34,7,7,Dominic Rhodes up the middle for 5 yards (tackle by Stephen Cooper),1.200,1.330
2,4:34,2,5,OAK 39,7,7,Dominic Rhodes up the middle for 3 yards (tackle by Igor Olshansky),1.330,1.030
2,3:54,3,2,OAK 42,7,7,Dominic Rhodes right tackle for no gain (tackle by Jacques Cesaire),1.030,-0.590
2,3:14,4,2,OAK 42,7,7,"Shane Lechler punts 58 yards, touchback",-0.590,-0.280
2,3:06,1,10,SDG 20,7,7,Philip Rivers pass incomplete deep left intended for Antonio Gates (defended by Michael Huff),0.280,-0.270
,,,,,,,"OAK challenged the pass completion ruling, and the original play was overturned.",,
2,2:49,2,10,SDG 20,7,7,Philip Rivers pass complete short right to Antonio Gates for 9 yards (tackle by Michael Huff),-0.270,0.230
2,2:14,3,1,SDG 29,7,7,"LaDainian Tomlinson left tackle for 1 yard. Penalty on Kris Dielman: Personal Foul, 15 yards",0.230,-0.220
2,2:00,1,10,SDG 15,7,7,LaDainian Tomlinson right end for 11 yards (tackle by Fabian Washington),-0.220,0.670
2,1:53,1,10,SDG 26,7,7,Philip Rivers pass complete deep left to Chris Chambers for 18 yards (tackle by Nnamdi Asomugha),0.670,1.860
2,1:26,1,10,SDG 44,7,7,Philip Rivers pass complete short right to Craig Davis for 12 yards (tackle by Thomas Howard),1.860,2.650
2,1:18,,,,7,7,Timeout #1 by San Diego Chargers,0.000,2.650
2,1:18,1,10,OAK 44,7,7,"Penalty on Chris Clemons: Defensive Offside, 5 yards (no play)",2.650,3.380
2,1:18,1,5,OAK 39,7,7,Philip Rivers pass complete short left to Antonio Gates for 13 yards (tackle by Chris Carr),3.380,3.840
2,0:54,1,10,OAK 26,7,7,Darren Sproles up the middle for 7 yards (tackle by Michael Huff),3.840,4.270
2,0:45,,,,7,7,Timeout #2 by San Diego Chargers,0.000,4.270
2,0:45,2,3,OAK 19,13,7,"Philip Rivers pass complete deep right to Chris Chambers for 19 yards, touchdown",4.270,7.000
2,,,,OAK 2,14,7,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,14,7,"Dave Rayner kicks off 58 yards, returned by Chris Carr for 16 yards (tackle by Steve Gregory)",0.000,0.810
2,0:33,1,10,OAK 28,14,7,JaMarcus Russell pass complete short left to Zach Miller for 11 yards (tackle by Stephen Cooper),0.810,1.530
2,0:27,,,,14,7,Timeout #1 by Oakland Raiders,0.000,1.530
2,0:27,1,10,OAK 39,14,7,JaMarcus Russell pass complete short right to Zach Miller for 8 yards,1.530,2.070
2,0:19,2,2,OAK 47,14,7,JaMarcus Russell pass complete short middle to Zach Miller for 10 yards (tackle by Eric Weddle),2.070,2.720
2,0:14,,,,14,7,Timeout #2 by Oakland Raiders,0.000,2.720
2,0:14,1,10,SDG 43,14,7,Dominic Rhodes left tackle for 8 yards (tackle by Clinton Hart),2.720,3.260
2,0:01,,,,14,7,Timeout #3 by Oakland Raiders,0.000,3.260
2,0:01,2,2,SDG 35,14,10,Sebastian Janikowski 53 yard field goal good,3.260,3.000
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,14,10,"Sebastian Janikowski kicks off 65 yards, returned by Darren Sproles for 61 yards (tackle by Chris Johnson)",0.000,3.310
3,14:49,1,10,OAK 34,14,10,Philip Rivers pass incomplete short left intended for Antonio Gates (defended by Terdell Sands),3.310,2.770
3,14:43,2,10,OAK 34,14,10,LaDainian Tomlinson right end for 11 yards (tackle by Stanford Routt),2.770,4.040
3,14:19,1,10,OAK 23,14,10,LaDainian Tomlinson left guard for no gain (tackle by Jay Richardson),4.040,3.500
3,13:40,2,10,OAK 23,14,10,Philip Rivers pass complete short middle to Antonio Gates for 5 yards (tackle by Thomas Howard),3.500,3.490
3,12:59,3,5,OAK 18,14,10,Philip Rivers pass incomplete short middle intended for Vincent Jackson,3.490,2.300
3,12:55,4,5,OAK 18,17,10,Nate Kaeding 36 yard field goal good,2.300,3.000
3,,,,SDG 30,17,10,"Dave Rayner kicks off 69 yards, returned by Chris Carr for 16 yards (tackle by Cletis Gordon)",0.000,-0.060
3,12:47,1,10,OAK 17,17,10,JaMarcus Russell pass incomplete short left intended for Jerry Porter,-0.060,-0.580
3,12:43,2,10,OAK 17,17,10,Dominic Rhodes right end for 3 yards (tackle by Brandon McKinney),-0.580,-0.870
3,12:05,3,7,OAK 20,17,10,JaMarcus Russell pass incomplete short right intended for Jerry Porter. Penalty on Jeremy Newberry: Offensive Holding (Declined),-0.870,-2.030
3,11:56,4,7,OAK 20,17,10,"Shane Lechler punts 50 yards, returned by Darren Sproles for 14 yards (tackle by Tony Stewart)",-2.030,-1.860
3,11:46,1,10,SDG 44,17,10,LaDainian Tomlinson up the middle for 6 yards (tackle by Michael Huff and Kirk Morrison),1.860,2.130
3,11:14,2,4,,17,10,LaDainian Tomlinson left tackle for no gain (tackle by Kirk Morrison),2.130,1.420
3,10:32,3,4,,17,10,Philip Rivers pass complete short middle to Antonio Gates for 8 yards (tackle by Kirk Morrison),1.420,2.790
3,9:55,1,10,OAK 42,17,10,Philip Rivers pass incomplete deep right intended for Chris Chambers,2.790,2.240
3,9:49,2,10,OAK 42,17,10,LaDainian Tomlinson left guard for 1 yard (tackle by Terdell Sands),2.240,1.680
3,9:10,3,9,OAK 41,17,10,Philip Rivers pass incomplete deep right intended for Vincent Jackson,1.680,0.530
3,9:03,4,9,OAK 41,17,10,"Mike Scifres punts 26 yards, fair catch by Johnnie Lee Higgins",0.530,0.220
3,8:58,1,10,OAK 15,17,10,JaMarcus Russell sacked by Jyles Tucker for -9 yards,-0.220,-1.440
3,8:20,2,19,OAK 6,17,10,JaMarcus Russell pass complete short middle to Zach Miller for 6 yards (tackle by Stephen Cooper),-1.440,-1.770
3,7:42,3,13,OAK 12,17,10,"JaMarcus Russell pass complete short left to Zach Miller for 10 yards (tackle by Stephen Cooper). Penalty on Shaun Phillips: Personal Foul (Offsetting), Penalty on Paul McQuistan: Unnecessary Roughness (Offsetting) (no play)",-1.770,-1.770
3,7:20,3,13,OAK 12,23,10,"JaMarcus Russell sacked by Jyles Tucker for -12 yards. JaMarcus Russell fumbles (forced by Jyles Tucker), recovered by Jyles Tucker at OAK--8, touchdown",-1.770,-7.000
3,,,,OAK 2,24,10,,0.000,0.000
3,,,,SDG 30,24,10,"Dave Rayner kicks off 64 yards, returned by Chris Carr for 27 yards (tackle by Clinton Hart)",0.000,1.140
3,7:06,1,10,OAK 33,24,10,"Penalty on Justin Griffith: False Start, 5 yards (no play)",1.140,0.810
3,7:06,1,15,OAK 28,24,10,JaMarcus Russell pass complete short right to Zach Miller for 18 yards (tackle by Stephen Cooper),0.810,1.990
3,6:39,1,10,OAK 46,24,10,JaMarcus Russell pass complete short right to Dominic Rhodes for 7 yards (tackle by Clinton Hart),1.990,2.400
3,5:58,2,3,SDG 47,24,10,Dominic Rhodes right tackle for 6 yards (tackle by Stephen Cooper),2.400,2.850
3,5:20,1,10,SDG 41,24,10,"Dominic Rhodes right guard for 4 yards (tackle by Stephen Cooper). Dominic Rhodes fumbles (forced by Stephen Cooper), recovered by Stephen Cooper at SDG-37 (tackle by Chris McFoy)",2.850,-1.400
3,5:14,1,10,SDG 37,24,10,Michael Turner up the middle for 4 yards,1.400,1.400
3,4:37,2,6,SDG 41,24,10,Michael Turner left guard for 9 yards (tackle by Kirk Morrison),1.400,2.260
3,3:55,1,10,,24,10,Michael Turner up the middle for 2 yards (tackle by Gerard Warren and Jay Richardson),2.260,1.980
3,3:12,2,8,OAK 48,24,10,Philip Rivers pass complete short right to Darren Sproles for -4 yards (tackle by Derrick Burgess),1.980,0.760
3,2:27,3,12,SDG 48,24,10,Philip Rivers pass incomplete short right intended for Brandon Manumaleuna,0.760,-0.190
3,2:19,4,12,SDG 48,24,10,"Mike Scifres punts 46 yards, returned by Johnnie Lee Higgins for 54 yards (tackle by Antonio Cromartie)",-0.190,-2.920
3,2:04,1,10,SDG 40,24,10,JaMarcus Russell pass complete short middle to Dominic Rhodes for 8 yards (tackle by Stephen Cooper),2.920,3.450
3,1:26,2,2,SDG 32,24,16,"JaMarcus Russell pass complete deep left to Jerry Porter for 32 yards, touchdown",3.450,7.000
3,,,,SDG 2,24,17,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,24,17,"Sebastian Janikowski kicks off 69 yards, returned by Darren Sproles for 54 yards (tackle by Sebastian Janikowski)",0.000,2.590
3,1:11,1,10,OAK 45,24,17,Michael Turner left tackle for 3 yards (tackle by Thomas Howard),2.590,2.450
3,0:35,2,7,OAK 42,24,17,Philip Rivers pass complete deep left to Antonio Gates for 21 yards (tackle by Michael Huff),2.450,4.170
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 21,24,17,"Penalty on Marcus McNeill: False Start, 5 yards (no play)",4.170,3.840
4,15:00,1,15,OAK 26,24,17,Michael Turner right guard for 9 yards,3.840,4.200
4,14:33,2,6,OAK 17,24,17,Michael Turner left guard for 4 yards (tackle by Kirk Morrison),4.200,4.240
4,13:48,3,2,OAK 13,24,17,Philip Rivers pass incomplete short left intended for Antonio Gates,4.240,2.690
4,13:40,4,2,OAK 13,27,17,Nate Kaeding 31 yard field goal good,2.690,3.000
4,,,,SDG 30,27,17,"Dave Rayner kicks off 68 yards, returned by Chris Carr for 24 yards (tackle by Brandon Siler)",0.000,0.670
4,13:31,1,10,OAK 26,27,17,JaMarcus Russell pass incomplete short left intended for Dominic Rhodes,0.670,0.130
4,13:25,2,10,OAK 26,27,17,JaMarcus Russell pass complete short right to Justin Griffith for 11 yards (tackle by Quentin Jammer),0.130,1.400
4,12:58,1,10,OAK 37,27,17,Dominic Rhodes up the middle for no gain (tackle by Luis Castillo and Stephen Cooper),1.400,0.860
4,12:17,2,10,OAK 37,27,17,JaMarcus Russell pass complete short right to Justin Griffith for 1 yard (tackle by Matt Wilhelm),0.860,0.300
4,11:39,3,9,OAK 38,27,17,JaMarcus Russell pass complete short right to John Madsen for 6 yards (tackle by Drayton Florence),0.300,-0.460
4,11:03,,,,27,17,Timeout #1 by San Diego Chargers,0.000,-0.460
4,11:03,4,3,OAK 44,27,17,JaMarcus Russell pass incomplete short right intended for Zach Miller,-0.460,-2.650
4,11:03,1,10,OAK 44,27,17,Michael Turner up the middle for -1 yards (tackle by Derrick Burgess),2.650,0.000
4,,,,,27,17,--,0.000,1.980
4,10:26,2,11,OAK 45,27,17,Billy Volek pass complete short middle to Vincent Jackson for 4 yards (tackle by Sam Williams),1.980,1.820
4,9:41,,,,27,17,Timeout #2 by San Diego Chargers,0.000,1.820
4,9:40,3,7,OAK 41,27,17,Billy Volek pass complete short middle to Darren Sproles for 1 yard (tackle by Tyler Brayton),1.820,0.590
4,9:12,4,6,OAK 40,27,17,"Mike Scifres punts 31 yards, fair catch by Johnnie Lee Higgins",0.590,0.380
4,9:05,1,10,OAK 9,27,17,Dominic Rhodes left tackle for 10 yards (tackle by Clinton Hart),-0.380,0.150
4,8:33,1,10,OAK 19,27,17,Dominic Rhodes right tackle for 7 yards (tackle by Matt Wilhelm),0.150,0.610
4,8:00,2,3,OAK 26,27,17,Dominic Rhodes left tackle for 4 yards,0.610,0.940
4,7:24,1,10,OAK 30,27,17,Dominic Rhodes right tackle for 1 yard (tackle by Shaun Phillips and Stephen Cooper),0.940,0.530
4,6:49,2,9,OAK 31,27,17,JaMarcus Russell pass complete short left to Justin Griffith for 6 yards (tackle by Antonio Cromartie),0.530,0.630
4,6:11,3,3,OAK 37,27,17,JaMarcus Russell pass complete short right to Ronald Curry for 16 yards (tackle by Eric Weddle),0.630,2.460
4,5:33,1,10,SDG 47,27,17,JaMarcus Russell pass complete short middle to Dominic Rhodes for 17 yards (tackle by Antonio Cromartie),2.460,3.580
4,4:50,1,10,SDG 30,27,17,JaMarcus Russell pass incomplete deep right intended for Jerry Porter,3.580,3.030
4,4:41,2,10,SDG 30,27,17,"Dominic Rhodes up the middle for 5 yards (tackle by Clinton Hart). Penalty on Jeremy Newberry: Offensive Holding, 10 yards (no play)",3.030,1.680
4,4:34,2,20,SDG 40,27,17,JaMarcus Russell pass complete short middle to Johnnie Lee Higgins for 7 yards (tackle by Tim Dobbins),1.680,1.950
4,3:56,3,13,SDG 33,27,17,JaMarcus Russell pass complete short left to Zach Miller for 11 yards (tackle by Stephen Cooper),1.950,2.120
4,3:10,4,2,SDG 22,27,17,Dominic Rhodes up the middle for -1 yards,2.120,-0.480
4,3:05,1,10,SDG 23,27,17,Michael Turner right guard for 4 yards (tackle by Kirk Morrison),0.480,0.470
4,2:57,,,,27,17,Timeout #1 by Oakland Raiders,0.000,0.470
4,2:57,2,6,SDG 27,27,17,Billy Volek pass incomplete short middle intended for Michael Turner (defended by Gerard Warren),0.470,-0.230
4,2:52,3,6,SDG 27,27,17,Michael Turner up the middle for 5 yards (tackle by Kirk Morrison),-0.230,-1.240
4,2:46,,,,27,17,Timeout #2 by Oakland Raiders,0.000,-1.240
4,2:45,4,1,SDG 32,27,17,"Mike Scifres punts 44 yards, muffed catch by Johnnie Lee Higgins, recovered by Kassim Osgood and returned for no gain",-1.240,6.280
4,2:32,1,4,OAK 4,27,17,Michael Turner left end for no gain (tackle by Ricky Brown and Isaiah Ekejiuba),6.280,5.340
4,2:00,2,4,OAK 4,27,17,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",5.340,4.380
4,2:00,2,9,OAK 9,27,17,Billy Volek pass incomplete short right intended for Antonio Gates (defended by Fabian Washington),4.380,3.360
4,1:56,3,9,OAK 9,27,17,Michael Turner right tackle for 3 yards (tackle by Jay Richardson),3.360,2.990
4,1:49,,,,27,17,Timeout #3 by Oakland Raiders,0.000,2.990
4,1:49,4,6,OAK 6,30,17,Nate Kaeding 24 yard field goal good,2.990,3.000
4,,,,SDG 30,30,17,"Dave Rayner kicks off 61 yards, returned by Chris Carr for 22 yards (tackle by Jyles Tucker)",0.000,1.000
4,1:40,1,10,OAK 31,30,17,JaMarcus Russell pass complete short middle to Zach Miller for 12 yards (tackle by Eric Weddle),1.000,1.800
4,1:19,1,10,OAK 43,30,17,JaMarcus Russell pass complete to Dominic Rhodes for 3 yards (tackle by Ryon Bingham),1.800,1.660
4,1:04,,,,30,17,Timeout #3 by San Diego Chargers,0.000,1.660
4,1:03,2,7,OAK 46,30,17,JaMarcus Russell pass incomplete short right intended for Jerry Porter,1.660,0.960
4,1:00,3,7,OAK 46,30,17,JaMarcus Russell pass complete short middle to Dominic Rhodes for 5 yards (tackle by Tim Dobbins),0.960,0.000
4,0:33,4,2,SDG 49,30,17,"JaMarcus Russell sacked by Jyles Tucker for -6 yards. JaMarcus Russell fumbles (forced by Jyles Tucker), recovered by Barry Sims at OAK-44",0.000,-2.650
4,0:28,1,10,OAK 44,30,17,Billy Volek kneels for no gain,2.650,2.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
