Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jim Leonhard,DEN,0,0,,0,0,2,2,1.0,0,2
Eric Decker,DEN,0,0,,0,0,1,9,9.0,0,9
Omar Bolden,DEN,2,47,23.5,0,30,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dominique Franks,ATL,0,0,,0,0,1,-2,-2.0,0,-2
Lousaka Polite,ATL,1,24,24.0,0,24,0,0,,0,0
Jacquizz Rodgers,ATL,1,23,23.0,0,23,0,0,,0,0
