Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandin Cooks,HOU,7,5,21,0,1,19,3.8,2,0.4,6.6,0,,1,14.3,0,74.1
David Johnson,HOU,6,5,27,0,1,18,3.6,9,1.8,3.0,0,,0,0.0,0,85.4
Danny Amendola,HOU,5,3,17,0,1,9,3.0,8,2.7,4.0,0,,0,0.0,0,66.2
Pharaoh Brown,HOU,3,3,11,0,,1,0.3,10,3.3,0.3,0,,0,0.0,0,81.9
Mark Ingram,HOU,3,3,18,0,1,5,1.7,13,4.3,1.7,0,,0,0.0,0,91.7
Jordan Akins,HOU,2,2,13,0,1,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7
Nico Collins,HOU,5,2,28,0,1,18,9.0,10,5.0,13.4,0,,1,20.0,0,58.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,ARI,9,7,53,1,4,43,6.1,10,1.4,8.6,0,,0,0.0,0,128.2
Christian Kirk,ARI,5,4,50,1,4,45,11.3,5,1.3,13.0,0,,0,0.0,0,147.9
Zach Ertz,ARI,5,3,66,1,3,30,10.0,36,12.0,12.6,0,,0,0.0,1,104.2
A.J. Green,ARI,3,3,66,0,3,64,21.3,2,0.7,21.3,0,,0,0.0,0,118.7
Rondale Moore,ARI,3,2,17,0,1,2,1.0,15,7.5,-0.7,0,,0,0.0,0,81.2
Chase Edmonds,ARI,3,1,9,0,0,-5,-5.0,14,14.0,-2.3,0,,1,33.3,0,42.4
