Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
1,5:01,3,15,PHI 6,0,7,A.J. Feeley pass complete to Dorsey Levens for 13 yards (tackle by Champ Bailey),-2.010,-2.140
1,4:25,4,2,PHI 19,0,7,"Jason Baker punts 37 yards, out of bounds. Penalty on Lemar Marshall: Roughing the Kicker, 15 yards (no play)",-2.140,1.200
1,4:17,1,10,PHI 34,0,7,Duce Staley left end for -3 yards (tackle by Kevin Mitchell),1.200,0.250
1,3:37,2,13,PHI 31,0,7,"A.J. Feeley pass complete to Duce Staley for 6 yards (tackle by Ifeanyi Ohalete). Penalty on Jon Runyan: Personal Foul, 15 yards",0.250,-1.620
1,3:11,3,22,PHI 22,0,7,Dorsey Levens left end for 14 yards (tackle by Antonio Pierce),-1.620,-0.980
1,2:40,4,8,PHI 36,0,7,"Jason Baker punts 35 yards, muffed catch by Champ Bailey, recovered by Dameane Douglas and returned for no gain",-0.980,3.780
1,2:26,1,10,WAS 27,0,7,A.J. Feeley pass complete to Cecil Martin for 3 yards (tackle by Champ Bailey),3.780,3.640
1,2:00,2,7,WAS 24,0,7,A.J. Feeley pass incomplete intended for Dorsey Levens (defended by Daryl Gardener),3.640,2.940
1,1:56,3,7,WAS 24,0,7,A.J. Feeley pass complete to Todd Pinkston for 11 yards (tackle by Champ Bailey),2.940,4.710
1,1:19,1,10,WAS 13,0,7,A.J. Feeley sacked by LaVar Arrington for -3 yards,4.710,3.620
1,0:53,2,13,WAS 16,0,7,Dorsey Levens right end for 3 yards (tackle by Rashad Bauman),3.620,3.120
1,0:12,3,10,WAS 13,0,7,A.J. Feeley pass complete to Todd Pinkston for 3 yards (tackle by Rashad Bauman),3.120,2.760
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,WAS 10,0,10,David Akers 28 yard field goal good,2.760,3.000
2,15:00,,,PHI 30,0,10,"David Akers kicks off 65 yards, returned by Ladell Betts for 19 yards (tackle by Ike Reese)",0.000,0.540
2,14:52,1,10,WAS 24,0,10,Patrick Ramsey pass complete to Ladell Betts for 4 yards (tackle by Carlos Emmons),0.540,0.540
2,14:16,2,6,WAS 28,0,10,Ladell Betts right guard for -2 yards (tackle by Corey Simon),0.540,-0.430
2,13:33,3,8,WAS 26,0,10,Patrick Ramsey pass incomplete intended for Rod Gardner (defended by Troy Vincent). Penalty on David Loverne: Offensive Holding (Declined),-0.430,-1.630
2,13:28,4,8,WAS 26,0,10,"Craig Jarrett punts 74 yards, touchback",-1.630,-0.280
2,13:14,1,10,PHI 20,0,10,A.J. Feeley pass complete to Cecil Martin for 53 yards (tackle by Antonio Pierce),0.280,3.780
2,12:22,1,10,WAS 27,0,10,Duce Staley middle for 5 yards (tackle by Antonio Pierce and Bernard Jackson),3.780,3.910
2,11:45,2,5,WAS 22,0,10,Duce Staley right tackle for 9 yards (tackle by LaVar Arrington),3.910,4.710
2,11:04,1,10,WAS 13,0,10,Duce Staley middle for 1 yard (tackle by Carl Powell),4.710,4.220
2,10:29,2,9,WAS 12,0,10,A.J. Feeley pass complete to Freddie Mitchell for 7 yards (tackle by Ifeanyi Ohalete),4.220,4.780
2,9:45,3,2,WAS 5,0,10,Duce Staley right guard for 4 yards (tackle by Champ Bailey). Penalty on WAS: Defensive 12 On-field (Declined),4.780,6.970
2,9:19,1,1,WAS 1,0,16,"Duce Staley middle for 1 yard, touchdown. Penalty on LaDairis Jackson: Defensive Offside (Declined)",6.970,7.000
2,9:19,,,WAS 1,0,17,David Akers kicks extra point good,0.000,0.000
2,9:19,,,PHI 30,0,17,"David Akers kicks off 64 yards, returned by Kenny Watson for 25 yards (tackle by Jeff Thomason)",0.000,1.000
2,9:10,1,10,WAS 31,0,17,Patrick Ramsey sacked by Michael Lewis for -5 yards,1.000,-0.220
2,8:41,2,15,WAS 26,0,17,Patrick Ramsey pass complete to Derrius Thompson for 8 yards (tackle by Carlos Emmons),-0.220,0.170
2,8:00,3,7,WAS 34,0,17,Patrick Ramsey pass incomplete intended for Rod Gardner (defended by Troy Vincent),0.170,-1.110
2,7:55,4,7,WAS 34,0,17,"Craig Jarrett punts 55 yards, returned by Brian Mitchell for 5 yards (tackle by Ifeanyi Ohalete)",-1.110,0.140
2,7:43,1,10,PHI 16,0,17,"Duce Staley right tackle for no gain (tackle by Carl Powell). Penalty on Hank Fraley: Offensive Holding, 8 yards (no play)",-0.140,-0.680
2,7:18,1,18,PHI 8,0,17,Dorsey Levens left tackle for 1 yard (tackle by Jessie Armstead),-0.680,-1.290
2,6:35,2,17,PHI 9,0,17,A.J. Feeley pass complete to Todd Pinkston for 21 yards (tackle by Fred Smoot),-1.290,0.940
2,5:56,1,10,PHI 30,0,17,Duce Staley middle for 2 yards (tackle by Jessie Armstead and Bruce Smith),0.940,0.660
2,5:18,2,8,PHI 32,0,17,A.J. Feeley pass incomplete intended for James Thrash,0.660,-0.030
2,5:16,3,8,PHI 32,0,17,A.J. Feeley pass incomplete intended for Chad Lewis,-0.030,-1.240
2,5:11,4,8,PHI 32,0,17,Jason Baker punts 24 yards,-1.240,-1.860
2,5:02,1,10,WAS 44,0,17,Patrick Ramsey pass complete to Derrius Thompson for 13 yards (tackle by Levon Kirkland),1.860,2.720
2,4:21,1,10,PHI 43,0,17,Patrick Ramsey sacked by Hugh Douglas and Carlos Emmons for -2 yards,2.720,1.910
2,3:48,2,12,PHI 45,0,17,Ladell Betts right tackle for 6 yards (tackle by Corey Simon),1.910,2.010
2,3:12,3,6,PHI 39,0,17,Patrick Ramsey pass complete to Zeron Flemister for 8 yards (tackle by Troy Vincent),2.010,3.510
2,2:45,1,10,PHI 31,0,17,Patrick Ramsey pass incomplete intended for Derrius Thompson,3.510,2.970
2,2:41,1,10,PHI 31,,,Timeout #1 by Washington Redskins,3.510,2.970
2,2:41,2,10,PHI 31,0,17,"Penalty on Tre' Johnson: False Start, 5 yards (no play)",2.970,2.290
2,2:41,2,15,PHI 36,0,17,Patrick Ramsey pass complete to Rod Gardner for 11 yards (tackle by Bobby Taylor),2.290,3.070
2,2:12,2,15,PHI 36,,,Timeout #2 by Washington Redskins,2.290,3.070
2,2:12,3,4,PHI 25,0,17,Kenny Watson middle for 10 yards (tackle by Bobby Taylor),3.070,4.580
2,2:00,1,10,PHI 15,6,17,"Patrick Ramsey pass complete to Chris Doering for 15 yards, touchdown",4.580,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,2:00,,,PHI 15,7,17,Jose Cortez kicks extra point good,0.000,0.000
2,2:00,,,WAS 30,7,17,"Jose Cortez kicks off 64 yards, returned by Brian Mitchell for 20 yards (tackle by Andre Lott)",0.000,0.670
2,1:50,1,10,PHI 26,7,17,A.J. Feeley pass incomplete intended for Duce Staley,0.670,0.130
2,1:46,2,10,PHI 26,7,17,Duce Staley middle for 30 yards (tackle by Ifeanyi Ohalete),0.130,2.650
2,1:12,1,10,WAS 44,7,17,"Duce Staley left end for no gain (tackle by David Terrell and Antonio Pierce). Penalty on Chad Lewis: Offensive Holding, 10 yards (no play)",2.650,1.990
2,1:06,1,20,PHI 46,7,17,Duce Staley right tackle for 1 yard (tackle by Delbert Cowsette and LaVar Arrington),1.990,0.900
2,0:58,1,20,PHI 46,,,Timeout #1 by Philadelphia Eagles,1.990,0.900
2,0:58,2,19,PHI 47,7,17,A.J. Feeley sacked by Jessie Armstead for -7 yards,0.900,-0.690
2,0:29,3,26,PHI 40,7,17,Dorsey Levens middle for 1 yard (tackle by Jessie Armstead),-0.690,-0.650
2,0:24,3,26,PHI 40,,,Timeout #3 by Washington Redskins,-0.690,-0.650
2,0:24,4,25,PHI 41,7,17,Jason Baker punts 25 yards,-0.650,-1.200
2,0:15,1,10,WAS 34,7,17,Ladell Betts left guard for 5 yards (tackle by Ike Reese),1.200,1.330
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,7,17,"Jose Cortez kicks off 60 yards, returned by Brian Mitchell for 46 yards (tackle by Darrell Green)",0.000,2.650
3,14:51,1,10,WAS 44,7,17,A.J. Feeley pass incomplete intended for Todd Pinkston,2.650,2.110
3,14:47,2,10,WAS 44,7,17,A.J. Feeley pass incomplete intended for Todd Pinkston,2.110,1.420
3,14:43,3,10,WAS 44,7,17,A.J. Feeley pass incomplete intended for James Thrash,1.420,0.330
3,14:38,4,10,WAS 44,7,17,"Jason Baker punts 44 yards, touchback",0.330,-0.280
3,14:29,1,10,WAS 20,7,17,Ladell Betts right end for 4 yards (tackle by Troy Vincent),0.280,0.270
3,13:53,2,6,WAS 24,7,17,Rod Gardner right end for 1 yard (tackle by Levon Kirkland),0.270,-0.300
3,13:09,3,5,WAS 25,7,17,Ladell Betts middle for 3 yards (tackle by Corey Simon),-0.300,-1.500
3,12:32,4,2,WAS 28,7,17,Craig Jarrett punts 27 yards,-1.500,-1.930
3,12:22,1,10,PHI 45,7,17,"A.J. Feeley pass incomplete intended for Chad Lewis (defended by Kevin Mitchell). Penalty on Kevin Mitchell: Defensive Pass Interference, 3 yards (no play)",1.930,2.130
3,12:19,1,10,PHI 48,7,17,"Duce Staley right guard for no gain (tackle by Daryl Gardener and Jessie Armstead). Penalty on Tra Thomas: Illegal Formation, 5 yards (no play)",2.130,1.800
3,11:52,1,15,PHI 43,7,17,A.J. Feeley pass incomplete intended for James Thrash,1.800,0.910
3,11:49,2,15,PHI 43,7,17,A.J. Feeley pass complete to Todd Pinkston for 5 yards (tackle by Rashad Bauman),0.910,0.890
3,11:12,2,15,PHI 43,,,Timeout #1 by Philadelphia Eagles,0.910,0.890
3,11:12,3,10,PHI 48,7,17,A.J. Feeley pass incomplete intended for Antonio Freeman (defended by David Terrell),0.890,-0.190
3,11:07,4,10,PHI 48,7,17,Jason Baker punts 25 yards,-0.190,-0.740
3,10:59,1,10,WAS 27,7,17,Patrick Ramsey pass complete to Rod Gardner for 17 yards (tackle by Michael Lewis),0.740,1.860
3,10:14,1,10,WAS 44,7,17,Patrick Ramsey pass incomplete intended for Darnerien McCants (defended by Brian Dawkins),1.860,1.320
3,10:09,2,10,WAS 44,7,23,"Patrick Ramsey for no gain. Patrick Ramsey fumbles, recovered by Carlos Emmons at WAS-44 and returned for 44 yards, touchdown",1.320,-7.000
3,9:55,,,WAS 44,7,24,David Akers kicks extra point good,0.000,0.000
3,9:55,,,PHI 30,7,24,"David Akers kicks off 65 yards, returned by Kenny Watson for 19 yards (tackle by Barry Gardner)",0.000,0.540
3,9:48,1,10,WAS 24,7,24,Ladell Betts right tackle for 5 yards (tackle by Levon Kirkland),0.540,0.670
3,9:16,2,5,WAS 29,7,24,Patrick Ramsey pass complete to Derrius Thompson for 12 yards (tackle by Shawn Barber),0.670,1.660
3,8:50,1,10,WAS 41,7,24,Ladell Betts middle for 1 yard (tackle by Michael Lewis),1.660,1.260
3,8:14,2,9,WAS 42,7,24,Patrick Ramsey pass incomplete intended for Bryan Johnson,1.260,0.560
3,8:07,3,9,WAS 42,7,24,"Patrick Ramsey pass incomplete intended for Rod Gardner (defended by Troy Vincent). Penalty on Troy Vincent: Defensive Pass Interference, 8 yards (no play)",0.560,2.260
3,8:03,1,10,,7,24,Patrick Ramsey pass incomplete intended for Zeron Flemister. Penalty on Rod Gardner: Illegal Shift (Declined),2.260,1.710
3,7:59,2,10,,7,24,Patrick Ramsey pass complete to Derrius Thompson for 5 yards (tackle by Ike Reese),1.710,1.690
3,7:17,3,5,PHI 45,7,24,Patrick Ramsey pass incomplete intended for Derrius Thompson (defended by Troy Vincent),1.690,0.270
3,7:13,4,5,PHI 45,7,24,"Craig Jarrett punts 45 yards, touchback",0.270,-0.280
3,7:04,1,10,PHI 20,7,24,"Duce Staley left guard for no gain (tackle by Carl Powell). Duce Staley fumbles (forced by Carl Powell), recovered by Chad Lewis at PHI-17",0.280,-0.790
3,6:19,2,13,PHI 17,7,24,A.J. Feeley pass complete to Todd Pinkston for 9 yards (tackle by Antonio Pierce),-0.790,-0.160
3,5:42,3,4,PHI 26,7,24,A.J. Feeley pass complete to Chad Lewis for 30 yards (tackle by Ifeanyi Ohalete),-0.160,2.650
3,4:58,1,10,WAS 44,7,24,Duce Staley middle for 3 yards (tackle by Renaldo Wynn),2.650,2.520
3,4:18,2,7,WAS 41,7,24,A.J. Feeley pass complete to Chad Lewis for 14 yards (tackle by Andre Lott),2.520,3.780
3,3:34,1,10,WAS 27,7,24,Duce Staley left tackle for -2 yards (tackle by Renaldo Wynn),3.780,2.960
3,2:54,2,12,WAS 29,7,24,"A.J. Feeley pass incomplete intended for Antonio Freeman. Penalty on Andre Lott: Defensive Pass Interference, 20 yards (no play)",2.960,5.140
3,2:47,1,9,WAS 9,7,24,A.J. Feeley pass incomplete intended for Duce Staley,5.140,4.380
3,2:42,2,9,WAS 9,7,24,Duce Staley left tackle for 3 yards (tackle by Carl Powell and Kevin Mitchell),4.380,4.040
3,2:00,3,6,WAS 6,7,30,"A.J. Feeley pass complete to Antonio Freeman for 6 yards, touchdown",4.040,7.000
3,2:00,,,WAS 6,7,31,David Akers kicks extra point good,0.000,0.000
3,2:00,,,PHI 30,7,31,"David Akers kicks off 64 yards, returned by Kenny Watson for 26 yards (tackle by N.D. Kalu)",0.000,1.070
3,1:48,1,10,WAS 32,7,31,Ladell Betts middle for 11 yards (tackle by Levon Kirkland),1.070,1.800
3,1:17,1,10,WAS 43,7,31,Patrick Ramsey pass complete to Rock Cartwright for 6 yards (tackle by Troy Vincent),1.800,2.060
3,0:38,2,4,WAS 49,7,31,Patrick Ramsey pass complete to Rock Cartwright for 2 yards (tackle by Carlos Emmons),2.060,1.620
3,0:05,3,2,PHI 49,7,31,Ladell Betts right end for 1 yard (tackle by Troy Vincent),1.620,0.070
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,PHI 48,7,31,Ladell Betts left tackle for 5 yards (tackle by Barry Gardner),0.070,2.720
4,15:00,1,10,PHI 43,7,31,"Penalty on Paul Grasmanis: Defensive Offside, 5 yards (no play)",2.720,3.450
4,14:23,1,5,PHI 38,7,31,Patrick Ramsey pass incomplete intended for Ladell Betts (defended by Darwin Walker),3.450,2.850
4,14:18,2,5,PHI 38,7,31,Ladell Betts middle for -4 yards (tackle by Paul Grasmanis),2.850,1.620
4,13:43,3,9,PHI 42,7,31,Patrick Ramsey pass incomplete intended for Rod Gardner (defended by Ike Reese),1.620,0.460
4,13:36,4,9,PHI 42,7,31,Patrick Ramsey pass complete to Darnerien McCants for 12 yards (tackle by Michael Lewis and Troy Vincent),0.460,3.580
4,12:59,1,10,PHI 30,13,31,"Patrick Ramsey pass complete to Rod Gardner for 30 yards, touchdown",3.580,7.000
4,12:59,1,10,PHI 30,14,31,"Penalty on Paul Grasmanis: Roughing the Passer, 15 yards",3.580,0.000
4,12:59,,,PHI 30,14,31,Jose Cortez kicks extra point good,0.000,0.000
4,12:59,,,WAS 45,14,31,"Jose Cortez kicks off 63 yards, touchback",0.000,0.280
4,12:52,1,10,PHI 20,14,31,Duce Staley right guard for no gain (tackle by LaDairis Jackson and Kevin Mitchell),0.280,-0.270
4,12:18,2,10,PHI 20,14,31,"Penalty on Jon Runyan: False Start, 5 yards (no play)",-0.270,-1.070
4,11:59,2,15,PHI 15,14,31,Dorsey Levens right tackle for 5 yards (tackle by Bernard Jackson),-1.070,-0.960
4,11:19,3,10,PHI 20,14,31,A.J. Feeley pass incomplete intended for James Thrash,-0.960,-2.030
4,11:15,4,10,PHI 20,14,31,"Jason Baker punts 40 yards, returned by Champ Bailey for 10 yards (tackle by Keith Adams)",-2.030,-2.260
4,11:05,1,10,,14,31,Ladell Betts left tackle for 3 yards (tackle by Corey Simon),2.260,2.120
4,10:26,2,7,PHI 47,14,31,Patrick Ramsey pass incomplete intended for Derrius Thompson (defended by Sheldon Brown),2.120,1.420
4,10:26,3,7,PHI 47,14,31,Patrick Ramsey pass complete to Darnerien McCants for 15 yards (tackle by Ike Reese),1.420,3.450
4,9:51,1,10,PHI 32,14,31,Patrick Ramsey pass complete to Rock Cartwright for 7 yards (tackle by Bobby Taylor),3.450,3.850
4,9:22,2,3,PHI 25,14,31,Kenny Watson right guard for 4 yards (tackle by Levon Kirkland),3.850,4.170
4,8:44,2,3,PHI 25,,,Timeout #1 by Washington Redskins,3.850,4.170
4,8:44,1,10,PHI 21,20,31,"Patrick Ramsey pass complete to Derrius Thompson for 21 yards, touchdown",4.170,7.000
4,8:44,,,PHI 21,21,31,Jose Cortez kicks extra point good,0.000,0.000
4,8:44,,,WAS 30,21,31,"Jose Cortez kicks off 56 yards, returned by Brian Mitchell for 16 yards (tackle by Ifeanyi Ohalete)",0.000,0.940
4,8:30,1,10,PHI 30,21,31,A.J. Feeley pass complete to Cecil Martin for 3 yards (tackle by Champ Bailey),0.940,0.800
4,7:46,2,7,PHI 33,21,31,Duce Staley right tackle for 3 yards (tackle by Renaldo Wynn),0.800,0.500
4,7:04,3,4,PHI 36,21,31,Dorsey Levens right tackle for 3 yards (tackle by LaVar Arrington),0.500,-0.780
4,6:21,4,1,PHI 39,21,31,"Jason Baker punts 41 yards, fair catch by Champ Bailey",-0.780,-0.280
4,6:14,1,10,WAS 20,21,31,Patrick Ramsey pass complete to Derrius Thompson for 6 yards (tackle by Ike Reese),0.280,0.540
4,5:41,2,4,WAS 26,21,31,"Patrick Ramsey pass complete to Ladell Betts for no gain. Penalty on David Loverne: Ineligible Downfield Pass, 5 yards (no play)",0.540,-0.130
4,5:14,2,9,WAS 21,21,31,Patrick Ramsey pass complete to Darnerien McCants for 9 yards (tackle by Carlos Emmons),-0.130,0.940
4,5:14,1,10,WAS 30,21,31,Kenny Watson right guard for 1 yard (tackle by Corey Simon),0.940,0.530
4,4:08,2,9,WAS 31,21,31,Patrick Ramsey pass complete to Darnerien McCants for 3 yards (tackle by Darwin Walker),0.530,0.230
4,3:34,3,6,WAS 34,21,31,Patrick Ramsey pass incomplete intended for Rod Gardner,0.230,-1.110
4,3:27,4,6,WAS 34,21,31,"Penalty on David Loverne: False Start, 5 yards (no play)",-1.110,-1.440
4,3:27,4,11,WAS 29,21,31,Patrick Ramsey pass incomplete intended for Zeron Flemister (defended by Al Harris),-1.440,-3.640
4,3:22,1,10,WAS 29,21,31,"Penalty on Bruce Smith: Defensive Offside, 5 yards (no play)",3.640,4.370
4,3:22,1,5,WAS 24,21,31,Duce Staley right tackle for no gain (tackle by Bruce Smith and Renaldo Wynn),4.370,3.780
4,3:16,1,5,WAS 24,,,Timeout #2 by Washington Redskins,4.370,3.780
4,3:16,2,5,WAS 24,21,31,Duce Staley right tackle for -1 yards (tackle by Antonio Pierce and Bruce Smith),3.780,2.940
4,3:08,2,5,WAS 24,,,Timeout #3 by Washington Redskins,3.780,2.940
4,3:08,3,6,WAS 25,21,31,Dorsey Levens middle for -2 yards (tackle by LaDairis Jackson),2.940,1.670
4,3:08,4,8,WAS 27,21,34,David Akers 45 yard field goal good,1.670,3.000
4,3:08,,,PHI 30,21,34,"David Akers kicks off 71 yards, returned by Kenny Watson for 20 yards (tackle by Sheldon Brown)",0.000,0.150
4,2:24,1,10,WAS 19,21,34,Patrick Ramsey pass complete to Derrius Thompson for 5 yards (tackle by Sheldon Brown),0.150,0.340
4,2:00,2,5,WAS 24,21,34,Patrick Ramsey pass complete to Kenny Watson for 3 yards (tackle by N.D. Kalu),0.340,-0.030
4,1:32,3,2,WAS 27,21,34,Kenny Watson left tackle for -6 yards (tackle by Corey Simon),-0.030,-1.960
4,0:53,4,8,WAS 21,21,34,"Patrick Ramsey pass complete to Zeron Flemister for no gain. Penalty on Jon Jansen: Offensive Holding, 10 yards (no play)",-1.960,-2.490
4,0:42,4,18,WAS 11,21,34,"Craig Jarrett punts 54 yards, returned by Brian Mitchell for 22 yards (tackle by Ethan Albright)",-2.490,-2.720
4,0:32,1,10,WAS 43,21,34,A.J. Feeley kneels for -1 yards,2.720,2.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
