0,1
Game Info,Game Info
Won Toss,Jets
Roof,outdoors
Surface,fieldturf
Duration,3:10
Attendance,78809
Weather,"81 degrees, relative humidity 56%, wind 10 mph, wind chill 0"
Vegas Line,New York Giants -4.0
Over/Under,40.5 (over)
