Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,2:55,1,10,DEN 7,0,3,Jaleel McLaughlin left end for 4 yards (tackle by George Karlaftis),-0.380,-0.490
1,2:13,2,6,DEN 11,0,3,Jaleel McLaughlin left guard for 5 yards (tackle by Willie Gay),-0.490,-0.370
1,1:51,3,1,DEN 16,0,3,Russell Wilson up the middle for 2 yards (tackle by Drue Tranquill),-0.370,0.040
1,1:11,1,10,DEN 18,0,3,Russell Wilson pass complete short right to Jerry Jeudy for 2 yards (tackle by Drue Tranquill),0.040,-0.130
1,0:37,2,8,DEN 20,0,3,Jaleel McLaughlin left guard for 7 yards (tackle by Willie Gay and Bryan Cook),-0.130,-0.020
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,DEN 27,0,3,Michael Burton right guard for -1 yards (tackle by Malik Herring and L'Jarius Sneed),-0.020,-1.630
2,14:27,4,2,DEN 26,0,3,"Riley Dixon punts 41 yards, returned by Montrell Washington for 10 yards (tackle by Alex Singleton)",-1.630,-1.800
2,14:20,1,10,KAN 43,0,3,Isiah Pacheco left tackle for 5 yards (tackle by Josey Jewell and Zach Allen),1.800,1.930
2,13:50,2,5,KAN 48,0,3,Isiah Pacheco left guard for no gain (tackle by Patrick Surtain),1.930,1.220
2,13:15,3,5,KAN 48,0,3,"Penalty on Ronnie Perkins: Neutral Zone Infraction, 5 yards (accepted) (no play)",1.220,2.460
2,12:47,1,10,DEN 47,0,3,Patrick Mahomes pass complete short left to Kadarius Toney for 5 yards (tackle by Patrick Surtain),2.460,2.590
2,12:24,2,5,DEN 42,0,3,"Patrick Mahomes pass incomplete deep right. Penalty on Jawaan Taylor: Offensive Holding, 10 yards (accepted) (no play)",2.590,1.240
2,12:15,2,15,KAN 48,0,3,Clyde Edwards-Helaire up the middle for 7 yards (tackle by Nik Bonitto and Josey Jewell),1.240,1.490
2,11:35,3,8,DEN 45,0,3,Patrick Mahomes pass complete short middle to Travis Kelce for 15 yards (tackle by Patrick Surtain),1.490,3.580
2,10:53,1,10,DEN 30,0,3,Patrick Mahomes pass complete short right to Isiah Pacheco for 9 yards (tackle by Justin Simmons),3.580,4.250
2,10:11,2,1,DEN 21,0,3,Isiah Pacheco up the middle for 7 yards (tackle by Josey Jewell),4.250,4.650
2,9:39,1,10,DEN 14,0,3,Isiah Pacheco left end for -1 yards (tackle by Ja'Quan McMillian),4.650,3.850
2,8:58,2,11,DEN 15,0,3,Patrick Mahomes pass complete short middle to Travis Kelce for 9 yards (tackle by Kareem Jackson),3.850,4.730
2,8:17,3,2,DEN 6,0,3,Patrick Mahomes pass incomplete short right intended for Skyy Moore,4.730,3.010
2,8:10,4,2,DEN 6,0,3,Noah Gray up the middle for 1 yard (tackle by Josey Jewell),3.010,0.380
2,8:04,1,10,DEN 5,0,3,Javonte Williams right guard for 2 yards (tackle by Michael Danna),-0.380,-0.630
2,7:25,2,8,DEN 7,0,3,Russell Wilson pass complete short right to Greg Dulcich for 3 yards (tackle by Willie Gay),-0.630,-0.840
2,6:40,3,5,DEN 10,0,3,Russell Wilson pass incomplete short right intended for Jerry Jeudy (defended by George Karlaftis),-0.840,-2.490
2,6:36,4,5,DEN 10,0,3,"Riley Dixon punts 52 yards, recovered by Montrell Washington at KC-38 (tackle by Tremon Smith)",-2.490,-1.470
2,6:28,1,10,KAN 38,0,3,Patrick Mahomes pass complete short right to Travis Kelce for 13 yards (tackle by Alex Singleton),1.470,2.320
2,5:51,1,10,DEN 49,0,3,Patrick Mahomes pass complete short left to Noah Gray for 6 yards (tackle by Kareem Jackson),2.320,2.590
2,5:18,2,4,DEN 43,0,3,Isiah Pacheco right end for 15 yards (tackle by Jonathan Harris),2.590,3.710
2,4:37,1,10,DEN 28,0,3,Patrick Mahomes pass complete deep right to Travis Kelce for 19 yards (tackle by Patrick Surtain),3.710,5.140
2,3:52,1,9,DEN 9,0,3,Patrick Mahomes pass incomplete short left,5.140,4.380
2,3:43,2,9,DEN 9,0,3,Isiah Pacheco right guard for 6 yards (tackle by Mike Purcell),4.380,4.720
2,3:09,3,3,DEN 3,0,9,"Patrick Mahomes pass complete short right to Kadarius Toney for 3 yards, touchdown",4.720,7.000
2,3:06,,,DEN 15,0,9,"Penalty on Trey Smith: False Start, 5 yards (accepted) (no play)",0.000,0.000
2,3:06,,,DEN 20,0,10,Harrison Butker kicks extra point good,0.000,0.000
2,3:06,,,KAN 35,0,10,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,3:06,1,10,DEN 25,0,10,Russell Wilson pass incomplete short right intended for Chris Manhertz (defended by George Karlaftis),0.610,0.060
2,3:03,2,10,DEN 25,0,10,Javonte Williams left tackle for 8 yards (tackle by Nick Bolton and Joshua Williams),0.060,0.430
2,2:18,3,2,DEN 33,0,10,Russell Wilson sacked by Drue Tranquill for -3 yards,0.430,-1.370
2,2:00,4,5,DEN 30,0,10,Riley Dixon punts 51 yards,-1.370,-0.150
2,1:49,1,10,KAN 19,0,10,Patrick Mahomes pass complete short right to Jerick McKinnon for 5 yards (tackle by Alex Singleton),0.150,0.340
2,1:27,2,5,KAN 24,0,10,"Patrick Mahomes pass deep middle is intercepted by Kareem Jackson at KC-40 and returned for no gain. Penalty on Damarri Mathis: Defensive Pass Interference, 24 yards (accepted) (no play)",0.340,2.130
2,1:17,1,10,KAN 48,0,10,Patrick Mahomes pass incomplete short right intended for Kadarius Toney (defended by Damarri Mathis),2.130,1.580
2,1:14,2,10,KAN 48,0,10,Patrick Mahomes pass incomplete short left intended for Jerick McKinnon,1.580,0.890
2,1:08,3,10,KAN 48,0,10,"Patrick Mahomes pass incomplete short right. Penalty on Donovan Smith: Offensive Holding, 10 yards (declined) . Penalty on Patrick Mahomes: Intentional Grounding, 16 yards (accepted)",0.890,-1.240
2,1:01,4,26,KAN 32,0,10,"Tommy Townsend punts 62 yards, returned by Marvin Mims for 18 yards (tackle by Noah Gray)",-1.240,-0.540
2,0:47,1,10,DEN 24,0,10,Russell Wilson pass complete short right to Samaje Perine for 15 yards (tackle by Mike Edwards),0.540,1.530
2,0:41,1,10,DEN 39,0,10,Russell Wilson pass incomplete short right intended for Courtland Sutton (defended by Jaylen Watson),1.530,0.990
2,0:37,2,10,DEN 39,0,10,Russell Wilson pass complete short right to Courtland Sutton for 5 yards (tackle by Joshua Williams),0.990,0.960
2,0:28,,,,,,Timeout #2 by Denver Broncos,,
2,0:28,3,5,DEN 44,0,10,Russell Wilson sacked by and Chris Jones for -7 yards and George Karlaftis for -7 yards,0.960,-0.910
2,0:15,,,,,,Timeout #3 by Denver Broncos,,
2,0:15,4,12,DEN 37,0,10,"Riley Dixon punts 29 yards downed by Riley Moss. Penalty on Riley Moss: Illegal Touch Kick, 5 yards (accepted)",-0.910,-1.530
2,0:15,1,10,KAN 39,0,10,Patrick Mahomes pass complete short left to Jerick McKinnon for 6 yards (tackle by Ja'Quan McMillian),1.530,1.800
2,0:11,,,,,,Timeout #1 by Kansas City Chiefs,,
2,0:11,2,4,KAN 45,0,10,Patrick Mahomes scrambles left guard for 13 yards (tackle by Ja'Quan McMillian),1.800,2.790
2,0:04,,,,,,Timeout #2 by Kansas City Chiefs,,
2,0:04,1,10,DEN 42,0,13,Harrison Butker 60 yard field goal good,2.790,3.000
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,0,13,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,0,13,Isiah Pacheco up the middle for 6 yards (tackle by Jonathan Harris),0.610,0.870
3,14:28,2,4,KAN 31,0,13,Patrick Mahomes pass complete short left to Isiah Pacheco for 5 yards (tackle by Alex Singleton),0.870,1.330
3,13:55,1,10,KAN 36,0,13,Isiah Pacheco right end for 2 yards (tackle by Alex Singleton),1.330,1.060
3,13:19,2,8,KAN 38,0,13,Patrick Mahomes pass complete short left to Clyde Edwards-Helaire for 9 yards (tackle by Josey Jewell),1.060,2.060
3,12:39,1,10,KAN 47,0,13,Patrick Mahomes pass complete short right to Travis Kelce for 12 yards (tackle by Alex Singleton),2.060,2.850
3,12:06,1,10,DEN 41,0,13,Patrick Mahomes pass complete short left to Skyy Moore for 10 yards (tackle by Patrick Surtain),2.850,3.510
3,11:34,1,10,DEN 31,0,13,Kadarius Toney pass incomplete deep right intended for Jerick McKinnon,3.510,2.970
3,11:23,2,10,DEN 31,0,13,Patrick Mahomes pass complete short right to Rashee Rice for 23 yards (tackle by Ja'Quan McMillian),2.970,5.370
3,10:44,1,8,DEN 8,0,13,Clyde Edwards-Helaire up the middle for no gain (tackle by Josey Jewell),5.370,4.570
3,10:10,2,8,DEN 8,0,13,Patrick Mahomes pass complete short right to Isiah Pacheco for 1 yard (tackle by Josey Jewell),4.570,3.810
3,9:28,3,7,DEN 7,0,13,Patrick Mahomes pass incomplete short left intended for Marquez Valdes-Scantling,3.810,2.970
3,9:19,4,7,DEN 7,0,16,Harrison Butker 25 yard field goal good,2.970,3.000
3,9:16,,,KAN 35,0,16,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,9:16,1,10,DEN 25,0,16,Jaleel McLaughlin right end for 4 yards (tackle by L'Jarius Sneed),0.610,0.600
3,8:37,2,6,DEN 29,0,16,"Russell Wilson pass incomplete deep left intended for Courtland Sutton. Penalty on Jaylen Watson: Defensive Pass Interference, 17 yards (accepted) (no play)",0.600,1.990
3,8:33,1,10,DEN 46,0,16,Jaleel McLaughlin right end for 1 yard (tackle by Derrick Nnadi),1.990,1.590
3,7:54,2,9,DEN 47,0,16,Russell Wilson pass complete short right to Jaleel McLaughlin for 7 yards (tackle by Nick Bolton and Justin Reid),1.590,1.820
3,7:09,3,2,KAN 46,0,16,Javonte Williams right guard for 5 yards (tackle by Justin Reid),1.820,2.850
3,6:27,1,10,KAN 41,0,16,Russell Wilson pass complete short right to Jerry Jeudy for 13 yards (tackle by Nick Bolton),2.850,3.710
3,5:48,1,10,KAN 28,0,16,Russell Wilson pass short left (defended by Willie Gay) intended for Greg Dulcich is intercepted by Justin Reid at KC-25 and returned for 11 yards (tackle by Michael Burton),3.710,-1.330
3,5:38,1,10,KAN 36,0,16,Patrick Mahomes pass complete short right to Noah Gray for 1 yard (tackle by Justin Simmons),1.330,0.930
3,5:01,2,9,KAN 37,0,16,Patrick Mahomes sacked by Jonathon Cooper for -2 yards,0.930,-0.030
3,4:17,3,11,KAN 35,0,16,Patrick Mahomes scrambles right end for 15 yards (tackle by Kareem Jackson),-0.030,2.260
3,3:38,1,10,DEN 50,0,16,Isiah Pacheco left guard for 2 yards (tackle by Ronnie Perkins and Matt Henningsen),2.260,1.980
3,3:00,2,8,DEN 48,0,16,Patrick Mahomes pass complete short left to Isiah Pacheco for 7 yards (tackle by Nik Bonitto and Mike Purcell),1.980,2.210
3,2:00,3,1,DEN 41,0,16,Kadarius Toney left end for -2 yards (tackle by Nik Bonitto and Tyler Lancaster),2.210,0.400
3,1:34,4,3,DEN 43,0,16,Tommy Townsend punts 40 yards downed by Jerick McKinnon,0.400,0.380
3,1:27,1,10,DEN 5,0,16,Javonte Williams right end for -2 yards (tackle by Leo Chenal),-0.380,-0.930
3,0:48,2,12,DEN 3,0,16,Russell Wilson scrambles right end for 12 yards (tackle by Leo Chenal),-0.930,-0.220
3,0:11,1,10,DEN 15,0,16,Russell Wilson scrambles left guard for 9 yards (tackle by Nick Bolton),-0.220,0.620
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,DEN 24,0,16,Russell Wilson sacked by and Malik Herring for no gain and Chris Jones for no gain,0.620,-0.270
4,14:12,3,1,DEN 24,0,16,Javonte Williams right end for 3 yards (tackle by L'Jarius Sneed),-0.270,0.740
4,13:33,1,10,DEN 27,0,16,Russell Wilson pass incomplete short right intended for Courtland Sutton,0.740,0.200
4,13:06,2,10,DEN 27,0,16,Russell Wilson pass incomplete short right intended for Brandon Johnson (defended by Chris Jones),0.200,-0.490
4,13:05,3,10,DEN 27,0,16,Russell Wilson pass incomplete deep right intended for Brandon Johnson (defended by Jaylen Watson),-0.490,-1.570
4,13:00,4,10,DEN 27,0,16,"Riley Dixon punts 51 yards, returned by Montrell Washington for no gain. Montrell Washington fumbles (forced by Mitchell Fraboni) (tackle by Riley Dixon). Montrell Washington fumbles out of bounds. Penalty on Cam Jones: Offensive Holding, 10 yards (accepted)",-1.570,0.350
4,12:45,1,10,KAN 12,0,16,Isiah Pacheco up the middle for 3 yards (tackle by Alex Singleton),-0.350,-0.500
4,12:10,2,7,KAN 15,0,16,Patrick Mahomes pass complete short left to Isiah Pacheco for 9 yards (tackle by Alex Singleton),-0.500,0.540
4,11:32,1,10,KAN 24,0,16,Isiah Pacheco right end for -1 yards (tackle by Ja'Quan McMillian and Ronnie Perkins),0.540,-0.140
4,10:51,2,11,KAN 23,0,16,Patrick Mahomes pass incomplete deep right intended for Justin Watson,-0.140,-0.820
4,10:43,3,11,KAN 23,0,16,"Patrick Mahomes pass complete short right to Jerick McKinnon for 9 yards (tackle by Justin Simmons). Penalty on Marquez Valdes-Scantling: Illegal Blindside Block, 15 yards (accepted)",-0.820,-1.850
4,10:12,3,17,KAN 17,0,16,Patrick Mahomes pass complete short left to Rashee Rice for 14 yards (tackle by Alex Singleton and Kareem Jackson),-1.850,-1.310
4,9:32,4,3,KAN 31,0,16,"Tommy Townsend punts 42 yards, returned by Marvin Mims for 12 yards (tackle by Jack Cochrane)",-1.310,-1.530
4,9:22,1,10,DEN 39,0,16,Russell Wilson pass complete deep left to Courtland Sutton for 21 yards,1.530,2.920
4,8:51,1,10,KAN 40,0,16,Javonte Williams right end for 5 yards (tackle by George Karlaftis),2.920,3.050
4,8:17,2,5,KAN 35,0,16,Russell Wilson scrambles right end for 8 yards (tackle by Justin Reid),3.050,3.780
4,7:38,1,10,KAN 27,0,16,Javonte Williams up the middle for no gain (tackle by Chris Jones),3.780,3.230
4,7:00,2,10,KAN 27,0,16,Russell Wilson pass complete short right to Jaleel McLaughlin for 5 yards (tackle by Jaylen Watson),3.230,3.200
4,6:17,3,5,KAN 22,0,16,"Russell Wilson pass incomplete intended for Jerry Jeudy. Penalty on Mike Edwards: Roughing the Passer, 11 yards (accepted) (no play)",3.200,4.840
4,6:11,1,10,KAN 11,6,16,"Russell Wilson pass incomplete intended for Courtland Sutton Replay Assistant challenged the pass completion ruling, and the original play was overturned. Russell Wilson pass complete short left to Courtland Sutton for 11 yards, touchdown",4.840,7.000
4,6:07,,,KAN 2,8,16,"Two Point Attempt: Javonte Williams rushes, conversion succeeds.",1.000,1.000
4,6:07,,,DEN 35,8,16,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,6:07,1,10,KAN 25,8,16,Patrick Mahomes pass complete short middle to Travis Kelce for 3 yards (tackle by Alex Singleton),0.610,0.470
4,5:24,2,7,KAN 28,8,16,Patrick Mahomes scrambles right end for 5 yards (tackle by Jonathon Cooper),0.470,0.430
4,4:47,3,2,KAN 33,8,16,Patrick Mahomes pass complete short right to Rashee Rice for 28 yards (tackle by Kareem Jackson),0.430,2.980
4,4:05,1,10,DEN 39,8,16,Isiah Pacheco left guard for 4 yards (tackle by Zach Allen),2.980,2.980
4,3:25,2,6,DEN 35,8,16,Patrick Mahomes pass complete short left to Skyy Moore for 12 yards (tackle by Damarri Mathis),2.980,4.040
4,3:04,,,,,,Timeout #1 by Denver Broncos,,
4,3:04,1,10,DEN 23,8,16,Isiah Pacheco right end for -1 yards (tackle by Justin Simmons),4.040,3.360
4,2:59,,,,,,Timeout #2 by Denver Broncos,,
4,2:59,2,11,DEN 24,8,16,Patrick Mahomes pass complete short middle to Kadarius Toney for 1 yard (tackle by Jonathon Cooper),3.360,2.810
4,2:17,3,10,DEN 23,8,16,Patrick Mahomes sacked by Zach Allen for -11 yards,2.810,1.060
4,2:00,4,21,DEN 34,8,19,Harrison Butker 52 yard field goal good,1.060,3.000
4,1:55,,,KAN 35,8,19,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,1:55,1,10,DEN 25,8,19,Russell Wilson pass incomplete deep right intended for Adam Trautman (defended by Mike Edwards),0.610,0.060
4,1:50,2,10,DEN 25,8,19,"Russell Wilson pass complete short right to Samaje Perine for 1 yard. Samaje Perine fumbles (forced by Trent McDuffie), recovered by Willie Gay at DEN-26 and returned for 1 yard (tackle by Trent McDuffie)",0.060,-3.910
4,1:42,1,10,DEN 25,8,19,Patrick Mahomes kneels for -1 yards,3.910,3.230
4,0:55,2,11,DEN 26,8,19,Patrick Mahomes kneels for no gain,3.230,2.540
4,0:26,3,11,DEN 26,8,19,Patrick Mahomes kneels for -1 yards,2.540,1.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
