Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Joshua Dobbs,ARI,12,48,0,5,46,3.8,2,0.2,0,
James Conner,ARI,11,52,0,1,36,3.3,16,1.5,0,
Emari Demercado,ARI,1,3,0,0,0,0.0,3,3.0,0,
Zeke Turner,ARI,1,2,0,1,2,2.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Christian McCaffrey,SFO,20,106,3,8,65,3.3,41,2.1,0,
Jordan Mason,SFO,3,10,0,0,6,2.0,4,1.3,0,
Deebo Samuel,SFO,3,6,0,1,5,1.7,1,0.3,0,
Kyle Juszczyk,SFO,2,3,0,,3,1.5,0,0.0,0,
Brock Purdy,SFO,2,0,1,1,0,0.0,0,0.0,0,
Sam Darnold,SFO,1,-1,0,,-1,-1.0,0,0.0,0,
