Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,9:03,1,10,ARI 16,0,7,Joshua Dobbs pass incomplete short left intended for Rondale Moore,-0.140,-0.660
1,8:59,2,10,ARI 16,0,7,"James Conner for no gain (tackle by Nick Bosa). Penalty on Javon Hargrave: Defensive Holding, 5 yards (accepted) (no play)",-0.660,0.340
1,8:39,1,10,ARI 21,0,7,"Penalty on D.J. Humphries: False Start, 5 yards (accepted) (no play)",0.340,-0.220
1,8:26,1,15,ARI 16,0,7,Joshua Dobbs pass complete short left to James Conner for 4 yards (tackle by Dre Greenlaw and Fred Warner),-0.220,-0.340
1,7:44,2,11,ARI 20,0,7,Joshua Dobbs left tackle for 3 yards (tackle by Dre Greenlaw),-0.340,-0.630
1,7:02,3,8,ARI 23,0,7,Joshua Dobbs pass complete short left to Marquise Brown for 11 yards (tackle by Isaiah Oliver),-0.630,1.200
1,6:22,1,10,ARI 34,0,7,"Joshua Dobbs aborted snap, recovered by Joshua Dobbs at ARI-34 and returned for -2 yards (tackle by Nick Bosa)",1.200,0.390
1,5:47,2,12,ARI 32,0,7,Joshua Dobbs pass complete short left to Michael Wilson for 4 yards (tackle by Deommodore Lenoir and Talanoa Hufanga),0.390,0.230
1,5:04,3,8,ARI 36,0,7,Joshua Dobbs pass complete short right to Zach Ertz for no gain (tackle by Dre Greenlaw),0.230,-0.980
1,4:27,4,8,ARI 36,0,7,"Nolan Cooney punts 48 yards, returned by Ray-Ray McCloud for 9 yards (tackle by Zach Pascal and Zeke Turner)",-0.980,-0.610
1,4:23,1,10,SFO 25,0,7,Christian McCaffrey right tackle for 5 yards (tackle by K'Von Wallace),0.610,0.740
1,3:48,2,5,SFO 30,0,7,Christian McCaffrey up the middle for 12 yards (tackle by Kei'Trel Clark),0.740,1.730
1,3:08,1,10,SFO 42,0,7,Brock Purdy pass complete short right to Jordan Mason for 13 yards (tackle by Jalen Thompson),1.730,2.590
1,2:27,1,10,ARI 45,0,7,Jordan Mason up the middle for 4 yards (tackle by Zaven Collins and Kevin Strong),2.590,2.580
1,1:51,2,6,ARI 41,0,7,Christian McCaffrey right end for 2 yards (tackle by Dennis Gardeck),2.580,2.150
1,1:08,3,4,ARI 39,0,7,Christian McCaffrey right guard for no gain (tackle by Zeke Turner),2.150,0.660
1,0:30,4,4,ARI 39,0,7,Brock Purdy pass complete short right to George Kittle for 9 yards (tackle by K'Von Wallace and Dennis Gardeck),0.660,3.580
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 30,0,7,Brock Purdy pass complete short left to Christian McCaffrey for 12 yards (tackle by Kyzir White and Zeke Turner),3.580,4.370
2,14:21,1,10,ARI 18,0,13,"Christian McCaffrey right end for 18 yards, touchdown",4.370,7.000
2,14:14,,,ARI 15,0,14,Jake Moody kicks extra point good,0.000,0.000
2,14:14,,,SFO 35,0,14,"Jake Moody kicks off 50 yards, out of bounds",0.000,1.600
2,14:14,1,10,ARI 40,0,14,James Conner right end for 6 yards (tackle by Fred Warner and Oren Burks),1.600,1.860
2,13:35,2,4,ARI 46,0,14,James Conner right guard for no gain (tackle by Fred Warner),1.860,1.160
2,12:55,3,4,ARI 46,0,14,"Joshua Dobbs pass incomplete intended for Marquise Brown. Penalty on Charvarius Ward: Defensive Pass Interference, 6 yards (accepted) (no play)",1.160,2.390
2,12:50,1,10,SFO 48,0,14,James Conner left tackle for no gain (tackle by Javon Hargrave),2.390,1.850
2,12:12,2,10,SFO 48,0,14,"Joshua Dobbs pass incomplete intended for Marquise Brown. Penalty on Paris Johnson: Offensive Holding, 10 yards (accepted) (no play)",1.850,0.500
2,12:12,2,20,ARI 42,0,14,Joshua Dobbs pass incomplete short middle intended for Marquise Brown,0.500,-0.160
2,12:09,3,20,ARI 42,0,14,Joshua Dobbs pass complete short middle to Emari Demercado for 13 yards (tackle by Talanoa Hufanga),-0.160,0.270
2,11:18,4,7,SFO 45,0,14,"Joshua Dobbs scrambles for 6 yards (tackle by Dre Greenlaw) Replay Assistant challenged the first down ruling, and the original play was overturned. Joshua Dobbs scrambles left end for 8 yards (tackle by Dre Greenlaw)",0.270,3.120
2,11:03,1,10,SFO 37,0,14,Joshua Dobbs pass incomplete deep left intended for Marquise Brown,3.120,2.570
2,10:58,2,10,SFO 37,0,14,James Conner up the middle for 3 yards (tackle by Javon Kinlaw),2.570,2.280
2,9:58,3,7,SFO 34,0,14,Joshua Dobbs pass complete short left to Zach Pascal for 9 yards (tackle by Deommodore Lenoir),2.280,3.910
2,9:39,1,10,SFO 25,0,14,Joshua Dobbs pass complete short left to Zach Pascal for 5 yards (tackle by Deommodore Lenoir and Dre Greenlaw),3.910,4.040
2,9:10,2,5,SFO 20,0,14,James Conner up the middle for no gain (tackle by Talanoa Hufanga and Drake Jackson),4.040,3.340
2,8:22,3,5,SFO 20,0,14,Joshua Dobbs pass incomplete short left intended for Zach Ertz,3.340,2.170
2,8:17,4,5,SFO 20,3,14,Matt Prater 38 yard field goal good,2.170,3.000
2,8:14,,,ARI 35,3,14,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
2,8:14,1,10,SFO 25,3,14,Brock Purdy pass complete short left to Brandon Aiyuk for 11 yards (tackle by Marco Wilson),0.610,1.330
2,7:44,1,10,SFO 36,3,14,Brock Purdy pass complete deep middle to Brandon Aiyuk for 42 yards (tackle by Marco Wilson),1.330,4.110
2,6:56,1,10,ARI 22,3,14,Brock Purdy pass complete short left to Ray-Ray McCloud for 14 yards (tackle by Kei'Trel Clark),4.110,5.370
2,6:13,1,8,ARI 8,3,14,Christian McCaffrey right tackle for 2 yards (tackle by Roy Lopez),5.370,4.950
2,5:29,2,6,ARI 6,3,20,"Brock Purdy pass complete short middle to Christian McCaffrey for 6 yards, touchdown",4.950,7.000
2,5:22,,,ARI 15,3,21,Jake Moody kicks extra point good,0.000,0.000
2,5:22,,,SFO 35,3,21,"Jake Moody kicks off 65 yards, touchback.. Penalty on Kris Boyd: Unnecessary Roughness / Offense, 12 yards (accepted)",0.000,-0.320
2,5:22,1,10,ARI 13,3,21,James Conner left tackle for 8 yards (tackle by Ambry Thomas and Tashaun Gipson),-0.320,0.350
2,4:51,2,2,ARI 21,3,21,"Penalty on Elijah Wilkinson: False Start, 5 yards (accepted) (no play)",0.350,-0.440
2,4:35,2,7,ARI 16,3,21,Joshua Dobbs scrambles up the middle for 5 yards (tackle by Fred Warner),-0.440,-0.470
2,3:51,3,2,ARI 21,3,21,Joshua Dobbs pass incomplete short middle intended for Rondale Moore,-0.470,-1.960
2,3:46,4,2,ARI 21,3,21,Zeke Turner left end for 2 yards (tackle by Brayden Willis and Ji'Ayir Brown),-1.960,0.480
2,2:52,1,10,ARI 23,3,21,James Conner right tackle for 9 yards (tackle by Fred Warner and Tashaun Gipson),0.480,1.150
2,2:16,2,1,ARI 32,3,21,Joshua Dobbs scrambles right end for 5 yards (tackle by Kevin Givens),1.150,1.400
2,2:00,1,10,ARI 37,3,21,Joshua Dobbs pass incomplete short right intended for James Conner,1.400,0.860
2,1:56,2,10,ARI 37,3,21,James Conner right end for 7 yards (tackle by Javon Hargrave and Dre Greenlaw),0.860,1.090
2,1:15,3,3,ARI 44,3,21,Joshua Dobbs pass complete short left to Marquise Brown for 6 yards (tackle by Deommodore Lenoir),1.090,2.260
2,0:53,1,10,ARI 50,3,21,Joshua Dobbs pass complete short left to Emari Demercado for 1 yard (tackle by Dre Greenlaw),2.260,1.850
2,0:42,,,,,,Timeout #1 by Arizona Cardinals,,
2,0:42,2,9,SFO 49,3,21,Joshua Dobbs pass incomplete deep left intended for Marquise Brown,1.850,1.160
2,0:37,3,9,SFO 49,3,21,Joshua Dobbs pass complete deep left to Michael Wilson for 33 yards (tackle by Ambry Thomas),1.160,4.510
2,0:28,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:28,1,10,SFO 16,9,21,"Joshua Dobbs pass complete deep left to Michael Wilson for 16 yards, touchdown. Penalty on Nick Bosa: Defensive Offside, 5 yards (declined)",4.510,7.000
2,0:23,,,,,,Timeout #1 by San Francisco 49ers,,
2,0:23,,,SFO 15,10,21,Matt Prater kicks extra point good,0.000,0.000
2,0:23,,,ARI 35,10,21,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
2,0:23,1,10,SFO 25,10,21,Brock Purdy kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,10,21,"Matt Prater kicks off 70 yards, returned by Ray-Ray McCloud for 18 yards (tackle by Kris Boyd)",0.000,-0.320
3,14:56,1,10,SFO 13,10,21,Brock Purdy pass complete short left to Willie Snead for 9 yards (tackle by Zaven Collins),-0.320,0.490
3,14:17,2,1,SFO 22,10,21,Christian McCaffrey left guard for 10 yards (tackle by Dante Stills),0.490,1.070
3,13:40,1,10,SFO 32,10,21,Brock Purdy pass complete deep right to Brandon Aiyuk for 25 yards (tackle by K'Von Wallace),1.070,2.720
3,12:58,1,10,ARI 43,10,21,Brock Purdy pass complete short right to Christian McCaffrey for 11 yards (tackle by Kyzir White),2.720,3.450
3,12:16,1,10,ARI 32,10,21,Deebo Samuel left tackle for -2 yards (tackle by Kei'Trel Clark),3.450,2.630
3,11:40,2,12,ARI 34,10,21,Brock Purdy sacked by Dennis Gardeck for -12 yards,2.630,0.370
3,10:52,,,,,,Timeout #1 by San Francisco 49ers,,
3,10:52,3,24,ARI 46,10,21,Brock Purdy pass incomplete short left intended for Christian McCaffrey,0.370,0.200
3,10:48,4,24,ARI 46,10,21,Mitch Wishnowsky punts 45 yards downed by Oren Burks,0.200,0.380
3,10:37,1,10,ARI 1,10,21,Joshua Dobbs up the middle for 2 yards (tackle by Fred Warner),-0.380,-0.630
3,10:04,2,8,ARI 3,10,21,Joshua Dobbs pass complete short left to Marquise Brown for 7 yards,-0.630,-0.370
3,9:29,3,1,ARI 10,10,21,Joshua Dobbs up the middle for 2 yards (tackle by Fred Warner),-0.370,-0.350
3,8:50,1,10,ARI 12,10,21,James Conner left end for 11 yards (tackle by Dre Greenlaw),-0.350,0.480
3,8:12,1,10,ARI 23,10,21,Joshua Dobbs scrambles left end for 3 yards (tackle by Clelin Ferrell),0.480,0.340
3,7:34,2,7,ARI 26,10,21,James Conner right tackle for 6 yards (tackle by Fred Warner and Arik Armstead),0.340,0.430
3,6:53,3,1,ARI 32,10,21,"Joshua Dobbs for 1 yard. Penalty on Arik Armstead: Defensive Offside, 5 yards (accepted) (no play)",0.430,1.400
3,6:33,1,10,ARI 37,10,21,Joshua Dobbs pass complete deep right to Marquise Brown for 41 yards (tackle by Tashaun Gipson),1.400,4.110
3,5:58,1,10,SFO 22,10,21,Emari Demercado left tackle for 3 yards (tackle by Deommodore Lenoir),4.110,3.970
3,5:23,2,7,SFO 19,10,21,Joshua Dobbs pass complete short right to Trey McBride for 5 yards (tackle by Fred Warner),3.970,4.150
3,5:06,3,2,SFO 14,10,21,Joshua Dobbs right end for 6 yards (tackle by Arik Armstead and Tashaun Gipson),4.150,5.370
3,4:17,1,8,SFO 8,16,21,"Joshua Dobbs pass complete short middle to Michael Wilson for 8 yards, touchdown",5.370,7.000
3,4:12,,,SFO 2,16,21,"Two Point Attempt: James Conner rushes, conversion fails.",1.000,-1.000
3,4:12,,,ARI 35,16,21,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
3,4:12,1,10,SFO 25,16,21,Brock Purdy pass complete deep right to Brandon Aiyuk for 34 yards (tackle by Jalen Thompson),0.610,2.850
3,3:33,1,10,ARI 41,16,21,Brock Purdy pass complete short left to Ronnie Bell for 7 yards (tackle by Kyzir White),2.850,3.250
3,2:48,2,3,ARI 34,16,21,Christian McCaffrey up the middle for 10 yards (tackle by Zeke Turner),3.250,3.970
3,2:04,1,10,ARI 24,16,21,Christian McCaffrey right tackle for -2 yards (tackle by Cameron Thomas),3.970,3.160
3,1:25,2,12,ARI 26,16,21,Brock Purdy pass complete short left to Christian McCaffrey for 13 yards (tackle by Kyzir White),3.160,4.710
3,0:40,1,10,ARI 13,16,21,Brock Purdy pass complete short left to Kyle Juszczyk for 4 yards (tackle by K'Von Wallace),4.710,4.770
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,ARI 9,16,21,Brock Purdy pass complete short left to Christian McCaffrey for 7 yards (tackle by Zeke Turner),4.770,6.740
4,14:25,1,2,ARI 2,16,27,"Christian McCaffrey left guard for 2 yards, touchdown",6.740,7.000
4,14:22,,,ARI 15,16,28,Jake Moody kicks extra point good,0.000,0.000
4,14:22,,,SFO 35,16,28,"Jake Moody kicks off 65 yards, touchback.",0.000,0.610
4,14:22,1,10,ARI 25,16,28,"Joshua Dobbs right end for 2 yards (tackle by Talanoa Hufanga). Penalty on Trey McBride: Offensive Holding, 10 yards (accepted)",0.610,-0.150
4,14:01,1,18,ARI 17,16,28,Joshua Dobbs pass complete short right to Zach Ertz for 12 yards (tackle by Charvarius Ward),-0.150,0.600
4,13:25,2,6,ARI 29,16,28,Joshua Dobbs pass incomplete short right intended for Geoff Swaim,0.600,-0.100
4,13:22,3,6,ARI 29,16,28,Joshua Dobbs pass complete short left to Michael Wilson for 7 yards (tackle by Isaiah Oliver),-0.100,1.330
4,12:50,1,10,ARI 36,16,28,Joshua Dobbs pass complete short middle to Marquise Brown for 14 yards (tackle by Charvarius Ward and Tashaun Gipson),1.330,2.260
4,12:10,1,10,ARI 50,16,28,Joshua Dobbs pass complete short left to Michael Wilson for 3 yards (tackle by Oren Burks),2.260,2.120
4,11:28,2,7,SFO 47,16,28,Joshua Dobbs scrambles right end for 12 yards (tackle by Talanoa Hufanga),2.120,3.250
4,10:51,1,10,SFO 35,16,28,Joshua Dobbs right end for no gain (tackle by Dre Greenlaw),3.250,2.700
4,10:05,2,10,SFO 35,16,28,Joshua Dobbs pass incomplete deep right intended for Zach Ertz,2.700,2.010
4,9:59,3,10,SFO 35,16,28,Joshua Dobbs sacked by Javon Hargrave for -8 yards,2.010,0.400
4,9:23,4,18,SFO 43,16,28,Nolan Cooney punts 20 yards downed by Dennis Gardeck,0.400,-0.480
4,9:13,1,10,SFO 23,16,28,Christian McCaffrey up the middle for 6 yards (tackle by Zaven Collins and Kyzir White),0.480,0.740
4,8:31,2,4,SFO 29,16,28,Christian McCaffrey left end for 16 yards (tackle by Jalen Thompson),0.740,1.930
4,7:48,1,10,SFO 45,16,28,Christian McCaffrey for 6 yards (tackle by K'Von Wallace and Dennis Gardeck),1.930,2.190
4,7:06,2,4,ARI 49,16,28,Deebo Samuel right end for 5 yards (tackle by Kei'Trel Clark),2.190,2.650
4,6:22,1,10,ARI 44,16,28,Jordan Mason up the middle for 3 yards (tackle by Leki Fotu),2.650,2.520
4,6:14,,,,,,Timeout #1 by Arizona Cardinals,,
4,6:14,2,7,ARI 41,16,28,Jordan Mason up the middle for 3 yards (tackle by Roy Lopez and Kyzir White),2.520,2.210
4,6:08,,,,,,Timeout #2 by Arizona Cardinals,,
4,6:08,3,4,ARI 38,16,28,Brock Purdy pass complete deep right to Brandon Aiyuk for 20 yards (tackle by Marco Wilson),2.210,4.370
4,5:25,1,10,ARI 18,16,28,Christian McCaffrey right tackle for no gain (tackle by Leki Fotu),4.370,3.800
4,5:19,,,,,,Timeout #3 by Arizona Cardinals,,
4,5:19,2,10,ARI 18,16,28,Christian McCaffrey left end for 3 yards (tackle by Zaven Collins),3.800,3.460
4,4:34,3,7,ARI 15,16,28,Brock Purdy pass complete short left to Ray-Ray McCloud for 8 yards (tackle by K'Von Wallace),3.460,5.600
4,3:51,1,7,ARI 7,16,28,Kyle Juszczyk up the middle for 3 yards (tackle by Eric Banks and Kyzir White),5.600,5.340
4,3:34,2,4,ARI 4,16,28,Christian McCaffrey right tackle for 2 yards (tackle by Roy Lopez and Dante Stills),5.340,4.950
4,2:23,3,2,ARI 2,16,28,"Brock Purdy pass incomplete. Penalty on Marco Wilson: Defensive Holding, 1 yard (accepted) (no play)",4.950,6.970
4,2:19,1,1,ARI 1,16,28,Kyle Juszczyk up the middle for no gain (tackle by Kevin Strong),6.970,5.910
4,2:00,2,1,ARI 1,16,34,"Brock Purdy up the middle for 1 yard, touchdown",5.910,7.000
4,1:59,,,ARI 15,16,34,"Penalty on Matt Pryor: False Start, 5 yards (accepted) (no play)",0.000,0.000
4,1:59,,,ARI 20,16,35,Jake Moody kicks extra point good,0.000,0.000
4,1:59,,,SFO 35,16,35,"Jake Moody kicks off 65 yards, touchback.",0.000,0.610
4,1:59,1,10,ARI 25,16,35,Joshua Dobbs pass complete short left to Marquise Brown for 11 yards (tackle by Ambry Thomas),0.610,1.330
4,1:55,1,10,ARI 36,16,35,Joshua Dobbs pass complete short left to Zach Ertz for 7 yards (tackle by Dee Winters),1.330,1.740
4,1:51,2,3,ARI 43,16,35,Joshua Dobbs pass complete short middle to Emari Demercado for 7 yards (tackle by Isaiah Oliver),1.740,2.260
4,1:36,1,10,ARI 50,16,35,Joshua Dobbs pass incomplete short middle intended for Emari Demercado,2.260,1.710
4,1:29,2,10,ARI 50,16,35,Joshua Dobbs pass complete short right to Michael Wilson for 5 yards (tackle by Isaiah Oliver),1.710,1.690
4,1:09,3,5,SFO 45,16,35,Joshua Dobbs pass complete short middle to Zach Ertz for 15 yards (tackle by George Odum),1.690,3.580
4,0:48,1,10,SFO 30,16,35,Joshua Dobbs pass complete short right to Zach Ertz for 11 yards (tackle by Kendall Sheffield),3.580,4.310
4,0:43,1,10,SFO 19,16,35,Joshua Dobbs pass complete short right to Zach Ertz for 8 yards (tackle by Kendall Sheffield),4.310,5.140
4,0:25,2,2,SFO 11,16,35,Joshua Dobbs pass complete short right to Zach Pascal for -4 yards (tackle by Kendall Sheffield),5.140,3.580
4,0:16,3,6,SFO 15,16,35,Joshua Dobbs pass incomplete short middle intended for Zach Ertz,3.580,2.470
4,0:12,4,6,SFO 15,16,35,Joshua Dobbs pass incomplete short right intended for Zach Pascal,2.470,0.220
4,0:07,1,10,SFO 15,16,35,Sam Darnold kneels for -1 yards,-0.220,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
