Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Pierre Garcon,SFO,6,4,37,0,1,4,1.0,33,8.3,1.7,1,4.0,0,0.0,0,83.3
Marquise Goodwin,SFO,5,4,126,2,4,87,21.8,39,9.8,24.6,0,,0,0.0,1,118.7
George Kittle,SFO,6,4,30,0,1,8,2.0,22,5.5,1.3,1,4.0,0,0.0,0,78.5
Kyle Juszczyk,SFO,3,3,30,0,1,22,7.3,8,2.7,7.3,0,,0,0.0,0,108.3
Kendrick Bourne,SFO,3,1,22,0,1,13,13.0,9,9.0,6.0,1,1.0,1,33.3,0,60.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,16,10,132,2,6,100,10.0,32,3.2,11.0,2,5.0,0,0.0,0,128.1
Jimmy Graham,GNB,9,5,104,0,3,41,8.2,63,12.6,8.6,1,5.0,0,0.0,0,96.5
Marquez Valdes-Scantling,GNB,6,3,103,0,3,51,17.0,52,17.3,11.2,0,,0,0.0,0,95.8
Lance Kendricks,GNB,4,2,37,0,2,2,1.0,35,17.5,9.0,0,,0,0.0,0,82.3
Ty Montgomery,GNB,3,2,10,0,0,-4,-2.0,14,7.0,-2.3,0,,0,0.0,0,71.5
J'Mon Moore,GNB,1,1,10,0,1,4,4.0,6,6.0,4.0,0,,0,0.0,0,108.3
Equanimeous St. Brown,GNB,1,1,19,0,1,19,19.0,0,0.0,19.0,0,,0,0.0,0,118.7
Jamaal Williams,GNB,3,1,10,0,1,-6,-6.0,16,16.0,-1.3,1,1.0,0,0.0,0,43.7
Aaron Jones,GNB,1,0,0,0,0,0,,0,,2.0,0,,1,100.0,0,39.6
