Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Dolphins,-16.0,-34.72,-23.75,-10.97,-13.68,9.04,3.93,6.09,3.45,9.19,-1.51,1.53,10.82,2.17,-3.82
Eagles,16.0,-9.04,-3.93,-6.09,-3.45,34.72,23.75,10.97,13.68,-9.19,-1.53,1.51,-2.17,-10.82,3.82
