Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
2,0:06,2,10,DEN 49,14,8,Rick Mirer pass incomplete intended for Teyo Johnson,1.780,1.090
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,14,8,"Micah Knorr kicks off 66 yards, returned by Doug Gabriel for 22 yards (tackle by Scott Turner)",0.000,0.670
3,14:56,1,10,OAK 26,14,8,Charlie Garner up the middle for -1 yards (tackle by Kelly Herndon),0.670,-0.010
3,14:21,2,11,OAK 25,14,8,Rick Mirer pass complete to Jerry Rice for 21 yards (tackle by Jashon Sykes),-0.010,1.990
3,13:47,1,10,OAK 46,14,8,Rick Mirer pass incomplete intended for Jerry Rice,1.990,1.450
3,13:40,2,10,OAK 46,14,8,"Tyrone Wheatley up the middle for no gain (tackle by Nick Ferguson). Tyrone Wheatley fumbles (forced by Nick Ferguson), recovered by Donnie Spragan at OAK-46 (tackle by Mo Collins)",1.450,-2.590
3,13:33,1,10,OAK 45,14,8,Jake Plummer pass incomplete intended for Dwayne Carswell (defended by Teyo Johnson),2.590,2.040
3,13:29,2,10,OAK 45,14,8,Clinton Portis left tackle for 5 yards (tackle by Eric Barton),2.040,2.010
3,12:46,3,5,OAK 40,14,8,Jake Plummer pass incomplete intended for Deltha O'Neal,2.010,0.590
3,12:45,4,5,OAK 40,14,8,"Micah Knorr punts 40 yards, touchback",0.590,-0.280
3,12:36,1,10,OAK 20,14,8,Charlie Garner right end for -4 yards (tackle by Kelly Herndon),0.280,-0.940
3,12:00,2,14,OAK 16,14,8,Rick Mirer pass complete to Charlie Garner for 6 yards (tackle by Lenny Walls),-0.940,-0.690
3,11:25,3,8,OAK 22,14,8,Rick Mirer pass incomplete intended for Jerry Porter,-0.690,-1.900
3,11:18,4,8,OAK 22,14,8,"Shane Lechler punts 52 yards, returned by Deltha O'Neal for 17 yards (tackle by Ronald Curry). Penalty on Sam Brandon: Illegal Block Above the Waist, 10 yards",-1.900,-0.740
3,11:06,1,10,DEN 27,14,8,"Jake Plummer pass complete to Dwayne Carswell for 6 yards (tackle by Tyler Brayton). Penalty on Shannon Sharpe: Offensive Holding, 10 yards",0.740,0.480
3,10:41,1,14,DEN 23,14,8,Clinton Portis right end for 28 yards (tackle by Nnamdi Asomugha),0.480,2.320
3,9:56,1,10,OAK 49,14,8,"Clinton Portis left tackle for 3 yards (tackle by Anthony Dorsett). Penalty on Tom Nalen: Offensive Holding, 10 yards (no play)",2.320,1.660
3,9:29,1,20,DEN 41,14,8,Jake Plummer pass complete to Deltha O'Neal for 3 yards (tackle by Charles Woodson),1.660,0.840
3,8:47,2,17,DEN 44,14,8,Jake Plummer pass complete to Ed McCaffrey for 6 yards (tackle by Napoleon Harris),0.840,0.960
3,8:22,3,11,OAK 50,14,8,Jake Plummer pass incomplete intended for Shannon Sharpe (defended by Roderick Coleman),0.960,-0.060
3,8:18,4,11,OAK 50,14,8,"Micah Knorr punts 50 yards, touchback",-0.060,-0.280
3,8:07,1,10,OAK 20,14,8,Rick Mirer pass incomplete intended for Jerry Rice,0.280,-0.270
3,8:03,2,10,OAK 20,14,8,Rick Mirer pass incomplete intended for Charlie Garner (defended by Darius Holland),-0.270,-0.960
3,7:59,3,10,OAK 20,14,8,Rick Mirer pass incomplete intended for Teyo Johnson (defended by Reggie Hayward),-0.960,-2.030
3,7:57,4,10,OAK 20,14,8,"Shane Lechler punts 45 yards, returned by Deltha O'Neal for 2 yards (tackle by Eric Johnson)",-2.030,-1.400
3,7:46,1,10,DEN 37,14,8,Clinton Portis left tackle for -2 yards (tackle by Chris Cooper),1.400,0.590
3,7:07,2,12,DEN 35,14,8,Jake Plummer pass incomplete intended for Rod Smith,0.590,-0.100
3,7:03,3,12,DEN 35,14,8,Jake Plummer pass complete to Clinton Portis for 7 yards (tackle by Eric Barton),-0.100,-0.590
3,6:22,4,5,DEN 42,14,8,"Micah Knorr punts 36 yards, returned by Phillip Buchanon for 37 yards (tackle by Reuben Droughns)",-0.590,-2.850
3,6:09,1,10,DEN 41,14,8,Alvis Whitted left end for -7 yards (tackle by Donnie Spragan),2.850,1.360
3,5:32,2,17,DEN 48,14,8,Rick Mirer pass complete to Teyo Johnson for 7 yards (tackle by Donnie Spragan),1.360,1.620
3,4:57,3,10,DEN 41,14,8,Rick Mirer pass complete to Charlie Garner for 9 yards (tackle by Donnie Spragan),1.620,1.310
3,4:16,4,1,DEN 32,14,8,Zack Crockett up the middle for 3 yards (tackle by Donnie Spragan),1.310,3.640
3,4:16,1,10,DEN 29,14,8,"Penalty on Langston Walker: False Start, 5 yards (no play)",3.640,3.310
3,3:14,1,15,DEN 34,14,8,Rick Mirer pass incomplete intended for Tyrone Wheatley,3.310,2.420
3,3:07,2,15,DEN 34,14,8,"Penalty on Lincoln Kennedy: False Start, 5 yards (no play)",2.420,1.750
3,3:07,2,20,DEN 39,14,8,Rick Mirer sacked by Reggie Hayward for -10 yards,1.750,-0.230
3,2:37,3,30,DEN 49,14,8,Charlie Garner up the middle for 12 yards (tackle by Kelly Herndon),-0.230,0.790
3,1:53,4,18,DEN 37,14,8,"Shane Lechler punts 37 yards, touchback",0.790,-0.280
3,1:43,1,10,DEN 20,14,8,Clinton Portis left guard for 4 yards (tackle by Chris Cooper),0.280,0.270
3,1:04,2,6,DEN 24,14,8,Jake Plummer pass complete to Shannon Sharpe for 20 yards (tackle by Anthony Dorsett),0.270,1.860
3,0:37,1,10,DEN 44,14,8,Clinton Portis right tackle for -1 yards (tackle by Roderick Coleman),1.860,1.180
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,DEN 43,14,8,Deltha O'Neal left end for no gain (tackle by Chris Cooper and Tyler Brayton),1.180,0.500
4,14:16,,,,14,8,Timeout #1 by Denver Broncos,0.000,0.500
4,14:16,3,11,DEN 43,14,8,"Jake Plummer pass complete to Ed McCaffrey for 9 yards (tackle by Napoleon Harris). Penalty on Charles Woodson: Roughing the Passer, 15 yards",0.500,3.380
4,13:47,1,10,OAK 33,14,8,"Jake Plummer pass incomplete intended for Rod Smith. Penalty on Charles Woodson: Defensive Pass Interference, 19 yards (no play)",3.380,4.650
4,13:41,1,10,OAK 14,14,8,Clinton Portis right tackle for 2 yards (tackle by Eric Barton and Teyo Johnson),4.650,4.330
4,13:02,2,8,OAK 12,14,8,Jake Plummer pass incomplete intended for Ashley Lelie is intercepted by Phillip Buchanon at OAK-2,4.330,0.380
4,12:55,1,10,OAK 2,14,8,Tyrone Wheatley right guard for 6 yards (tackle by Kelly Herndon),-0.380,-0.340
4,12:22,2,4,OAK 8,14,8,Rick Mirer pass complete to Charlie Garner for -1 yards (tackle by Nick Ferguson),-0.340,-0.840
4,11:45,3,5,OAK 7,14,8,Rick Mirer pass complete to Jerry Porter for 13 yards (tackle by Nick Ferguson),-0.840,0.280
4,11:22,1,10,OAK 20,14,8,"Penalty on Barry Sims: False Start, 5 yards (no play)",0.280,-0.310
4,10:43,1,15,OAK 15,14,8,"Tyrone Wheatley left tackle for 25 yards (tackle by Kenoy Kennedy). Penalty on Darius Holland: Defensive Holding, 5 yards",-0.310,1.930
4,10:26,1,10,OAK 45,14,8,Charlie Garner right end for -2 yards (tackle by Lenny Walls and Al Wilson),1.930,1.110
4,10:08,2,12,OAK 43,14,8,Tyrone Wheatley up the middle for 4 yards (tackle by Nick Ferguson and Darius Holland),1.110,0.960
4,9:28,3,8,OAK 47,14,8,"Rick Mirer pass complete to Jerry Porter for 15 yards (tackle by Lenny Walls). Jerry Porter fumbles (forced by Lenny Walls), recovered by Kelly Herndon at DEN-32 (tackle by Teyo Johnson)",0.960,-1.070
4,9:19,1,10,DEN 32,14,8,Clinton Portis up the middle for 15 yards (tackle by Teyo Johnson and Nnamdi Asomugha),1.070,2.060
4,8:42,1,10,DEN 47,14,8,Quentin Griffin left guard for 3 yards (tackle by Eric Barton),2.060,1.920
4,7:59,2,7,OAK 50,14,8,Clinton Portis right tackle for 26 yards (tackle by Charles Woodson and Nnamdi Asomugha),1.920,3.970
4,7:18,1,10,OAK 24,14,8,Clinton Portis right tackle for 5 yards (tackle by Teyo Johnson and Eric Barton),3.970,4.120
4,6:39,2,5,OAK 19,14,8,Clinton Portis left guard for 5 yards (tackle by Eric Johnson),4.120,4.650
4,6:01,1,10,OAK 14,14,8,Clinton Portis right end for 3 yards (tackle by Charles Woodson and Eric Johnson),4.650,4.520
4,5:19,2,7,OAK 11,14,8,Clinton Portis right guard for 6 yards (tackle by Teyo Johnson),4.520,4.960
4,4:37,3,1,OAK 5,14,8,Jake Plummer left guard for 3 yards (tackle by Eric Johnson and Chris Cooper),4.960,6.740
4,3:59,1,2,OAK 2,14,8,Clinton Portis up the middle for 1 yard (tackle by Napoleon Harris),6.740,5.910
4,3:18,2,1,OAK 1,20,8,"Clinton Portis up the middle for 1 yard, touchdown",5.910,7.000
4,3:15,,,,20,8,Timeout #2 by Denver Broncos,0.000,0.000
4,,,,,22,8,Two Point Attempt: conversion succeeds,1.000,1.000
4,,,,DEN 30,22,8,"Micah Knorr kicks off 56 yards, returned by Doug Gabriel for 17 yards (tackle by Sam Brandon)",0.000,1.000
4,3:09,1,10,OAK 31,22,8,Rick Mirer pass complete to Charlie Garner for 6 yards (tackle by Nick Ferguson),1.000,1.270
4,3:04,2,4,OAK 37,22,8,Rick Mirer pass complete to Jerry Rice for 6 yards (tackle by Lenny Walls),1.270,1.800
4,2:57,1,10,OAK 43,22,8,"Rick Mirer pass complete to Jerry Porter for 8 yards (tackle by Donnie Spragan). Penalty on Lincoln Kennedy: Offensive Holding, 10 yards (no play)",1.800,1.140
4,2:52,1,20,OAK 33,22,8,Rick Mirer pass complete to Tyrone Wheatley for 7 yards (tackle by Nick Ferguson),1.140,0.850
4,2:32,2,13,OAK 40,22,8,Rick Mirer pass incomplete intended for Jerry Rice,0.850,0.170
4,2:23,3,13,OAK 40,22,8,Rick Mirer pass incomplete intended for Jerry Rice (defended by Jimmy Spencer),0.170,-0.720
4,2:18,4,13,OAK 40,22,8,Rick Mirer pass incomplete intended for Jerry Porter,-0.720,-2.920
,,,,,,,"OAK challenged the ruling, and the play was upheld.",,
4,2:10,1,10,OAK 40,22,8,Reuben Droughns up the middle for 2 yards (tackle by Teyo Johnson),2.920,2.640
4,2:00,2,8,OAK 38,22,8,Reuben Droughns left tackle for no gain (tackle by Chris Cooper),2.640,1.950
4,1:51,,,,22,8,Timeout #2 by Oakland Raiders,0.000,1.950
4,1:50,3,8,OAK 38,22,8,Reuben Droughns left end for 2 yards (tackle by Teyo Johnson),1.950,0.880
4,1:44,,,,22,8,Timeout #3 by Oakland Raiders,0.000,0.880
4,1:44,4,6,OAK 36,22,8,Jake Plummer sacked by Lorenzo Bromell for -4 yards,0.880,-1.600
4,1:39,1,10,OAK 40,22,8,"Rick Mirer for 4 yards (tackle by Mario Fatafehi). Rick Mirer fumbles (forced by Mario Fatafehi), recovered by Al Wilson at OAK-47",1.600,-2.460
4,1:32,1,10,OAK 47,22,8,Jake Plummer kneels for -1 yards,2.460,1.780
4,0:51,2,11,OAK 48,22,8,Jake Plummer kneels for -1 yards,1.780,0.960
4,0:14,3,12,OAK 49,22,8,Jake Plummer kneels for -1 yards,0.960,-0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
