#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 39,5,2:48,34,Fumble
2,1,10:19,TEN 29,7,3:00,71,Touchdown
3,1,5:17,TEN 21,3,1:25,9,Punt
4,1,1:30,TEN 20,6,3:03,80,Touchdown
5,2,12:28,TEN 39,6,3:38,24,Fumble
6,2,7:24,TEN 9,11,5:07,59,Missed FG
7,2,1:17,TEN 20,5,1:08,80,Touchdown
8,3,10:26,TEN 25,6,3:04,75,Touchdown
9,3,6:29,TEN 30,10,5:56,37,Punt
10,4,14:53,TEN 35,6,3:44,17,Punt
11,4,9:20,TEN 23,3,1:45,7,Punt
12,4,4:49,TEN 34,9,2:23,66,Touchdown
13,4,2:05,KAN 17,4,0:26,8,Field Goal
14,4,0:32,TEN 31,2,0:24,8,Fumble
15,4,0:08,,0,0:08,0,Fumble
