Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dante Hall,KAN,5,116,23.2,0,0,1,4,4.0,0,0
Chris Horn,KAN,2,28,14.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Derrick Mason,TEN,0,0,,0,0,1,0,0.0,0,0
Michael Waddell,TEN,0,0,,0,0,1,0,0.0,0,0
Jason McAddley,TEN,7,133,19.0,0,0,0,0,,0,0
Troy Fleming,TEN,1,15,15.0,0,0,0,0,,0,0
