Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
1,,,,DEN 30,10,7,"Matt Prater kicks off 70 yards, touchback",0.000,0.280
1,0:26,1,10,KAN 20,10,7,Tyler Thigpen pass incomplete short left intended for Dwayne Bowe (defended by Dre' Bly),0.280,-0.270
1,0:22,2,10,KAN 20,10,7,Tyler Thigpen pass complete short left to Jamaal Charles for 9 yards (tackle by Wesley Woodyard),-0.270,0.230
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,KAN 29,10,7,Larry Johnson up the middle for 3 yards (tackle by Jamie Winborn),0.230,1.070
2,14:20,1,10,KAN 32,10,7,Tyler Thigpen pass incomplete deep left intended for Tony Gonzalez (defended by Josh Barrett),1.070,0.530
2,14:14,2,10,KAN 32,10,7,Tyler Thigpen pass incomplete short right intended for Jeff Webb,0.530,-0.160
,,,,,,,"KAN challenged the pass completion ruling, and the original play was overturned.",,
2,14:04,3,10,KAN 32,10,7,Tyler Thigpen pass complete short left to Dwayne Bowe for 9 yards (tackle by Josh Bell),-0.160,-0.650
2,13:28,4,1,KAN 41,10,7,Tyler Thigpen left guard for 1 yard (tackle by Dewayne Robertson),-0.650,1.730
2,13:00,1,10,KAN 42,10,7,Tyler Thigpen pass incomplete deep left intended for Jeff Webb,1.730,1.190
2,12:52,2,10,KAN 42,10,7,Larry Johnson up the middle for 5 yards (tackle by Ebenezer Ekuban),1.190,1.160
2,12:09,3,5,KAN 47,10,7,Tyler Thigpen pass complete short left to Jeff Webb for 8 yards (tackle by Josh Bell),1.160,2.590
2,11:28,1,10,DEN 45,10,7,Larry Johnson left end for 8 yards (tackle by Jamie Winborn),2.590,3.120
2,11:00,2,2,DEN 37,10,7,Larry Johnson up the middle for -1 yards (tackle by Mario Haggan),3.120,2.280
2,10:20,3,3,DEN 38,10,7,Tyler Thigpen pass complete short right to Tony Gonzalez for 15 yards (tackle by Josh Barrett),2.280,4.040
2,9:36,1,10,DEN 23,10,7,Tyler Thigpen pass incomplete short left intended for Tony Gonzalez,4.040,3.500
2,9:32,2,10,DEN 23,10,7,Tyler Thigpen right end for 7 yards (tackle by Wesley Woodyard),3.500,3.850
2,8:51,3,3,DEN 16,10,7,Larry Johnson right end for 3 yards (tackle by Josh Bell),3.850,4.710
2,8:10,1,10,DEN 13,16,7,"Tyler Thigpen pass complete short right to Tony Gonzalez for 13 yards, touchdown",4.710,7.000
2,,,,DEN 2,17,7,Connor Barth kicks extra point good,0.000,0.000
2,,,,KAN 30,17,7,"Connor Barth kicks off 70 yards, touchback",0.000,0.280
2,8:02,1,10,DEN 20,17,7,Peyton Hillis left guard for 2 yards (tackle by Alfonso Boone),0.280,0.000
2,7:23,2,8,DEN 22,17,7,Peyton Hillis up the middle for 4 yards (tackle by Derrick O. Johnson),0.000,-0.160
2,6:53,3,4,DEN 26,17,7,Jay Cutler pass complete short middle to Brandon Marshall for 21 yards (tackle by Jarrad Page),-0.160,2.060
2,6:02,1,10,DEN 47,17,7,Jay Cutler pass complete short middle to Daniel Graham for -1 yards (tackle by Tank Tyler),2.060,1.380
2,5:25,2,11,DEN 46,17,7,Peyton Hillis left guard for 9 yards (tackle by Jarrad Page),1.380,1.880
2,4:44,3,2,KAN 45,17,7,Jay Cutler pass complete short left to Peyton Hillis for 11 yards (tackle by Jarrad Page),1.880,3.310
2,4:19,1,10,KAN 34,17,7,Jay Cutler pass complete short right to Eddie Royal for 9 yards (tackle by Maurice Leggett),3.310,3.990
2,3:42,2,1,KAN 25,17,7,Tatum Bell up the middle for 2 yards (tackle by Tank Tyler),3.990,4.040
2,3:09,1,10,KAN 23,17,7,Jay Cutler pass complete short left to Eddie Royal for 6 yards (tackle by Brandon Flowers),4.040,4.380
2,2:31,2,4,KAN 17,17,7,Tatum Bell left tackle for 2 yards (tackle by Tamba Hali),4.380,4.050
2,2:00,3,2,KAN 15,17,7,Jay Cutler for 6 yards (tackle by Brandon Carr),4.050,5.140
2,1:55,1,9,KAN 9,17,7,"Penalty on Chris Kuper: False Start, 5 yards (no play)",5.140,4.440
2,1:55,1,14,KAN 14,17,7,Tatum Bell left tackle for no gain (tackle by Glenn Dorsey),4.440,3.580
2,1:16,2,14,KAN 14,17,7,Jay Cutler pass complete short left to Eddie Royal for 2 yards (tackle by Bernard Pollard),3.580,3.100
2,1:12,3,12,KAN 12,17,13,"Jay Cutler pass complete short left to Brandon Marshall for 12 yards, touchdown",3.100,7.000
2,,,,KAN 2,17,14,Matt Prater kicks extra point good,0.000,0.000
2,,,,DEN 30,17,14,"Matt Prater kicks off 70 yards, returned by Kevin Robinson for 27 yards (tackle by Mario Haggan)",0.000,0.740
2,1:00,1,10,KAN 27,17,14,Tyler Thigpen pass complete short right to Dwayne Bowe for 5 yards (tackle by Jack Williams),0.740,0.870
2,0:55,2,5,KAN 32,17,14,Tyler Thigpen pass complete short right to Dwayne Bowe for 7 yards (tackle by Marquand Manuel),0.870,1.530
2,0:49,,,,17,14,Timeout #1 by Kansas City Chiefs,0.000,1.530
2,0:49,1,10,KAN 39,17,14,Tyler Thigpen pass incomplete short middle intended for Dwayne Bowe,1.530,0.990
2,0:45,2,10,KAN 39,17,14,Tyler Thigpen pass complete short right to Jackie Battle for -2 yards (tackle by Wesley Woodyard),0.990,0.040
2,0:04,3,12,KAN 37,17,14,Tyler Thigpen pass complete short right to Dwayne Bowe for 10 yards (tackle by Karl Paymah),0.040,-0.260
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,17,14,"Connor Barth kicks off 73 yards, returned by Eddie Royal for 22 yards (tackle by Andy Studebaker)",0.000,0.150
3,14:55,1,10,DEN 19,17,14,Jay Cutler pass complete short left to Tatum Bell for 7 yards (tackle by Rocky Boiman),0.150,0.610
3,14:18,2,3,DEN 26,17,14,Tatum Bell right guard for 5 yards (tackle by Jarrad Page and Glenn Dorsey),0.610,1.000
3,13:38,1,10,DEN 31,17,14,Jay Cutler pass complete short left to Darrell Jackson for 13 yards (tackle by Jarrad Page),1.000,1.860
3,13:03,1,10,DEN 44,17,14,Tatum Bell up the middle for 3 yards (tackle by Bernard Pollard and Tank Tyler),1.860,1.720
3,12:31,2,7,DEN 47,17,14,Jay Cutler right end for 8 yards (tackle by Brandon Flowers),1.720,2.590
3,11:46,1,10,KAN 45,17,14,Tatum Bell left guard for 2 yards (tackle by Jason Babin),2.590,2.310
3,11:08,2,8,KAN 43,17,14,Jay Cutler pass complete short left to Daniel Graham for 8 yards (tackle by Derrick O. Johnson),2.310,3.250
3,10:26,1,10,KAN 35,17,14,Jay Cutler pass complete short right to Eddie Royal for 18 yards (tackle by Bernard Pollard),3.250,4.440
3,9:50,1,10,KAN 17,17,14,Jay Cutler pass incomplete deep right intended for Brandon Stokley (defended by Brandon Flowers),4.440,3.850
3,9:44,2,10,KAN 17,17,14,Tatum Bell left tackle for 1 yard (tackle by Brandon Flowers and Jason Babin),3.850,3.190
3,9:00,3,9,KAN 16,17,14,Jay Cutler pass complete short right to Darrell Jackson for 1 yard (tackle by Brandon Flowers),3.190,2.440
3,8:21,4,8,KAN 15,17,17,Matt Prater 33 yard field goal good,2.440,3.000
3,,,,DEN 30,17,17,"Matt Prater kicks off 70 yards, returned by Kevin Robinson for 26 yards (tackle by Wesley Woodyard)",0.000,0.670
3,8:11,1,10,KAN 26,17,17,Larry Johnson up the middle for 5 yards (tackle by Marcus Thomas and Jamie Winborn),0.670,0.810
3,7:30,2,5,KAN 31,17,17,Tyler Thigpen pass complete short right to Dwayne Bowe for 12 yards (tackle by Wesley Woodyard),0.810,1.800
3,6:49,1,10,KAN 43,17,17,Tyler Thigpen pass complete deep left to Tony Gonzalez for 24 yards,1.800,3.380
,,,,,,,"DEN challenged the pass completion ruling, and the play was upheld.",,
3,6:35,1,10,DEN 33,17,17,Tyler Thigpen pass incomplete deep right intended for Devard Darling,3.380,2.840
3,6:28,2,10,DEN 33,17,17,Larry Johnson left end for -7 yards (tackle by Josh Bell),2.840,1.220
3,5:39,3,17,DEN 40,17,17,"Penalty on Herbert Taylor: False Start, 5 yards (no play)",1.220,0.560
3,5:11,3,22,DEN 45,17,17,Tyler Thigpen pass incomplete deep right intended for Will Franklin (defended by Marquand Manuel),0.560,0.270
3,5:03,4,22,DEN 45,17,17,"Dustin Colquitt punts 45 yards, touchback",0.270,-0.280
3,4:54,1,10,DEN 20,17,17,Jay Cutler pass complete deep left to Tony Scheffler for 20 yards (tackle by Brandon Carr),0.280,1.600
3,4:26,1,10,DEN 40,17,17,Jay Cutler pass complete short left to Brandon Marshall for -3 yards (tackle by Brandon Flowers),1.600,0.650
3,3:46,2,13,DEN 37,17,17,Jay Cutler pass complete short middle to Daniel Graham for 25 yards (tackle by Bernard Pollard),0.650,3.050
3,3:04,1,10,KAN 38,17,17,Jay Cutler right end for 5 yards (tackle by Derrick O. Johnson),3.050,3.180
3,2:36,2,5,KAN 33,17,17,Jay Cutler pass complete short left to Tony Scheffler for 2 yards (tackle by Rocky Boiman),3.180,2.740
3,1:59,,,,17,17,Timeout #2 by Denver Broncos,0.000,2.740
3,1:59,3,3,KAN 31,17,17,Jay Cutler pass incomplete short middle intended for Darrell Jackson (defended by Jarrad Page),2.740,1.380
3,1:54,4,3,KAN 31,17,17,Matt Prater 48 yard field goal no good,1.380,-1.530
3,1:49,1,10,KAN 39,17,17,Tyler Thigpen pass incomplete short left intended for Tony Gonzalez (defended by Josh Barrett),1.530,0.990
3,1:44,2,10,KAN 39,17,17,Tyler Thigpen pass incomplete deep left intended for Tony Gonzalez,0.990,0.300
3,1:37,,,,17,17,Timeout #1 by Kansas City Chiefs,0.000,0.300
3,1:37,3,10,KAN 39,17,17,Tyler Thigpen pass incomplete short left intended for Tony Gonzalez,0.300,-0.780
3,1:32,4,10,KAN 39,17,17,Dustin Colquitt punts 56 yards,-0.780,0.380
3,1:17,1,10,DEN 5,17,17,Jay Cutler pass complete short left to Eddie Royal for 1 yard (tackle by Jason Babin),-0.380,-0.710
3,0:33,2,9,DEN 6,17,17,Jay Cutler pass complete short left to Tony Scheffler for 17 yards (tackle by Jarrad Page),-0.710,0.480
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 23,17,17,Jay Cutler pass complete short middle to Tatum Bell for 9 yards (tackle by Demorrio Williams),0.480,1.150
4,14:17,2,1,DEN 32,17,17,Jay Cutler pass incomplete short left intended for Daniel Graham (defended by Derrick O. Johnson),1.150,0.430
4,14:12,3,1,DEN 32,17,17,Eddie Royal left end for 8 yards (tackle by Demorrio Williams),0.430,1.600
4,13:26,1,10,DEN 40,17,17,Jay Cutler pass incomplete deep right intended for Tony Scheffler (defended by Brandon Flowers),1.600,1.050
4,13:20,2,10,DEN 40,17,17,Jay Cutler pass complete short middle to Brandon Marshall for 10 yards (tackle by Ricardo Colclough),1.050,2.260
4,12:47,,,,17,17,Timeout #3 by Denver Broncos,0.000,2.260
4,12:47,1,10,,17,17,Tatum Bell left end for 28 yards (tackle by Bernard Pollard),2.260,4.110
4,12:13,1,10,KAN 22,17,17,Jay Cutler pass complete short right to Brandon Marshall for 1 yard (tackle by Brandon Flowers),4.110,3.700
4,11:33,2,9,KAN 21,17,17,Jay Cutler pass complete short left to Eddie Royal for 6 yards (tackle by Brandon Flowers),3.700,3.930
4,11:00,,,,17,17,Timeout #2 by Kansas City Chiefs,0.000,3.930
4,11:00,3,3,KAN 15,17,17,Jay Cutler pass complete short left to Brandon Marshall for 9 yards (tackle by Brandon Carr),3.930,5.830
4,10:15,1,6,KAN 6,17,23,"Jay Cutler pass complete short right to Brandon Marshall for 6 yards, touchdown",5.830,7.000
4,,,,KAN 2,17,24,Matt Prater kicks extra point good,0.000,0.000
4,,,,DEN 30,17,24,"Matt Prater kicks off 75 yards, returned by Kevin Robinson for 29 yards (tackle by Wesley Woodyard)",0.000,0.540
4,10:05,1,10,KAN 24,17,24,Tyler Thigpen pass incomplete short left intended for Dwayne Bowe (defended by Wesley Woodyard),0.540,0.000
4,10:01,2,10,KAN 24,17,24,Tyler Thigpen pass complete short middle to Tony Gonzalez for 12 yards (tackle by Jamie Winborn),0.000,1.330
4,9:28,1,10,KAN 36,17,24,Tyler Thigpen pass complete short left to Tony Gonzalez for 9 yards (tackle by Dre' Bly),1.330,2.010
4,8:53,2,1,KAN 45,17,24,Jamaal Charles up the middle for 13 yards (tackle by Vernon Fox),2.010,2.790
4,8:09,1,10,DEN 42,17,24,Tyler Thigpen sacked by Elvis Dumervil for -10 yards,2.790,0.890
4,7:31,2,20,KAN 48,17,24,Tyler Thigpen pass complete deep left to Dwayne Bowe for 19 yards (tackle by Josh Bell),0.890,2.740
4,6:56,3,1,DEN 33,17,24,Larry Johnson left end for 11 yards (tackle by Vernon Fox and Nate Webster),2.740,4.110
4,6:15,1,10,DEN 22,17,24,Tyler Thigpen left end for 12 yards (tackle by Josh Bell),4.110,4.910
4,5:37,1,10,DEN 10,17,24,Tyler Thigpen pass incomplete short left intended for Dwayne Bowe (defended by Jamie Winborn),4.910,4.190
4,5:33,2,10,DEN 10,17,24,Tyler Thigpen up the middle for 5 yards (tackle by Ebenezer Ekuban and Marcus Thomas),4.190,4.260
4,4:48,3,5,DEN 5,17,24,Tyler Thigpen pass incomplete short right intended for Dwayne Bowe (defended by Karl Paymah). Penalty on Devard Darling: Illegal Formation (Declined),4.260,3.010
4,4:44,4,5,DEN 5,17,24,Tyler Thigpen up the middle for 4 yards (tackle by Dre' Bly),3.010,0.380
4,4:35,1,10,DEN 1,17,24,Jay Cutler up the middle for no gain (tackle by Glenn Dorsey),-0.380,-0.780
4,3:53,2,10,DEN 1,17,24,Tatum Bell up the middle for no gain (tackle by Glenn Dorsey),-0.780,-1.420
4,3:46,,,,17,24,Timeout #3 by Kansas City Chiefs,0.000,-1.420
4,3:46,3,10,DEN 1,17,24,Jay Cutler pass complete short left to Brandon Marshall for 19 yards (tackle by Brandon Carr),-1.420,0.280
4,3:40,1,10,DEN 20,17,24,Jay Cutler pass complete short right to Brandon Marshall for no gain,0.280,-0.270
4,2:54,2,10,DEN 20,17,24,Eddie Royal left end for 1 yard (tackle by Jarrad Page and Rocky Boiman),-0.270,-0.820
4,2:08,3,9,DEN 21,17,24,Jay Cutler pass complete short middle to Tony Scheffler for 11 yards (tackle by Derrick O. Johnson),-0.820,1.070
4,2:00,1,10,DEN 32,17,24,Jay Cutler kneels for -1 yards,1.070,0.390
4,1:20,2,11,DEN 31,17,24,Jay Cutler kneels for -1 yards,0.390,-0.430
4,0:37,3,12,DEN 30,17,24,Jay Cutler kneels for -1 yards,-0.430,-1.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
