Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss and deferred, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 35,0,0,"Justin Tucker kicks off 62 yards, returned by D'Ernest Johnson for 16 yards (tackle by Miles Boykin)",0.000,0.150
1,14:56,1,10,CLE 19,0,0,Baker Mayfield pass incomplete short right intended for Jarvis Landry,0.150,-0.390
1,14:52,2,10,CLE 19,0,0,Baker Mayfield pass complete short right to David Njoku for 20 yards (tackle by Matt Judon),-0.390,1.530
1,14:12,1,10,CLE 39,0,0,Nick Chubb left tackle for 3 yards (tackle by Calais Campbell and Tyus Bowser),1.530,1.390
1,13:41,2,7,CLE 42,0,0,Nick Chubb left tackle for 3 yards (tackle by Tyus Bowser),1.390,1.090
1,13:01,3,4,CLE 45,0,0,Baker Mayfield pass complete short left to Kareem Hunt for 10 yards (tackle by Chuck Clark),1.090,2.590
1,12:23,1,10,BAL 45,0,0,Jarvis Landry pass complete short left to Nick Chubb for 12 yards (tackle by Matt Judon),2.590,3.380
1,11:58,1,10,BAL 33,0,0,Baker Mayfield pass complete short right to Harrison Bryant for 4 yards (tackle by Marcus Peters),3.380,3.380
1,11:23,2,6,BAL 29,0,0,Baker Mayfield pass complete short right to David Njoku for 11 yards (tackle by Chuck Clark),3.380,4.370
1,10:40,1,10,BAL 18,0,0,"Baker Mayfield pass complete short left to Rashard Higgins for 9 yards (tackle by Marlon Humphrey). Rashard Higgins fumbles (forced by Marlon Humphrey), recovered by Rashard Higgins at BAL-9",4.370,5.420
1,9:51,2,1,BAL 9,0,0,"Baker Mayfield pass complete short right to Rashard Higgins for 2 yards (tackle by Marcus Peters). Rashard Higgins fumbles, ball out of bounds at BAL-5 (forced by Marcus Peters)",5.420,5.600
1,9:11,1,7,BAL 7,0,6,"Nick Chubb up the middle for 7 yards, touchdown",5.600,7.000
1,9:06,,,BAL 15,0,7,Cody Parkey kicks extra point good,0.000,0.000
1,9:06,,,CLE 35,0,7,"Cody Parkey kicks off 64 yards, returned by Devin Duvernay for 26 yards (tackle by Tavierre Thomas)",0.000,0.740
1,9:00,1,10,BAL 27,0,7,Lamar Jackson sacked by Sione Takitaki for -1 yards,0.740,0.060
1,8:17,2,11,BAL 26,0,7,J.K. Dobbins left guard for 5 yards (tackle by Larry Ogunjobi),0.060,0.040
1,7:34,3,6,BAL 31,0,7,"Lamar Jackson up the middle for 7 yards (tackle by Malcolm Smith). Penalty on M.J. Stewart: Defensive Holding, 5 yards",0.040,1.800
1,7:05,1,10,BAL 43,0,7,Gus Edwards up the middle for 4 yards (tackle by Larry Ogunjobi and Myles Garrett),1.800,1.790
1,6:18,2,6,BAL 47,0,7,"Penalty on Lamar Jackson: Delay of Game, 5 yards (no play)",1.790,1.120
1,6:07,2,11,BAL 42,0,7,Lamar Jackson pass complete short left to Gus Edwards for 4 yards (tackle by B.J. Goodson),1.120,0.960
1,5:25,3,7,BAL 46,0,7,"Lamar Jackson pass incomplete deep left intended for Marquise Brown. Penalty on M.J. Stewart: Defensive Pass Interference, 29 yards (no play)",0.960,3.910
1,5:20,1,10,CLE 25,0,7,Lamar Jackson right tackle for 13 yards (tackle by Karl Joseph),3.910,4.780
1,4:38,1,10,CLE 12,0,7,Lamar Jackson left tackle for 6 yards (tackle by Karl Joseph),4.780,5.210
1,3:53,2,4,CLE 6,0,7,J.K. Dobbins right tackle for 1 yard (tackle by Terrance Mitchell),5.210,4.610
1,3:08,3,3,CLE 5,6,7,"Lamar Jackson up the middle for 5 yards, touchdown",4.610,7.000
1,3:04,,,CLE 15,7,7,Justin Tucker kicks extra point good,0.000,0.000
1,3:04,,,BAL 35,7,7,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
1,3:04,1,10,CLE 25,7,7,Nick Chubb right guard for 2 yards (tackle by Justin Madubuike),0.610,0.330
1,2:23,2,8,CLE 27,7,7,"Baker Mayfield pass incomplete deep right intended for Harrison Bryant. Penalty on Chuck Clark: Defensive Pass Interference, 18 yards (no play)",0.330,1.930
1,2:19,1,10,CLE 45,7,7,"Baker Mayfield sacked by Matt Judon for no gain. Penalty on Matt Judon: Roughing the Passer, 15 yards. Penalty on Brandon Williams: Defensive Offside, 15 yards (no play)",1.930,2.920
1,2:02,1,10,BAL 40,7,7,"Baker Mayfield pass complete short left to Jarvis Landry for 4 yards (tackle by Jimmy Smith and Marlon Humphrey). Jarvis Landry fumbles (forced by Marlon Humphrey), recovered by Jarvis Landry at BAL-36",2.920,2.910
1,1:35,2,6,BAL 36,7,7,Nick Chubb left guard for 2 yards (tackle by Patrick Queen and Tyus Bowser),2.910,2.480
1,0:53,3,4,BAL 34,7,7,Baker Mayfield pass incomplete deep right intended for Donovan Peoples-Jones,2.480,1.080
1,0:48,4,4,BAL 34,7,7,"Baker Mayfield pass incomplete short middle intended for Rashard Higgins (defended by Jimmy Smith). Penalty on Jimmy Smith: Defensive Pass Interference, 11 yards (no play)",1.080,4.040
1,0:44,1,10,BAL 23,7,7,Baker Mayfield pass incomplete short left intended for Andy Janovich,4.040,3.500
1,0:41,2,10,BAL 23,7,7,"Penalty on Harrison Bryant: False Start, 5 yards (no play)",3.500,2.820
1,0:41,2,15,BAL 28,7,7,Baker Mayfield pass incomplete deep right intended for Jarvis Landry,2.820,2.150
1,0:37,3,15,BAL 28,7,7,Baker Mayfield left end for 7 yards (tackle by Jihad Ward and Matt Judon),2.150,2.060
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,BAL 21,7,7,Cody Parkey 39 yard field goal no good,2.060,-0.870
2,14:56,1,10,BAL 29,7,7,Lamar Jackson pass incomplete short right intended for Willie Snead,0.870,0.330
2,14:53,2,10,BAL 29,7,7,Lamar Jackson sacked by Olivier Vernon for -2 yards,0.330,-0.630
2,14:19,3,12,BAL 27,7,7,Lamar Jackson sacked by Sheldon Richardson for -8 yards. Penalty on Miles Boykin: Illegal Motion (Declined),-0.630,-2.140
2,14:03,4,20,BAL 19,7,7,"Sam Koch punts 46 yards, fair catch by Donovan Peoples-Jones at CLE-35",-2.140,-1.270
2,13:56,1,10,CLE 35,7,7,"Baker Mayfield pass complete short left to Kareem Hunt for 5 yards (tackle by Justin Ellis). Penalty on Marcus Peters: Illegal Use of Hands, 5 yards (no play)",1.270,1.600
2,13:34,1,10,CLE 40,7,7,Kareem Hunt up the middle for 4 yards (tackle by Justin Ellis and Matt Judon),1.600,1.590
2,12:51,2,6,CLE 44,7,7,Baker Mayfield pass incomplete deep middle intended for Rashard Higgins (defended by Marlon Humphrey),1.590,0.890
2,12:45,3,6,CLE 44,7,7,Baker Mayfield pass incomplete short right intended for Harrison Bryant,0.890,-0.460
2,12:38,4,6,CLE 44,7,7,"Jamie Gillan punts 56 yards, touchback.",-0.460,-0.280
2,12:30,1,10,BAL 20,7,7,J.K. Dobbins right guard for 11 yards (tackle by Sione Takitaki),0.280,1.000
2,11:50,1,10,BAL 31,7,7,Gus Edwards left guard for 4 yards (tackle by Sheldon Richardson and Malcolm Smith),1.000,1.000
2,11:09,2,6,BAL 35,7,7,Lamar Jackson right guard for 10 yards (tackle by Sheldrick Redwine),1.000,1.930
2,10:25,1,10,BAL 45,7,7,J.K. Dobbins right guard for 13 yards (tackle by Karl Joseph),1.930,2.790
2,9:45,1,10,CLE 42,7,7,J.K. Dobbins right guard for 1 yard (tackle by Jacob Phillips),2.790,2.380
2,9:11,2,9,CLE 41,7,7,Lamar Jackson pass complete short middle to Willie Snead for 10 yards (tackle by Jacob Phillips),2.380,3.510
2,8:35,1,10,CLE 31,7,7,Lamar Jackson right tackle for 20 yards (tackle by Kevin Johnson),3.510,4.840
2,7:55,,,,,,Timeout #1 by Baltimore Ravens,,
2,7:55,1,10,CLE 11,13,7,"Gus Edwards right tackle for 11 yards, touchdown",4.840,7.000
2,7:49,,,CLE 15,14,7,Justin Tucker kicks extra point good,0.000,0.000
2,7:49,,,BAL 35,14,7,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,7:49,1,10,CLE 25,14,7,Nick Chubb up the middle for 2 yards (tackle by Brandon Williams and L.J. Fort),0.610,0.330
2,7:10,2,8,CLE 27,14,7,Baker Mayfield pass incomplete deep right intended for Harrison Bryant,0.330,-0.360
2,7:02,3,8,CLE 27,14,7,Baker Mayfield pass complete short right to Jarvis Landry for 11 yards (tackle by DeShon Elliott),-0.360,1.470
2,6:29,1,10,CLE 38,14,7,Nick Chubb left guard for 3 yards (tackle by Patrick Queen and Justin Ellis),1.470,1.330
2,5:47,2,7,CLE 41,14,7,Baker Mayfield pass complete deep right to Donovan Peoples-Jones for 37 yards (tackle by DeShon Elliott),1.330,4.110
2,5:00,,,,,,Timeout #1 by Cleveland Browns,,
2,5:00,1,10,BAL 22,14,7,Nick Chubb right tackle for 8 yards (tackle by Chuck Clark and Patrick Queen),4.110,4.850
2,4:21,2,2,BAL 14,14,13,"Nick Chubb up the middle for 14 yards, touchdown",4.850,7.000
2,4:16,,,BAL 15,14,14,Cody Parkey kicks extra point good,0.000,0.000
2,4:16,,,CLE 35,14,14,"Cody Parkey kicks off 64 yards, returned by Devin Duvernay for 24 yards (tackle by Tae Davis)",0.000,0.610
2,4:11,1,10,BAL 25,14,14,Lamar Jackson sacked by Olivier Vernon for -11 yards,0.610,-1.540
2,3:21,2,21,BAL 14,14,14,J.K. Dobbins right tackle for 2 yards (tackle by Karl Joseph and Malcolm Smith),-1.540,-2.140
2,2:41,3,19,BAL 16,14,14,Justice Hill up the middle for 4 yards (tackle by Karl Joseph),-2.140,-2.030
2,2:00,4,15,BAL 20,14,14,"Sam Koch punts 50 yards, returned by Donovan Peoples-Jones for 5 yards (tackle by Justice Hill)",-2.030,-1.270
2,1:51,1,10,CLE 35,14,14,Baker Mayfield pass complete short left to Donovan Peoples-Jones for 7 yards (tackle by Patrick Queen),1.270,1.670
2,1:31,2,3,CLE 42,14,14,Baker Mayfield pass incomplete short left intended for Kareem Hunt (defended by DeShon Elliott),1.670,0.960
2,1:27,3,3,CLE 42,14,14,"Baker Mayfield pass complete short middle to Rashard Higgins for 14 yards (tackle by Marlon Humphrey and Chuck Clark). Penalty on Donovan Peoples-Jones: Offensive Pass Interference, 10 yards (no play)",0.960,-0.360
2,1:16,3,13,CLE 32,14,14,"Baker Mayfield pass incomplete short left. Penalty on Baker Mayfield: Intentional Grounding, 11 yards",-0.360,-1.960
2,1:09,4,24,CLE 21,14,14,Jamie Gillan punts 35 yards downed by Tae Davis,-1.960,-1.860
2,1:01,1,10,BAL 44,14,14,Lamar Jackson pass incomplete short left intended for Marquise Brown,1.860,1.320
2,0:56,2,10,BAL 44,14,14,Lamar Jackson pass incomplete short right intended for Marquise Brown,1.320,0.630
2,0:52,3,10,BAL 44,14,14,Lamar Jackson pass complete deep right to Mark Andrews for 39 yards (tackle by M.J. Stewart),0.630,4.440
2,0:37,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:37,1,10,CLE 17,20,14,"Lamar Jackson up the middle for 17 yards, touchdown. Penalty on Terrance Mitchell: Defensive Holding (Declined)",4.440,7.000
2,0:30,,,CLE 15,21,14,Justin Tucker kicks extra point good,0.000,0.000
2,0:30,,,BAL 35,21,14,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,0:30,1,10,CLE 25,21,14,Baker Mayfield pass complete deep right to Rashard Higgins for 18 yards (tackle by Marcus Peters),0.610,1.800
2,0:24,,,,,,Timeout #2 by Cleveland Browns,,
2,0:24,1,10,CLE 43,21,14,Baker Mayfield pass incomplete short left intended for Harrison Bryant,1.800,1.250
2,0:20,2,10,CLE 43,21,14,Baker Mayfield pass complete short right to Kareem Hunt for 1 yard (tackle by Marcus Peters),1.250,0.690
2,0:11,,,,,,Timeout #3 by Cleveland Browns,,
2,0:11,3,9,CLE 44,21,14,Baker Mayfield pass incomplete deep middle intended for Donovan Peoples-Jones,0.690,-0.460
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,21,14,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BAL 25,21,14,"Lamar Jackson pass incomplete short right intended for Mark Andrews. Penalty on Kevin Johnson: Illegal Contact, 5 yards (no play)",0.610,0.940
3,14:54,1,10,BAL 30,21,14,J.K. Dobbins right guard for 1 yard (tackle by Olivier Vernon and Sione Takitaki),0.940,0.530
3,14:17,2,9,BAL 31,21,14,Lamar Jackson pass complete short right to Marquise Brown for 6 yards (tackle by M.J. Stewart),0.530,0.630
3,13:37,3,3,BAL 37,21,14,Lamar Jackson left tackle for 44 yards (tackle by Malcolm Smith),0.630,4.310
3,12:53,1,10,CLE 19,27,14,"Gus Edwards up the middle for 19 yards, touchdown",4.310,7.000
3,12:47,,,CLE 15,28,14,Justin Tucker kicks extra point good,0.000,0.000
3,12:47,,,BAL 35,28,14,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,12:47,1,10,CLE 25,28,14,Baker Mayfield pass complete short left to Harrison Bryant for 9 yards (tackle by Chuck Clark),0.610,1.280
3,12:16,2,1,CLE 34,28,14,Nick Chubb right guard for 1 yard (tackle by Chuck Clark and L.J. Fort),1.280,1.270
