#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:31,GNB 6,15,8:08,56,Punt
2,1,3:42,LAR 6,3,1:31,6,Touchdown
3,1,0:22,LAR 29,4,1:53,3,Field Goal
4,2,12:42,GNB 25,7,3:02,66,Field Goal
5,2,7:20,GNB 11,6,2:59,89,Touchdown
6,2,1:28,GNB 21,7,1:17,28,Punt
7,3,15:00,GNB 25,13,7:42,75,Touchdown
8,3,6:35,GNB 34,3,1:48,-2,Punt
9,3,4:47,LAR 27,6,2:19,16,Field Goal
10,4,14:52,GNB 19,3,2:11,19,Punt
11,4,10:49,GNB 33,6,3:13,13,Punt
12,4,6:24,GNB 45,8,3:19,31,Missed FG
13,4,0:18,LAR 43,1,0:18,-1,End of Game
