Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,,,,TEN 2,7,7,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,7,7,"Josh Scobee kicks off 66 yards, returned by Adam Jones for 85 yards (tackle by Brian Jones)",0.000,4.840
2,0:56,1,10,JAX 11,7,7,Chris Brown right end for 1 yard (tackle by John Henderson and Mike Peterson),4.840,4.320
2,0:30,,,,7,7,Timeout #1 by Tennessee Titans,0.000,4.320
2,0:30,2,9,JAX 10,7,7,Steve McNair pass incomplete intended for Erron Kinney,4.320,3.300
2,0:26,3,9,JAX 10,7,7,Steve McNair pass complete to Erron Kinney for 9 yards (tackle by Deon Grant),3.300,6.970
2,0:18,,,,7,7,Timeout #2 by Tennessee Titans,0.000,6.970
2,0:18,1,1,JAX 1,7,13,"Chris Brown up the middle for 1 yard, touchdown",6.970,7.000
2,,,,JAX 2,7,14,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 30,7,14,"Rob Bironas kicks off 66 yards, returned by Alvin Pearman for 21 yards (tackle by Donnie Nickey)",0.000,0.610
2,0:09,1,10,JAX 25,7,14,Byron Leftwich kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,7,14,"Rob Bironas kicks off 56 yards, returned by Derrick Wimbush for 25 yards (tackle by Troy Fleming)",0.000,1.530
3,14:53,1,10,JAX 39,7,14,Byron Leftwich pass complete to Ernest Wilford for 11 yards (tackle by Peter Sirmon),1.530,2.260
3,14:19,1,10,TEN 50,7,14,Greg Jones right guard for no gain (tackle by Travis LaBoy),2.260,1.710
3,13:38,2,10,TEN 50,7,14,Byron Leftwich pass complete to Kyle Brady for 9 yards (tackle by Lamont Thompson and Keith Bulluck),1.710,2.210
3,13:00,3,1,TEN 41,7,14,Byron Leftwich up the middle for 2 yards (tackle by Keith Bulluck and Albert Haynesworth),2.210,2.980
3,12:19,1,10,TEN 39,7,14,Byron Leftwich pass complete to Ernest Wilford for 7 yards (tackle by Reynaldo Hill),2.980,3.390
3,11:44,2,3,TEN 32,7,14,Greg Jones up the middle for 2 yards (tackle by Rien Long and Travis LaBoy),3.390,2.940
3,11:01,3,1,TEN 30,7,14,Byron Leftwich right end for 4 yards (tackle by Travis LaBoy),2.940,3.840
3,10:31,1,10,TEN 26,7,14,Byron Leftwich pass complete to Jimmy Smith for 24 yards (tackle by Reynaldo Hill),3.840,6.740
3,9:59,1,2,TEN 2,7,14,"Byron Leftwich pass incomplete intended for Matt Jones. Penalty on Albert Haynesworth: Defensive Offside, 1 yards (no play)",6.740,6.970
3,9:55,1,1,TEN 1,7,14,Byron Leftwich pass incomplete intended for Matt Jones (defended by Lamont Thompson),6.970,5.910
3,9:51,2,1,TEN 1,7,14,Greg Jones left tackle for -1 yards (tackle by Rien Long and Albert Haynesworth),5.910,4.950
3,9:07,3,2,TEN 2,13,14,"Byron Leftwich up the middle for 2 yards, touchdown",4.950,7.000
3,,,,TEN 2,14,14,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,14,14,"Josh Scobee kicks off 72 yards, returned by Adam Jones for 25 yards (tackle by Brian Jones)",0.000,0.480
3,8:51,1,10,TEN 23,14,14,Chris Brown up the middle for 1 yard (tackle by Akin Ayodele and John Henderson),0.480,0.070
3,8:14,2,9,TEN 24,14,14,Steve McNair pass complete to Chris Brown for 2 yards (tackle by Mike Peterson),0.070,-0.360
3,7:29,3,7,TEN 26,14,14,Steve McNair pass incomplete intended for Brandon Jones (defended by Kenny Wright),-0.360,-1.630
3,7:25,4,7,TEN 26,14,14,"Craig Hentrich punts 41 yards, fair catch by Alvin Pearman. Penalty on Michael Waddell: Player Out of Bounds on , 5 yards",-1.630,-1.470
3,7:18,1,10,JAX 38,14,20,"Byron Leftwich sacked by Kyle Vanden Bosch for -7 yards. Byron Leftwich fumbles (forced by Kyle Vanden Bosch), recovered by Antwan Odom at JAX-27 and returned for 27 yards, touchdown",1.470,-7.000
,,,,,,,"JAX challenged the ruling, and the play was upheld.",,
3,,,,JAX 2,14,21,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,14,21,"Rob Bironas kicks off 67 yards, returned by Derrick Wimbush for 18 yards (tackle by Donnie Nickey). Penalty on Rich Gardner: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,,,,TEN 25,14,21,"Rob Bironas kicks off 77 yards, returned by Derrick Wimbush for 23 yards (tackle by Tony Beckham)",0.000,0.340
3,6:55,1,10,JAX 21,14,21,Greg Jones for 5 yards (tackle by Kyle Vanden Bosch and Michael Waddell),0.340,0.480
3,6:15,2,5,JAX 26,14,21,Byron Leftwich pass complete to Matt Jones for 11 yards,0.480,1.400
3,5:35,1,10,JAX 37,14,21,Byron Leftwich pass complete to Jimmy Smith for 19 yards (tackle by Reynaldo Hill),1.400,2.650
3,5:12,1,10,TEN 44,14,21,Greg Jones up the middle for 3 yards (tackle by Kyle Vanden Bosch),2.650,2.520
3,4:35,2,7,TEN 41,14,21,"Byron Leftwich pass complete to Alvin Pearman for 8 yards (tackle by Randy Starks and Reynaldo Hill). Penalty on Rien Long: Roughing the Passer, 15 yards",2.520,4.370
3,4:13,1,10,TEN 18,14,21,Byron Leftwich pass incomplete intended for Matt Jones,4.370,3.800
3,4:08,2,10,TEN 18,20,21,"Byron Leftwich pass complete to Ernest Wilford for 18 yards, touchdown",3.800,7.000
3,,,,TEN 2,21,21,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,21,21,"Josh Scobee kicks off 73 yards, returned by Adam Jones for 25 yards (tackle by Derrick Wimbush)",0.000,0.410
3,3:56,1,10,TEN 22,21,21,Chris Brown right tackle for 1 yard (tackle by John Henderson and Marcus Stroud),0.410,0.000
3,3:19,2,9,TEN 23,21,21,Steve McNair pass complete to Chris Brown for 18 yards (tackle by Rashean Mathis),0.000,1.660
3,3:19,1,10,TEN 41,21,21,"Penalty on Michael Roos: False Start, 5 yards (no play)",1.660,1.330
3,2:35,1,15,TEN 36,21,21,Steve McNair pass complete to Drew Bennett for 7 yards (tackle by Kenny Wright),1.330,1.390
3,1:51,2,8,TEN 43,21,21,Steve McNair pass complete to Troy Fleming for 5 yards (tackle by Akin Ayodele and Rashean Mathis),1.390,1.360
3,1:04,3,3,TEN 48,21,21,Steve McNair pass incomplete intended for Brandon Jones (defended by Deon Grant),1.360,-0.190
3,0:58,4,3,TEN 48,21,21,"Craig Hentrich punts 41 yards, fair catch by Alvin Pearman",-0.190,0.370
3,0:50,1,10,JAX 11,21,21,Greg Jones right end for 5 yards (tackle by Peter Sirmon),-0.370,-0.300
3,0:12,2,5,JAX 16,21,21,Byron Leftwich pass complete to Jimmy Smith for 21 yards (tackle by Lamont Thompson),-0.300,1.400
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 37,21,21,Byron Leftwich pass complete to Ernest Wilford for 4 yards (tackle by Adam Jones),1.400,1.400
4,14:18,2,6,JAX 41,21,21,Greg Jones up the middle for no gain (tackle by Albert Haynesworth),1.400,0.700
4,13:25,3,6,JAX 41,21,21,Byron Leftwich pass complete to Alvin Pearman for 10 yards (tackle by Adam Jones),0.700,2.320
4,12:52,1,10,TEN 49,21,21,Alvin Pearman right guard for 3 yards (tackle by Antwan Odom),2.320,2.190
4,12:08,2,7,TEN 46,21,21,Byron Leftwich pass incomplete intended for Kyle Brady,2.190,1.490
4,12:01,3,7,TEN 46,21,21,Byron Leftwich pass complete to Matt Jones for 28 yards (tackle by Michael Waddell and Adam Jones),1.490,4.370
4,11:18,1,10,TEN 18,21,21,David Garrard right end for 12 yards (tackle by Michael Waddell and Peter Sirmon),4.370,5.830
4,10:33,1,6,TEN 6,21,21,Greg Jones left guard for 4 yards,5.830,5.720
4,9:53,2,2,TEN 2,21,21,"Penalty on George Wrighster: False Start, 5 yards (no play)",5.720,4.760
4,9:28,2,7,TEN 7,27,21,"Byron Leftwich pass complete to Matt Jones for 7 yards, touchdown",4.760,7.000
4,,,,TEN 2,28,21,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,28,21,"Josh Scobee kicks off 69 yards, returned by Adam Jones for 14 yards (tackle by Scott Starks)",0.000,-0.220
4,9:16,1,10,TEN 15,28,21,Chris Brown right guard for 13 yards (tackle by Mike Peterson and Deon Grant),-0.220,0.810
4,8:38,1,10,TEN 28,28,21,Chris Brown up the middle for 5 yards (tackle by Mike Peterson),0.810,0.940
4,8:03,2,5,TEN 33,28,21,Chris Brown left guard for 3 yards (tackle by John Henderson),0.940,0.630
4,7:18,3,2,TEN 36,28,21,Steve McNair pass incomplete intended for Ben Troupe (defended by John Henderson),0.630,-0.980
4,7:13,4,2,TEN 36,28,21,"Craig Hentrich punts 47 yards, returned by Alvin Pearman for 12 yards (tackle by Cody Spencer)",-0.980,-0.870
4,7:01,1,10,JAX 29,28,21,Greg Jones left guard for -4 yards (tackle by Keith Bulluck and Kyle Vanden Bosch),0.870,-0.210
4,6:22,2,14,JAX 25,28,21,Byron Leftwich pass incomplete intended for Ernest Wilford,-0.210,-0.890
4,6:19,3,14,JAX 25,28,21,Byron Leftwich pass incomplete intended for Kyle Brady,-0.890,-1.700
4,6:14,4,14,JAX 25,28,21,Chris Hanson punts 74 yards,-1.700,0.380
4,6:00,1,10,TEN 1,28,21,Chris Brown left tackle for 2 yards (tackle by Mike Peterson and Marcus Stroud),-0.380,-0.630
4,5:26,2,8,TEN 3,28,21,Chris Brown up the middle for 3 yards (tackle by Mike Peterson and Paul Spicer),-0.630,-0.840
4,4:46,3,5,TEN 6,28,21,Steve McNair pass incomplete intended for Erron Kinney (defended by Reggie Hayward),-0.840,-2.490
4,4:42,4,5,TEN 6,28,21,"Craig Hentrich punts 49 yards, returned by Alvin Pearman for 11 yards (tackle by Brad Kassell)",-2.490,-2.650
4,4:30,1,10,TEN 44,28,21,Byron Leftwich pass incomplete intended for Reggie Williams,2.650,2.110
4,4:24,2,10,TEN 44,28,21,Byron Leftwich pass complete to Reggie Williams for 9 yards (tackle by Lamont Thompson),2.110,2.610
4,3:37,3,1,TEN 35,28,21,Byron Leftwich pass complete to Ernest Wilford for 7 yards (tackle by Adam Jones). Penalty on Kyle Vanden Bosch: Defensive Offside (Declined),2.610,3.710
4,3:33,1,10,TEN 28,28,21,Greg Jones right end for 3 yards (tackle by Rien Long),3.710,3.570
4,3:27,,,,28,21,Timeout #1 by Tennessee Titans,0.000,3.570
4,3:27,2,7,TEN 25,28,21,Greg Jones left end for 5 yards (tackle by Keith Bulluck and Lamont Thompson),3.570,3.530
4,3:20,3,2,TEN 20,28,21,Byron Leftwich up the middle for 3 yards (tackle by Keith Bulluck and Rien Long),3.530,4.440
4,3:00,,,,28,21,Timeout #2 by Tennessee Titans,0.000,4.440
4,3:00,1,10,TEN 17,28,21,Greg Jones right guard for 3 yards (tackle by Jared Clauss and Keith Bulluck),4.440,4.320
4,2:51,,,,28,21,Timeout #3 by Tennessee Titans,0.000,4.320
4,2:51,2,7,TEN 14,28,21,Greg Jones up the middle for 1 yard (tackle by Brad Kassell and Randy Starks),4.320,3.680
4,2:01,,,,28,21,Timeout #2 by Jacksonville Jaguars,0.000,3.680
4,2:01,3,6,TEN 13,28,21,Byron Leftwich pass incomplete intended for Ernest Wilford (defended by Reynaldo Hill),3.680,2.590
4,1:57,4,6,TEN 13,31,21,Josh Scobee 31 yard field goal good,2.590,3.000
4,,,,JAX 30,31,21,"Josh Scobee kicks off 73 yards, returned by Adam Jones for 31 yards (tackle by Deke Cooper)",0.000,0.810
4,1:46,1,10,TEN 28,31,21,Steve McNair pass complete to Drew Bennett for 12 yards (tackle by Terry Cousin),0.810,1.600
4,1:22,1,10,TEN 40,31,21,Steve McNair pass complete to Courtney Roby for 11 yards (tackle by Terry Cousin),1.600,2.320
4,1:04,1,10,JAX 49,31,21,Steve McNair pass complete to Chris Brown for 7 yards (tackle by Daryl Smith),2.320,2.730
4,0:41,2,3,JAX 42,31,21,Steve McNair pass complete to Drew Bennett for 9 yards (tackle by Kenny Wright),2.730,3.380
4,0:35,1,10,JAX 33,31,21,"Steve McNair pass complete to Erron Kinney for 4 yards, lateral to Chris Brown for 16 yards (tackle by Rashean Mathis)",3.380,4.710
4,0:28,1,10,JAX 13,31,21,"Steve McNair pass incomplete intended for Brandon Jones. Penalty on Mike Peterson: Illegal Contact, 5 yards (no play)",4.710,5.370
4,0:22,1,8,JAX 8,31,21,Steve McNair pass incomplete intended for Drew Bennett,5.370,4.570
4,0:18,2,8,JAX 8,31,27,"Steve McNair pass complete to Roydell Williams for 8 yards, touchdown",4.570,7.000
4,,,,JAX 2,31,28,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,31,28,Craig Hentrich kicks onside 27 yards,0.000,1.800
4,0:10,1,10,JAX 43,31,28,Byron Leftwich kneels for -1 yards,1.800,1.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
