Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2,11:13,2,1,GNB 48,13,0,Ryan Grant left tackle for 4 yards (tackle by Anthony Adams and Hunter Hillenmeyer),2.200,2.390
2,10:27,1,10,CHI 48,13,0,Ryan Grant right tackle for 3 yards (tackle by Nick Roach),2.390,2.250
2,9:45,2,7,CHI 45,13,0,Ahman Green right tackle for 4 yards (tackle by Adewale Ogunleye),2.250,2.080
2,9:02,3,3,CHI 41,13,0,Brandon Jackson left guard for no gain (tackle by Hunter Hillenmeyer and Tommie Harris),2.080,0.530
2,8:18,4,3,CHI 41,13,0,"Jeremy Kapinos punts 41 yards, touchback",0.530,-0.280
2,8:10,1,10,CHI 20,13,0,"Penalty on Chris Williams: False Start, 5 yards (no play)",0.280,-0.310
2,8:10,1,15,CHI 15,13,0,Jay Cutler pass complete short right to Devin Aromashodu for 8 yards (tackle by Atari Bigby),-0.310,0.140
2,7:28,2,7,CHI 23,13,0,Jay Cutler pass complete short middle to Earl Bennett for 6 yards (tackle by Nick Barnett),0.140,0.230
2,6:52,3,1,CHI 29,13,0,Matt Forte left guard for 4 yards (tackle by Clay Matthews and Nick Collins),0.230,1.140
2,6:09,1,10,CHI 33,13,0,Jay Cutler pass complete short left to Devin Aromashodu for 10 yards (tackle by Tramon Williams),1.140,1.800
2,5:50,1,10,CHI 43,13,0,"Penalty on Greg Olsen: False Start, 5 yards (no play)",1.800,1.470
2,5:34,1,15,CHI 38,13,0,Jay Cutler pass complete short left to Matt Forte for -3 yards (tackle by Nick Barnett),1.470,0.170
2,4:46,2,18,CHI 35,13,0,Jay Cutler pass incomplete short left intended for Greg Olsen,0.170,-0.490
2,4:41,3,18,CHI 35,13,0,Jay Cutler pass complete deep left to Johnny Knox for 28 yards (tackle by Tramon Williams),-0.490,3.120
2,4:01,1,10,GNB 37,13,0,Jay Cutler pass incomplete deep middle intended for Devin Aromashodu (defended by Charles Woodson),3.120,2.570
2,3:54,2,10,GNB 37,13,0,Matt Forte right end for 1 yard (tackle by Charles Woodson),2.570,2.010
2,3:10,3,9,GNB 36,13,0,Jay Cutler pass complete short left to Devin Aromashodu for 19 yards (tackle by Jarrett Bush),2.010,4.440
2,2:25,1,10,GNB 17,13,0,Jay Cutler sacked by Clay Matthews for -2 yards,4.440,3.600
2,2:00,2,12,GNB 19,13,0,Jay Cutler pass incomplete deep middle intended for Earl Bennett,3.600,2.910
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
2,1:54,3,12,GNB 19,13,6,"Jay Cutler pass complete deep right to Johnny Knox for 19 yards, touchdown",2.910,7.000
2,,,,GNB 2,13,7,"Robbie Gould kicks extra point good. Penalty on Patrick Mannelly: Unnecessary Roughness, 15 yards",0.000,0.000
2,,,,CHI 15,13,7,"Robbie Gould kicks off 67 yards, returned by Jordy Nelson for 16 yards (tackle by Josh Bullocks)",0.000,1.200
2,1:42,1,10,GNB 34,13,7,Aaron Rodgers pass complete short left to Donald Driver for 6 yards (tackle by Danieal Manning),1.200,1.470
2,1:17,2,4,GNB 40,13,7,Aaron Rodgers sacked by Tommie Harris for -6 yards,1.470,-0.030
2,0:31,3,10,GNB 34,13,7,Aaron Rodgers pass complete short middle to Brandon Jackson for 11 yards (tackle by Al Afalava),-0.030,1.930
2,0:21,,,,13,7,Timeout #2 by Green Bay Packers,0.000,1.930
2,0:21,1,10,GNB 45,13,7,"Aaron Rodgers pass complete short middle to Jermichael Finley for 19 yards (tackle by Al Afalava). Jermichael Finley fumbles (forced by Al Afalava), recovered by Danieal Manning at CHI-31 (tackle by Donald Driver)",1.930,-0.940
2,0:08,1,10,CHI 30,13,7,Jay Cutler kneels for -1 yards,0.940,0.260
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,13,7,Robbie Gould kicks off 63 yards,0.000,1.600
3,15:00,1,10,GNB 40,13,7,Ryan Grant right end for no gain (tackle by Anthony Adams),1.600,1.050
3,14:21,2,10,GNB 40,13,7,Aaron Rodgers pass complete short left to Ryan Grant for 7 yards (tackle by Anthony Adams),1.050,1.290
3,13:39,3,3,GNB 47,13,7,Aaron Rodgers pass complete deep right to Greg Jennings for 24 yards (tackle by Danieal Manning),1.290,3.640
3,12:56,1,10,CHI 29,13,7,"Aaron Rodgers sacked by Hunter Hillenmeyer for -8 yards. Aaron Rodgers fumbles (forced by Hunter Hillenmeyer), recovered by Anthony Adams at CHI-41 and returned for 3 yards (tackle by Scott Wells)",3.640,-1.860
3,12:48,1,10,CHI 44,13,7,Matt Forte right guard for 4 yards (tackle by Clay Matthews),1.860,1.860
3,12:09,2,6,CHI 48,13,7,Matt Forte left tackle for 6 yards (tackle by Nick Collins),1.860,2.520
3,11:38,1,10,GNB 46,13,7,Jay Cutler pass complete short right to Devin Aromashodu for 9 yards (tackle by Atari Bigby),2.520,3.190
3,11:03,2,1,GNB 37,13,7,Matt Forte right guard for 5 yards (tackle by Clay Matthews),3.190,3.450
3,10:27,1,10,GNB 32,13,7,Jay Cutler pass complete deep right to Johnny Knox for 22 yards (tackle by Charles Woodson),3.450,4.910
3,9:41,1,10,GNB 10,13,13,"Jay Cutler pass complete short right to Devin Aromashodu for 10 yards, touchdown",4.910,7.000
3,,,,GNB 2,13,14,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,13,14,"Robbie Gould kicks off 64 yards, returned by Jordy Nelson for 19 yards (tackle by Tim Shaw)",0.000,0.610
3,9:30,1,10,GNB 25,13,14,"Penalty on Donald Lee: False Start, 5 yards (no play)",0.610,0.280
3,9:30,1,15,GNB 20,13,14,Ryan Grant right end for 5 yards (tackle by Anthony Adams and Lance Briggs),0.280,0.060
3,8:54,2,10,GNB 25,13,14,Aaron Rodgers pass complete short right to Ryan Grant for no gain,0.060,-0.620
3,8:09,3,10,GNB 25,13,14,Aaron Rodgers pass complete short middle to Greg Jennings for 25 yards (tackle by Charles Tillman and Al Afalava),-0.620,2.260
3,7:41,1,10,,13,14,Ryan Grant left tackle for 1 yard (tackle by Gaines Adams),2.260,1.850
3,6:59,2,9,CHI 49,13,14,Aaron Rodgers pass complete short left to Donald Driver for 5 yards (tackle by Zackary Bowman),1.850,1.820
3,6:16,3,4,CHI 44,13,14,Aaron Rodgers pass incomplete deep left intended for James Jones,1.820,0.330
3,6:12,4,4,CHI 44,13,14,"Jeremy Kapinos punts 44 yards, touchback",0.330,-0.280
3,6:03,1,10,CHI 20,13,14,Jay Cutler pass complete short right to Desmond Clark for 8 yards (tackle by Charles Woodson and Johnny Jolly),0.280,0.810
3,5:35,2,2,CHI 28,13,14,Kahlil Bell left tackle for 3 yards (tackle by Nick Barnett),0.810,1.000
3,4:57,1,10,CHI 31,13,14,Kahlil Bell left guard for 2 yards (tackle by Atari Bigby),1.000,0.730
3,4:25,2,8,CHI 33,13,14,Jay Cutler pass complete short right to Devin Aromashodu for 7 yards (tackle by Jarrett Bush),0.730,0.960
3,3:57,3,1,CHI 40,13,14,Jay Cutler pass complete short right to Devin Aromashodu for 6 yards (tackle by Jarrett Bush),0.960,1.990
3,3:19,1,10,CHI 46,13,14,Kahlil Bell left guard for 4 yards (tackle by Cullen Jenkins),1.990,1.990
3,2:42,2,6,,13,14,Jay Cutler pass complete short left to Rashied Davis for 5 yards (tackle by Tramon Williams),1.990,1.950
3,2:10,3,1,GNB 45,13,14,Kahlil Bell right tackle for no gain (tackle by Atari Bigby and Nick Barnett),1.950,0.270
3,1:24,4,1,GNB 45,13,14,"Brad Maynard fumbles, recovered by Brad Maynard at CHI-42. , touchback. Penalty on Darrell McClover: Ineligible Downfield Kic, 5 yards",0.270,-0.610
3,1:15,1,10,GNB 25,13,14,Aaron Rodgers pass complete short left to Jermichael Finley for 8 yards (tackle by Lance Briggs),0.610,1.140
3,0:35,2,2,GNB 33,13,14,Aaron Rodgers pass incomplete short right intended for Greg Jennings,1.140,0.430
3,0:32,3,2,GNB 33,13,14,Aaron Rodgers pass incomplete deep middle intended for Jermichael Finley (defended by Kevin Payne),0.430,-1.180
3,0:27,4,2,GNB 33,13,14,"Jeremy Kapinos punts 37 yards, returned by Earl Bennett for -3 yards (tackle by Jarrett Bush)",-1.180,-0.740
3,0:17,1,10,CHI 27,13,14,"Jay Cutler pass complete short middle to Matt Forte for 3 yards (tackle by Nick Barnett). Penalty on Chris Williams: Illegal Use of Hands, 10 yards (no play)",0.740,-0.170
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,CHI 17,13,14,Matt Forte right tackle for 13 yards (tackle by Atari Bigby),-0.170,0.600
4,14:22,2,7,CHI 30,13,14,Jay Cutler pass complete short left to Greg Olsen for 2 yards (tackle by Atari Bigby),0.600,0.170
4,13:39,3,5,CHI 32,13,14,Jay Cutler pass incomplete short left intended for Johnny Knox is intercepted by Nick Collins at CHI-42 and returned for 31 yards,0.170,-4.840
4,13:31,1,10,CHI 11,13,14,Aaron Rodgers pass complete short left to Jermichael Finley for 6 yards (tackle by Josh Bullocks),4.840,5.280
4,12:46,2,4,CHI 5,13,14,"Aaron Rodgers pass incomplete short left intended for Donald Driver. Penalty on Zackary Bowman: Defensive Pass Interfere, 4 yards (no play)",5.280,6.970
4,12:42,1,1,CHI 1,19,14,"Ryan Grant right guard for 1 yard, touchdown",6.970,7.000
4,,,,,21,14,"Two Point Attempt: Aaron Rodgers pass complete to Greg Jennings, conversion succeeds",1.000,1.000
4,,,,GNB 30,21,14,"Mason Crosby kicks off 57 yards, returned by Rashied Davis for 17 yards (tackle by Brady Poppinga)",0.000,0.940
4,12:34,1,10,CHI 30,21,14,Matt Forte right tackle for 3 yards (tackle by B.J. Raji),0.940,0.800
4,11:59,2,7,CHI 33,21,14,"Jay Cutler sacked by Johnny Jolly for -4 yards. Penalty on Johnny Jolly: Face Mask (15 Yards), 15 yards",0.800,1.860
4,11:31,1,10,CHI 44,21,14,Jay Cutler pass incomplete deep middle intended for Devin Aromashodu (defended by Nick Barnett),1.860,1.320
4,11:22,2,10,CHI 44,21,14,Jay Cutler pass complete short right to Greg Olsen for 12 yards (tackle by A.J. Hawk),1.320,2.650
4,10:44,1,10,GNB 44,21,14,Jay Cutler pass complete short left to Jason McKie for no gain,2.650,2.110
4,9:59,2,10,GNB 44,21,14,Jay Cutler pass incomplete deep left intended for Greg Olsen,2.110,1.420
4,9:54,3,10,GNB 44,21,14,Jay Cutler pass incomplete deep left intended for Johnny Knox,1.420,0.330
4,9:48,4,10,GNB 44,21,14,Brad Maynard punts 32 yards,0.330,0.350
4,9:42,1,10,GNB 12,21,14,"Ryan Grant left tackle for 17 yards (tackle by Al Afalava). Penalty on Al Afalava: Unnecessary Roughness, 15 yards",-0.350,1.860
4,9:13,1,10,GNB 44,21,14,Ryan Grant left guard for 6 yards (tackle by Kevin Payne),1.860,2.130
4,8:31,2,4,,21,14,Aaron Rodgers pass complete short middle to Jermichael Finley for 25 yards (tackle by Charles Tillman),2.130,3.910
4,7:46,1,10,CHI 25,21,14,Ryan Grant right guard for 1 yard (tackle by Anthony Adams),3.910,3.500
4,7:01,2,9,CHI 24,21,14,Ryan Grant right guard for no gain (tackle by Lance Briggs),3.500,2.810
4,6:15,3,9,CHI 24,21,14,Aaron Rodgers pass incomplete short right intended for Brandon Jackson,2.810,1.870
4,6:10,4,9,CHI 24,21,14,Mason Crosby 42 yard field goal no good,1.870,-1.070
4,6:05,1,10,CHI 32,21,14,Matt Forte right end for 3 yards (tackle by Nick Barnett),1.070,0.930
4,5:25,2,7,CHI 35,21,14,"Jay Cutler pass complete short right to Matt Forte for 16 yards (tackle by Nick Collins). Penalty on Chris Williams: Face Mask (15 Yards), 15 yards (no play)",0.930,-1.090
4,4:58,2,22,CHI 20,21,14,Jay Cutler pass incomplete deep middle intended for Greg Olsen (defended by Nick Collins),-1.090,-1.750
,,,,,,,"CHI challenged the incomplete pass ruling, and the play was upheld.",,
4,4:51,,,,21,14,Timeout #2 by Chicago Bears,0.000,-1.750
4,4:51,3,22,CHI 20,21,14,Jay Cutler pass complete short right to Matt Forte for 14 yards (tackle by Clay Matthews and A.J. Hawk),-1.750,-1.110
4,4:13,4,8,CHI 34,21,14,Brad Maynard punts 38 yards,-1.110,-0.810
4,4:02,1,10,GNB 28,21,14,Ryan Grant left guard for 1 yard (tackle by Alex Brown),0.810,0.400
4,3:16,2,9,GNB 29,21,14,Ryan Grant left tackle for 8 yards (tackle by Al Afalava),0.400,0.760
4,3:06,,,,21,14,Timeout #3 by Chicago Bears,0.000,0.760
4,3:06,3,1,GNB 37,21,14,Ahman Green right tackle for -1 yards (tackle by Anthony Adams),0.760,-0.980
4,2:22,4,2,GNB 36,21,14,"Penalty on Jarrett Bush: False Start, 5 yards (no play)",-0.980,-1.310
4,2:19,4,7,GNB 31,21,14,"Jeremy Kapinos punts 51 yards, returned by Earl Bennett for 2 yards (tackle by Brady Poppinga). Penalty on Corey Graham: Offensive Holding, 10 yards",-1.310,0.380
4,2:07,1,10,CHI 9,21,14,Jay Cutler pass complete short left to Johnny Knox for 7 yards (tackle by Tramon Williams),-0.380,-0.160
4,2:00,2,3,CHI 16,21,14,Jay Cutler sacked by Tramon Williams for -8 yards,-0.160,-1.540
4,1:33,3,11,CHI 8,21,14,Jay Cutler pass complete short left to Johnny Knox for 7 yards (tackle by Tramon Williams),-1.540,-2.440
4,1:13,4,4,CHI 15,21,14,"Penalty on Olin Kreutz: False Start, 5 yards (no play)",-2.440,-2.490
4,1:13,4,9,CHI 10,21,14,Jay Cutler pass incomplete deep right intended for Earl Bennett (defended by Charles Woodson),-2.490,-4.910
4,1:08,1,10,CHI 10,21,14,Aaron Rodgers kneels for -2 yards,4.910,4.100
4,0:35,2,10,CHI 12,21,14,Aaron Rodgers kneels for -1 yards,4.100,3.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
