Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,8:06,2,8,TAM 35,0,0,Warrick Dunn right guard for 6 yards (tackle by Randall Gay),0.860,0.960
1,7:28,3,2,TAM 41,0,0,"Jeff Garcia pass complete short middle to Michael Clayton for no gain. Michael Clayton fumbles (forced by Jonathan Vilma), recovered by Jonathan Vilma at TAM-41 and returned for 6 yards (tackle by Jeremy Trueblood)",0.960,-3.250
1,7:10,1,10,TAM 35,0,0,Pierre Thomas left guard for 2 yards (tackle by Ronde Barber),3.250,2.970
1,6:36,2,8,TAM 33,0,0,Drew Brees pass complete short right to Reggie Bush for 7 yards (tackle by Jermaine Phillips),2.970,3.200
1,6:11,3,1,TAM 26,0,0,Reggie Bush right end for -3 yards (tackle by Ronde Barber),3.200,1.560
1,5:44,4,4,TAM 29,3,0,Garrett Hartley 47 yard field goal good,1.560,3.000
1,,,,NOR 30,3,0,"Garrett Hartley kicks off 67 yards, returned by Clifton Smith for 19 yards (tackle by Josh Savage)",0.000,0.410
1,5:31,1,10,TAM 22,3,0,Jeff Garcia pass complete short middle to John Gilmore for 6 yards (tackle by Jonathan Vilma),0.410,0.680
1,4:49,2,4,TAM 28,3,0,Jeff Garcia pass incomplete short middle intended for Warrick Dunn (defended by Sedrick Ellis),0.680,-0.030
1,4:44,3,4,TAM 28,3,0,Jeff Garcia up the middle for 7 yards (tackle by Sedrick Ellis and Will Smith),-0.030,1.270
1,3:59,1,10,TAM 35,3,0,Warrick Dunn right tackle for 9 yards (tackle by Jonathan Vilma),1.270,1.940
1,3:26,2,1,TAM 44,3,0,Jeff Garcia pass complete short right to Antonio Bryant for 12 yards (tackle by Scott Shanle),1.940,2.650
1,2:45,1,10,NOR 44,3,0,Jeff Garcia pass incomplete short left intended for Antonio Bryant,2.650,2.110
1,2:40,,,,3,0,Timeout #1 by Tampa Bay Buccaneers,0.000,2.110
1,2:39,2,10,NOR 44,3,0,Warrick Dunn left end for -1 yards (tackle by Will Smith),2.110,1.290
1,2:03,3,11,NOR 45,3,0,Jeff Garcia pass complete short right to Jerramy Stevens for 10 yards (tackle by Scott Shanle). Penalty on Bobby McCray: Defensive Offside (Declined),1.290,1.000
1,1:42,4,1,NOR 35,3,0,Cadillac Williams up the middle for 7 yards (tackle by Roman Harper),1.000,3.710
1,1:02,1,10,NOR 28,3,0,Warrick Dunn right tackle for 2 yards (tackle by Hollis Thomas),3.710,3.440
1,0:20,2,8,NOR 26,3,0,Jeff Garcia up the middle for 5 yards (tackle by Scott Shanle),3.440,3.400
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,NOR 21,3,0,Jeff Garcia pass incomplete short right intended for Antonio Bryant,3.400,2.160
2,14:54,4,3,NOR 21,3,3,Matt Bryant 38 yard field goal good,2.160,3.000
2,,,,TAM 30,3,3,"Matt Bryant kicks off 60 yards, returned by Courtney Roby for 24 yards (tackle by Tanard Jackson)",0.000,1.200
2,14:44,1,10,NOR 34,3,3,Drew Brees pass incomplete short right intended for Jeremy Shockey,1.200,0.660
2,14:35,2,10,NOR 34,3,3,Drew Brees pass incomplete short middle intended for Reggie Bush,0.660,-0.030
2,14:30,3,10,NOR 34,3,3,"Penalty on Jammal Brown: False Start, 5 yards (no play)",-0.030,-0.690
2,14:30,3,15,NOR 29,3,3,Drew Brees pass incomplete deep right intended for Lance Moore,-0.690,-1.440
2,14:22,4,15,NOR 29,3,3,Glenn Pakulak punts 48 yards,-1.440,-0.480
2,14:13,1,10,TAM 23,3,3,Cadillac Williams left guard for 4 yards (tackle by Scott Fujita),0.480,0.470
2,13:46,2,6,TAM 27,3,3,Antonio Bryant left end for 13 yards (tackle by Jonathan Vilma),0.470,1.600
2,13:16,1,10,TAM 40,3,3,Jeff Garcia pass incomplete short left intended for John Gilmore,1.600,1.050
2,13:10,2,10,TAM 40,3,3,Jeff Garcia pass incomplete short left intended for Ike Hilliard (defended by Jason David),1.050,0.370
2,13:05,3,10,TAM 40,3,3,Jeff Garcia pass incomplete deep right intended for Antonio Bryant (defended by Roman Harper),0.370,-0.720
2,12:56,4,10,TAM 40,3,3,Josh Bidwell punts 33 yards,-0.720,-0.740
2,12:48,1,10,NOR 27,3,3,Pierre Thomas up the middle for 3 yards (tackle by Derrick Brooks and Ryan Sims),0.740,0.600
2,12:05,2,7,NOR 30,3,3,Drew Brees pass complete short middle to Marques Colston for 10 yards (tackle by Barrett Ruud),0.600,1.600
2,11:32,1,10,NOR 40,3,3,Reggie Bush up the middle for -5 yards (tackle by Ryan Sims),1.600,0.380
2,10:52,2,15,NOR 35,3,3,Drew Brees pass complete short right to Reggie Bush for 10 yards (tackle by Phillip Buchanon),0.380,1.030
2,10:20,,,,3,3,Timeout #1 by New Orleans Saints,0.000,1.030
2,10:20,3,5,NOR 45,3,3,"Drew Brees pass complete short left to Jeremy Shockey for 8 yards (tackle by Cato June). Penalty on Billy Miller: Illegal Shift (Declined), Penalty on Jeremy Shockey: Offensive Pass Interference, 10 yards (no play)",1.030,-0.300
2,9:58,3,15,NOR 35,3,3,Drew Brees pass complete short right to Reggie Bush for 5 yards (tackle by Ronde Barber),-0.300,-0.720
2,9:07,4,10,NOR 40,3,3,"Glenn Pakulak punts 40 yards, returned by Clifton Smith for 14 yards (tackle by Roman Harper)",-0.720,-1.200
2,8:53,1,10,TAM 34,3,3,Warrick Dunn left guard for 4 yards (tackle by Scott Fujita),1.200,1.200
2,8:08,2,6,TAM 38,3,3,Warrick Dunn right guard for 4 yards (tackle by Scott Shanle),1.200,1.030
2,7:25,3,2,TAM 42,3,3,Jeff Garcia pass incomplete short right intended for Antonio Bryant (defended by Jonathan Vilma),1.030,-0.590
2,7:18,4,2,TAM 42,3,3,Josh Bidwell punts 47 yards,-0.590,0.370
2,7:07,1,10,NOR 11,3,3,Drew Brees pass incomplete short right intended for Jeremy Shockey,-0.370,-0.780
2,7:03,2,10,NOR 11,3,3,Drew Brees pass incomplete deep middle intended for Devery Henderson (defended by Ronde Barber),-0.780,-1.420
2,6:55,3,10,NOR 11,3,3,Drew Brees pass incomplete short middle intended for Reggie Bush. Penalty on Jammal Brown: Offensive Holding (Declined),-1.420,-2.490
2,6:49,4,10,NOR 11,3,3,"Glenn Pakulak punts 70 yards, returned by Clifton Smith for 42 yards (tackle by Roman Harper)",-2.490,-2.980
2,6:31,1,10,NOR 39,3,3,Warrick Dunn right guard for 2 yards (tackle by Kendrick Clancy and Scott Shanle),2.980,2.710
2,5:52,2,8,NOR 37,3,3,Jeff Garcia sacked by Scott Shanle for -6 yards,2.710,1.220
2,5:16,3,14,NOR 43,3,3,Jeff Garcia pass complete short right to Jerramy Stevens for 11 yards (tackle by Will Smith),1.220,1.290
2,4:28,4,3,NOR 32,3,3,Jeff Garcia up the middle for 20 yards (tackle by Kevin Kaesviharn),1.290,4.780
2,3:37,1,10,NOR 12,3,3,Warrick Dunn left guard for 6 yards (tackle by Kevin Kaesviharn),4.780,5.210
2,2:55,2,4,NOR 6,3,3,Jeff Garcia left end for 1 yard (tackle by Scott Fujita),5.210,4.610
2,2:45,,,,3,3,Timeout #2 by New Orleans Saints,0.000,0.000
2,2:45,,,,3,3,Timeout #2 by Tampa Bay Buccaneers,0.000,4.610
2,2:45,3,3,NOR 5,3,3,Jeff Garcia pass incomplete short middle intended for Michael Clayton,4.610,3.020
2,2:38,4,3,NOR 5,3,6,Matt Bryant 23 yard field goal good,3.020,3.000
2,,,,TAM 30,3,6,"Matt Bryant kicks off 57 yards, returned by Courtney Roby for 15 yards (tackle by Elbert Mack)",0.000,0.810
2,2:27,1,10,NOR 28,3,6,Drew Brees pass complete short left to Jeremy Shockey for 14 yards (tackle by Derrick Brooks),0.810,1.730
2,2:00,1,10,NOR 42,3,6,Drew Brees pass incomplete short right intended for Marques Colston (defended by Ronde Barber),1.730,1.190
2,1:55,2,10,NOR 42,3,6,Drew Brees pass complete deep middle to Marques Colston for 37 yards (tackle by Tanard Jackson),1.190,4.170
2,1:24,1,10,TAM 21,3,6,Drew Brees pass incomplete short left intended for Reggie Bush (defended by Derrick Brooks),4.170,3.630
2,1:19,2,10,TAM 21,3,6,Reggie Bush left guard for 8 yards (tackle by Tanard Jackson),3.630,4.240
2,0:40,3,2,TAM 13,9,6,"Drew Brees pass complete short middle to Lance Moore for 13 yards, touchdown",4.240,7.000
2,,,,TAM 2,10,6,Garrett Hartley kicks extra point good,0.000,0.000
2,,,,NOR 30,10,6,"Garrett Hartley kicks off 70 yards, touchback",0.000,0.280
2,0:32,1,10,TAM 20,10,6,Jeff Garcia kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,10,6,"Garrett Hartley kicks off 65 yards, returned by Clifton Smith for 34 yards (tackle by Leigh Torrence). Penalty on Leigh Torrence: Face Mask (15 Yards), 15 yards",0.000,2.520
3,14:52,1,10,NOR 46,10,6,Warrick Dunn right guard for 9 yards (tackle by Randall Gay),2.520,3.190
3,14:22,2,1,NOR 37,10,6,Warrick Dunn left guard for 2 yards (tackle by Sedrick Ellis and Will Smith),3.190,3.250
3,13:40,1,10,NOR 35,10,6,Jeff Garcia pass complete short left to Michael Clayton for 3 yards (tackle by Josh Bullocks),3.250,3.110
3,13:03,2,7,NOR 32,10,6,Cadillac Williams left tackle for 1 yard (tackle by Scott Fujita),3.110,2.540
3,12:18,3,6,NOR 31,10,6,Jeff Garcia pass complete short middle to Antonio Bryant for 12 yards (tackle by Usama Young),2.540,4.310
3,11:44,1,10,NOR 19,10,6,Warrick Dunn up the middle for no gain (tackle by Josh Savage and Josh Bullocks),4.310,3.750
3,11:06,2,10,NOR 19,10,6,Jeff Garcia up the middle for 11 yards (tackle by Josh Bullocks),3.750,5.370
3,10:24,1,8,NOR 8,10,12,"Cadillac Williams right end for 8 yards, touchdown",5.370,7.000
3,,,,NOR 2,10,13,Matt Bryant kicks extra point good,0.000,0.000
3,,,,TAM 30,10,13,"Matt Bryant kicks off 59 yards, returned by Courtney Roby for 14 yards (tackle by Elbert Mack)",0.000,0.610
3,10:07,1,10,NOR 25,10,13,Drew Brees pass incomplete deep left intended for Reggie Bush,0.610,0.060
3,10:00,2,10,NOR 25,10,13,Drew Brees pass incomplete short left intended for Reggie Bush,0.060,-0.620
3,9:54,3,10,NOR 25,10,13,Drew Brees sacked by Stylez G. White and Gaines Adams for -8 yards,-0.620,-2.320
3,9:37,4,18,NOR 17,10,13,"Glenn Pakulak punts 38 yards, returned by Clifton Smith for 12 yards (tackle by Troy Evans)",-2.320,-2.720
3,9:25,1,10,NOR 43,10,13,Warrick Dunn right guard for 4 yards (tackle by Scott Shanle and Roman Harper),2.720,2.720
3,8:45,2,6,NOR 39,10,19,"Jeff Garcia pass complete deep middle to Antonio Bryant for 39 yards, touchdown",2.720,7.000
3,,,,NOR 2,10,20,Matt Bryant kicks extra point good,0.000,0.000
3,,,,TAM 30,10,20,"Matt Bryant kicks off 73 yards, touchback",0.000,0.280
3,8:36,1,10,NOR 20,10,20,Deuce McAllister left tackle for 3 yards (tackle by Barrett Ruud),0.280,0.140
3,7:59,2,7,NOR 23,10,20,Drew Brees pass incomplete (defended by Ryan Sims),0.140,-0.560
3,7:53,3,7,NOR 23,10,20,Drew Brees pass complete short right to Marques Colston for 16 yards (tackle by Jermaine Phillips),-0.560,1.530
3,7:23,1,10,NOR 39,10,20,Deuce McAllister right tackle for 7 yards (tackle by Stylez G. White),1.530,1.930
3,6:40,2,3,NOR 46,10,20,Drew Brees pass complete short left to Devery Henderson for 13 yards (tackle by Ronde Barber),1.930,2.850
3,6:02,1,10,TAM 41,10,20,Drew Brees pass complete short right to Marques Colston for 13 yards (tackle by Cato June),2.850,3.710
3,5:24,1,10,TAM 28,10,20,Drew Brees pass complete short right to Jeremy Shockey for 8 yards (tackle by Barrett Ruud),3.710,4.250
3,4:43,2,2,TAM 20,10,20,Drew Brees pass incomplete deep right intended for Jeremy Shockey is intercepted by Cato June,4.250,-0.280
3,4:35,1,10,TAM 20,10,20,Jeff Garcia sacked by Bobby McCray for -1 yards,0.280,-0.460
3,4:06,2,11,TAM 19,10,20,Warrick Dunn left guard for 9 yards (tackle by Josh Bullocks),-0.460,0.100
3,3:16,,,,10,20,Timeout #1 by Tampa Bay Buccaneers,0.000,0.100
3,3:16,3,2,TAM 28,10,20,Jeff Garcia pass incomplete short middle intended for Antonio Bryant (defended by Kendrick Clancy),0.100,-1.500
3,3:11,4,2,TAM 28,10,20,"Josh Bidwell punts 42 yards, returned by Reggie Bush for -12 yards (tackle by Brian Clark)",-1.500,-0.040
3,2:53,1,10,NOR 18,10,20,Pierre Thomas up the middle for 9 yards (tackle by Tanard Jackson),0.040,0.820
3,2:16,2,1,NOR 27,10,20,Pierre Thomas left guard for 1 yard (tackle by Kevin Carter),0.820,0.810
3,1:35,1,10,NOR 28,10,20,Drew Brees pass complete deep right to Devery Henderson for 20 yards (tackle by Jermaine Phillips),0.810,2.130
3,1:00,1,10,NOR 48,10,20,Pierre Thomas right tackle for 2 yards (tackle by Barrett Ruud and Cato June),2.130,1.850
3,0:22,2,8,,10,20,Pierre Thomas up the middle for 8 yards (tackle by Tanard Jackson),1.850,2.790
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 42,10,20,Pierre Thomas right guard for 4 yards (tackle by Ronde Barber and Ryan Sims),2.790,2.780
4,14:22,2,6,TAM 38,10,20,Drew Brees pass complete short left to Billy Miller for 10 yards (tackle by Barrett Ruud),2.780,3.710
4,13:41,1,10,TAM 28,10,20,"Penalty on Jon Stinchcomb: False Start, 5 yards (no play)",3.710,3.380
4,13:21,1,15,TAM 33,10,20,Drew Brees pass incomplete short right intended for Lance Moore,3.380,2.490
4,13:16,,,,10,20,Timeout #1 by New Orleans Saints,0.000,2.490
4,13:16,2,15,TAM 33,10,20,"Penalty on Ronde Barber: Illegal Contact, 5 yards (no play)",2.490,3.710
4,13:06,1,10,TAM 28,10,20,Drew Brees pass incomplete short left intended for Lance Moore,3.710,3.170
4,13:02,2,10,TAM 28,10,20,Drew Brees pass complete short middle to Marques Colston for 8 yards (tackle by Barrett Ruud),3.170,3.530
4,12:18,3,2,TAM 20,16,20,"Drew Brees pass complete short right to Pierre Thomas for 20 yards, touchdown",3.530,7.000
4,,,,TAM 2,17,20,Garrett Hartley kicks extra point good,0.000,0.000
4,,,,NOR 30,17,20,"Garrett Hartley kicks off 68 yards, returned by Clifton Smith for 23 yards (tackle by Buck Ortega)",0.000,0.610
4,12:02,1,10,TAM 25,17,20,Warrick Dunn left guard for 2 yards (tackle by Scott Fujita),0.610,0.330
4,11:36,2,8,TAM 27,17,20,Warrick Dunn left tackle for 3 yards (tackle by Sedrick Ellis),0.330,0.040
4,10:58,3,5,TAM 30,17,20,"Jeff Garcia sacked by Jonathan Vilma for -8 yards. Jeff Garcia fumbles (forced by Jonathan Vilma), recovered by Jeremy Trueblood at TAM-25",0.040,-1.700
4,10:06,4,10,TAM 25,17,20,"Josh Bidwell punts 44 yards, returned by Reggie Bush for -4 yards (tackle by Adam Hayward)",-1.700,-0.740
4,9:54,1,10,NOR 27,17,20,Deuce McAllister up the middle for 3 yards (tackle by Barrett Ruud),0.740,0.600
4,9:13,2,7,NOR 30,17,20,Drew Brees pass complete short left to Deuce McAllister for 3 yards (tackle by Derrick Brooks),0.600,0.300
4,8:33,3,4,NOR 33,17,20,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Barrett Ruud),0.300,-1.180
4,8:29,4,4,NOR 33,17,20,"Glenn Pakulak punts 51 yards, returned by Clifton Smith for 14 yards (tackle by Roman Harper)",-1.180,-0.940
4,8:16,1,10,TAM 30,17,20,Warrick Dunn right end for no gain (tackle by Scott Shanle),0.940,0.390
4,7:38,2,10,TAM 30,17,20,Jeff Garcia pass incomplete deep left intended for Ike Hilliard (defended by Randall Gay),0.390,-0.300
4,7:30,3,10,TAM 30,17,20,Jeff Garcia pass incomplete short middle intended for Antonio Bryant,-0.300,-1.370
4,7:23,4,10,TAM 30,17,20,Josh Bidwell punts 18 yards,-1.370,-2.390
4,7:16,1,10,TAM 48,17,20,Drew Brees pass complete deep middle to Jeremy Shockey for 21 yards (tackle by Barrett Ruud),2.390,3.780
4,6:32,1,10,TAM 27,17,20,Drew Brees pass incomplete short left intended for Jeremy Shockey (defended by Stylez G. White),3.780,3.230
4,6:28,2,10,TAM 27,17,20,Pierre Thomas left guard for 2 yards (tackle by Stylez G. White and Ryan Sims),3.230,2.810
4,5:46,3,8,TAM 25,17,20,Drew Brees pass incomplete deep left intended for Marques Colston,2.810,1.800
4,5:38,4,8,TAM 25,20,20,Garrett Hartley 43 yard field goal good,1.800,3.000
4,,,,NOR 30,20,20,"Garrett Hartley kicks off 75 yards, touchback",0.000,0.280
4,5:34,1,10,TAM 20,20,20,Warrick Dunn right guard for 6 yards (tackle by Scott Fujita),0.280,0.540
4,4:56,2,4,TAM 26,20,20,Jeff Garcia pass complete short left to Michael Clayton for 26 yards (tackle by Randall Gay),0.540,2.390
4,4:48,1,10,NOR 48,20,20,Warrick Dunn up the middle for 4 yards (tackle by Will Smith),2.390,2.390
4,4:11,2,6,NOR 44,20,20,Jeff Garcia pass incomplete short left intended for Joey Galloway,2.390,1.690
4,4:05,3,6,NOR 44,20,20,Jeff Garcia pass incomplete deep left intended for Antonio Bryant,1.690,0.330
4,3:59,4,6,NOR 44,20,20,Josh Bidwell punts 37 yards,0.330,0.380
4,3:50,1,10,NOR 7,20,20,Pierre Thomas up the middle for 1 yard (tackle by Stylez G. White and Ryan Sims),-0.380,-0.710
4,3:11,2,9,NOR 8,20,20,Drew Brees pass complete short middle to Billy Miller for 9 yards (tackle by Ronde Barber),-0.710,-0.060
4,2:33,1,10,NOR 17,20,20,Drew Brees pass incomplete short middle intended for Marques Colston is intercepted by Jermaine Phillips at NOR-30 and returned for 13 yards (tackle by Marques Colston),-0.060,-4.440
4,2:24,1,10,NOR 17,20,20,Warrick Dunn right tackle for no gain (tackle by Scott Shanle and Jonathan Vilma),4.440,3.850
4,2:18,,,,20,20,Timeout #2 by New Orleans Saints,0.000,3.850
4,2:18,2,10,NOR 17,20,20,Jeff Garcia pass incomplete short middle intended for Alex Smith,3.850,3.070
4,2:14,3,10,NOR 17,20,20,Jeff Garcia sacked by Bobby McCray for -2 yards,3.070,2.180
4,2:00,4,12,NOR 19,20,23,Matt Bryant 37 yard field goal good,2.180,3.000
4,,,,TAM 30,20,23,"Matt Bryant kicks off 61 yards, returned by Courtney Roby for 18 yards (tackle by Jameel Cook)",0.000,0.740
4,1:50,1,10,NOR 27,20,23,Drew Brees pass incomplete short middle intended for Marques Colston,0.740,0.200
4,1:45,2,10,NOR 27,20,23,Drew Brees pass incomplete short right intended for Lance Moore is intercepted by Phillip Buchanon at NOR-40 and returned for 7 yards (tackle by Jeremy Shockey),0.200,-3.380
4,1:36,1,10,NOR 33,20,23,Warrick Dunn up the middle for 1 yard (tackle by Will Smith and Scott Fujita),3.380,2.970
4,1:31,,,,20,23,Timeout #3 by New Orleans Saints,0.000,2.970
4,1:30,2,9,NOR 32,20,23,Warrick Dunn left guard for no gain (tackle by Will Smith and Scott Fujita),2.970,2.280
4,1:30,3,9,NOR 32,20,23,Jeff Garcia kneels for -1 yards,2.280,1.150
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
