#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 19,12,6:23,48,Downs
2,1,7:10,TAM 35,4,1:33,6,Field Goal
3,2,14:50,NOR 34,3,0:37,-5,Punt
4,2,12:48,NOR 27,5,3:55,13,Punt
5,2,7:07,NOR 11,3,0:36,0,Punt
6,2,2:34,NOR 28,6,2:01,72,Touchdown
7,3,10:14,NOR 25,3,0:49,-8,Punt
8,3,8:36,NOR 20,8,4:01,60,Interception
9,3,2:53,NOR 18,11,5:44,82,Touchdown
10,4,9:54,NOR 27,3,1:38,6,Punt
11,4,7:16,TAM 48,5,1:42,23,Field Goal
12,4,3:50,NOR 7,3,1:26,10,Interception
13,4,1:55,NOR 27,2,0:19,0,Interception
