Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,2:28,1,10,BAL 42,17,0,Samaje Perine right tackle for 13 yards (tackle by Matt Judon),2.790,3.640
2,2:00,1,10,BAL 29,17,0,Samaje Perine left guard for 1 yard (tackle by Patrick Queen and Matt Judon),3.640,3.240
2,1:23,2,9,BAL 28,17,0,Brandon Allen pass complete short left to Alex Erickson for 8 yards (tackle by Anthony Averett),3.240,3.600
2,0:41,3,1,BAL 20,17,0,Brandon Allen pass incomplete short left intended for Tyler Boyd,3.600,2.270
2,0:37,4,1,BAL 20,17,3,Austin Seibert 38 yard field goal good,2.270,3.000
2,0:32,,,CIN 35,17,3,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
2,0:32,1,10,BAL 25,17,3,J.K. Dobbins right tackle for 3 yards (tackle by Germaine Pratt and Xavier Williams),0.610,0.470
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,17,3,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,17,3,Brandon Allen pass complete short right to Drew Sample for 7 yards (tackle by L.J. Fort and Patrick Queen),0.610,1.010
3,14:25,2,3,CIN 32,17,3,Tyler Boyd right end for 11 yards (tackle by Chuck Clark),1.010,1.800
3,13:51,1,10,CIN 43,17,3,"Penalty on Cethan Carter: False Start, 5 yards (no play)",1.800,1.470
3,13:30,1,15,CIN 38,17,3,Giovani Bernard right guard for 2 yards (tackle by Matt Judon),1.470,0.850
3,12:50,2,13,CIN 40,17,3,Brandon Allen pass incomplete short left intended for A.J. Green (defended by Anthony Averett),0.850,0.170
3,12:47,3,13,CIN 40,17,3,Brandon Allen pass incomplete deep right intended for A.J. Green,0.170,-0.720
3,12:43,4,13,CIN 40,17,3,Kevin Huber punts 30 yards downed by Shawn Williams,-0.720,-0.940
3,12:35,1,10,BAL 30,17,3,"Penalty on Trystan Colon-Castillo: False Start, 5 yards (no play)",0.940,0.610
3,12:35,1,15,BAL 25,17,3,Lamar Jackson left end for 18 yards (tackle by Jessie Bates),0.610,1.800
3,12:02,1,10,BAL 43,17,3,Lamar Jackson right end for 6 yards (tackle by Jalen Davis),1.800,2.060
3,11:29,2,4,BAL 49,17,3,J.K. Dobbins left tackle for 27 yards (tackle by Vonn Bell and Jessie Bates),2.060,3.970
3,10:37,1,10,CIN 24,17,3,Lamar Jackson right tackle for 20 yards (tackle by Jessie Bates),3.970,6.280
3,9:59,1,4,CIN 4,23,3,"J.K. Dobbins right tackle for 4 yards, touchdown",6.280,7.000
3,9:55,,,CIN 15,24,3,Justin Tucker kicks extra point good,0.000,0.000
3,9:55,,,BAL 35,24,3,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,9:55,1,10,CIN 25,24,3,Samaje Perine right end for -2 yards (tackle by Tyus Bowser),0.610,-0.210
3,9:19,2,12,CIN 23,24,3,Brandon Allen pass incomplete deep right intended for A.J. Green (defended by Chuck Clark),-0.210,-0.890
3,9:13,3,12,CIN 23,24,3,"Brandon Allen pass incomplete short right. Penalty on Brandon Allen: Intentional Grounding, 14 yards",-0.890,-2.490
3,9:07,4,26,CIN 9,24,3,"Kevin Huber punts 47 yards, returned by Devin Duvernay for 6 yards (tackle by Shawn Williams)",-2.490,-2.260
3,8:54,1,10,BAL 50,24,3,Lamar Jackson pass incomplete short middle intended for Marquise Brown. Penalty on D.J. Fluker: Ineligible Downfield Pass (Declined),2.260,1.710
3,8:50,2,10,BAL 50,24,3,Mark Ingram left tackle for 4 yards (tackle by Sam Hubbard and Josh Bynes),1.710,1.550
3,8:05,3,6,CIN 46,24,3,Lamar Jackson right tackle for 7 yards (tackle by Shawn Williams),1.550,2.980
3,7:33,1,10,CIN 39,24,3,Gus Edwards up the middle for 4 yards (tackle by Sam Hubbard and Xavier Williams),2.980,2.980
3,6:51,2,6,CIN 35,24,3,Gus Edwards left tackle for 4 yards (tackle by Jordan Evans and Christian Covington),2.980,2.810
3,6:15,3,2,CIN 31,24,3,Gus Edwards right tackle for 11 yards (tackle by Josh Bynes),2.810,4.240
3,5:32,1,10,CIN 20,24,3,J.K. Dobbins up the middle for 4 yards (tackle by Kahlil McKenzie and Akeem Davis-Gaither),4.240,4.280
3,4:49,2,6,CIN 16,24,3,Lamar Jackson pass complete short left to Mark Andrews for 5 yards (tackle by Akeem Davis-Gaither),4.280,4.590
3,4:22,3,1,CIN 11,24,3,Lamar Jackson pass complete short left to Marquise Brown for 2 yards (tackle by LeShaun Sims),4.590,5.140
3,3:50,1,9,CIN 9,30,3,"Lamar Jackson pass complete short right to Marquise Brown for 9 yards, touchdown",5.140,7.000
3,3:44,,,CIN 15,31,3,Justin Tucker kicks extra point good,0.000,0.000
3,3:44,,,BAL 35,31,3,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,3:44,1,10,CIN 25,31,3,Trayveon Williams left tackle for 55 yards (tackle by Marlon Humphrey),0.610,4.240
3,2:51,1,10,BAL 20,31,3,"Brandon Allen pass incomplete deep left intended for A.J. Green. Penalty on Anthony Averett: Defensive Pass Interference, 16 yards (no play)",4.240,6.280
3,2:47,1,4,BAL 4,31,3,"Brandon Allen pass incomplete short middle intended for A.J. Green. Penalty on Marcus Peters: Defensive Pass Interference, 3 yards (no play)",6.280,6.970
3,2:44,1,1,BAL 1,31,3,Brandon Allen pass short left intended for A.J. Green is intercepted by Marcus Peters at BAL-0 and returned for no gain,6.970,-0.280
3,2:38,1,10,BAL 20,31,3,J.K. Dobbins right tackle for 8 yards (tackle by Germaine Pratt),0.280,0.810
3,1:56,2,2,BAL 28,37,3,"J.K. Dobbins left tackle for 72 yards, touchdown",0.810,7.000
3,1:45,,,CIN 15,38,3,Justin Tucker kicks extra point good,0.000,0.000
3,1:45,,,BAL 35,38,3,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,1:45,1,10,CIN 25,38,3,Alex Erickson left end for 2 yards (tackle by Matt Judon),0.610,0.330
3,1:08,2,8,CIN 27,38,3,Trayveon Williams up the middle for -2 yards (tackle by Patrick Queen and Matt Judon),0.330,-0.620
3,0:28,3,10,CIN 25,38,3,Brandon Allen pass complete short left to Trayveon Williams for 3 yards (tackle by Tyus Bowser),-0.620,-1.500
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,CIN 28,38,3,"Kevin Huber punts 72 yards, touchback.",-1.500,-0.280
4,14:52,1,10,BAL 20,38,3,Tyler Huntley pass complete short right to Mark Andrews for 8 yards (tackle by Tony Brown),0.280,0.810
4,14:21,2,2,BAL 28,38,3,Mark Ingram right guard for 16 yards (tackle by Tony Brown and Jessie Bates),0.810,1.860
4,13:42,1,10,BAL 44,38,3,Mark Ingram left guard for 6 yards (tackle by Germaine Pratt),1.860,2.130
4,12:59,2,4,BAL 50,38,3,Tyler Huntley right end for 1 yard (tackle by Sam Hubbard),2.130,1.550
4,12:12,3,3,CIN 49,38,3,Justice Hill right end for 16 yards (tackle by Josh Bynes),1.550,3.380
4,11:28,1,10,CIN 33,38,3,Mark Ingram left guard for 2 yards (tackle by Josh Bynes),3.380,3.110
4,10:45,2,8,CIN 31,38,3,Tyler Huntley right tackle for 2 yards (tackle by Akeem Davis-Gaither and Christian Covington),3.110,2.680
4,10:02,3,6,CIN 29,38,3,Justice Hill left guard for 5 yards (tackle by Christian Covington and Akeem Davis-Gaither),2.680,2.020
4,9:19,4,1,CIN 24,38,3,Tyler Huntley up the middle for no gain (tackle by Sam Hubbard),2.020,-0.540
4,9:16,1,10,CIN 24,38,3,Giovani Bernard right guard for 4 yards (tackle by Derek Wolfe and Malik Harrison),0.540,0.540
4,8:37,2,6,CIN 28,38,3,Brandon Allen pass incomplete short right intended for A.J. Green (defended by Jaylon Ferguson),0.540,-0.160
4,8:34,3,6,CIN 28,38,3,Brandon Allen pass incomplete short left intended for Tyler Boyd,-0.160,-1.500
4,8:30,4,6,CIN 28,38,3,Kevin Huber punts 44 yards downed by Jordan Evans,-1.500,-0.810
4,8:20,1,10,BAL 28,38,3,Mark Ingram left guard for 2 yards (tackle by Jessie Bates),0.810,0.530
4,7:37,2,8,BAL 30,38,3,Tyler Huntley right guard for no gain (tackle by Christian Covington),0.530,-0.160
4,6:52,3,8,BAL 30,38,3,Tyler Huntley right tackle for 1 yard (tackle by Germaine Pratt),-0.160,-1.310
4,6:07,4,7,BAL 31,38,3,"Johnny Townsend punts 55 yards, returned by Alex Erickson for 28 yards (tackle by Malik Harrison)",-1.310,-1.730
4,5:55,1,10,CIN 42,38,3,Samaje Perine left tackle for 6 yards (tackle by Brandon Williams and DeShon Elliott),1.730,2.000
4,5:11,2,4,CIN 48,38,3,Samaje Perine left end for 15 yards (tackle by Chuck Clark and DeShon Elliott),2.000,3.120
4,4:22,1,10,BAL 37,38,3,Brandon Allen pass incomplete short right intended for Alex Erickson (defended by Jihad Ward),3.120,2.570
4,4:19,2,10,BAL 37,38,3,Samaje Perine left tackle for 9 yards (tackle by Chuck Clark),2.570,3.070
4,3:33,3,1,BAL 28,38,3,Brandon Allen up the middle for 2 yards (tackle by Brandon Williams),3.070,3.840
4,2:54,1,10,BAL 26,38,3,Brandon Allen pass deep right intended for A.J. Green is intercepted by Chuck Clark at BAL-4 and returned for no gain,3.840,0.380
4,2:50,1,10,BAL 4,38,3,Mark Ingram right tackle for 2 yards (tackle by Khalid Kareem),-0.380,-0.630
4,2:09,2,8,BAL 6,38,3,Mark Ingram left guard for no gain (tackle by Akeem Davis-Gaither),-0.630,-1.190
4,2:00,3,8,BAL 6,38,3,Tyler Huntley right end for 1 yard (tackle by Kahlil McKenzie and Xavier Williams),-1.190,-2.490
4,1:13,,,,,,Timeout #1 by Baltimore Ravens,,
4,1:13,4,7,BAL 7,38,3,"Johnny Townsend punts 45 yards, returned by Alex Erickson for -2 yards (tackle by Chris Moore)",-2.490,-1.990
4,1:03,1,10,CIN 46,38,3,Trayveon Williams left tackle for 4 yards (tackle by Derek Wolfe and Matt Judon),1.990,1.990
4,0:22,2,6,CIN 50,38,3,Trayveon Williams left guard for 17 yards (tackle by Patrick Queen),1.990,3.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
