Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
J.K. Dobbins,BAL,13,160,2,4,70,5.4,90,6.9,0,
Gus Edwards,BAL,12,60,0,6,17,1.4,43,3.6,1,12.0
Lamar Jackson,BAL,11,97,0,6,93,8.5,4,0.4,0,
Mark Ingram,BAL,9,39,0,1,18,2.0,21,2.3,0,
Tyler Huntley,BAL,6,5,0,,5,0.8,0,0.0,0,
Justice Hill,BAL,2,21,0,1,16,8.0,5,2.5,0,
Devin Duvernay,BAL,1,22,0,1,2,2.0,20,20.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Samaje Perine,CIN,9,51,0,3,26,2.9,25,2.8,0,
Trayveon Williams,CIN,4,74,0,2,5,1.3,69,17.3,1,4.0
Giovani Bernard,CIN,3,7,0,,6,2.0,1,0.3,1,3.0
Brandon Allen,CIN,1,2,0,1,2,2.0,0,0.0,0,
Tyler Boyd,CIN,1,11,0,1,11,11.0,0,0.0,0,
Alex Erickson,CIN,1,2,0,,0,0.0,2,2.0,0,
