0,1
Game Info,Game Info
Won Toss,Packers (deferred)
Roof,outdoors
Surface,grass
Duration,2:56
Attendance,7439
Weather,"35 degrees, relative humidity 69%, wind 13 mph"
Vegas Line,Green Bay Packers -7.0
Over/Under,45.0 (over)
