Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Josh Allen,BUF,16,33,151,0,2,7,64,34,36.3,5,19,0,,0,0,0,0,,1,1
LeSean McCoy,BUF,0,0,0,0,0,0,0,0,,5,24,0,11,6,3,13,0,7,0,0
Chris Ivory,BUF,0,0,0,0,0,0,0,0,,6,15,0,7,0,0,0,0,0,0,0
Charles Clay,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,0,17,0,0
Zay Jones,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,38,0,15,0,0
Kelvin Benjamin,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,34,0,34,0,0
Jason Croom,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Andre Holmes,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,8,0,5,0,0
Khari Lee,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Robert Foster,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Taiwan Jones,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Aaron Rodgers,GNB,22,40,298,1,1,2,16,43,76.9,5,31,0,,0,0,0,0,,1,1
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,11,65,1,30,1,1,17,0,17,0,0
Jamaal Williams,GNB,0,0,0,0,0,0,0,0,,11,27,0,11,0,0,0,0,0,0,0
Ty Montgomery,GNB,0,0,0,0,0,0,0,0,,5,18,0,9,3,2,56,0,43,1,0
Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,81,0,25,0,0
Geronimo Allison,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,80,0,27,1,0
Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,38,0,38,0,0
Jimmy Graham,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,21,1,13,0,0
Lance Kendricks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
