Player,Pos
Jimmy Garoppolo,QB
Elijah Mitchell,RB
Kyle Juszczyk,FB
Brandon Aiyuk,WR
Deebo Samuel,WR
George Kittle,TE
Trent Williams,T
Tom Compton,T
Daniel Brunskill,G
Laken Tomlinson,G
Alex Mack,C
Samson Ebukam,DE
Nick Bosa,DE
Arik Armstead,DE
D.J. Jones,DT
Dre Greenlaw,LB
Fred Warner,LB
Azeez Al-Shaair,LB
Emmanuel Moseley,CB
Ambry Thomas,CB
Jaquiski Tartt,S
Jimmie Ward,DB
