Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Keelan Cole,JAX,0,0,,0,0,3,113,37.7,1,91
Terry Godwin,JAX,2,20,10.0,0,15,0,0,,0,0
Chris Claybrooks,JAX,0,11,,0,7,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Josh Jackson,GNB,0,0,,0,0,1,7,7.0,0,7
Tyler Ervin,GNB,1,5,5.0,0,5,0,0,,0,0
Malik Taylor,GNB,1,8,8.0,0,8,0,0,,0,0
