Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Dolphins,4.0,-10.5,-0.12,-11.05,-11.17,14.3,14.36,-1.95,13.99,1.14,-1.82,1.43,1.91,-0.08,-0.3
Vikings,-4.0,-14.3,-14.36,1.95,-13.99,10.5,0.12,11.05,11.17,-1.14,-1.43,1.82,0.08,-1.91,0.3
