Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Shaun McDonald,STL,0,0,,0,0,3,20,6.7,0,0
Arlen Harris,STL,6,109,18.2,0,0,0,0,,0,0
Erik Flowers,STL,1,0,0.0,0,0,0,0,,0,0
Joey Goodspeed,STL,1,9,9.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jonathan Smith,BUF,0,0,,0,0,2,62,31.0,0,0
Nate Clements,BUF,0,0,,0,0,1,86,86.0,1,0
Terrence McGee,BUF,4,93,23.3,0,0,0,0,,0,0
