#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 30,1,0:19,0,Interception
2,1,13:48,DEN 20,6,2:51,14,Punt
3,1,6:50,DEN 7,3,2:16,-6,Punt
4,1,3:44,DEN 20,3,2:02,9,Punt
5,1,0:46,CIN 37,5,2:22,37,Touchdown
6,2,12:16,CIN 39,1,0:09,39,Touchdown
7,2,6:49,DEN 20,3,2:04,0,Punt
8,2,2:45,DEN 20,1,0:08,5,Fumble
9,2,0:43,DEN 27,5,0:43,20,Downs
10,3,10:34,DEN 1,14,7:17,99,Touchdown
11,3,2:11,DEN 43,9,4:17,51,Field Goal
12,4,10:43,DEN 36,4,1:50,23,Punt
13,4,6:44,DEN 32,5,2:52,16,Punt
14,4,0:41,DEN 41,1,0:41,-1,End of Game
