#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 22,3,1:04,4,Punt
2,1,6:54,DEN 25,3,2:15,-3,Punt
3,1,3:10,DEN 43,6,2:17,41,Missed FG
4,2,12:30,DEN 25,8,3:18,40,Interception
5,2,7:27,DEN 20,9,3:06,70,Field Goal
6,2,2:32,DEN 22,6,1:44,16,Interception
7,2,0:48,DEN 25,6,0:48,4,End of Half
8,3,12:42,DEN 10,4,1:49,18,Punt
9,3,8:08,DEN 25,8,3:55,40,Missed FG
10,3,2:10,DEN 39,6,2:16,22,Fumble
11,4,12:45,DEN 15,10,4:22,84,Downs
12,4,6:10,DEN 42,7,2:03,58,Touchdown
13,4,0:27,DEN 38,1,0:27,29,End of Game
