Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Garett Bolles,T,81,100%,0,0%,4,14%
Ronald Leary,G,81,100%,0,0%,4,14%
Matt Paradis,C,81,100%,0,0%,0,0%
Trevor Siemian,QB,74,91%,0,0%,0,0%
Bennie Fowler,WR,61,75%,0,0%,10,36%
Demaryius Thomas,WR,57,70%,0,0%,0,0%
A.J. Derby,TE,52,64%,0,0%,6,21%
Emmanuel Sanders,WR,50,62%,0,0%,0,0%
Allen Barbre,G,47,58%,0,0%,4,14%
Billy Turner,G,46,57%,0,0%,0,0%
C.J. Anderson,RB,38,47%,0,0%,0,0%
Virgil Green,TE,35,43%,0,0%,12,43%
Max Garcia,G,35,43%,0,0%,4,14%
Menelik Watson,T,35,43%,0,0%,2,7%
Jordan Taylor,WR,32,40%,0,0%,15,54%
Devontae Booker,RB,23,28%,0,0%,15,54%
Jamaal Charles,RB,20,25%,0,0%,0,0%
Jeff Heuerman,TE,17,21%,0,0%,0,0%
Isaiah McKenzie,WR,12,15%,0,0%,7,25%
Andy Janovich,FB,7,9%,0,0%,18,64%
Brock Osweiler,QB,7,9%,0,0%,0,0%
Justin Simmons,SS,0,0%,54,100%,10,36%
Aqib Talib,CB,0,0%,54,100%,5,18%
Chris Harris Jr.,CB,0,0%,54,100%,0,0%
Darian Stewart,FS,0,0%,53,98%,0,0%
Shaquil Barrett,LB,0,0%,52,96%,6,21%
Von Miller,LB,0,0%,50,93%,0,0%
Todd Davis,LB,0,0%,45,83%,0,0%
Brandon Marshall,LB,0,0%,44,81%,0,0%
Derek Wolfe,DE,0,0%,43,80%,3,11%
Domata Peko,NT,0,0%,36,67%,3,11%
Adam Gotsis,DE,0,0%,30,56%,10,36%
Bradley Roby,CB,0,0%,23,43%,8,29%
Shelby Harris,DE,0,0%,21,39%,5,18%
Corey Nelson,LB,0,0%,10,19%,24,86%
Will Parks,FS,0,0%,10,19%,24,86%
Ahtyba Rubin,DT,0,0%,8,15%,3,11%
DeMarcus Walker,LB,0,0%,4,7%,0,0%
Kasim Edebali,LB,0,0%,2,4%,15,54%
Zaire Anderson,LB,0,0%,0,0%,24,86%
Jamal Carter,SS,0,0%,0,0%,23,82%
Brendan Langley,CB,0,0%,0,0%,18,64%
Brandon McManus,K,0,0%,0,0%,7,25%
Casey Kreiter,LS,0,0%,0,0%,7,25%
Riley Dixon,P,0,0%,0,0%,7,25%
Connor McGovern,C,0,0%,0,0%,4,14%
