Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
1,1:35,1,10,SFO 24,3,0,Kevan Barlow left tackle for no gain (tackle by Nick Greisen),0.540,0.000
1,0:56,2,10,SFO 24,3,0,Kevan Barlow up the middle for 1 yard (tackle by Antonio Pierce),0.000,-0.560
1,0:16,3,9,SFO 25,3,0,"Penalty on Kwame Harris: False Start, 5 yards (no play)",-0.560,-1.220
1,0:04,3,14,SFO 20,3,0,Cody Pickett up the middle for 6 yards (tackle by William Joseph),-1.220,-1.630
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,SFO 26,3,0,"Andy Lee punts 52 yards, returned by Chad Morton for 12 yards (tackle by Billy Bajema). Penalty on Derrick Johnson: Player Out of Bounds on , 5 yards (no play)",-1.630,-1.960
2,14:48,4,13,SFO 21,3,0,"Andy Lee punts 45 yards, returned by Chad Morton for 5 yards (tackle by Terry Jackson)",-1.960,-1.530
2,14:36,1,10,NYG 39,3,0,Eli Manning pass incomplete intended for Jeremy Shockey,1.530,0.990
2,14:30,2,10,NYG 39,3,0,Tiki Barber up the middle for 5 yards (tackle by Tony Parrish and Anthony Adams),0.990,0.960
2,13:50,3,5,NYG 44,3,0,Eli Manning pass complete to Tim Carter for 12 yards (tackle by Shawntae Spencer),0.960,2.650
2,13:24,1,10,SFO 44,3,0,Tiki Barber left end for no gain (tackle by Brandon Moore),2.650,2.110
2,12:38,2,10,SFO 44,3,0,Eli Manning pass incomplete intended for Jeremy Shockey (defended by Derek Smith),2.110,1.420
2,12:32,3,10,SFO 44,3,0,"Eli Manning pass complete to Amani Toomer for 30 yards (tackle by Tony Parrish). Penalty on Luke Petitgout: Offensive Holding, 10 yards (no play)",1.420,0.100
2,12:13,3,20,NYG 46,3,0,Eli Manning pass complete to Tiki Barber for 19 yards (tackle by Mike Adams and Ben Emanuel),0.100,1.000
2,11:25,4,1,SFO 35,3,0,Brandon Jacobs right guard for -2 yards (tackle by Julian Peterson and Derek Smith),1.000,-1.400
2,11:20,1,10,SFO 37,3,0,Cody Pickett sacked by Gibril Wilson for -5 yards,1.400,0.180
2,10:54,2,15,SFO 32,3,0,Frank Gore left tackle for 7 yards (tackle by Michael Strahan),0.180,0.430
2,10:19,3,8,SFO 39,3,0,Frank Gore right tackle for 1 yard (tackle by Osi Umenyiora),0.430,-0.720
2,9:15,,,,3,0,Timeout #2 by San Francisco 49ers,0.000,-0.720
2,9:15,4,7,SFO 40,3,0,"Andy Lee punts 47 yards, fair catch by Chad Morton",-0.720,0.320
2,9:07,1,10,NYG 13,3,0,Tiki Barber left end for 2 yards (tackle by Isaac Sopoaga),-0.320,-0.570
2,8:27,2,8,NYG 15,3,0,Eli Manning pass complete to Tiki Barber for 13 yards (tackle by Brandon Moore),-0.570,0.810
2,7:51,1,10,NYG 28,3,0,Tiki Barber left end for 3 yards (tackle by Shawntae Spencer),0.810,0.670
2,7:12,2,7,NYG 31,3,0,Eli Manning pass complete to Plaxico Burress for 6 yards (tackle by Shawntae Spencer),0.670,0.760
2,7:06,3,1,NYG 37,3,0,Brandon Jacobs up the middle for no gain (tackle by Mike Adams and Julian Peterson),0.760,-0.910
2,6:39,4,1,NYG 37,3,0,"Jeff Feagles punts 42 yards, fair catch by Rasheed Marshall",-0.910,-0.340
2,6:30,1,10,SFO 21,3,0,Kevan Barlow left guard for 1 yard (tackle by Antonio Pierce and Kendrick Clancy),0.340,-0.070
2,5:52,2,9,SFO 22,3,0,Cody Pickett pass incomplete intended for Brandon Lloyd,-0.070,-0.760
2,5:48,3,9,SFO 22,3,0,Cody Pickett pass complete to Johnnie Morton for 24 yards (tackle by Brent Alexander),-0.760,1.990
2,5:05,1,10,SFO 46,3,0,Cody Pickett pass incomplete intended for Brandon Lloyd,1.990,1.450
2,4:57,2,10,SFO 46,3,0,Kevan Barlow left tackle for 2 yards (tackle by Antonio Pierce),1.450,1.030
2,4:15,3,8,SFO 48,3,0,Cody Pickett pass complete to Kevan Barlow for 6 yards (tackle by Michael Strahan),1.030,0.200
2,3:26,4,2,NYG 46,3,0,Cody Pickett left end for 4 yards (tackle by Gibril Wilson),0.200,2.790
2,2:58,1,10,NYG 42,3,0,Frank Gore up the middle for 6 yards (tackle by Reggie Torbor),2.790,3.050
2,2:22,2,4,NYG 36,3,0,Cody Pickett right end for 6 yards (tackle by Michael Strahan and Brent Alexander),3.050,3.580
2,2:00,1,10,NYG 30,3,0,Kevan Barlow left tackle for -3 yards (tackle by Michael Strahan),3.580,2.630
2,1:18,2,13,NYG 33,3,0,"Cody Pickett pass complete to Brandon Lloyd for 31 yards (tackle by Gibril Wilson). Penalty on Anthony Clement: Offensive Holding, 10 yards (no play)",2.630,1.280
2,1:07,2,23,NYG 43,3,0,Cody Pickett pass incomplete intended for Arnaz Battle,1.280,0.630
2,1:03,3,23,NYG 43,3,0,"Penalty on Eric Heitmann: False Start, 5 yards (no play)",0.630,-0.030
2,1:03,3,28,NYG 48,3,0,"Penalty on Kwame Harris: False Start, 5 yards (no play)",-0.030,-0.690
2,1:03,3,33,SFO 47,3,0,Cody Pickett pass incomplete intended for Arnaz Battle is intercepted by Brent Alexander at NYG-40 and returned for 2 yards,-0.690,-2.850
2,0:52,1,10,SFO 41,3,0,Eli Manning pass complete to Jeremy Shockey for 9 yards (tackle by Tony Parrish),2.850,3.520
2,0:34,2,1,SFO 32,3,0,Eli Manning pass incomplete intended for Jeremy Shockey,3.520,2.810
2,0:28,3,1,SFO 32,3,0,Eli Manning pass incomplete intended for Amani Toomer,2.810,1.310
2,0:23,4,1,SFO 32,9,0,"Eli Manning pass complete to Jeremy Shockey for 32 yards, touchdown",1.310,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,SFO 2,10,0,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYG 30,10,0,"Jay Feely kicks off 64 yards, returned by Rasheed Marshall for 10 yards (tackle by Brandon Jacobs)",0.000,-0.140
2,0:07,1,10,SFO 16,10,0,"Kevan Barlow up the middle for no gain (tackle by Nick Greisen). Penalty on William Joseph: Defensive Holding, 5 yards (no play)",-0.140,0.340
2,0:04,,,,10,0,Timeout #1 by New York Giants,0.000,0.340
2,0:04,1,10,SFO 21,10,0,Cody Pickett kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,10,0,"Jay Feely kicks off 69 yards, returned by Rasheed Marshall for 24 yards (tackle by Alonzo Jackson)",0.000,0.610
3,14:54,1,10,SFO 25,10,0,Kevan Barlow left guard for 1 yard (tackle by Reggie Torbor),0.610,0.200
3,14:19,2,9,SFO 26,10,0,Cody Pickett pass complete to Kevan Barlow for 3 yards (tackle by Antonio Pierce),0.200,-0.100
3,13:38,3,6,SFO 29,10,0,Cody Pickett pass complete to Brandon Lloyd for 13 yards (tackle by James Butler),-0.100,1.730
3,13:13,1,10,SFO 42,10,0,Kevan Barlow right end for -1 yards (tackle by Reggie Torbor),1.730,1.050
3,12:22,2,11,SFO 41,10,0,Cody Pickett pass complete to Arnaz Battle for 7 yards (tackle by Curtis DeLoatch),1.050,1.290
3,11:44,3,4,SFO 48,10,0,Frank Gore left end for 22 yards (tackle by Gibril Wilson),1.290,3.580
3,11:14,1,10,NYG 30,10,0,Cody Pickett pass incomplete intended for Brandon Lloyd,3.580,3.030
3,11:09,2,10,NYG 30,10,0,Frank Gore up the middle for -1 yards (tackle by Kendrick Clancy),3.030,2.210
3,10:32,3,11,NYG 31,10,0,Cody Pickett pass incomplete intended for Arnaz Battle,2.210,1.320
3,10:28,4,11,NYG 31,10,3,Joe Nedney 48 yard field goal good,1.320,3.000
3,,,,SFO 30,10,3,"Joe Nedney kicks off 65 yards, returned by Willie Ponder for 52 yards (tackle by Corey Smith). Penalty on Kenderick Allen: Offensive Holding, 10 yards",0.000,-0.370
3,10:16,1,10,NYG 11,10,3,Eli Manning pass complete to Plaxico Burress for 9 yards (tackle by Shawntae Spencer),-0.370,0.360
3,9:42,2,1,NYG 20,10,3,Tiki Barber left tackle for 7 yards (tackle by Derek Smith and Mike Adams),0.360,0.740
3,9:07,1,10,NYG 27,10,3,Eli Manning pass incomplete intended for Amani Toomer,0.740,0.200
3,8:59,2,10,NYG 27,10,3,"Tiki Barber up the middle for 5 yards (tackle by Derek Smith and Julian Peterson). Penalty on Shaun O'Hara: Offensive Holding, 10 yards (no play)",0.200,-1.290
3,8:37,2,20,NYG 17,10,3,"Penalty on David Diehl: False Start, 5 yards (no play)",-1.290,-1.880
3,8:16,2,25,NYG 12,10,3,Eli Manning pass incomplete intended for Tiki Barber (defended by Anthony Adams),-1.880,-3.180
3,8:09,3,25,NYG 12,10,3,"Eli Manning pass complete to Jim Finn for 3 yards (tackle by Julian Peterson). Jim Finn fumbles (forced by Julian Peterson), recovered by Chris Snee at NYG-15",-3.180,-2.440
3,7:43,4,22,NYG 15,10,3,"Jeff Feagles punts 52 yards, returned by Rasheed Marshall for 6 yards (tackle by Chase Blackburn)",-2.440,-1.530
3,7:33,1,10,SFO 39,10,3,"Cody Pickett pass incomplete intended for Brandon Lloyd. Penalty on Kendrick Clancy: Roughing the Passer, 15 yards (no play)",1.530,2.520
3,7:27,1,10,NYG 46,10,3,"Cody Pickett pass incomplete intended for Brandon Lloyd. Penalty on Curtis DeLoatch: Defensive Pass Interfere, 6 yards (no play)",2.520,2.920
3,7:24,1,10,NYG 40,10,3,"Cody Pickett left end for no gain (tackle by Nick Greisen). Penalty on William Joseph: Defensive Holding, 5 yards (no play)",2.920,3.250
3,7:03,1,10,NYG 35,10,3,Frank Gore left guard for no gain (tackle by Reggie Torbor),3.250,2.700
3,6:17,2,10,NYG 35,10,3,"Cody Pickett for no gain. Cody Pickett fumbles, recovered by Cody Pickett at NYG-41",2.700,1.220
3,5:43,3,16,NYG 41,10,3,Cody Pickett pass complete to Kevan Barlow for 12 yards (tackle by Reggie Torbor and Brent Alexander),1.220,1.560
3,4:56,4,4,NYG 29,10,3,"Joe Nedney 47 yard field goal no good. Penalty on Kwame Harris: False Start, 5 yards (no play)",1.560,1.060
3,4:47,4,9,NYG 34,10,6,Joe Nedney 52 yard field goal good,1.060,3.000
3,,,,SFO 30,10,6,"Joe Nedney kicks off 69 yards, returned by Willie Ponder for 30 yards (tackle by Corey Smith)",0.000,1.000
3,4:36,1,10,NYG 31,10,6,Tiki Barber right tackle for 11 yards (tackle by Brandon Moore),1.000,1.730
3,3:59,1,10,NYG 42,10,6,Eli Manning pass complete to Sean Berton for 3 yards (tackle by Bruce Thornton),1.730,1.590
3,3:25,2,7,NYG 45,10,6,Tiki Barber left end for 4 yards (tackle by Julian Peterson),1.590,1.420
3,2:58,3,3,NYG 49,10,6,Tiki Barber right tackle for -2 yards (tackle by Mike Adams),1.420,-0.260
3,2:16,4,5,NYG 47,10,6,"Jeff Feagles punts 34 yards, fair catch by Rasheed Marshall",-0.260,-0.150
3,2:07,1,10,SFO 19,10,6,Cody Pickett pass incomplete intended for Brandon Lloyd,0.150,-0.390
3,2:03,2,10,SFO 19,10,6,Kevan Barlow up the middle for 3 yards (tackle by Michael Strahan),-0.390,-0.680
3,1:16,3,7,SFO 22,10,6,Cody Pickett pass complete to Chris Hetherington for 4 yards (tackle by Curtis DeLoatch and Osi Umenyiora),-0.680,-1.630
3,0:41,4,3,SFO 26,10,6,"Andy Lee punts 36 yards, returned by Chad Morton for no gain",-1.630,-1.470
3,0:31,1,10,NYG 38,10,6,Eli Manning pass complete to Plaxico Burress for 50 yards (tackle by Mike Adams),1.470,4.780
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 12,10,6,Eli Manning pass incomplete intended for Amani Toomer,4.780,4.100
4,14:56,2,10,SFO 12,10,6,Eli Manning pass complete to Amani Toomer for 9 yards (tackle by Derek Smith),4.100,5.060
4,14:09,,,,10,6,Timeout #1 by San Francisco 49ers,0.000,5.060
4,14:09,3,1,SFO 3,10,6,Tiki Barber left tackle for 2 yards (tackle by Derek Smith),5.060,6.970
4,13:28,1,1,SFO 1,10,6,Eli Manning pass incomplete intended for Jim Finn,6.970,5.910
4,13:23,2,1,SFO 1,16,6,"Brandon Jacobs right guard for 1 yard, touchdown",5.910,7.000
4,,,,SFO 2,17,6,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,17,6,"Jay Feely kicks off 68 yards, returned by Rasheed Marshall for 22 yards (tackle by Reggie Torbor). Penalty on Steve Bush: Offensive Holding, 10 yards",0.000,-0.280
4,13:14,1,10,SFO 14,17,6,Kevan Barlow up the middle for -3 yards (tackle by Kendrick Clancy),-0.280,-1.000
4,12:39,2,13,SFO 11,17,6,Cody Pickett pass incomplete intended for Brandon Lloyd. Penalty on Anthony Clement: Offensive Holding (Declined),-1.000,-1.770
4,12:31,3,13,SFO 11,17,6,Cody Pickett pass complete to Kevan Barlow for 11 yards (tackle by Fred Robbins and Will Allen),-1.770,-1.900
4,11:56,4,2,SFO 22,17,6,"Penalty on Jason McAddley: False Start, 5 yards (no play)",-1.900,-2.320
4,11:52,4,7,SFO 17,17,6,"Andy Lee punts 49 yards, returned by Chad Morton for -2 yards (tackle by Keith Lewis)",-2.320,-1.070
4,11:40,1,10,NYG 32,17,6,"Tiki Barber right tackle for 14 yards (tackle by Julian Peterson). Penalty on Anthony Adams: Defensive Holding, 5 yards",1.070,2.320
4,11:40,1,10,SFO 49,17,6,Tiki Barber left guard for 3 yards (tackle by Julian Peterson),2.320,2.190
4,10:32,2,7,SFO 46,17,6,Eli Manning pass complete to Jim Finn for 7 yards (tackle by Bruce Thornton),2.190,2.980
4,10:06,1,10,SFO 39,17,6,Eli Manning pass complete to Amani Toomer for 6 yards (tackle by Bruce Thornton),2.980,3.250
4,9:25,2,4,SFO 33,17,6,Tiki Barber up the middle for 3 yards (tackle by Marques Douglas and Brandon Moore),3.250,2.940
4,8:37,3,1,SFO 30,17,6,Tiki Barber right tackle for 4 yards (tackle by Bruce Thornton and Brandon Moore),2.940,3.840
4,7:59,1,10,SFO 26,17,6,Tiki Barber left end for 2 yards (tackle by Julian Peterson and Marques Douglas),3.840,3.570
4,7:20,2,8,SFO 24,17,6,Eli Manning pass incomplete intended for Amani Toomer (defended by Tony Parrish),3.570,2.870
4,7:13,3,8,SFO 24,17,6,Eli Manning pass complete to Amani Toomer for 23 yards (tackle by Derrick Johnson),2.870,6.970
4,6:24,1,1,SFO 1,23,6,"Brandon Jacobs right tackle for 1 yard, touchdown",6.970,7.000
4,,,,SFO 2,24,6,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,24,6,"Jay Feely kicks off 63 yards, returned by Jason McAddley for 22 yards (tackle by Alonzo Jackson)",0.000,0.870
4,6:12,1,10,SFO 29,24,6,"Cody Pickett pass incomplete intended for Brandon Lloyd (defended by Michael Strahan). Penalty on Kwame Harris: Offensive Holding, 10 yards (no play)",0.870,0.110
4,6:07,1,20,SFO 19,24,6,Cody Pickett sacked by Osi Umenyiora for -7 yards,0.110,-2.020
4,5:35,2,27,SFO 12,24,6,Cody Pickett pass complete to Kevan Barlow for 10 yards (tackle by Gibril Wilson and Antonio Pierce),-2.020,-1.290
4,4:56,3,17,SFO 22,24,6,"Penalty on Adam Snyder: False Start, 5 yards (no play)",-1.290,-2.270
4,4:54,3,22,SFO 17,24,6,Cody Pickett pass complete to Frank Gore for 3 yards (tackle by Gibril Wilson),-2.270,-2.030
4,4:18,4,19,SFO 20,24,6,"Andy Lee punts 48 yards, returned by Chad Morton for 10 yards (tackle by Corey Smith)",-2.030,-1.730
4,4:06,1,10,NYG 42,24,6,Eli Manning pass incomplete intended for Plaxico Burress (defended by Shawntae Spencer),1.730,1.190
4,4:00,2,10,NYG 42,24,6,Derrick Ward right end for -1 yards (tackle by Tony Parrish),1.190,0.370
4,3:12,3,11,NYG 41,24,6,Derrick Ward left tackle for 12 yards (tackle by Shawntae Spencer),0.370,2.460
4,2:23,1,10,SFO 47,24,6,Derrick Ward left tackle for 11 yards (tackle by Shawntae Spencer),2.460,3.180
4,2:00,1,10,SFO 36,24,6,Eli Manning kneels for -1 yards,3.180,2.500
4,1:20,2,11,SFO 37,24,6,Eli Manning kneels for -1 yards,2.500,1.690
4,0:37,3,12,SFO 38,24,6,Eli Manning kneels for -1 yards,1.690,0.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
