Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
1,7:50,2,3,DET 39,0,0,Chester Taylor left tackle for 28 yards (tackle by Daniel Bullocks),2.920,4.840
1,7:03,1,10,DET 11,0,0,Chester Taylor right end for 1 yard (tackle by Ernie Sims),4.840,4.320
1,6:17,2,9,DET 10,0,0,"Brad Johnson pass incomplete short right intended for Artose Pinner (defended by Cory Redding). Penalty on Bryant McKinnie: Offensive Holding, 10 yards (no play)",4.320,3.070
1,6:12,2,19,DET 20,0,0,Artose Pinner left tackle for 8 yards (tackle by Boss Bailey and Daniel Bullocks),3.070,3.110
1,5:29,3,11,DET 12,0,0,Brad Johnson pass complete short left to Mewelde Moore for 9 yards (tackle by Boss Bailey),3.110,3.050
1,4:36,4,2,DET 3,0,0,"Penalty on Chris Kluwe: Delay of Game, 5 yards (no play)",3.050,2.960
1,4:26,4,7,DET 8,0,3,Ryan Longwell 26 yard field goal good,2.960,3.000
1,4:23,,,MIN 30,0,3,"Ryan Longwell kicks off 62 yards, returned by Eddie Drummond for 21 yards (tackle by Heath Farwell)",0.000,0.870
1,4:17,1,10,DET 29,0,3,Jon Kitna pass complete short middle to Mike Furrey for 17 yards (tackle by Darren Sharper),0.870,1.990
1,3:46,1,10,DET 46,0,3,Jon Kitna pass complete short left to Shawn Bryson for 9 yards (tackle by Darrion Scott),1.990,2.670
1,3:21,2,1,MIN 45,0,3,Jon Kitna pass incomplete short right intended for Kevin Jones,2.670,1.950
1,3:16,3,1,MIN 45,0,3,Kevin Jones left guard for no gain (tackle by Kenechi Udeze),1.950,0.270
1,2:33,,,,0,3,Timeout #1 by Detroit Lions,0.000,0.270
1,2:33,4,1,MIN 45,0,3,Kevin Jones left tackle for 3 yards (tackle by Napoleon Harris),0.270,2.790
1,2:00,1,10,MIN 42,0,3,Jon Kitna pass complete short left to Az-Zahir Hakim for 7 yards (tackle by Fred Smoot),2.790,3.190
1,1:16,,,,0,3,Timeout #2 by Detroit Lions,0.000,3.190
1,1:16,2,3,MIN 35,0,3,Jon Kitna pass complete short middle to Shawn Bryson for 5 yards (tackle by E.J. Henderson),3.190,3.580
1,0:36,1,10,MIN 30,0,3,Jon Kitna pass incomplete short middle intended for Mike Furrey is intercepted by Napoleon Harris at MIN-22 and returned for 2 yards,3.580,-0.540
1,0:29,1,10,MIN 24,0,3,Chester Taylor middle for 8 yards (tackle by Cory Redding),0.540,1.080
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,MIN 32,0,3,Brad Johnson pass complete short left to Travis Taylor for 13 yards (tackle by Fernando Bryant),1.080,1.930
2,14:19,1,10,MIN 45,0,3,Chester Taylor right end for no gain (tackle by Shaun Rogers and Paris Lenon),1.930,1.380
2,13:38,2,10,MIN 45,0,3,Chester Taylor left tackle for 2 yards (tackle by Boss Bailey),1.380,0.960
2,12:55,3,8,MIN 47,0,3,Brad Johnson pass complete short left to Mewelde Moore for 4 yards (tackle by Ernie Sims),0.960,0.000
2,12:21,4,4,DET 49,0,3,Chris Kluwe punts 48 yards,0.000,0.380
2,12:10,1,10,DET 1,0,3,Kevin Jones right guard for no gain (tackle by E.J. Henderson),-0.380,-0.780
2,11:35,2,10,DET 1,0,3,Jon Kitna sacked by Ben Leber for 0 yards,-0.780,-1.420
2,11:06,3,10,DET 1,0,3,Jon Kitna pass complete short left to Cory Schlesinger for 3 yards (tackle by Fred Smoot),-1.420,-2.490
2,10:28,4,7,DET 4,0,3,"Nick Harris punts 53 yards, returned by Mewelde Moore for 1 yard (tackle by Ernie Sims). Mewelde Moore fumbles (forced by Ernie Sims), recovered by Donte Curry at MIN-43. Penalty on Greg Blue: Illegal Block Above the (Declined)",-2.490,2.720
2,10:18,1,10,MIN 43,0,3,Kevin Jones right tackle for -2 yards (tackle by Napoleon Harris),2.720,1.910
2,9:34,2,12,MIN 45,0,3,Jon Kitna pass complete short right to Kevin Jones for 3 yards (tackle by Antoine Winfield),1.910,1.620
2,8:53,3,9,MIN 42,0,3,Jon Kitna pass incomplete short middle intended for Eddie Drummond,1.620,0.460
2,8:48,4,9,MIN 42,0,3,"Nick Harris punts 42 yards, touchback. Penalty on Ross Kolodziej: Offensive Holding, 10 yards",0.460,0.380
2,8:41,1,10,MIN 10,0,3,Brad Johnson pass complete short middle to Chester Taylor for 7 yards (tackle by Paris Lenon),-0.380,-0.090
2,7:57,2,3,MIN 17,0,3,Brad Johnson pass complete short left to Chester Taylor for 6 yards (tackle by Paris Lenon),-0.090,0.480
2,7:10,1,10,MIN 23,0,3,Chester Taylor left tackle for 9 yards (tackle by Ernie Sims and Kalimba Edwards),0.480,1.150
2,6:22,2,1,MIN 32,0,3,Brad Johnson pass incomplete short right intended for Troy Williamson (defended by Dre' Bly),1.150,0.430
2,6:16,3,1,MIN 32,0,3,Chester Taylor left tackle for 4 yards (tackle by Daniel Bullocks and Keith Smith),0.430,1.330
2,5:32,1,10,MIN 36,0,3,Artose Pinner middle for 2 yards (tackle by Marcus Bell and Cory Redding),1.330,1.060
2,4:53,2,8,MIN 38,0,3,Brad Johnson pass incomplete short right intended for Travis Taylor (defended by Fernando Bryant),1.060,0.370
2,4:35,3,8,MIN 38,0,3,"Penalty on Troy Williamson: False Start, 5 yards (no play)",0.370,-0.300
2,4:32,3,13,MIN 33,0,3,Brad Johnson pass incomplete deep right intended for Travis Taylor is intercepted by Jamar Fletcher at DET-43 and returned for 29 yards,-0.300,-3.710
2,4:15,1,10,MIN 28,0,3,Jon Kitna pass incomplete short right intended for Dan Campbell (defended by Cedric Griffin),3.710,3.170
2,4:10,2,10,MIN 28,0,3,Jon Kitna pass complete deep left to Mike Furrey for 17 yards (tackle by Dwight Smith),3.170,4.840
2,3:29,1,10,MIN 11,0,3,"Penalty on Rick DeMulling: False Start, 5 yards (no play)",4.840,4.340
2,3:09,1,15,MIN 16,0,3,Jon Kitna pass complete short right to Az-Zahir Hakim for 8 yards (tackle by Cedric Griffin and Napoleon Harris),4.340,4.700
2,2:28,2,7,MIN 8,0,3,Jon Kitna pass incomplete short right intended for Mike Furrey,4.700,3.760
2,2:20,3,7,MIN 8,6,3,"Jon Kitna middle for 8 yards, touchdown",3.760,7.000
2,2:20,,,MIN 2,7,3,Jason Hanson kicks extra point good,0.000,0.000
2,2:17,,,DET 30,7,3,"Jason Hanson kicks off 75 yards, touchback",0.000,0.280
2,2:17,1,10,MIN 20,7,3,Brad Johnson pass complete short right to Mewelde Moore for -1 yards (tackle by Fernando Bryant),0.280,-0.460
2,2:00,2,11,MIN 19,7,3,Brad Johnson pass incomplete intended for Marcus Robinson,-0.460,-1.140
2,1:56,3,11,MIN 19,7,3,Brad Johnson pass complete short right to Marcus Robinson for 6 yards (tackle by Ernie Sims),-1.140,-1.700
2,1:31,4,5,MIN 25,7,3,"Chris Kluwe punts 43 yards, returned by Eddie Drummond for 12 yards (tackle by Dontarrious Thomas)",-1.700,-1.860
2,1:14,1,10,DET 44,7,3,Jon Kitna pass complete to Az-Zahir Hakim for 7 yards (tackle by Dwight Smith),1.860,2.260
2,1:14,2,3,MIN 49,7,3,Jon Kitna pass complete deep middle to Kevin Jones for 21 yards (tackle by Dwight Smith and Napoleon Harris),2.260,3.710
2,1:07,,,,7,3,Timeout #3 by Detroit Lions,0.000,3.710
2,1:07,1,10,MIN 28,7,3,Jon Kitna sacked by Ray Edwards for -7 yards,3.710,2.220
2,0:48,2,17,MIN 35,7,3,Jon Kitna pass incomplete short left intended for Eddie Drummond,2.220,1.550
2,0:43,3,17,MIN 35,7,3,Jon Kitna pass incomplete short right intended for Mike Furrey,1.550,0.970
2,0:38,4,17,MIN 35,10,3,Jason Hanson 53 yard field goal good,0.970,3.000
2,0:33,,,DET 30,10,3,"Jason Hanson kicks off 64 yards, returned by Troy Williamson for 15 yards (tackle by Jason Hanson). Penalty on Heath Farwell: Illegal Block Above the , 10 yards",0.000,-0.370
2,0:25,1,10,MIN 11,10,3,Chester Taylor right guard for 6 yards (tackle by Daniel Bullocks),-0.370,-0.160
2,0:18,,,,10,3,Timeout #1 by Minnesota Vikings,0.000,-0.160
2,0:18,2,4,MIN 17,10,3,Brad Johnson pass incomplete short left intended for Jermaine Wiggins,-0.160,-0.720
2,0:14,3,4,MIN 17,10,3,"Penalty on Kalimba Edwards: Encroachment, 5 yards (no play)",-0.720,0.410
2,0:14,1,10,MIN 22,10,3,Brad Johnson pass incomplete deep middle intended for Troy Williamson,0.410,-0.130
2,0:08,2,10,MIN 22,10,3,Brad Johnson pass complete short middle to Mewelde Moore for 8 yards (tackle by Daniel Bullocks). Penalty on Marcus Johnson: Illegal Use of Hands (Declined),-0.130,0.230
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,10,3,"Jason Hanson kicks off 64 yards, returned by Troy Williamson for 20 yards (tackle by Brian Calhoun)",0.000,0.670
3,14:55,1,10,MIN 26,10,3,Chester Taylor left guard for 4 yards (tackle by Donte Curry),0.670,0.670
3,14:23,2,6,MIN 30,10,3,Chester Taylor left end for 2 yards (tackle by Marcus Bell and Paris Lenon),0.670,0.230
3,13:38,3,4,MIN 32,10,3,Brad Johnson pass complete short left to Troy Williamson for 2 yards (tackle by Dre' Bly),0.230,-1.110
3,13:03,4,2,MIN 34,10,3,"Chris Kluwe punts 50 yards, returned by Eddie Drummond for 29 yards (tackle by Will Hunter)",-1.110,-1.930
3,12:50,1,10,DET 45,10,3,Kevin Jones right guard for -2 yards (tackle by Pat Williams and Darrion Scott),1.930,1.110
3,12:13,2,12,DET 43,10,3,"Penalty on Barry Stokes: False Start, 5 yards (no play)",1.110,0.440
3,11:48,2,17,DET 38,10,3,Jon Kitna sacked by Darrion Scott for -2 yards,0.440,-0.490
3,11:10,3,19,DET 36,10,3,Jon Kitna pass incomplete short right intended for Mike Williams,-0.490,-0.980
3,11:10,4,19,DET 36,10,3,"Nick Harris punts 49 yards, returned by Mewelde Moore for 5 yards (tackle by Keith Smith)",-0.980,-0.280
3,10:57,1,10,MIN 20,10,3,Brad Johnson pass complete short middle to Jim Kleinsasser for 8 yards (tackle by Boss Bailey),0.280,0.810
3,10:17,2,2,MIN 28,10,3,Chester Taylor right tackle for no gain (tackle by Ernie Sims),0.810,0.100
3,9:35,3,2,MIN 28,10,3,Brad Johnson pass complete short right to Marcus Robinson for 7 yards (tackle by Daniel Bullocks),0.100,1.270
3,8:53,1,10,MIN 35,10,3,Chester Taylor middle for 3 yards (tackle by James Hall and Marcus Bell),1.270,1.130
3,8:12,2,7,MIN 38,10,3,Brad Johnson pass complete short right to Chester Taylor for 8 yards (tackle by Jon McGraw),1.130,1.990
3,7:27,1,10,MIN 46,10,3,Brad Johnson pass incomplete short right intended for Travis Taylor,1.990,1.450
3,7:22,2,10,MIN 46,10,3,Artose Pinner left guard for 3 yards (tackle by James Hall),1.450,1.160
3,6:43,3,7,MIN 49,10,3,"Brad Johnson pass complete short middle to Travis Taylor for 7 yards (tackle by Dre' Bly). Travis Taylor fumbles (forced by Dre' Bly), recovered by Kalimba Edwards at DET-44 (tackle by Matt Birk)",1.160,-1.860
3,6:35,1,10,DET 44,10,3,Jon Kitna pass complete deep right to Az-Zahir Hakim for 23 yards,1.860,3.380
3,6:00,1,10,MIN 33,10,3,Jon Kitna pass complete short left to Az-Zahir Hakim for 21 yards (tackle by Cedric Griffin),3.380,4.780
3,5:23,1,10,MIN 12,10,3,Jon Kitna pass incomplete short right intended for Mike Furrey,4.780,4.100
3,5:17,,,,10,3,Timeout #1 by Detroit Lions,0.000,4.100
3,5:17,2,10,MIN 12,16,3,"Jon Kitna pass complete short middle to Dan Campbell for 12 yards, touchdown",4.100,7.000
3,5:17,,,MIN 2,17,3,Jason Hanson kicks extra point good,0.000,0.000
3,5:11,,,DET 30,17,3,"Jason Hanson kicks off 66 yards, returned by Troy Williamson for 28 yards (tackle by Donte Curry)",0.000,1.070
3,5:05,1,10,MIN 32,17,3,"Brad Johnson pass complete short right to Jermaine Wiggins for 6 yards (tackle by Fernando Bryant). Penalty on Shaun Rogers: Roughing the Passer, 15 yards",1.070,2.460
3,4:47,1,10,DET 47,17,3,Chester Taylor left guard for 4 yards (tackle by Boss Bailey),2.460,2.450
3,4:04,2,6,DET 43,17,3,Chester Taylor middle for 8 yards (tackle by Jon McGraw and Daniel Bullocks),2.450,3.250
3,3:21,1,10,DET 35,17,3,Brad Johnson pass complete short middle to Tony Richardson for 20 yards (tackle by Terrence Holt and Boss Bailey),3.250,4.580
3,2:37,1,10,DET 15,17,3,Brad Johnson pass complete short left to Chester Taylor for 3 yards (tackle by Ernie Sims),4.580,4.450
3,1:56,2,7,DET 12,17,3,Chester Taylor left guard for 2 yards (tackle by Cory Redding),4.450,4.000
3,1:15,3,5,DET 10,17,3,Brad Johnson pass complete short right to Jermaine Wiggins for 7 yards (tackle by Paris Lenon and Jon McGraw),4.000,6.510
3,0:33,1,3,DET 3,17,3,Chester Taylor middle for 2 yards (tackle by Paris Lenon),6.510,5.910
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,DET 1,17,3,Brad Johnson pass complete short middle to Tony Richardson for -2 yards (tackle by Shaun Rogers and Jared DeVries),5.910,4.720
4,14:18,3,3,DET 3,17,9,"Brad Johnson pass complete short middle to Travis Taylor for 3 yards, touchdown",4.720,7.000
4,14:18,,,DET 2,17,10,Ryan Longwell kicks extra point good,0.000,0.000
4,14:14,,,MIN 30,17,10,"Ryan Longwell kicks off 68 yards, returned by Eddie Drummond for 18 yards. Penalty on Donte Curry: Illegal Block Above the , 10 yards",0.000,-0.380
4,13:54,1,10,DET 10,17,10,Jon Kitna pass complete to Cory Schlesinger for 4 yards (tackle by Antoine Winfield),-0.380,-0.460
4,13:18,2,6,DET 14,17,16,"Jon Kitna sacked by Pat Williams for -9 yards. Jon Kitna fumbles (forced by Pat Williams), recovered by Ben Leber at DET-0, touchdown",-0.460,-7.000
4,,,,DET 2,17,16,Ryan Longwell kicks extra point good,0.000,-1.000
4,13:12,,,MIN 35,17,16,"Ryan Longwell kicks off 69 yards, touchback",0.000,0.280
4,13:12,1,10,DET 20,17,16,Jon Kitna pass complete short middle to Marcus Pollard for 4 yards (tackle by Ben Leber),0.280,0.270
4,12:30,2,6,DET 24,17,16,Jon Kitna pass incomplete short middle intended for Az-Zahir Hakim (defended by Antoine Winfield),0.270,-0.430
4,12:26,3,6,DET 24,17,16,Jon Kitna pass incomplete intended for Kevin Jones,-0.430,-1.770
4,12:23,4,6,DET 24,17,16,"Nick Harris punts 49 yards, returned by Mewelde Moore for 16 yards (tackle by Shaun Bodiford)",-1.770,-1.800
4,12:08,1,10,MIN 43,17,16,Brad Johnson pass complete short left to Troy Williamson for 9 yards (tackle by Dre' Bly),1.800,2.470
4,11:32,2,1,DET 48,17,16,Chester Taylor middle for 5 yards (tackle by Boss Bailey),2.470,2.720
4,11:19,1,10,DET 43,17,16,Chester Taylor right tackle for 5 yards (tackle by Daniel Bullocks and Fernando Bryant),2.720,2.850
4,10:38,2,5,DET 38,17,16,Brad Johnson pass complete short right to Jim Kleinsasser for 4 yards (tackle by Fernando Bryant),2.850,2.680
4,9:52,3,1,DET 34,17,16,Brad Johnson pass incomplete deep middle intended for Travis Taylor,2.680,1.100
4,9:45,4,1,DET 34,17,16,"Ryan Longwell punts 27 yards, out of bounds",1.100,0.380
4,9:37,1,10,DET 7,17,16,Kevin Jones left tackle for 3 yards (tackle by Spencer Johnson and Dwight Smith),-0.380,-0.560
4,8:58,2,7,DET 10,17,16,Kevin Jones middle for 3 yards (tackle by Antoine Winfield and Napoleon Harris),-0.560,-0.720
4,8:18,3,4,DET 13,17,16,Jon Kitna pass incomplete short right intended for Az-Zahir Hakim,-0.720,-2.490
4,8:14,4,4,DET 13,17,16,"Nick Harris punts 50 yards, out of bounds",-2.490,-1.400
4,8:07,1,10,MIN 37,17,16,Chester Taylor middle for 5 yards (tackle by Boss Bailey),1.400,1.530
4,7:31,2,5,MIN 42,17,16,Brad Johnson pass complete deep right to Travis Taylor for 21 yards (tackle by Jon McGraw),1.530,3.120
4,7:02,1,10,DET 37,17,16,Chester Taylor left tackle for 6 yards (tackle by Terrence Holt),3.120,3.380
4,6:17,2,4,DET 31,17,16,Chester Taylor left guard for 6 yards (tackle by James Hall),3.380,3.910
4,5:40,1,10,DET 25,17,16,Brad Johnson pass complete short right to Mewelde Moore for 18 yards (tackle by Ernie Sims),3.910,5.600
4,5:08,1,7,DET 7,17,16,Chester Taylor middle for 4 yards (tackle by Marcus Bell),5.600,5.530
4,4:25,2,3,DET 3,17,16,Chester Taylor right guard for 2 yards (tackle by Marcus Bell and Fernando Bryant),5.530,5.170
4,3:42,3,1,DET 1,17,16,Chester Taylor left guard for -1 yards (tackle by Boss Bailey),5.170,3.250
4,3:03,4,2,DET 2,17,19,Ryan Longwell 20 yard field goal good,3.250,3.000
4,3:00,,,MIN 30,17,19,"Ryan Longwell kicks off 66 yards, returned by Eddie Drummond for 24 yards (tackle by Dontarrious Thomas)",0.000,0.810
4,2:54,1,10,DET 28,17,19,Jon Kitna pass incomplete short middle intended for Az-Zahir Hakim,0.810,0.260
4,2:49,2,10,DET 28,17,19,Jon Kitna pass complete short left to Mike Furrey for 7 yards (tackle by E.J. Henderson),0.260,0.500
4,2:03,3,3,DET 35,17,19,Jon Kitna pass complete short middle to Kevin Jones for 14 yards (tackle by Darren Sharper),0.500,2.190
4,1:56,1,10,DET 49,17,19,Jon Kitna pass incomplete intended for Az-Zahir Hakim,2.190,1.650
4,1:53,2,10,DET 49,17,19,Jon Kitna pass incomplete intended for Eddie Drummond,1.650,0.960
4,1:51,3,10,DET 49,17,19,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Ronyell Whitaker),0.960,-0.130
4,1:47,4,10,DET 49,17,25,"Jon Kitna pass incomplete intended for Kevin Jones is intercepted by E.J. Henderson at DET-45 and returned for 45 yards, touchdown",-0.130,-7.000
4,,,,DET 2,17,26,Ryan Longwell kicks extra point good,0.000,0.000
4,1:31,,,MIN 30,17,26,"Ryan Longwell kicks off 67 yards, returned by Eddie Drummond for 17 yards (tackle by Will Hunter)",0.000,0.280
4,1:25,1,10,DET 20,17,26,Jon Kitna pass complete short left to Az-Zahir Hakim for 9 yards (tackle by Fred Smoot),0.280,0.950
4,1:05,2,1,DET 29,17,26,Jon Kitna pass complete short left to Az-Zahir Hakim for 5 yards,0.950,1.200
4,1:01,1,10,DET 34,17,26,Jon Kitna pass incomplete intended for Eddie Drummond,1.200,0.660
4,0:55,2,10,DET 34,17,26,Jon Kitna pass complete short left to Az-Zahir Hakim for 12 yards (tackle by Fred Smoot),0.660,1.990
4,0:47,,,,17,26,Timeout #2 by Detroit Lions,0.000,1.990
4,0:45,1,10,DET 46,17,26,Jon Kitna pass complete short left to Kevin Jones for 4 yards (tackle by Ray Edwards),1.990,1.990
4,0:30,,,,17,26,Timeout #3 by Detroit Lions,0.000,1.990
4,0:29,2,6,MIN 50,17,26,Jon Kitna pass incomplete deep right intended for Mike Furrey is intercepted by Darren Sharper at MIN-10,1.990,0.380
4,0:23,1,10,MIN 10,17,26,Bethel Johnson kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
