Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Nick Allegretti,G,78,100%,0,0%,5,19%
Andrew Wylie,G,78,100%,0,0%,5,19%
Mike Remmers,T,78,100%,0,0%,5,19%
Austin Reiter,C,78,100%,0,0%,5,19%
Eric Fisher,T,78,100%,0,0%,5,19%
Patrick Mahomes,QB,78,100%,0,0%,0,0%
Tyreek Hill,WR,72,92%,0,0%,0,0%
Travis Kelce,TE,69,88%,0,0%,0,0%
Demarcus Robinson,WR,63,81%,0,0%,2,8%
Byron Pringle,WR,40,51%,0,0%,4,15%
Clyde Edwards-Helaire,RB,40,51%,0,0%,0,0%
Nick Keizer,TE,29,37%,0,0%,12,46%
Le'Veon Bell,RB,20,26%,0,0%,0,0%
Darrel Williams,RB,20,26%,0,0%,0,0%
Mecole Hardman,WR,17,22%,0,0%,7,27%
Deon Yelder,TE,15,19%,0,0%,5,19%
Gehrig Dieter,WR,3,4%,0,0%,12,46%
Anthony Sherman,RB,2,3%,0,0%,19,73%
Daniel Sorensen,S,0,0%,59,100%,4,15%
Tyrann Mathieu,S,0,0%,59,100%,0,0%
Bashaud Breeland,CB,0,0%,55,93%,0,0%
Charvarius Ward,CB,0,0%,55,93%,0,0%
Frank Clark,DE,0,0%,54,92%,0,0%
Anthony Hitchens,LB,0,0%,48,81%,5,19%
Chris Jones,DT,0,0%,48,81%,5,19%
Damien Wilson,LB,0,0%,48,81%,4,15%
Derrick Nnadi,DT,0,0%,36,61%,5,19%
Willie Gay Jr.,LB,0,0%,31,53%,16,62%
Tanoh Kpassagnon,DE,0,0%,28,47%,5,19%
Alex Okafor,DE,0,0%,22,37%,0,0%
Tershawn Wharton,DT,0,0%,22,37%,0,0%
Mike Pennel,DT,0,0%,21,36%,5,19%
Ben Niemann,LB,0,0%,15,25%,21,81%
Michael Danna,DE,0,0%,13,22%,5,19%
L'Jarius Sneed,DB,0,0%,13,22%,2,8%
Rashad Fenton,CB,0,0%,11,19%,14,54%
Juan Thornhill,S,0,0%,11,19%,4,15%
Armani Watts,S,0,0%,0,0%,21,81%
Antonio Hamilton,CB,0,0%,0,0%,21,81%
Dorian O'Daniel,LB,0,0%,0,0%,21,81%
Darwin Thompson,RB,0,0%,0,0%,12,46%
Harrison Butker,K,0,0%,0,0%,11,42%
Tommy Townsend,P,0,0%,0,0%,7,27%
James Winchester,LS,0,0%,0,0%,7,27%
Yasir Durant,OL,0,0%,0,0%,5,19%
