Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Laviska Shenault Jr.,JAX,6,5,43,0,1,8,1.6,35,7.0,3.2,1,5.0,0,0.0,0,96.5
DJ Chark,JAX,5,4,53,0,2,49,12.3,4,1.0,13.2,0,,0,0.0,0,110.8
James Robinson,JAX,3,3,18,1,1,9,3.0,9,3.0,3.0,0,,0,0.0,0,131.2
Tyler Eifert,JAX,4,3,51,0,3,38,12.7,13,4.3,10.5,0,,0,0.0,0,116.7
Keelan Cole,JAX,2,2,22,0,1,14,7.0,8,4.0,7.0,0,,0,0.0,0,112.5
Chris Conley,JAX,3,1,13,1,1,13,13.0,0,0.0,22.3,0,,0,0.0,0,87.5
Collin Johnson,JAX,1,1,8,0,,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0
James O'Shaughnessy,JAX,1,1,6,0,,2,2.0,4,4.0,2.0,0,,0,0.0,0,91.7
Dare Ogunbowale,JAX,1,1,8,0,1,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Devine Ozigbo,JAX,1,1,4,0,1,-4,-4.0,8,8.0,-4.0,0,,0,0.0,0,83.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marquise Brown,BAL,7,6,98,0,4,57,9.5,41,6.8,13.0,1,6.0,0,0.0,1,79.2
Mark Andrews,BAL,5,5,66,1,4,57,11.4,9,1.8,11.4,0,,0,0.0,0,158.3
Gus Edwards,BAL,2,2,36,0,1,29,14.5,7,3.5,14.5,0,,0,0.0,0,118.7
Patrick Ricard,BAL,3,2,10,0,1,-2,-1.0,12,6.0,-1.3,0,,0,0.0,0,71.5
Miles Boykin,BAL,2,1,4,1,1,4,4.0,0,0.0,13.5,0,,0,0.0,0,95.8
Justice Hill,BAL,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
J.K. Dobbins,BAL,1,1,17,0,1,-5,-5.0,22,22.0,-5.0,0,,0,0.0,0,118.7
Dez Bryant,BAL,3,1,11,1,1,11,11.0,0,0.0,5.3,0,,0,0.0,0,84.7
Willie Snead,BAL,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Eric Tomlinson,BAL,1,0,0,0,,0,,0,,34.0,0,,0,0.0,0,39.6
