Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
3,13:08,3,5,CAR 35,9,12,Cam Newton pass complete deep right to Brenton Bersin for 18 yards (tackle by Chris Conte),0.370,2.460
3,12:21,1,10,TAM 47,9,12,Christian McCaffrey left tackle for 2 yards (tackle by T.J. Ward),2.460,2.180
3,11:45,2,8,TAM 45,9,12,Cam Newton pass incomplete short right intended for Kaelin Clay (defended by Brent Grimes),2.180,1.490
3,11:41,3,8,TAM 45,9,12,Cam Newton pass incomplete deep middle intended for Brenton Bersin is intercepted by Kwon Alexander at TAM-23 and returned for 28 yards,1.490,-2.320
3,11:28,1,10,CAR 49,9,12,Peyton Barber right guard for 3 yards (tackle by Mario Addison and Kawann Short),2.320,2.190
3,10:53,2,7,CAR 46,9,12,Jameis Winston pass complete deep left to Mike Evans for 28 yards (tackle by James Bradberry),2.190,4.370
3,10:36,1,10,CAR 18,15,12,"Jameis Winston pass complete deep left to Jesus Wilson for 18 yards, touchdown",4.370,7.000
3,10:27,,,CAR 15,16,12,Patrick Murray kicks extra point good,0.000,0.000
3,10:27,,,TAM 35,16,12,"Patrick Murray kicks off 64 yards, returned by Fozzy Whittaker for 19 yards (tackle by Jesus Wilson)",0.000,-0.280
3,10:21,1,10,CAR 20,16,12,Cam Newton pass complete short middle to Christian McCaffrey for 12 yards (tackle by T.J. Ward),0.280,1.070
3,9:50,1,10,CAR 32,16,12,Christian McCaffrey left guard for 10 yards (tackle by Clinton McDonald and T.J. Ward),1.070,1.730
3,9:09,1,10,CAR 42,16,12,Cam Newton pass incomplete short left intended for Christian McCaffrey,1.730,1.190
3,9:03,2,10,CAR 42,16,12,Christian McCaffrey middle for 2 yards (tackle by Lavonte David and Ryan Russell),1.190,0.760
3,8:29,3,8,CAR 44,16,12,Cam Newton pass incomplete deep right intended for Greg Olsen,0.760,-0.460
3,8:25,4,8,CAR 44,16,12,"Michael Palardy pass incomplete short middle intended for Ed Dickson. Penalty on Josh Robinson: Defensive Pass Interference, 10 yards (no play)",-0.460,2.520
3,8:19,1,10,TAM 46,16,12,Jonathan Stewart middle for 3 yards (tackle by Lavonte David and Kwon Alexander),2.520,2.380
3,7:40,2,7,TAM 43,16,12,Christian McCaffrey middle for 6 yards (tackle by T.J. Ward),2.380,2.480
3,6:59,3,1,TAM 37,16,12,Cam Newton for 17 yards (tackle by Chris Conte),2.480,4.240
3,6:23,1,10,TAM 20,16,12,Cam Newton pass complete short left to Fozzy Whittaker for 4 yards (tackle by Robert McClain),4.240,4.280
3,5:45,2,6,TAM 16,16,12,Cam Newton pass complete short middle to Brenton Bersin for 4 yards (tackle by Javien Elliott),4.280,4.340
3,4:59,3,2,TAM 12,16,12,Cam Newton pass incomplete short right intended for Greg Olsen,4.340,2.760
3,4:53,4,2,TAM 12,16,15,Graham Gano 30 yard field goal good,2.760,3.000
3,4:49,,,CAR 35,16,15,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,4:49,1,10,TAM 25,16,15,Peyton Barber middle for 2 yards (tackle by Kyle Love),0.610,0.330
3,4:09,2,8,TAM 27,16,15,Jameis Winston pass incomplete deep middle intended for Chris Godwin,0.330,-0.360
3,4:02,3,8,TAM 27,16,15,Jameis Winston pass complete deep left to Freddie Martino for 39 yards (tackle by Kurt Coleman),-0.360,3.310
3,3:14,1,10,CAR 34,16,15,Peyton Barber middle for 4 yards (tackle by Kawann Short and Luke Kuechly),3.310,3.310
3,2:41,2,6,CAR 30,16,15,Jameis Winston pass complete short right to Peyton Barber for 3 yards (tackle by Daryl Worley),3.310,3.010
3,1:55,3,3,CAR 27,16,15,Jameis Winston pass complete short right to Charles Sims for 19 yards (tackle by Kurt Coleman),3.010,5.370
3,1:22,1,8,CAR 8,16,15,Jameis Winston sacked by Julius Peppers for -13 yards,5.370,2.870
3,0:34,2,21,CAR 21,16,15,"Jameis Winston pass incomplete deep right intended for Antony Auclair. Penalty on Jameis Winston: Delay of Game, 5 yards (no play)",2.870,2.190
3,0:22,2,26,CAR 26,16,15,Jameis Winston pass incomplete deep right intended for Chris Godwin,2.190,1.550
3,0:16,3,26,CAR 26,16,15,Jameis Winston pass complete deep middle to Freddie Martino for 18 yards (tackle by James Bradberry),1.550,2.950
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,8,CAR 8,19,15,Patrick Murray 26 yard field goal good,2.950,3.000
4,14:57,,,TAM 35,19,15,"Patrick Murray kicks off 55 yards, returned by Bryan Cox for 13 yards (tackle by Freddie Martino)",0.000,-0.480
4,14:53,1,10,CAR 23,19,15,Cam Newton right end for 8 yards (tackle by Lavonte David),0.480,1.010
4,14:20,2,2,CAR 31,19,15,Jonathan Stewart left end for 4 yards (tackle by T.J. Ward and Gerald McCoy),1.010,1.270
4,14:20,1,10,CAR 35,19,15,"Penalty on Clinton McDonald: Encroachment, 5 yards (no play)",1.270,2.000
4,13:29,1,5,CAR 40,19,15,Christian McCaffrey middle for 4 yards (tackle by Will Clarke and Lavonte David),2.000,1.940
4,12:53,2,1,CAR 44,19,15,Jonathan Stewart middle for 6 yards (tackle by Chris Conte),1.940,2.260
4,12:13,1,10,,19,15,Cam Newton left end for 5 yards (tackle by Robert McClain),2.260,2.390
4,11:36,2,5,TAM 45,19,15,Cam Newton pass complete short left to Christian McCaffrey for 7 yards (tackle by Kendell Beckwith),2.390,0.000
4,10:59,,,,,,Timeout #1 by Tampa Bay Buccaneers,0.000,-3.050
4,10:59,1,10,TAM 38,19,15,Christian McCaffrey left end for 2 yards (tackle by T.J. Ward),3.050,2.780
4,10:31,2,8,TAM 36,19,15,Fozzy Whittaker middle for 5 yards (tackle by Lavonte David and Clinton McDonald),2.780,2.740
4,9:49,3,3,TAM 31,19,15,Cam Newton sacked by Ryan Russell for -8 yards,2.740,0.660
4,9:07,4,11,TAM 39,19,15,Michael Palardy punts 32 yards,0.660,0.380
4,9:00,1,10,TAM 7,19,15,Doug Martin left tackle for 2 yards (tackle by Daryl Worley),-0.380,-0.630
4,8:20,2,8,TAM 9,19,15,Jameis Winston pass complete short right to Cameron Brate for 1 yard (tackle by Mike Adams),-0.630,-1.070
4,8:20,3,7,TAM 10,19,15,"Penalty on Jameis Winston: Delay of Game, 5 yards (no play)",-1.070,-1.650
4,7:28,3,12,TAM 5,19,15,"Jameis Winston middle for 10 yards (tackle by Captain Munnerlyn and Luke Kuechly). Penalty on Caleb Benenoch: Offensive Holding (Offsetting), Penalty on Star Lotulelei: Unnecessary Roughness (Offsetting) (no play)",-1.650,-1.650
4,7:16,3,12,TAM 5,19,15,Jameis Winston pass complete deep middle to Mike Evans for 30 yards (tackle by Kurt Coleman),-1.650,1.270
4,6:33,1,10,TAM 35,19,15,"Penalty on Antony Auclair: False Start, 5 yards (no play)",1.270,0.940
4,6:11,1,15,TAM 30,19,15,Jameis Winston pass complete short right to Chris Godwin for 13 yards (tackle by Colin Jones),0.940,1.800
4,5:41,2,2,TAM 43,19,15,Doug Martin left end for 3 yards (tackle by David Mayo),1.800,1.990
4,4:59,1,10,TAM 46,19,15,"Penalty on Antony Auclair: False Start, 5 yards (no play)",1.990,1.660
4,4:56,1,15,TAM 41,19,15,"Jameis Winston pass incomplete deep left intended for Mike Evans. Penalty on James Bradberry: Defensive Pass Interference, 10 yards (no play)",1.660,2.320
4,4:52,1,10,CAR 49,19,15,Doug Martin middle for 1 yard (tackle by Mike Adams and Shaq Thompson),2.320,1.920
4,4:08,2,9,CAR 48,19,15,"Jameis Winston pass incomplete short left intended for Mike Evans. Penalty on James Bradberry: Defensive Pass Interference, 12 yards (no play)",1.920,3.180
4,4:03,1,10,CAR 36,19,15,Doug Martin middle for -3 yards (tackle by Luke Kuechly),3.180,2.230
4,3:21,2,13,CAR 39,19,15,Jameis Winston sacked by Daryl Worley for -2 yards,2.230,0.000
4,3:14,,,,,,Timeout #1 by Carolina Panthers,0.000,-1.290
4,3:14,3,15,CAR 41,19,15,Jameis Winston pass complete short right to Cameron Brate for 8 yards (tackle by Luke Kuechly),1.290,1.150
4,3:05,4,7,CAR 33,19,15,Patrick Murray 51 yard field goal no good,1.150,0.000
4,3:05,,,,,,Timeout #2 by Carolina Panthers,0.000,-1.660
4,3:00,1,10,CAR 41,19,15,Cam Newton pass complete deep left to Brenton Bersin for 23 yards (tackle by Robert McClain and T.J. Ward),1.660,3.180
4,2:36,1,10,TAM 36,19,15,Cam Newton pass complete short middle to Kaelin Clay for 13 yards (tackle by Chris Conte),3.180,4.040
4,2:07,1,10,TAM 23,19,15,Cam Newton pass incomplete short left intended for Devin Funchess,4.040,3.500
4,1:59,2,10,TAM 23,19,15,Cam Newton pass incomplete deep middle intended for Kaelin Clay,3.500,2.810
4,1:55,3,10,TAM 23,19,15,Cam Newton pass complete short left to Kaelin Clay for 11 yards (tackle by Chris Conte and Kwon Alexander),2.810,4.780
4,1:23,1,10,TAM 12,19,15,Cam Newton middle for 2 yards (tackle by Gerald McCoy),4.780,4.450
4,0:58,2,8,TAM 10,19,15,Cam Newton pass incomplete short left intended for Greg Olsen,4.450,3.480
4,0:52,3,8,TAM 10,19,15,Cam Newton pass complete short left to Greg Olsen for 5 yards (tackle by Kwon Alexander),3.480,0.000
4,0:45,,,,,,Timeout #3 by Carolina Panthers,0.000,-3.020
4,0:45,4,3,TAM 5,19,15,"Penalty on Chris Baker: Neutral Zone Infraction, 2 yards (no play)",3.020,3.060
4,0:45,4,1,TAM 3,19,15,Jonathan Stewart left guard for 1 yard (tackle by William Gholston and Clinton McDonald),3.060,0.000
4,0:39,,,,,,Timeout #2 by Tampa Bay Buccaneers,0.000,-6.740
4,0:39,1,2,TAM 2,19,21,"Cam Newton for no gain. Cam Newton fumbles, recovered by Cam Newton at TAM-3, touchdown",6.740,7.000
4,0:35,,,TAM 15,19,22,Graham Gano kicks extra point good,0.000,0.000
4,0:35,,,CAR 35,19,22,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
4,0:35,1,10,TAM 25,19,22,"Jameis Winston sacked by Kawann Short for -7 yards. Jameis Winston fumbles (forced by Kawann Short), recovered by Julius Peppers at TAM-18 (tackle by Jameis Winston). Penalty on Jameis Winston: Unsportsmanlike Conduct, 9 yards",0.610,-5.140
4,0:30,1,9,TAM 9,19,22,"Penalty on CAR: False Start, 5 yards (no play)",5.140,4.440
4,0:24,1,14,TAM 14,19,22,Cam Newton kneels for -2 yards,4.440,3.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
