Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,-1.0,-1.5,3.54,-5.04,0.0,-4.45,-10.44,4.16,2.55,3.02,0.79,-1.83,1.32,4.67,-1.93
49ers,1.0,4.45,10.44,-4.16,-2.55,1.5,-3.54,5.04,0.0,-3.02,1.83,-0.79,-4.67,-1.32,1.93
