#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 24,3,2:01,9,Punt
2,1,9:04,CIN 23,11,4:47,50,Downs
3,1,1:33,CIN 20,3,1:48,-5,Punt
4,2,10:54,CIN 29,3,1:33,-6,Interception
5,2,9:10,CIN 47,10,5:57,45,Field Goal
6,2,1:13,,0,0:06,0,Fumble
7,2,0:11,CIN 22,1,0:11,-1,End of Half
8,3,11:10,CIN 7,3,0:52,3,Interception
9,3,10:18,CIN 27,3,1:36,0,Punt
10,3,4:24,CIN 27,7,3:00,35,Downs
11,4,14:50,CIN 32,3,0:26,0,Punt
12,4,12:44,CIN 10,8,3:34,56,Downs
13,4,8:24,DEN 44,1,0:08,-6,Fumble
14,4,4:16,CIN 25,4,1:12,75,Touchdown
15,4,0:31,CIN 25,4,0:31,42,End of Game
