Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jerry Jacobs,DET,2,11,7,63.6%,82,11.7,7.5,1,76.9,11.1,80,2,0,0,0,0.0,0,5,0,0.0%
Brian Branch,DET,0,6,5,83.3%,60,12.0,10.0,0,108.3,8.2,45,15,0,0,0,0.0,0,7,0,0.0%
Alex Anzalone,DET,0,5,3,60.0%,19,6.3,3.8,0,67.9,2.8,6,13,2,0,0,0.0,0,5,0,0.0%
Will Harris,DET,0,2,2,100.0%,43,21.5,21.5,0,118.7,20.5,41,2,0,0,0,0.0,0,3,0,0.0%
Ifeatu Melifonwu,DET,0,2,2,100.0%,19,9.5,9.5,0,106.2,5.5,11,8,0,0,0,0.0,0,3,0,0.0%
Isaiah Buggs,DET,0,1,1,100.0%,-4,-4.0,-4.0,0,79.2,-4.0,-4,0,0,0,0,1.0,1,1,1,50.0%
Derrick Barnes,DET,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,1,0,0,0.0,0,6,0,0.0%
Tracy Walker,DET,0,4,1,25.0%,15,15.0,3.8,0,42.7,21.0,15,0,0,0,0,0.0,0,5,0,0.0%
Jack Campbell,DET,0,1,1,100.0%,6,6.0,6.0,0,91.7,-2.0,-2,8,1,0,0,0.0,0,3,0,0.0%
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,1,1,1.5,4,2,0,0.0%
Alim McNeill,DET,0,0,0,,,,,,,,,,0,1,1,1.0,3,2,0,0.0%
John Cominsky,DET,0,0,0,,,,,,,,,,0,0,2,1.0,3,5,0,0.0%
Charles Harris,DET,0,0,0,,,,,,,,,,0,0,1,0.5,2,2,0,0.0%
Cameron Sutton,DET,0,1,0,0.0%,,,0.0,,39.6,13.0,,,0,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Quay Walker,GNB,0,11,7,63.6%,39,5.6,3.5,0,69.9,3.3,23,16,3,0,0,0.0,0,19,1,5.0%
Rasul Douglas,GNB,0,8,6,75.0%,88,14.7,11.0,1,150.0,7.8,48,40,0,0,0,0.0,0,4,1,20.0%
Keisean Nixon,GNB,0,3,2,66.7%,24,12.0,8.0,0,91.0,7.0,13,11,0,0,0,0.0,0,2,2,50.0%
Rudy Ford,GNB,1,3,2,66.7%,28,14.0,9.3,0,56.9,9.0,13,15,1,0,0,0.0,0,8,0,0.0%
Carrington Valentine,GNB,0,2,1,50.0%,26,26.0,13.0,0,95.8,18.5,20,6,0,0,0,0.0,0,1,1,50.0%
Darnell Savage Jr.,GNB,0,1,1,100.0%,5,5.0,5.0,0,87.5,-3.0,-3,8,1,0,0,0.0,0,5,1,16.7%
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,2,33.3%
Preston Smith,GNB,0,0,0,,,,,,,,,,3,0,1,0.0,1,5,0,0.0%
Isaiah McDuffie,GNB,0,0,0,,,,,,,,,,1,0,1,0.0,1,9,1,10.0%
Rashan Gary,GNB,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,0,
Karl Brooks,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Colby Wooden,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%
Eric Wilson,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%
Corey Ballentine,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
