Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,9:07,3,5,DET 41,0,3,Jared Goff pass complete short middle to Sam LaPorta for 35 yards (tackle by Rudy Ford),0.760,3.970
1,8:22,1,10,GNB 24,6,3,"Jared Goff pass complete deep left to Amon-Ra St. Brown for 24 yards, touchdown",3.970,7.000
1,8:16,,,GNB 15,7,3,Riley Patterson kicks extra point good,0.000,0.000
1,8:16,,,DET 35,7,3,"Jack Fox kicks off 65 yards, returned by Keisean Nixon for 20 yards (tackle by Chase Lucas)",0.000,0.280
1,8:11,1,10,GNB 20,7,3,Jordan Love sacked by Isaiah Buggs for -6 yards,0.280,-1.180
1,7:31,2,16,GNB 14,7,3,Jordan Love pass incomplete short left intended for Romeo Doubs (defended by Jerry Jacobs),-1.180,-2.030
1,7:27,3,16,GNB 14,7,3,"Jordan Love pass incomplete short left intended for AJ Dillon. Penalty on Jon Runyan: Offensive Holding, 10 yards (declined)",-2.030,-2.470
1,7:18,4,16,GNB 14,7,3,"Penalty on Kingsley Enagbare: False Start, 5 yards (accepted) (no play)",-2.470,-2.490
1,7:18,4,21,GNB 9,7,3,"Daniel Whelan punts 57 yards, returned by Kalif Raymond for 11 yards (tackle by Isaiah McDuffie)",-2.490,-1.930
1,7:10,1,10,DET 45,7,3,Jared Goff pass incomplete deep right intended for Josh Reynolds,1.930,1.380
1,7:05,2,10,DET 45,7,3,Jahmyr Gibbs right end for 7 yards (tackle by Isaiah McDuffie and Quay Walker),1.380,1.620
1,6:25,3,3,GNB 48,7,3,Jared Goff pass complete short middle to Josh Reynolds for 23 yards (tackle by Rudy Ford),1.620,3.910
1,5:43,1,10,GNB 25,7,3,David Montgomery right tackle for 8 yards (tackle by Kingsley Enagbare and Quay Walker),3.910,4.550
1,5:08,2,2,GNB 17,7,3,David Montgomery right tackle for 2 yards (tackle by Kingsley Enagbare),4.550,4.580
1,4:24,1,10,GNB 15,7,3,Jared Goff scrambles for 11 yards (tackle by Rudy Ford),4.580,6.280
1,3:42,1,4,GNB 4,7,3,David Montgomery up the middle for 1 yard (tackle by Tedarrell Slaton and Quay Walker),6.280,5.530
1,2:58,2,3,GNB 3,13,3,"David Montgomery left tackle for 3 yards, touchdown",5.530,7.000
1,2:54,,,GNB 15,14,3,Riley Patterson kicks extra point good,0.000,0.000
1,2:54,,,DET 35,14,3,"Jack Fox kicks off 67 yards, returned by Keisean Nixon for 23 yards (tackle by Chase Lucas)",0.000,0.340
1,2:50,1,10,GNB 21,14,3,AJ Dillon left guard for 3 yards (tackle by Derrick Barnes and John Cominsky),0.340,0.210
1,2:12,2,7,GNB 24,14,3,AJ Dillon right end for 4 yards (tackle by Brian Branch and Cameron Sutton),0.210,0.040
1,1:33,3,3,GNB 28,14,3,Jordan Love pass incomplete deep middle intended for Romeo Doubs,0.040,-1.500
1,1:27,4,3,GNB 28,14,3,"Daniel Whelan punts 47 yards, fair catch by Kalif Raymond at DET-25",-1.500,-0.610
1,1:20,1,10,DET 25,14,3,Jared Goff pass complete deep right to Josh Reynolds for 26 yards (tackle by Carrington Valentine),0.610,2.320
1,0:36,1,10,GNB 49,14,3,Kalif Raymond right end for 40 yards (tackle by Rudy Ford),2.320,5.140
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,9,GNB 9,14,3,Jared Goff pass complete short left to Sam LaPorta for 5 yards (tackle by Isaiah McDuffie),5.140,5.340
2,14:26,2,4,GNB 4,14,3,Jared Goff pass incomplete short left intended for Josh Reynolds,5.340,4.490
2,14:22,3,4,GNB 4,14,3,"Jared Goff pass incomplete intended for Amon-Ra St. Brown. Penalty on Jonah Jackson: Offensive Holding, 10 yards (accepted) (no play)",4.490,3.000
2,14:15,3,14,GNB 14,14,3,Jared Goff pass incomplete short right intended for Marvin Jones,3.000,2.510
2,14:10,4,14,GNB 14,17,3,Riley Patterson 33 yard field goal good,2.510,3.000
2,14:07,,,DET 35,17,3,"Jack Fox kicks off 71 yards, returned by Keisean Nixon for 26 yards (tackle by Jack Campbell). Penalty on Dallin Leavitt: Offensive Holding, 10 yards (accepted)",0.000,-0.380
2,14:01,1,10,GNB 10,17,3,Jordan Love pass deep middle (defended by Alex Anzalone) intended for Christian Watson is intercepted by Jerry Jacobs at GB-27 and returned for 20 yards (tackle by Christian Watson),-0.380,-5.600
2,13:51,1,7,GNB 7,17,3,David Montgomery right tackle for 5 yards (tackle by Isaiah McDuffie and Quay Walker),5.600,5.720
2,13:22,2,2,GNB 2,23,3,"David Montgomery up the middle for 2 yards, touchdown",5.720,7.000
2,13:19,,,GNB 15,24,3,Riley Patterson kicks extra point good,0.000,0.000
2,13:19,,,DET 35,24,3,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
2,13:19,1,10,GNB 25,24,3,Aaron Jones left guard for 5 yards (tackle by John Cominsky),0.610,0.740
2,12:40,2,5,GNB 30,24,3,Aaron Jones right end for -2 yards (tackle by Cameron Sutton),0.740,-0.230
2,11:55,3,7,GNB 28,24,3,Jordan Love pass incomplete short right intended for Christian Watson (defended by Brian Branch),-0.230,-1.500
2,11:51,4,7,GNB 28,24,3,"Daniel Whelan punts 52 yards, returned by Kalif Raymond for 10 yards (tackle by Isaiah McDuffie)",-1.500,-0.940
2,11:38,1,10,DET 30,24,3,Jared Goff pass complete short right to Amon-Ra St. Brown for 10 yards (tackle by Keisean Nixon),0.940,1.600
2,11:03,1,10,DET 40,24,3,"David Montgomery for no gain. Penalty on Jonah Jackson: Offensive Holding, 10 yards (accepted) (no play)",1.600,0.940
2,10:38,1,20,DET 30,24,3,David Montgomery up the middle for 2 yards (tackle by Preston Smith),0.940,-0.030
2,10:03,2,18,DET 32,24,3,Jared Goff pass incomplete short middle intended for Josh Reynolds,-0.030,-0.690
2,9:58,3,18,DET 32,24,3,"Penalty on Taylor Decker: False Start, 5 yards (accepted) (no play)",-0.690,-1.350
2,9:58,3,23,DET 27,24,3,Jared Goff pass complete short right to Jahmyr Gibbs for 9 yards (tackle by Quay Walker),-1.350,-0.980
2,9:22,4,14,DET 36,24,3,"Jack Fox punts 52 yards, recovered by Kiondre Thomas at GB-12",-0.980,0.380
2,9:07,1,10,GNB 8,24,3,Jordan Love pass complete short left to Luke Musgrave for 1 yard (tackle by Alex Anzalone),-0.380,-0.710
2,8:26,2,9,GNB 9,24,3,Jordan Love pass complete short left to Romeo Doubs for 5 yards (tackle by Jerry Jacobs),-0.710,-0.720
2,7:53,3,4,GNB 14,24,3,"Penalty on Jerry Jacobs: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.720,0.150
2,7:42,1,10,GNB 19,24,3,AJ Dillon left guard for -3 yards (tackle by Alim McNeill and Derrick Barnes),0.150,-0.870
2,7:03,2,13,GNB 16,24,3,Jordan Love sacked by Alim McNeill for -8 yards,-0.870,-2.710
2,6:14,3,21,GNB 8,24,3,Jordan Love pass complete short right to Romeo Doubs for 16 yards (tackle by Brian Branch),-2.710,-1.770
2,5:44,4,5,GNB 24,24,3,"Daniel Whelan punts 52 yards, fair catch by Kalif Raymond at DET-24",-1.770,-0.540
2,5:34,1,10,DET 24,24,3,David Montgomery right guard for 4 yards (tackle by Kingsley Enagbare),0.540,0.540
2,5:01,2,6,DET 28,24,3,Jared Goff pass complete short middle to Sam LaPorta for 5 yards (tackle by Quay Walker),0.540,0.500
2,4:28,3,1,DET 33,24,3,David Montgomery left tackle for 7 yards (tackle by Justin Hollins),0.500,1.600
2,3:53,1,10,DET 40,24,3,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown (defended by Karl Brooks),1.600,1.050
2,3:41,2,10,DET 40,24,3,Jared Goff pass incomplete short middle intended for Sam LaPorta,1.050,0.370
2,3:37,3,10,DET 40,24,3,Jared Goff pass complete short middle to Amon-Ra St. Brown for 14 yards (tackle by Eric Wilson),0.370,2.520
2,2:52,1,10,GNB 46,24,3,Jared Goff pass complete short left to Sam LaPorta for 11 yards (tackle by Quay Walker),2.520,3.250
2,2:00,1,10,GNB 35,24,3,David Montgomery up the middle for 12 yards (tackle by Quay Walker and Keisean Nixon),3.250,4.040
2,1:25,1,10,GNB 23,24,3,Jahmyr Gibbs right tackle for 3 yards (tackle by Kenny Clark and Quay Walker),4.040,3.900
2,0:49,2,7,GNB 20,24,3,David Montgomery right tackle for 1 yard (tackle by Kingsley Enagbare and Isaiah McDuffie),3.900,3.340
2,0:41,,,,,,Timeout #1 by Green Bay Packers,,
2,0:41,3,6,GNB 19,24,3,Jared Goff pass incomplete short middle,3.340,2.210
2,0:38,4,6,GNB 19,27,3,Riley Patterson 37 yard field goal good,2.210,3.000
2,0:34,,,DET 35,27,3,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
2,0:34,1,10,GNB 25,27,3,Jordan Love pass complete short right to Josiah Deguara for 6 yards (tackle by Brian Branch),0.610,0.870
2,0:17,2,4,GNB 31,27,3,Jordan Love pass incomplete short left,0.870,0.170
2,0:12,3,4,GNB 31,27,3,Jordan Love pass complete short left to Josiah Deguara for 13 yards,0.170,1.860
2,0:07,,,,,,Timeout #1 by Detroit Lions,,
2,0:07,1,10,GNB 44,27,3,"Jordan Love pass incomplete intended for Romeo Doubs. Penalty on Jerry Jacobs: Defensive Pass Interference, 9 yards (accepted) (no play)",1.860,2.460
2,0:03,1,10,DET 47,27,3,Jordan Love sacked by and Charles Harris for -11 yards and Aidan Hutchinson for -11 yards,2.460,0.430
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,27,3,"Jack Fox kicks off 67 yards, returned by Keisean Nixon for 26 yards (tackle by Tracy Walker and Anthony Pittman). Penalty on Ben Sims: Offensive Holding, 10 yards (accepted)",0.000,-0.280
3,14:53,1,10,GNB 14,27,3,Jordan Love pass complete short left to Tucker Kraft for 6 yards (tackle by Alex Anzalone and Ifeatu Melifonwu),-0.280,0.150
3,14:20,2,4,GNB 20,27,3,Aaron Jones right tackle for 3 yards (tackle by Alex Anzalone and Brian Branch),0.150,-0.320
3,13:46,3,1,GNB 23,27,3,Jordan Love pass complete short left to Romeo Doubs for 5 yards (tackle by Jerry Jacobs),-0.320,0.810
3,13:09,1,10,GNB 28,27,3,Jordan Love pass complete deep middle to Christian Watson for 24 yards (tackle by Brian Branch and Tracy Walker),0.810,2.390
3,12:28,1,10,DET 48,27,3,"Jordan Love pass complete to Aaron Jones for no gain. Penalty on Aidan Hutchinson: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",2.390,2.720
3,12:01,1,10,DET 43,27,3,Jordan Love pass incomplete deep left intended for Romeo Doubs,2.720,2.180
3,11:54,2,10,DET 43,27,3,"Aaron Jones left end for 9 yards (tackle by Alex Anzalone). Penalty on Alex Anzalone: Unnecessary Roughness / Defense, 16 yards (accepted)",2.180,4.370
3,11:30,1,10,DET 18,27,3,Jordan Love pass complete short right to Tucker Kraft for -1 yards (tackle by Will Harris),4.370,3.670
3,10:58,2,11,DET 19,27,3,"Jordan Love pass complete short left to Aaron Jones for -4 yards (tackle by Jack Campbell and Levi Onwuzurike). Penalty on Rasheed Walker: Offensive Holding, 10 yards (declined)",3.670,2.480
3,10:27,3,15,DET 23,27,3,Jordan Love pass complete short right to Josiah Deguara for 6 yards (tackle by Charles Harris),2.480,2.310
3,9:45,4,9,DET 17,27,3,Jordan Love pass complete short middle to Romeo Doubs for 15 yards (tackle by Tracy Walker),2.310,6.740
3,9:10,1,2,DET 2,27,3,AJ Dillon right guard for 1 yard (tackle by Derrick Barnes and John Cominsky),6.740,5.910
3,8:22,2,1,DET 1,27,9,"Jordan Love pass complete short left to Christian Watson for 1 yard, touchdown",5.910,7.000
3,8:17,,,DET 2,27,11,Two Point Attempt: Jordan Love pass complete to to Jayden Reed for no gain,1.000,1.000
3,8:17,,,GNB 35,27,11,"Anders Carlson kicks off 66 yards, returned by Craig Reynolds for 28 yards (tackle by Eric Wilson)",0.000,0.740
3,8:12,1,10,DET 27,27,11,David Montgomery right tackle for 3 yards (tackle by Quay Walker and Isaiah McDuffie),0.740,0.600
3,7:37,2,7,DET 30,27,11,Jared Goff pass complete short right to Jahmyr Gibbs for -5 yards (tackle by Quay Walker),0.600,-0.760
3,6:56,3,12,DET 25,27,11,Jared Goff pass complete short middle to Amon-Ra St. Brown for 3 yards (tackle by Rasul Douglas),-0.760,-1.500
3,6:25,4,9,DET 28,27,11,"Jack Fox punts 42 yards, fair catch by Jayden Reed at GB-30",-1.500,-0.940
3,6:16,1,10,GNB 30,27,11,Jordan Love for -11 yards. Jordan Love fumbles (forced by Tracy Walker),0.940,-1.150
3,5:41,2,21,GNB 19,27,11,Jordan Love pass incomplete deep middle intended for Jayden Reed,-1.150,-1.870
3,5:36,3,21,GNB 19,27,11,Jordan Love pass complete short left to Romeo Doubs for 15 yards (tackle by Jerry Jacobs),-1.870,-1.110
3,5:14,4,6,GNB 34,27,11,"Daniel Whelan punts 51 yards, returned by Kalif Raymond for 6 yards (tackle by Eric Wilson). Penalty on Jalen Reeves-Maybin: Offensive Holding, 10 yards (accepted)",-1.110,0.370
3,4:53,1,10,DET 11,27,11,David Montgomery right tackle for 3 yards (tackle by Isaiah McDuffie and Tedarrell Slaton),-0.370,-0.530
3,4:13,2,7,DET 14,27,11,David Montgomery left guard for 5 yards (tackle by Justin Hollins),-0.530,-0.480
3,3:36,3,2,DET 19,27,11,Jared Goff pass complete short left to Jahmyr Gibbs for 4 yards (tackle by Quay Walker),-0.480,0.480
3,3:02,1,10,DET 23,27,11,David Montgomery left tackle for 5 yards (tackle by Karl Brooks and Darnell Savage),0.480,0.610
3,2:18,2,5,DET 28,27,11,Jared Goff sacked by Karl Brooks for -10 yards,0.610,-1.560
3,1:41,3,15,DET 18,27,11,Jahmyr Gibbs up the middle for 9 yards (tackle by Preston Smith),-1.560,-1.570
3,1:03,4,6,DET 27,27,11,Jack Fox punts 39 yards downed by Malcolm Rodriguez,-1.570,-1.200
3,0:54,1,10,GNB 34,27,11,Aaron Jones left tackle for 3 yards (tackle by Derrick Barnes),1.200,1.060
3,0:20,2,7,GNB 37,27,11,Jordan Love pass complete short left to Romeo Doubs for 10 yards (tackle by Ifeatu Melifonwu),1.060,2.060
3,0:01,1,10,GNB 47,27,11,Jordan Love pass complete deep right to Jayden Reed for 44 yards (tackle by Will Harris),2.060,5.140
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,9,DET 9,27,11,Jordan Love pass incomplete short left intended for Jayden Reed (defended by Jerry Jacobs),5.140,4.380
4,14:57,2,9,DET 9,27,17,"Jordan Love up the middle for 9 yards, touchdown",4.380,7.000
4,14:52,,,DET 2,27,17,"Two Point Attempt: Jordan Love rushes, conversion fails.",1.000,-1.000
4,14:52,,,GNB 35,27,17,"Anders Carlson kicks off 65 yards, touchback.",0.000,0.610
4,14:52,1,10,DET 25,27,17,Jared Goff pass complete short right to David Montgomery for 8 yards (tackle by Rudy Ford),0.610,1.140
4,14:19,2,2,DET 33,27,17,Jahmyr Gibbs left tackle for 2 yards (tackle by Quay Walker and Colby Wooden),1.140,1.270
4,13:42,1,10,DET 35,27,17,Jared Goff pass complete short right to David Montgomery for 12 yards (tackle by Quay Walker),1.270,2.060
4,12:55,1,10,DET 47,27,17,David Montgomery left tackle for 8 yards (tackle by Darnell Savage),2.060,2.600
4,12:22,2,2,GNB 45,27,17,Jahmyr Gibbs up the middle for no gain (tackle by Lukas Van Ness),2.600,1.880
4,11:41,3,2,GNB 45,27,17,Jahmyr Gibbs left guard for 6 yards (tackle by Eric Wilson),1.880,2.980
4,11:03,1,10,GNB 39,27,17,Jared Goff pass complete deep left to Josh Reynolds for 20 yards (tackle by Rudy Ford),2.980,4.310
4,10:25,1,10,GNB 19,27,17,David Montgomery right end for 3 yards (tackle by Darnell Savage),4.310,4.180
4,9:47,2,7,GNB 16,27,17,David Montgomery up the middle for -2 yards (tackle by Colby Wooden),4.180,3.140
4,9:06,3,9,GNB 18,27,17,Jahmyr Gibbs right guard for 6 yards (tackle by Preston Smith and Eric Wilson),3.140,2.730
4,8:10,,,,,,Timeout #1 by Detroit Lions,,
4,8:10,4,3,GNB 12,27,17,"Riley Patterson yard field goal good. Penalty on Quay Walker: Leaping, 6 yards (accepted) (no play)",2.730,5.830
4,7:59,1,6,GNB 6,27,17,David Montgomery left guard for 3 yards (tackle by Devonte Wyatt),5.830,5.530
4,7:49,2,3,GNB 3,27,17,David Montgomery up the middle for -4 yards (tackle by Devonte Wyatt),5.530,3.810
4,6:27,3,7,GNB 7,27,17,David Montgomery right guard for 6 yards (tackle by Quay Walker and Rudy Ford),3.810,3.550
4,6:03,4,1,GNB 1,33,17,"David Montgomery right guard for 1 yard, touchdown",3.550,7.000
4,6:00,,,GNB 15,34,17,Riley Patterson kicks extra point good,0.000,0.000
4,6:00,,,DET 35,34,17,"Jack Fox kicks off 69 yards, returned by Keisean Nixon for 21 yards (tackle by Craig Reynolds)",0.000,-0.060
4,5:57,1,10,GNB 17,34,17,Jordan Love pass complete short left to Jayden Reed for 6 yards (tackle by Derrick Barnes),-0.060,0.350
4,5:32,2,4,GNB 23,34,17,Jordan Love pass complete short middle to Romeo Doubs for 8 yards (tackle by Jerry Jacobs),0.350,1.000
4,5:17,1,10,GNB 31,34,17,Jordan Love pass incomplete short right,1.000,0.460
4,5:11,2,10,GNB 31,34,17,Jordan Love pass complete short right to Josiah Deguara for 9 yards (tackle by Brian Branch and Derrick Barnes),0.460,0.960
4,4:52,3,1,GNB 40,34,17,AJ Dillon up the middle for 6 yards (tackle by John Cominsky and Tracy Walker),0.960,1.990
4,4:22,1,10,GNB 46,34,17,Jordan Love pass complete deep left to Samori Toure for 35 yards (tackle by Jerry Jacobs),1.990,4.310
4,4:19,1,10,DET 19,34,17,Jordan Love pass complete short left to Jayden Reed for 5 yards (tackle by Brian Branch),4.310,4.530
4,4:15,2,5,DET 14,34,17,Jordan Love pass short middle intended for Romeo Doubs is intercepted by Jerry Jacobs at DET-4 and returned for 14 yards (tackle by Samori Toure),4.530,-0.040
4,4:05,1,10,DET 18,34,17,David Montgomery left end for 13 yards (tackle by Rudy Ford),0.040,1.000
4,3:59,1,10,DET 31,34,17,Jared Goff pass incomplete short left intended for Jahmyr Gibbs,1.000,0.460
4,3:55,2,10,DET 31,34,17,David Montgomery right tackle for 1 yard (tackle by Quay Walker),0.460,-0.100
4,3:51,,,,,,Timeout #1 by Green Bay Packers,,
4,3:51,3,9,DET 32,34,17,Jared Goff sacked by Devonte Wyatt for -10 yards,-0.100,-1.900
4,3:46,,,,,,Timeout #2 by Green Bay Packers,,
4,3:46,4,19,DET 22,34,17,"Jack Fox punts 47 yards, returned by Keisean Nixon for 34 yards (tackle by Jack Campbell and Will Harris)",-1.900,-3.250
4,3:32,1,10,DET 35,34,17,Jordan Love sacked by John Cominsky for -9 yards,3.250,1.490
4,3:11,2,19,DET 44,34,17,Jordan Love pass complete short left to Romeo Doubs for 12 yards (tackle by Alex Anzalone),1.490,2.410
4,3:00,3,7,DET 32,34,17,Jordan Love pass incomplete short middle intended for Dontayvion Wicks,2.410,1.240
4,2:56,4,7,DET 32,34,20,Anders Carlson 50 yard field goal good,1.240,3.000
4,2:52,,,GNB 35,34,20,"Anders Carlson kicks onside 12 yards, out of bounds",0.000,2.460
4,2:52,1,10,GNB 47,34,20,David Montgomery left tackle for 16 yards (tackle by Rasul Douglas),2.460,3.510
4,2:13,1,10,GNB 31,34,20,David Montgomery right end for 3 yards (tackle by Quay Walker and Isaiah McDuffie),3.510,3.370
4,2:00,2,7,GNB 28,34,20,David Montgomery left guard for 2 yards (tackle by Tedarrell Slaton),3.370,2.940
4,1:55,,,,,,Timeout #3 by Green Bay Packers,,
4,1:55,3,5,GNB 26,34,20,David Montgomery left tackle for 2 yards (tackle by Devonte Wyatt and Colby Wooden),2.940,1.970
4,1:10,,,,,,Timeout #2 by Detroit Lions,,
4,1:10,4,3,GNB 24,34,20,Jared Goff pass complete short left to Amon-Ra St. Brown for 5 yards (tackle by Rasul Douglas),1.970,4.310
4,0:32,1,10,GNB 19,34,20,Jared Goff kneels for -1 yards,4.310,3.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
