Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,3:26,3,6,BAL 22,10,20,Jacoby Brissett pass complete short middle to Donovan Peoples-Jones for 3 yards (tackle by Marlon Humphrey),3.140,2.280
3,2:45,4,3,BAL 19,13,20,Cade York 37 yard field goal good,2.280,3.000
3,2:40,,,CLE 35,13,20,"Cade York kicks off 65 yards, touchback.",0.000,0.610
3,2:40,1,10,BAL 25,13,20,Kenyan Drake left tackle for no gain (tackle by Tommy Togiai),0.610,0.060
3,2:03,2,10,BAL 25,13,20,Lamar Jackson pass complete short middle to Patrick Ricard for 19 yards (tackle by Sione Takitaki),0.060,1.860
3,2:01,1,10,BAL 44,13,20,"Penalty on James Proche: Unnecessary Roughness / Offense, 15 yards (accepted) (no play)",1.860,0.870
3,1:45,1,10,BAL 29,13,20,Kenyan Drake left end for 2 yards (tackle by Sione Takitaki),0.870,0.600
3,1:04,2,8,BAL 31,13,20,Lamar Jackson pass complete short middle to Rashod Bateman for 5 yards (tackle by Greedy Williams),0.600,0.560
3,0:15,3,3,BAL 36,13,20,Gus Edwards right guard for 6 yards (tackle by Grant Delpit and Deion Jones),0.560,1.800
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 43,13,20,Lamar Jackson pass incomplete short left intended for Devin Duvernay (defended by Isaiah Thomas),1.800,1.190
4,14:54,2,10,BAL 42,13,20,Justice Hill up the middle for 9 yards (tackle by John Johnson),1.190,1.620
4,14:15,3,2,CLE 49,13,20,Patrick Ricard up the middle for no gain (tackle by Myles Garrett),1.620,0.000
4,13:37,4,1,CLE 49,13,20,Lamar Jackson left end for 11 yards (tackle by Deion Jones),0.000,3.050
4,12:59,1,10,CLE 38,13,20,Gus Edwards left tackle for 4 yards (tackle by Isaiah Thomas and John Johnson),3.050,3.050
4,12:17,2,6,CLE 34,13,20,Lamar Jackson up the middle for -3 yards (tackle by Sione Takitaki),3.050,1.950
4,11:38,3,9,CLE 37,13,20,Lamar Jackson pass incomplete short left intended for Rashod Bateman,1.950,0.790
4,11:29,4,9,CLE 37,13,23,Justin Tucker 55 yard field goal good,0.790,3.000
4,11:24,,,BAL 35,13,23,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,11:24,1,10,CLE 25,13,23,Jacoby Brissett scrambles up the middle for 10 yards (tackle by Chuck Clark),0.610,1.270
4,10:47,1,10,CLE 35,13,23,Nick Chubb left guard for 12 yards (tackle by Marlon Humphrey and Odafe Oweh),1.270,1.990
4,10:38,1,10,CLE 46,13,23,Nick Chubb right end for 12 yards (tackle by Chuck Clark and Damarion Williams),1.990,2.850
4,10:24,1,10,BAL 41,13,23,Jacoby Brissett pass complete short right to Amari Cooper for 11 yards (tackle by Marcus Peters),2.850,3.580
4,9:59,1,10,BAL 30,13,23,Nick Chubb left tackle for 22 yards (tackle by Geno Stone),3.580,5.370
4,9:24,1,8,BAL 8,13,23,Kareem Hunt right end for 6 yards (tackle by Chuck Clark),5.370,5.720
4,9:07,2,2,BAL 2,19,23,"Kareem Hunt right tackle for 2 yards, touchdown",5.720,7.000
4,9:00,,,BAL 15,20,23,Cade York kicks extra point good,0.000,0.000
4,9:00,,,CLE 35,20,23,"Cade York kicks off 65 yards, touchback.",0.000,0.610
4,9:00,1,10,BAL 25,20,23,Lamar Jackson pass complete short middle to Rashod Bateman for 7 yards (tackle by Jacob Phillips),0.610,1.010
4,8:37,2,3,BAL 32,20,23,Kenyan Drake right end for 2 yards (tackle by Martin Emerson),1.010,0.560
4,8:11,3,1,BAL 34,20,23,Gus Edwards left tackle for 1 yard (tackle by Jacob Phillips),0.560,1.270
4,7:34,1,10,BAL 35,20,23,Lamar Jackson pass complete short left to Devin Duvernay for 11 yards (tackle by Jacob Phillips),1.270,1.990
4,6:59,1,10,BAL 46,20,23,Gus Edwards right guard for 4 yards (tackle by Jacob Phillips and Tommy Togiai),1.990,1.990
4,6:22,2,6,BAL 50,20,23,Justice Hill up the middle for 5 yards (tackle by Perrion Winfrey and Sione Takitaki),1.990,1.950
4,5:40,3,1,CLE 45,20,23,Mark Andrews up the middle for 4 yards (tackle by Jordan Elliott),1.950,2.850
4,4:57,1,10,CLE 41,20,23,Justice Hill right end for 5 yards (tackle by Jeremiah Owusu-Koramoah),2.850,2.980
4,4:18,2,5,CLE 36,20,23,Justice Hill up the middle for 3 yards (tackle by Isaiah Thomas),2.980,2.680
4,3:41,3,2,CLE 33,20,23,Lamar Jackson up the middle for 10 yards (tackle by Grant Delpit),2.680,4.040
4,3:24,,,,,,Timeout #1 by Cleveland Browns,,
4,3:24,1,10,CLE 23,20,23,Kenyan Drake left tackle for -1 yards (tackle by Deion Jones and Sione Takitaki),4.040,3.360
4,3:20,,,,,,Timeout #2 by Cleveland Browns,,
4,3:20,2,11,CLE 24,20,23,"Justice Hill up the middle for 4 yards. Justice Hill fumbles (forced by Jeremiah Owusu-Koramoah), recovered by Isaiah Thomas at CLE-16 (tackle by Jeremiah Owusu-Koramoah) Penalty on BAL: Offensive Holding, 10 yards (declined)",3.360,0.140
4,3:12,1,10,CLE 16,20,23,Jacoby Brissett pass incomplete short right intended for Nick Chubb (defended by Jason Pierre-Paul),-0.140,-0.660
4,3:10,2,10,CLE 16,20,23,Nick Chubb right end for 5 yards (tackle by Patrick Queen),-0.660,-0.700
4,2:45,3,5,CLE 21,20,23,Jacoby Brissett pass complete deep right to Donovan Peoples-Jones for 37 yards (tackle by Geno Stone),-0.700,2.790
4,2:38,1,10,BAL 42,20,23,Jacoby Brissett pass complete short middle to Harrison Bryant for 1 yard (tackle by Kyle Hamilton and Patrick Queen),2.790,2.380
4,2:23,,,,,,Timeout #1 by Baltimore Ravens,,
4,2:23,2,9,BAL 41,20,23,Jacoby Brissett pass complete short right to David Bell for 7 yards (tackle by Patrick Queen),2.380,2.610
4,2:20,3,2,BAL 34,20,23,"Jacoby Brissett pass complete to Amari Cooper for no gain, touchdown. Penalty on Amari Cooper: Offensive Pass Interference, 10 yards (accepted) (no play)",2.610,1.290
4,2:18,3,12,BAL 44,20,23,Jacoby Brissett scrambles left end for 7 yards (tackle by Odafe Oweh),1.290,0.790
4,2:08,4,5,BAL 37,20,23,"Penalty on Jordan Elliott: False Start, 5 yards (accepted) (no play)",0.790,0.460
4,2:08,4,10,BAL 42,20,23,Cade York 60 yard field goal no good blocked by Malik Harrison,0.460,-2.260
4,1:59,1,10,BAL 50,20,23,Kenyan Drake left tackle for -2 yards (tackle by John Johnson),2.260,1.440
4,1:55,,,,,,Timeout #3 by Cleveland Browns,,
4,1:55,2,12,BAL 48,20,23,Lamar Jackson left end for 3 yards (tackle by Isaiah Thomas and Grant Delpit),1.440,1.160
4,1:08,,,,,,Timeout #2 by Baltimore Ravens,,
4,1:08,3,9,CLE 49,20,23,Kenyan Drake right tackle for -1 yards (tackle by Jeremiah Owusu-Koramoah),1.160,-0.060
4,0:24,,,,,,Timeout #3 by Baltimore Ravens,,
4,0:24,4,10,BAL 50,20,23,"Jordan Stout punts 50 yards, touchback.",-0.060,-0.280
4,0:16,1,10,CLE 20,20,23,Jacoby Brissett pass complete short right to Donovan Peoples-Jones for 3 yards,0.280,0.140
4,0:12,2,7,CLE 23,20,23,Jacoby Brissett pass incomplete short left,0.140,-0.560
4,0:07,3,7,CLE 23,20,23,"Jacoby Brissett pass complete deep middle to Donovan Peoples-Jones for 19 yards. Donovan Peoples-Jones fumbles (forced by Geno Stone), recovered by Geno Stone at CLE-43 (tackle by Geno Stone)",-0.560,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
