Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
1,4:50,1,5,BUF 25,0,0,Andy Dalton pass complete short left to Bernard Scott for 4 yards (tackle by Nick Barnett),4.310,4.250
1,4:08,2,1,BUF 21,0,0,Bernard Scott right guard for 3 yards (tackle by Nick Barnett and Dwan Edwards),4.250,4.370
1,3:32,1,10,BUF 18,0,0,Bernard Scott right guard for 4 yards (tackle by Shawne Merriman and Andra Davis),4.370,4.430
1,2:52,2,6,BUF 14,0,0,Cedric Benson left tackle for 1 yard (tackle by George Wilson),4.430,3.820
1,2:10,3,5,BUF 13,0,0,Andy Dalton pass incomplete short right intended for A.J. Green,3.820,2.620
1,2:06,4,5,BUF 13,0,3,Mike Nugent 31 yard field goal good,2.620,3.000
1,,,,CIN 35,0,3,"Mike Nugent kicks off 71 yards, touchback",0.000,0.280
1,2:02,1,10,BUF 20,0,3,Fred Jackson up the middle for 4 yards (tackle by Reggie Nelson and Pat Sims),0.280,0.270
1,1:27,2,6,BUF 24,0,3,Ryan Fitzpatrick pass complete short left to Naaman Roosevelt for 28 yards (tackle by Thomas Howard),0.270,2.390
1,0:42,1,10,CIN 48,0,3,Ryan Fitzpatrick pass complete short left to Steve Johnson for no gain,2.390,1.850
1,0:06,2,10,CIN 48,0,3,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones,1.850,1.160
Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,CIN 48,0,3,Ryan Fitzpatrick pass complete short middle to Brad Smith for 17 yards (tackle by Chris Crocker),1.160,3.510
2,14:34,1,10,CIN 31,0,3,Fred Jackson right tackle for -1 yards (tackle by Domata Peko),3.510,2.830
2,14:05,2,11,CIN 32,0,3,Ryan Fitzpatrick pass complete short left to Brad Smith for 8 yards (tackle by Chris Crocker),2.830,3.200
2,13:42,3,3,CIN 24,0,3,Ryan Fitzpatrick pass incomplete deep right intended for Brad Smith,3.200,1.970
2,13:37,4,3,CIN 24,3,3,Rian Lindell 43 yard field goal good,1.970,3.000
2,,,,BUF 35,3,3,"Rian Lindell kicks off 73 yards, touchback",0.000,0.280
2,13:33,1,10,CIN 20,3,3,"A.J. Green left end for 6 yards. A.J. Green fumbles, recovered by A.J. Green at CIN-15",0.280,0.540
2,13:01,2,4,CIN 26,3,3,Cedric Benson left tackle for -2 yards (tackle by Keith Williams),0.540,-0.430
2,12:22,3,6,CIN 24,3,3,Andy Dalton pass incomplete,-0.430,-1.770
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
2,12:18,4,6,CIN 24,3,3,"Kevin Huber punts 41 yards, fair catch by C.J. Spiller",-1.770,-1.270
2,12:11,1,10,BUF 35,3,3,Ryan Fitzpatrick pass complete short right to Fred Jackson for 2 yards (tackle by Reggie Nelson),1.270,0.990
2,11:37,2,8,BUF 37,3,3,Ryan Fitzpatrick pass complete short left to Scott Chandler for 2 yards (tackle by Reggie Nelson),0.990,0.560
2,10:59,3,6,BUF 39,3,3,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones,0.560,-0.780
2,10:54,4,6,BUF 39,3,3,"Brian Moorman punts 52 yards, returned by Brandon Tate for 6 yards (tackle by Ruvell Martin)",-0.780,0.220
2,10:44,1,10,CIN 15,3,3,Cedric Benson left guard for 9 yards (tackle by Dwan Edwards and George Wilson),-0.220,0.620
2,10:02,2,1,CIN 24,3,3,Cedric Benson left tackle for 2 yards (tackle by Nick Barnett and Torell Troup),0.620,0.670
2,9:25,1,10,CIN 26,3,3,Andy Dalton pass complete short right to A.J. Green for 11 yards (tackle by Leodis McKelvin),0.670,1.400
2,8:45,,,,3,3,Timeout #1 by Cincinnati Bengals,0.000,1.400
2,8:45,1,10,CIN 37,3,3,Andy Dalton pass complete short middle to Andre Caldwell for 9 yards (tackle by Nick Barnett),1.400,2.070
2,8:11,2,1,CIN 46,3,3,Cedric Benson left end for no gain (tackle by Spencer Johnson),2.070,1.360
2,7:30,3,1,CIN 46,3,3,Cedric Benson left tackle for 1 yard (tackle by Torell Troup),1.360,2.060
2,6:34,1,10,CIN 47,3,3,Andy Dalton sacked by Marcell Dareus for -8 yards,2.060,0.440
2,5:58,2,18,CIN 39,3,3,Andy Dalton pass incomplete,0.440,-0.230
2,5:51,3,18,CIN 39,3,3,Andy Dalton pass incomplete deep middle intended for Andrew Hawkins,-0.230,-0.780
2,5:46,4,18,CIN 39,3,3,"Kevin Huber punts 39 yards. Penalty on Drayton Florence: Offensive Holding, 10 yards",-0.780,0.350
2,5:39,1,10,BUF 12,3,3,"Ryan Fitzpatrick pass complete short middle to Fred Jackson for 6 yards (tackle by Domata Peko). Penalty on David Nelson: Offensive Pass Interference, 6 yards (no play)",-0.350,-0.610
2,5:13,1,16,BUF 6,3,3,Ryan Fitzpatrick pass incomplete short right intended for Donald Jones,-0.610,-1.220
2,5:08,2,16,BUF 6,3,3,Fred Jackson right guard for 4 yards (tackle by Reggie Nelson),-1.220,-1.650
2,4:22,3,12,BUF 10,3,3,Ryan Fitzpatrick up the middle for 5 yards (tackle by Thomas Howard),-1.650,-2.440
2,3:46,4,7,BUF 15,3,3,"Brian Moorman punts 58 yards, returned by Brandon Tate for 14 yards (tackle by Corey McIntyre)",-2.440,-1.660
2,3:29,1,10,CIN 41,3,3,Andy Dalton pass incomplete,1.660,1.120
2,3:20,2,10,CIN 41,9,3,"Andy Dalton pass incomplete short left intended for Andre Caldwell is intercepted by Bryan Scott at CIN-43 and returned for 43 yards, touchdown",1.120,-7.000
2,,,,CIN 2,10,3,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 35,10,3,"Rian Lindell kicks off 69 yards, returned by Brandon Tate for 21 yards (tackle by Corey McIntyre)",0.000,-0.060
2,3:01,1,10,CIN 17,10,3,Andy Dalton pass incomplete short middle intended for Jermaine Gresham (defended by Keith Williams),-0.060,-0.580
2,2:56,2,10,CIN 17,10,3,Andy Dalton pass complete deep right to A.J. Green for 58 yards (tackle by George Wilson). Penalty on Drayton Florence: Illegal Use of Hands (Declined),-0.580,3.910
2,2:21,1,10,BUF 25,10,3,Andy Dalton pass incomplete short right intended for Cedric Benson,3.910,3.360
2,2:19,2,10,BUF 25,10,3,"Penalty on Andre Smith: False Start, 5 yards (no play)",3.360,2.690
2,2:19,2,15,BUF 30,10,3,Andy Dalton pass incomplete short left intended for Andre Caldwell is intercepted by George Wilson at BUF-19 and returned for 5 yards (tackle by Andre Caldwell),2.690,-0.540
2,2:13,1,10,BUF 24,10,3,Fred Jackson left tackle for 9 yards (tackle by Thomas Howard and Rey Maualuga),0.540,1.210
2,2:00,2,1,BUF 33,10,3,Fred Jackson left tackle for 21 yards (tackle by Geno Atkins),1.210,2.520
2,1:36,1,10,CIN 46,10,3,Ryan Fitzpatrick pass incomplete short middle intended for Fred Jackson (defended by Carlos Dunlap),2.520,1.980
2,1:32,2,10,CIN 46,10,3,Ryan Fitzpatrick pass complete deep middle to Steve Johnson for 44 yards (tackle by Reggie Nelson and Kelly Jennings),1.980,6.740
2,0:44,1,2,CIN 2,16,3,"Fred Jackson left tackle for 2 yards, touchdown",6.740,7.000
2,,,,CIN 2,17,3,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 35,17,3,"Rian Lindell kicks off 59 yards, returned by Brandon Tate for 17 yards (tackle by Danny Batten)",0.000,0.480
2,0:34,1,10,CIN 23,17,3,Andy Dalton pass complete short left to Jerome Simpson for 7 yards (tackle by Drayton Florence),0.480,0.880
2,0:16,2,3,CIN 30,17,3,Andy Dalton pass complete short left to Jerome Simpson for 2 yards (tackle by Drayton Florence),0.880,0.430
2,0:10,3,1,CIN 32,17,3,Brian Leonard right end for 2 yards (tackle by Marcell Dareus and Leodis McKelvin),0.430,1.200
2,0:02,,,,17,3,Timeout #1 by Buffalo Bills,0.000,1.200
2,0:02,1,10,CIN 34,17,3,Brian Leonard right guard for 13 yards (tackle by Dwan Edwards),1.200,2.060
Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,17,3,"Rian Lindell kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,CIN 20,17,3,Cedric Benson left guard for 5 yards (tackle by George Wilson),0.280,0.410
3,14:30,2,5,CIN 25,17,3,Cedric Benson left end for 28 yards (tackle by Jairus Byrd),0.410,2.460
3,13:49,1,10,BUF 47,17,3,Andy Dalton pass complete deep right to A.J. Green for 40 yards (tackle by Leodis McKelvin),2.460,5.600
3,12:58,1,7,BUF 7,17,3,"Penalty on Andre Smith: False Start, 5 yards (no play)",5.600,4.640
3,12:52,1,12,BUF 12,17,3,Cedric Benson left guard for 5 yards (tackle by Andra Davis and Marcell Dareus),4.640,4.760
3,12:10,2,7,BUF 7,17,3,Cedric Benson left tackle for 5 yards (tackle by Dwan Edwards),4.760,4.950
3,11:30,3,2,BUF 2,17,3,Andy Dalton pass incomplete short left intended for A.J. Green,4.950,3.250
3,11:27,4,2,BUF 2,17,6,Mike Nugent 21 yard field goal good,3.250,3.000
3,,,,CIN 35,17,6,"Mike Nugent kicks off 70 yards, touchback",0.000,-0.280
3,11:23,1,10,BUF 20,17,6,Fred Jackson up the middle for 2 yards (tackle by Thomas Howard and Rey Maualuga),0.280,0.000
3,10:42,2,8,BUF 22,17,6,Ryan Fitzpatrick sacked by Micah Johnson and Geno Atkins for -9 yards,0.000,-2.190
3,10:08,3,17,BUF 13,17,6,Ryan Fitzpatrick pass complete short left to Fred Jackson for 5 yards (tackle by Jonathan Fanene),-2.190,-2.240
3,9:32,4,12,BUF 18,17,6,"Brian Moorman punts 65 yards, returned by Brandon Tate for 11 yards (tackle by Scott Chandler)",-2.240,-0.810
3,9:21,1,10,CIN 28,17,6,"Penalty on Jerome Simpson: False Start, 5 yards (no play)",0.810,0.480
3,9:21,1,15,CIN 23,17,6,Andy Dalton pass complete short right to Jermaine Gresham for 11 yards (tackle by Keith Williams and Reggie Corner),0.480,1.070
3,8:43,2,4,CIN 34,17,6,"Penalty on Keith Williams: Neutral Zone Infraction, 5 yards (no play)",1.070,1.530
3,8:37,1,10,CIN 39,17,6,Cedric Benson left end for 5 yards (tackle by Jairus Byrd),1.530,1.660
3,8:01,2,5,CIN 44,17,6,Andy Dalton pass complete short right to A.J. Green for 9 yards (tackle by George Wilson),1.660,2.460
3,7:23,1,10,BUF 47,17,6,Cedric Benson right tackle for 11 yards (tackle by Shawne Merriman),2.460,3.180
3,6:47,1,10,BUF 36,17,6,Andy Dalton pass complete short right to Andrew Hawkins for 18 yards (tackle by Leodis McKelvin),3.180,4.370
3,6:14,1,10,BUF 18,17,6,Cedric Benson left end for 1 yard (tackle by Dwan Edwards),4.370,3.940
3,5:33,2,9,BUF 17,17,12,"Andy Dalton pass complete deep left to Jermaine Gresham for 17 yards, touchdown",3.940,7.000
3,,,,BUF 2,17,13,Mike Nugent kicks extra point good,0.000,0.000
3,,,,CIN 35,17,13,"Mike Nugent kicks off 72 yards, touchback",0.000,-0.280
3,5:26,1,10,BUF 20,17,13,Ryan Fitzpatrick pass complete short left to Donald Jones for 9 yards (tackle by Leon Hall),0.280,0.950
3,4:59,2,1,BUF 29,17,13,Fred Jackson left tackle for no gain (tackle by Rey Maualuga),0.950,0.230
3,4:16,3,1,BUF 29,17,13,Fred Jackson right end for 2 yards (tackle by Frostee Rucker and Domata Peko),0.230,1.000
3,3:35,1,10,BUF 31,17,13,Ryan Fitzpatrick pass complete short right to David Nelson for 6 yards (tackle by Thomas Howard),1.000,1.270
3,2:53,2,4,BUF 37,17,13,Fred Jackson right tackle for 9 yards (tackle by Rey Maualuga and Gibril Wilson),1.270,1.990
3,2:12,1,10,BUF 46,17,13,Ryan Fitzpatrick pass complete short right to Fred Jackson for 9 yards (tackle by Reggie Nelson),1.990,2.670
3,1:34,2,1,CIN 45,17,13,Fred Jackson left guard for 4 yards (tackle by Micah Johnson and Rey Maualuga),2.670,2.850
3,0:53,1,10,CIN 41,17,13,Ryan Fitzpatrick pass incomplete short right intended for David Nelson,2.850,2.310
3,0:49,2,10,CIN 41,17,13,C.J. Spiller right tackle for 3 yards (tackle by Domata Peko and Rey Maualuga),2.310,2.020
3,0:05,3,7,CIN 38,17,13,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 9 yards (tackle by Reggie Nelson),2.020,3.640
Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 29,17,13,Ryan Fitzpatrick pass complete short left to Steve Johnson for 5 yards (tackle by Leon Hall),3.640,3.780
4,14:26,2,5,CIN 24,17,13,Fred Jackson left guard for 3 yards (tackle by Rey Maualuga and Gibril Wilson),3.780,3.470
4,13:45,3,2,CIN 21,17,13,C.J. Spiller right tackle for 9 yards (tackle by Domata Peko and Leon Hall),3.470,4.780
4,12:59,1,10,CIN 12,17,13,Ryan Fitzpatrick pass incomplete short right intended for Donald Jones,4.780,4.100
4,12:53,2,10,CIN 12,17,13,Fred Jackson right tackle for no gain (tackle by Rey Maualuga and Robert Geathers),4.100,3.120
4,12:08,3,10,CIN 12,17,13,Ryan Fitzpatrick pass complete short middle to Fred Jackson for 7 yards (tackle by Morgan Trent and Rey Maualuga),3.120,3.020
4,11:26,4,3,CIN 5,20,13,Rian Lindell 23 yard field goal good,3.020,3.000
4,,,,BUF 35,20,13,"Rian Lindell kicks off 67 yards, returned by Brandon Tate for 28 yards (tackle by Johnny White)",0.000,0.670
4,11:14,1,10,CIN 26,20,13,Bernard Scott left end for -3 yards (tackle by Dwan Edwards),0.670,-0.280
4,10:35,2,13,CIN 23,20,13,Andy Dalton pass complete short left to Bernard Scott for 5 yards (tackle by Nick Barnett),-0.280,-0.300
4,10:06,3,8,CIN 28,20,13,Andy Dalton pass incomplete short right intended for A.J. Green,-0.300,-1.500
4,10:01,4,8,CIN 28,20,13,"Kevin Huber punts 34 yards, fair catch by C.J. Spiller",-1.500,-1.470
4,9:54,1,10,BUF 38,20,13,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 9 yards (tackle by Leon Hall),1.470,2.140
4,9:16,2,1,BUF 47,20,13,C.J. Spiller right tackle for no gain (tackle by Domata Peko and Carlos Dunlap),2.140,1.420
4,8:49,3,1,BUF 47,20,13,Ryan Fitzpatrick pass incomplete short middle intended for Steve Johnson (defended by Nate Clements),1.420,-0.260
,,,,,,,"BUF challenged the incomplete pass ruling, and the play was upheld.",,
4,8:38,4,1,BUF 47,20,13,"Brian Moorman punts 53 yards, touchback",-0.260,-0.280
4,8:28,1,10,CIN 20,20,13,Cedric Benson right tackle for 6 yards (tackle by George Wilson),0.280,0.540
4,7:57,2,4,CIN 26,20,13,Andy Dalton pass complete deep right to Jermaine Gresham for 25 yards (tackle by Jairus Byrd),0.540,2.320
4,7:28,1,10,BUF 49,20,13,Cedric Benson right tackle for 14 yards (tackle by George Wilson),2.320,3.250
4,7:00,1,10,BUF 35,20,13,Cedric Benson left tackle for 2 yards (tackle by Dwan Edwards and Nick Barnett),3.250,2.970
4,6:23,2,8,BUF 33,20,13,Andy Dalton pass incomplete deep middle intended for A.J. Green (defended by Leodis McKelvin),2.970,2.280
4,6:16,3,8,BUF 33,20,13,Andy Dalton pass complete short right to Jermaine Gresham for 17 yards (tackle by George Wilson),2.280,4.510
4,5:39,1,10,BUF 16,20,13,Cedric Benson left tackle for 5 yards (tackle by Andra Davis),4.510,4.760
4,4:56,2,5,BUF 11,20,13,Andy Dalton pass complete short left to Andre Caldwell for 8 yards (tackle by Jairus Byrd),4.760,6.510
4,4:19,1,3,BUF 3,20,13,Andy Dalton pass incomplete short left intended for A.J. Green,6.510,5.530
4,4:14,2,3,BUF 3,20,19,"Andy Dalton up the middle for 3 yards, touchdown",5.530,7.000
4,,,,BUF 2,20,20,Mike Nugent kicks extra point good,0.000,0.000
4,,,,CIN 35,20,20,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
4,4:09,1,10,BUF 20,20,20,Ryan Fitzpatrick pass complete short right to David Nelson for 12 yards (tackle by Rey Maualuga),0.280,1.070
4,3:29,1,10,BUF 32,20,20,Ryan Fitzpatrick pass complete short left to Donald Jones for 7 yards (tackle by Leon Hall),1.070,1.470
4,2:51,2,3,BUF 39,20,20,Fred Jackson up the middle for -2 yards (tackle by Rey Maualuga),1.470,0.500
4,2:07,,,,20,20,Timeout #1 by Cincinnati Bengals,0.000,0.500
4,2:07,3,5,BUF 37,20,20,Ryan Fitzpatrick pass incomplete deep left intended for Fred Jackson,0.500,-0.910
4,1:59,4,5,BUF 37,20,20,"Brian Moorman punts 53 yards, returned by Brandon Tate for 9 yards (tackle by Bryan Scott)",-0.910,-0.150
4,1:48,1,10,CIN 19,20,20,Andy Dalton pass complete short middle to Jerome Simpson for 17 yards (tackle by George Wilson and Jairus Byrd),0.150,1.330
4,1:22,1,10,CIN 36,20,20,Brian Leonard right tackle for 7 yards (tackle by Nick Barnett),1.330,1.740
4,0:57,2,3,CIN 43,20,20,Andy Dalton pass incomplete short right intended for Brian Leonard,1.740,1.030
4,0:52,3,3,CIN 43,20,20,Andy Dalton for 3 yards (tackle by Marcell Dareus),1.030,1.990
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
4,0:45,1,10,CIN 46,20,20,Andy Dalton pass complete short right to Brian Leonard for 15 yards (tackle by Jairus Byrd),1.990,2.980
4,0:36,1,10,BUF 39,20,20,Brian Leonard left guard for 14 yards (tackle by Drayton Florence and Nick Barnett),2.980,3.910
4,0:04,,,,20,20,Timeout #2 by Cincinnati Bengals,0.000,0.000
4,0:04,,,,20,20,Timeout #2 by Buffalo Bills,0.000,3.910
4,0:04,1,10,BUF 25,20,23,Mike Nugent 43 yard field goal good,3.910,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
