#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,6:10,DAL 22,7,4:07,42,Fumble
2,2,14:54,DAL 20,3,1:31,4,Punt
3,2,7:35,DAL 18,3,1:29,2,Interception
4,2,6:06,DAL 20,8,3:59,80,Touchdown
5,2,0:39,DAL 47,5,0:37,42,Field Goal
6,3,15:00,DAL 17,4,2:12,83,Touchdown
7,3,7:03,DAL 16,7,4:20,62,Field Goal
8,4,13:28,DAL 16,11,7:15,84,Touchdown
9,4,2:36,DAL 20,4,0:38,12,Punt
10,4,1:02,DAL 37,2,1:02,-2,End of Game
