#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 20,5,2:50,27,Fumble
2,1,10:29,DET 20,5,2:11,38,Fumble
3,1,4:42,DET 20,5,2:07,12,Punt
4,2,14:51,DET 20,3,0:36,0,Punt
5,2,14:15,DET 30,3,1:20,0,Punt
6,2,12:50,CHI 19,4,0:49,9,Field Goal
7,2,9:55,DET 27,3,1:34,9,Punt
8,2,6:48,DET 35,14,5:25,48,Field Goal
9,2,0:06,DET 33,1,0:06,-1,End of Half
10,3,13:58,DET 20,2,0:42,2,Interception
11,3,13:16,DET 20,4,1:52,22,Interception
12,3,11:24,DET 20,6,2:33,21,Punt
13,3,6:18,DET 29,9,2:21,60,Downs
14,3,0:42,DET 22,7,2:13,61,Interception
15,4,10:59,CHI 47,7,2:15,34,Interception
16,4,7:00,DET 44,8,2:00,56,Touchdown
