Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,4:00,2,10,BUF 49,7,0,Stevan Ridley up the middle for 8 yards (tackle by Nick Barnett),1.780,2.150
1,3:30,3,2,BUF 41,7,0,Tom Brady pass incomplete short left intended for Brandon Lloyd,2.150,0.530
1,3:26,4,2,BUF 41,7,0,Zoltan Mesko punts 35 yards,0.530,0.380
1,3:18,1,10,BUF 6,7,0,Ryan Fitzpatrick pass complete short left to Dorin Dickerson for 24 yards (tackle by Steve Gregory),-0.380,0.940
1,2:32,1,10,BUF 30,7,0,Fred Jackson up the middle for 5 yards (tackle by Kyle Love and Patrick Chung),0.940,1.070
1,1:57,2,5,BUF 35,7,0,Fred Jackson right guard for 1 yard (tackle by Tavon Wilson),1.070,0.500
1,1:15,3,4,BUF 36,7,0,Ryan Fitzpatrick sacked by Chandler Jones for -5 yards,0.500,-1.310
1,0:53,4,9,BUF 31,7,0,"Shawn Powell punts 54 yards, returned by Wes Welker for 14 yards (tackle by Chris White)",-1.310,-0.870
1,0:42,1,10,NWE 29,7,0,Tom Brady pass incomplete deep left intended for Brandon Lloyd (defended by Stephon Gilmore),0.870,0.330
1,0:36,2,10,NWE 29,7,0,Brandon Bolden left tackle for 12 yards (tackle by George Wilson),0.330,1.660
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NWE 41,7,0,Tom Brady pass incomplete short right intended for Wes Welker,1.660,1.120
2,14:55,2,10,NWE 41,7,0,Brandon Bolden left tackle for 2 yards (tackle by Bryan Scott),1.120,0.700
2,14:27,3,8,NWE 43,7,0,Tom Brady pass complete short middle to Danny Woodhead for 6 yards (tackle by Nick Barnett and Jairus Byrd),0.700,-0.130
2,13:52,4,2,NWE 49,7,0,Zoltan Mesko punts 49 yards,-0.130,0.380
2,13:41,1,10,BUF 2,7,0,C.J. Spiller left guard for 2 yards (tackle by Kyle Arrington),-0.380,0.000
2,13:04,,,,7,0,Timeout #1 by New England Patriots,0.000,-0.630
2,13:04,2,8,BUF 4,7,0,Ryan Fitzpatrick pass incomplete deep right intended for T.J. Graham is intercepted by Devin McCourty at BUF-42,-0.630,-2.790
2,12:56,1,10,BUF 42,7,0,Brandon Bolden right guard for 12 yards (tackle by Stephon Gilmore and Jairus Byrd),2.790,3.580
2,12:18,1,10,BUF 30,7,0,Tom Brady pass incomplete short right intended for Rob Gronkowski,3.580,3.030
2,12:09,2,10,BUF 30,7,0,Brandon Bolden right guard for -1 yards (tackle by Kyle Williams),3.030,2.210
2,11:27,3,11,BUF 31,7,0,Tom Brady pass incomplete deep left intended for Brandon Lloyd (defended by Aaron Williams),2.210,1.320
2,11:21,4,11,BUF 31,7,0,Stephen Gostkowski 49 yard field goal no good,1.320,-1.530
2,11:16,1,10,BUF 39,7,0,Ryan Fitzpatrick pass complete short middle to Scott Chandler for 12 yards (tackle by Patrick Chung),1.530,2.320
2,10:41,1,10,NWE 49,7,0,Fred Jackson right tackle for -2 yards (tackle by Devin McCourty). Penalty on Erik Pears: Offensive Holding (Declined),2.320,1.510
2,10:18,2,12,BUF 49,7,0,Ryan Fitzpatrick pass incomplete deep left intended for T.J. Graham,1.510,0.830
2,10:13,3,12,BUF 49,7,0,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler,0.830,-0.130
2,10:07,4,12,BUF 49,7,0,"Shawn Powell punts 42 yards, fair catch by Wes Welker",-0.130,0.380
2,10:00,1,10,NWE 9,7,0,"Tom Brady pass complete short middle to Rob Gronkowski for 15 yards (tackle by Jairus Byrd). Rob Gronkowski fumbles (forced by Jairus Byrd), recovered by Jairus Byrd at NWE-24 (tackle by Rob Gronkowski)",-0.380,-3.970
2,9:51,1,10,NWE 24,7,6,"Ryan Fitzpatrick pass complete deep right to Scott Chandler for 24 yards, touchdown",3.970,7.000
2,9:51,,,NWE 2,7,7,Rian Lindell kicks extra point good,0.000,0.000
2,9:43,,,BUF 35,7,7,"John Potter kicks off 66 yards, returned by Devin McCourty for 20 yards (tackle by Johnny White)",0.000,0.150
2,9:38,1,10,NWE 19,7,7,Tom Brady pass complete short left to Wes Welker for 9 yards (tackle by Stephon Gilmore),0.150,0.880
2,9:27,2,1,NWE 28,7,7,Stevan Ridley left guard for 9 yards (tackle by Stephon Gilmore and Mark Anderson),0.880,1.400
2,9:02,1,10,NWE 37,7,7,Stevan Ridley up the middle for 7 yards (tackle by Aaron Williams and Bryan Scott),1.400,1.800
2,8:40,2,3,NWE 44,7,7,Stevan Ridley up the middle for 6 yards (tackle by Jairus Byrd and Nick Barnett),1.800,2.260
2,8:15,1,10,,7,7,Shane Vereen up the middle for no gain (tackle by Nick Barnett and Bryan Scott),2.260,1.710
2,7:45,2,10,,7,7,Tom Brady pass incomplete short middle intended for Shane Vereen,1.710,1.030
2,7:41,3,10,,7,7,Tom Brady pass complete short middle to Brandon Lloyd for 17 yards (tackle by Stephon Gilmore),1.030,3.380
2,6:57,1,10,BUF 33,7,7,Tom Brady pass incomplete short left intended for Rob Gronkowski,3.380,2.840
2,6:52,2,10,BUF 33,7,7,Stevan Ridley left guard for 8 yards (tackle by Nick Barnett),2.840,3.200
2,6:29,3,2,BUF 25,7,7,Stevan Ridley left guard for 1 yard (tackle by Bryan Scott and Nick Barnett),3.200,0.000
2,5:46,,,,7,7,Timeout #2 by New England Patriots,0.000,2.020
2,5:46,4,1,BUF 24,7,7,Stephen Gostkowski 42 yard field goal no good,2.020,-1.070
2,5:42,1,10,BUF 32,7,7,Ryan Fitzpatrick pass complete short right to T.J. Graham for 7 yards (tackle by Brandon Spikes),1.070,1.470
2,5:25,2,3,BUF 39,7,7,Ryan Fitzpatrick pass complete short right to Fred Jackson for no gain,1.470,0.760
2,4:40,3,3,BUF 39,7,7,Ryan Fitzpatrick pass complete deep left to Fred Jackson for 34 yards (tackle by Stevan Ridley),0.760,3.780
2,4:00,1,10,NWE 27,7,7,C.J. Spiller up the middle for 7 yards (tackle by Devin McCourty),3.780,4.180
2,3:35,2,3,NWE 20,7,13,"Ryan Fitzpatrick pass complete deep middle to Scott Chandler for 20 yards, touchdown",4.180,7.000
2,3:35,,,NWE 2,7,14,Rian Lindell kicks extra point good,0.000,0.000
2,3:30,,,BUF 35,7,14,"John Potter kicks off 65 yards, touchback",0.000,0.280
2,3:30,1,10,NWE 20,7,14,Stevan Ridley right guard for no gain (tackle by Bryan Scott),0.280,-0.270
2,2:59,2,10,NWE 20,7,14,Tom Brady sacked by Marcell Dareus and Kyle Williams for -7 yards,-0.270,-2.190
2,2:24,3,17,NWE 13,7,14,"Tom Brady pass complete short middle to Wes Welker for 14 yards (tackle by Jairus Byrd). Wes Welker fumbles (forced by Jairus Byrd), recovered by Bryan Scott at NWE-29 and returned for 8 yards (tackle by Ryan Wendell)",-2.190,-4.170
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,2:15,1,10,NWE 21,7,14,Ryan Fitzpatrick pass incomplete short left intended for Scott Chandler (defended by Patrick Chung),4.170,3.630
2,2:10,2,10,NWE 21,7,14,Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson,3.630,2.940
2,2:06,3,10,NWE 21,7,14,Ryan Fitzpatrick pass complete short middle to Brad Smith for 14 yards (tackle by Tavon Wilson),2.940,5.600
2,1:59,1,7,NWE 7,7,14,C.J. Spiller up the middle for 3 yards (tackle by Brandon Spikes and Kyle Love),5.600,5.340
2,1:19,2,4,NWE 4,7,14,"C.J. Spiller up the middle for 2 yards (tackle by Vince Wilfork). C.J. Spiller fumbles (forced by Vince Wilfork), recovered by Vince Wilfork at NWE-2 and returned for 2 yards (tackle by Ryan Fitzpatrick)",5.340,0.380
2,1:11,1,10,NWE 4,7,14,Stevan Ridley up the middle for 9 yards (tackle by George Wilson and Stephon Gilmore),-0.380,-0.120
2,0:43,2,1,NWE 13,7,14,Stevan Ridley up the middle for 5 yards (tackle by Mark Anderson and Nick Barnett),-0.120,0.040
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,7,14,"John Potter kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,7,14,Tom Brady pass complete short left to Wes Welker for 26 yards (tackle by Jairus Byrd),0.280,1.990
3,14:38,1,10,NWE 46,7,14,Brandon Bolden up the middle for 2 yards (tackle by Bryan Scott and Nick Barnett),1.990,1.720
3,14:07,2,8,NWE 48,7,14,Tom Brady pass incomplete deep left intended for Rob Gronkowski (defended by Stephon Gilmore),1.720,1.030
3,13:58,3,8,NWE 48,7,14,Tom Brady pass incomplete short middle intended for Wes Welker (defended by Kyle Williams),1.030,-0.190
3,13:54,4,8,NWE 48,7,14,"Zoltan Mesko punts 35 yards, fair catch by Leodis McKelvin",-0.190,0.060
3,13:45,1,10,BUF 17,7,14,Fred Jackson left tackle for no gain (tackle by Tracy White),-0.060,-0.580
3,13:06,2,10,BUF 17,7,14,"Penalty on Erik Pears: False Start, 5 yards (no play)",-0.580,-1.150
3,12:45,2,15,BUF 12,7,14,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler (defended by Brandon Spikes),-1.150,-2.010
3,12:40,3,15,BUF 12,7,14,Ryan Fitzpatrick pass complete short left to Fred Jackson for 16 yards (tackle by Kyle Arrington),-2.010,0.810
3,11:56,1,10,BUF 28,7,14,Fred Jackson left guard for 4 yards (tackle by Vince Wilfork),0.810,0.800
3,11:18,2,6,BUF 32,7,20,"Ryan Fitzpatrick pass complete short middle to Donald Jones for 68 yards, touchdown",0.800,7.000
3,11:18,,,NWE 2,7,21,Rian Lindell kicks extra point good,0.000,0.000
3,11:08,,,BUF 35,7,21,"John Potter kicks off 65 yards, touchback",0.000,0.280
3,11:08,1,10,NWE 20,7,21,Tom Brady pass complete short middle to Brandon Bolden for 11 yards (tackle by Stephon Gilmore),0.280,1.000
3,10:41,1,10,NWE 31,7,21,Brandon Bolden right guard for 27 yards (tackle by George Wilson),1.000,2.790
3,10:11,1,10,BUF 42,7,21,Brandon Bolden right tackle for 13 yards (tackle by Nick Barnett and Aaron Williams),2.790,3.640
3,9:47,1,10,BUF 29,7,21,Stevan Ridley up the middle for 7 yards (tackle by George Wilson and Jairus Byrd),3.640,4.050
3,9:22,2,3,BUF 22,7,21,Stevan Ridley up the middle for 4 yards (tackle by Bryan Scott),4.050,4.370
3,8:54,1,10,BUF 18,7,21,Tom Brady pass incomplete short middle intended for Rob Gronkowski,4.370,3.800
3,8:51,2,10,BUF 18,7,21,Stevan Ridley left guard for 1 yard (tackle by Bryan Scott and Marcell Dareus),3.800,3.170
3,8:18,3,9,BUF 17,13,21,"Tom Brady pass complete short left to Danny Woodhead for 17 yards, touchdown",3.170,7.000
3,8:18,,,BUF 2,14,21,Stephen Gostkowski kicks extra point good,0.000,0.000
3,8:10,,,NWE 35,14,21,"Stephen Gostkowski kicks off 68 yards, touchback",0.000,0.280
3,8:10,1,10,BUF 20,14,21,Ryan Fitzpatrick pass incomplete deep right intended for T.J. Graham,0.280,-0.270
3,8:05,2,10,BUF 20,14,21,C.J. Spiller up the middle for 1 yard (tackle by Vince Wilfork),-0.270,-0.820
3,7:24,3,9,BUF 21,14,21,Ryan Fitzpatrick pass incomplete short right intended for Scott Chandler,-0.820,-1.960
3,7:19,4,9,BUF 21,14,21,"Shawn Powell punts 54 yards, out of bounds. Penalty on Tavon Wilson: Offensive Holding, 10 yards",-1.960,0.220
3,7:12,1,10,NWE 15,14,21,Tom Brady pass complete short left to Wes Welker for 13 yards (tackle by Justin Rogers),-0.220,0.810
3,6:57,1,10,NWE 28,14,21,Stevan Ridley left guard for 2 yards (tackle by Marcell Dareus and Alex Carrington),0.810,0.530
3,6:24,2,8,NWE 30,14,21,Tom Brady pass complete short middle to Wes Welker for 14 yards (tackle by Bryan Scott),0.530,1.860
3,5:53,1,10,NWE 44,14,21,Brandon Bolden up the middle for 20 yards (tackle by George Wilson and Justin Rogers),1.860,3.180
3,5:24,1,10,BUF 36,14,21,Brandon Bolden left guard for 4 yards (tackle by Kyle Williams and Bryan Scott),3.180,3.180
3,4:49,2,6,BUF 32,14,21,"Tom Brady pass complete deep middle to Wes Welker for 19 yards (tackle by George Wilson). Penalty on Kyle Williams: Roughing the Passer, 7 yards",3.180,5.830
3,4:24,1,6,BUF 6,14,21,Brandon Bolden up the middle for 2 yards (tackle by Bryan Scott),5.830,5.340
3,3:59,2,4,BUF 4,20,21,"Tom Brady left tackle for 4 yards, touchdown",5.340,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
3,3:59,,,BUF 2,21,21,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:53,,,NWE 35,21,21,"Stephen Gostkowski kicks off 72 yards, touchback",0.000,0.280
3,3:53,1,10,BUF 20,21,21,Ryan Fitzpatrick pass complete deep left to Donald Jones for 22 yards (tackle by Patrick Chung),0.280,1.730
3,3:12,1,10,BUF 42,21,21,Fred Jackson up the middle for -2 yards (tackle by Rob Ninkovich and Brandon Spikes),1.730,0.920
3,2:31,2,12,BUF 40,21,21,"Ryan Fitzpatrick sacked by Rob Ninkovich for -6 yards. Ryan Fitzpatrick fumbles (forced by Rob Ninkovich), recovered by Ryan Fitzpatrick at BUF-35",0.920,-0.430
3,2:07,3,17,BUF 35,21,21,Ryan Fitzpatrick pass incomplete deep left intended for Steve Johnson,-0.430,-1.040
3,2:03,4,17,BUF 35,21,21,"Shawn Powell punts 28 yards, out of bounds",-1.040,-1.400
3,1:56,1,10,NWE 37,21,21,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Justin Rogers),1.400,1.940
3,1:34,2,2,NWE 45,21,21,Stevan Ridley right guard for 3 yards (tackle by Nick Barnett and Kyle Williams),1.940,2.130
3,0:48,1,10,NWE 48,21,21,Tom Brady pass complete short left to Rob Gronkowski for 13 yards (tackle by Nick Barnett),2.130,2.980
3,0:15,1,10,BUF 39,21,21,Stevan Ridley left guard for 11 yards (tackle by George Wilson and Nick Barnett),2.980,3.710
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 28,27,21,"Tom Brady pass complete deep middle to Rob Gronkowski for 28 yards, touchdown",3.710,7.000
4,15:00,,,BUF 2,28,21,Stephen Gostkowski kicks extra point good,0.000,0.000
4,14:55,,,NWE 35,28,21,"Stephen Gostkowski kicks off 70 yards, returned by Leodis McKelvin for 26 yards (tackle by Nate Ebner)",0.000,0.340
4,14:49,1,10,BUF 21,28,21,C.J. Spiller up the middle for 14 yards (tackle by Rob Ninkovich),0.340,1.270
4,14:12,1,10,BUF 35,28,21,Fred Jackson right guard for 2 yards (tackle by Rob Ninkovich and Brandon Spikes),1.270,0.990
4,13:33,2,8,BUF 37,28,21,"Fred Jackson right guard for 5 yards (tackle by Brandon Spikes). Fred Jackson fumbles (forced by Brandon Spikes), recovered by Tavon Wilson at BUF-42 (tackle by Erik Pears)",0.990,-2.790
4,13:26,1,10,BUF 42,28,21,Tom Brady pass incomplete deep left intended for Brandon Lloyd (defended by Stephon Gilmore),2.790,2.240
4,13:21,2,10,BUF 42,28,21,Stevan Ridley left guard for 13 yards (tackle by George Wilson and Aaron Williams),2.240,3.640
4,12:48,1,10,BUF 29,28,21,Brandon Bolden left guard for 13 yards (tackle by George Wilson and Bryan Scott),3.640,4.510
4,12:17,1,10,BUF 16,28,21,Brandon Bolden left tackle for 14 yards (tackle by George Wilson and Da'Norris Searcy),4.510,6.740
4,11:49,1,2,BUF 2,28,21,Tom Brady pass incomplete short left intended for Rob Gronkowski (defended by Stephon Gilmore),6.740,5.720
4,11:46,2,2,BUF 2,34,21,"Stevan Ridley left tackle for 2 yards, touchdown. Penalty on BUF: Defensive 12 On-field (Declined)",5.720,7.000
4,11:46,,,BUF 2,35,21,Stephen Gostkowski kicks extra point good,0.000,0.000
4,11:42,,,NWE 35,35,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,11:42,1,10,BUF 20,35,21,Ryan Fitzpatrick pass incomplete short middle intended for Donald Jones (defended by Vince Wilfork),0.280,-0.270
4,11:37,2,10,BUF 20,35,21,"Penalty on Erik Pears: False Start, 5 yards (no play)",-0.270,-1.070
4,11:37,2,15,BUF 15,35,21,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson,-1.070,-1.860
4,11:33,3,15,BUF 15,35,21,Ryan Fitzpatrick pass incomplete deep right intended for Steve Johnson is intercepted by Devin McCourty at BUF-46 and returned for 34 yards (tackle by Eric Wood),-1.860,-4.780
4,11:19,1,10,BUF 12,35,21,Brandon Bolden left guard for 5 yards (tackle by Arthur Moats),4.780,5.020
4,10:34,2,5,BUF 7,41,21,"Brandon Bolden left tackle for 7 yards, touchdown",5.020,7.000
4,10:34,,,BUF 2,42,21,Stephen Gostkowski kicks extra point good,0.000,0.000
4,10:29,,,NWE 35,42,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.000
4,10:29,,,,42,21,Timeout #1 by Buffalo Bills,0.000,0.280
4,10:29,1,10,BUF 20,42,21,Ryan Fitzpatrick pass complete short middle to T.J. Graham for 9 yards (tackle by Kyle Arrington),0.280,0.950
4,9:58,2,1,BUF 29,42,21,Ryan Fitzpatrick pass complete short left to Steve Johnson for 7 yards (tackle by Steve Gregory),0.950,1.330
4,9:24,1,10,BUF 36,42,21,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 2 yards (tackle by Sterling Moore),1.330,1.060
4,9:05,2,8,BUF 38,42,21,Ryan Fitzpatrick pass incomplete deep left intended for Steve Johnson,1.060,0.000
4,9:00,,,,42,21,Timeout #2 by Buffalo Bills,0.000,0.370
4,9:00,3,8,BUF 38,42,21,Ryan Fitzpatrick pass complete short left to Dorin Dickerson for 12 yards (tackle by Steve Gregory),0.370,2.260
4,8:27,1,10,,42,21,Ryan Fitzpatrick pass incomplete short right intended for T.J. Graham (defended by Kyle Arrington),2.260,1.710
4,8:20,2,10,,42,21,Ryan Fitzpatrick up the middle for 5 yards (tackle by Jerod Mayo and Tavon Wilson),1.710,1.690
4,7:47,3,5,NWE 45,42,21,C.J. Spiller up the middle for 8 yards (tackle by Chandler Jones and Brandon Spikes),1.690,3.120
4,7:17,1,10,NWE 37,42,21,Ryan Fitzpatrick pass incomplete deep left intended for Steve Johnson,3.120,2.570
4,7:12,2,10,NWE 37,42,21,Ryan Fitzpatrick up the middle for 2 yards,2.570,2.150
4,6:39,3,8,NWE 35,42,27,"Ryan Fitzpatrick pass complete deep right to Brad Smith for 35 yards, touchdown",2.150,7.000
4,6:39,,,NWE 2,42,28,Rian Lindell kicks extra point good,0.000,0.000
4,6:32,,,BUF 35,42,28,"John Potter kicks onside 13 yards, recovered by Rob Gronkowski",0.000,2.390
4,6:31,1,10,BUF 48,42,28,Tom Brady pass incomplete deep right intended for Daniel Fells,2.390,1.850
4,6:24,2,10,BUF 48,42,28,Stevan Ridley up the middle for 1 yard (tackle by Nick Barnett),1.850,1.290
4,5:47,3,9,BUF 47,42,28,Tom Brady pass complete deep middle to Wes Welker for 17 yards (tackle by Bryan Scott),1.290,3.580
4,5:01,1,10,BUF 30,42,28,Brandon Bolden up the middle for 6 yards (tackle by Nick Barnett and Alex Carrington),3.580,3.840
4,4:13,2,4,BUF 24,42,28,Brandon Bolden right guard for -1 yards (tackle by Mario Williams and Kelvin Sheppard),3.840,0.000
4,4:09,,,,42,28,Timeout #3 by Buffalo Bills,0.000,3.010
4,4:09,3,5,BUF 25,48,28,"Tom Brady pass complete deep right to Brandon Lloyd for 25 yards, touchdown. Penalty on Justin Rogers: Defensive Holding (Declined)",3.010,7.000
4,4:09,,,BUF 2,49,28,Stephen Gostkowski kicks extra point good,0.000,0.000
4,4:02,,,NWE 35,49,28,"Stephen Gostkowski kicks off 72 yards, touchback",0.000,0.280
4,4:02,1,10,BUF 20,49,28,Ryan Fitzpatrick pass incomplete deep left intended for Steve Johnson is intercepted by Tavon Wilson at BUF-41 and returned for 22 yards (tackle by Fred Jackson),0.280,-4.310
4,3:54,1,10,BUF 19,49,28,Stevan Ridley left guard for -2 yards (tackle by Alex Carrington),4.310,3.490
4,3:11,2,12,BUF 21,49,28,"Stevan Ridley left tackle for 1 yard (tackle by Da'Norris Searcy). Stevan Ridley fumbles (forced by Da'Norris Searcy), ball out of bounds at BUF-20",3.490,2.940
4,2:41,3,11,BUF 20,49,28,Tom Brady pass complete short left to Brandon Lloyd for 8 yards (tackle by Kyle Williams),2.940,2.730
4,2:00,4,3,BUF 12,52,28,Stephen Gostkowski 30 yard field goal good,2.730,3.000
4,1:56,,,NWE 35,52,28,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,1:56,1,10,BUF 20,52,28,Tashard Choice left guard for 2 yards (tackle by Jermaine Cunningham),0.280,0.000
4,1:18,2,8,BUF 22,52,28,Tashard Choice right guard for 12 yards (tackle by Devin McCourty),0.000,1.200
4,1:10,1,10,BUF 34,52,28,Ryan Fitzpatrick pass complete short right to Tashard Choice for 1 yard (tackle by Ras-I Dowling),1.200,0.790
4,0:29,2,9,BUF 35,52,28,Johnny White up the middle for 8 yards (tackle by Patrick Chung),0.790,1.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
