#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:16,IND 15,3,1:13,-5,Punt
2,1,9:13,IND 25,2,0:55,-3,Interception
3,1,8:18,IND 26,3,2:02,8,Punt
4,1,1:56,IND 11,3,1:41,7,Punt
5,2,14:04,IND 15,13,5:31,78,Downs
6,2,0:15,IND 40,2,0:15,19,Missed FG
7,3,15:00,IND 29,3,1:11,-4,Punt
8,3,9:30,IND 29,9,2:49,56,Field Goal
9,3,4:34,SDG 26,2,0:52,26,Touchdown
10,3,1:27,SDG 4,3,0:47,4,Touchdown
11,4,13:55,IND 20,7,3:46,24,Punt
12,4,6:41,,0,0:05,0,Fumble
13,4,5:54,IND 20,10,3:26,42,Punt
14,4,2:09,IND 29,4,0:34,47,Interception
15,4,0:21,IND 40,2,0:21,32,End of Game
