#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:01,NWE 39,3,1:56,8,Punt
2,1,10:10,NWE 35,2,0:43,65,Touchdown
3,1,1:15,,1,0:15,0,Touchdown
4,2,14:32,NWE 20,1,0:08,0,Interception
5,1,11:36,,1,0:07,0,Fumble
6,2,10:49,NWE 17,3,2:06,2,Punt
7,2,7:48,NWE 18,6,2:18,45,Punt
8,2,3:54,NWE 33,10,3:47,66,Field Goal
9,3,15:00,NWE 25,3,0:53,2,Punt
10,3,12:30,NWE 10,9,3:21,90,Touchdown
11,3,7:19,NWE 44,6,1:23,16,Punt
12,3,2:02,NWE 10,4,1:21,13,Interception
13,4,14:51,NWE 25,5,1:51,30,Punt
14,4,12:44,HOU 6,2,0:28,6,Touchdown
15,4,10:22,NWE 33,10,3:45,43,Field Goal
16,4,3:08,NWE 34,5,3:08,16,End of Game
