0,1
Officials,Officials
Referee,Peter Morelli
Umpire,Shawn Smith
Head Linesman,Kent Payne
Line Judge,Tim Podraza
Back Judge,Keith Ferguson
Side Judge,Dyrol Prioleau
Field Judge,Brad Freeman
